epoch,tow,dt,used,dx,dy,dz,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22,postfit_rms_m,n_input,n_used,n_rejected
160,179492.0,0.20000004768371582,1,0.00022141877816621636,-0.0008455326503629124,0.0005708411016067672,4.448528031253686e-05,-3.056668183240823e-05,-1.642604116928669e-05,-3.056668183240823e-05,5.9874463707206276e-05,2.9623661702734636e-05,-1.642604116928669e-05,2.9623661702734636e-05,3.456202767308795e-05,0.001821634892206311,22,21,1
161,179492.20000004768,0.20000004768371582,1,-0.00021990289633480844,-0.0005214996051208232,0.001346999244981717,4.4484918464985324e-05,-3.0565351403536454e-05,-1.6425236615278256e-05,-3.0565351403536454e-05,5.987241920900447e-05,2.96224408697196e-05,-1.6425236615278256e-05,2.96224408697196e-05,3.456103013731342e-05,0.0013662462242546177,22,21,1
162,179492.39999890327,0.1999988555908203,1,-0.0019486109526944866,0.0023143899363411435,0.0005767086427121981,4.4484556096531124e-05,-3.056402043865919e-05,-1.642443174059139e-05,-3.056402043865919e-05,5.9870373641089525e-05,2.9621219358243802e-05,-1.642443174059139e-05,2.9621219358243802e-05,3.456003204398463e-05,0.0017298986770539456,22,21,1
163,179492.59999990463,0.20000100135803223,1,-0.0007178476438140007,0.0014159259234887145,0.0029165338530194873,4.4484194833617464e-05,-3.056269047054476e-05,-1.6423627372856385e-05,-3.056269047054476e-05,5.9868329647641266e-05,2.96199986466066e-05,-1.6423627372856385e-05,2.96199986466066e-05,3.455903459067938e-05,0.00188789979503692,22,21,1
164,179492.79999899864,0.19999909400939941,1,-0.00030431048207960504,-0.0016618509790582436,0.00010038956033753266,4.4483833025724566e-05,-3.056136000990376e-05,-1.642282271896553e-05,-3.056136000990376e-05,5.9866285093807475e-05,2.9618777606716018e-05,-1.642282271896553e-05,2.9618777606716018e-05,3.45580368466299e-05,0.0024211980558190953,22,21,1
165,179493.0,0.20000100135803223,1,-0.0014707870676963352,0.00041680384806852544,0.0008427093478191594,4.448347002293037e-05,-3.056002841003311e-05,-1.6422017361396754e-05,-3.056002841003311e-05,5.986423853952939e-05,2.9617555319487034e-05,-1.6422017361396754e-05,2.9617555319487034e-05,3.4557038066595796e-05,0.0023520677292467145,21,21,0
166,179493.20000004768,0.20000004768371582,1,0.0003461916462148138,-0.0005296161877943462,-3.981305014999492e-05,4.448310775319979e-05,-3.05586974249767e-05,-1.642121245222109e-05,-3.05586974249767e-05,5.9862193009981746e-05,2.9616333698061756e-05,-1.642121245222109e-05,2.9616333698061756e-05,3.455603984603933e-05,0.0014641022720181458,21,21,0
167,179493.39999890327,0.1999988555908203,1,-0.0013093589396999054,0.0004025204975732777,0.0006749803031080859,4.44827471227403e-05,-3.0557367956092664e-05,-1.642040815302499e-05,-3.0557367956092664e-05,5.9860149648228514e-05,2.9615112978972535e-05,-1.642040815302499e-05,2.9615112978972535e-05,3.4555042322400335e-05,0.00159153681692663,22,21,1
168,179493.59999990463,0.20000100135803223,1,0.001178285301131189,-0.000489968897124271,0.0005464131008627859,4.4482385719167556e-05,-3.05560377402566e-05,-1.6419603514039125e-05,-3.05560377402566e-05,5.985810523079621e-05,2.961389173839849e-05,-1.6419603514039125e-05,2.961389173839849e-05,3.455404437269804e-05,0.0013866701399527328,22,21,1
169,179493.79999899864,0.19999909400939941,1,-0.0002914681674647797,0.00018282805573122118,0.003626538267821111,4.448202399198384e-05,-3.0554707200705846e-05,-1.6418798705166036e-05,-3.0554707200705846e-05,5.985606035253219e-05,2.9612670228815258e-05,-1.6418798705166036e-05,2.9612670228815258e-05,3.455304619439204e-05,0.002256027972810135,22,21,1
170,179494.0,0.20000100135803223,1,0.004521202051165692,0.0009947627324962127,0.0026017406579432745,4.448166099743428e-05,-3.055337548450482e-05,-1.6417993267289268e-05,-3.055337548450482e-05,5.985401377401248e-05,2.9611447787403973e-05,-1.6417993267289268e-05,2.9611447787403973e-05,3.45520472404794e-05,0.0011683738893765244,22,21,1
171,179494.20000004768,0.20000004768371582,1,0.014636007283668128,0.005883991620073914,0.014732750711826448,4.4481299188010314e-05,-3.055204482100389e-05,-1.6417188396665986e-05,-3.055204482100389e-05,5.985196881137031e-05,2.961022619479752e-05,-1.6417188396665986e-05,2.961022619479752e-05,3.455104897545947e-05,0.002122844303891136,22,21,1
172,179494.39999890327,0.1999988555908203,1,0.028610629467931484,0.00931125766231844,0.019328437726752412,4.448093699361999e-05,-3.055071373513615e-05,-1.641638330770454e-05,-3.055071373513615e-05,5.984992294923513e-05,2.9609004060144284e-05,-1.641638330770454e-05,2.9609004060144284e-05,3.4550050273589416e-05,0.0030810293401421288,22,21,1
173,179494.59999990463,0.20000100135803223,1,0.03694033706041177,0.013194165799134794,0.02762644285482896,4.448057481643748e-05,-3.054938271118591e-05,-1.641557810936055e-05,-3.054938271118591e-05,5.984787739183287e-05,2.9607781936982665e-05,-1.641557810936055e-05,2.9607781936982665e-05,3.454905153299664e-05,0.0031842552501564494,21,21,0
174,179494.79999899864,0.19999909400939941,1,0.048779673926772106,0.015616976787633519,0.03889778241537556,4.448021327336919e-05,-3.054805219554515e-05,-1.641477318968803e-05,-3.054805219554515e-05,5.984583237268321e-05,2.9606560048897815e-05,-1.641477318968803e-05,2.9606560048897815e-05,3.4548052991496365e-05,0.0031955406728263382,21,21,0
175,179495.0,0.20000100135803223,1,0.05248384998665612,0.015101461642561986,0.042317989206429374,4.4479849878673424e-05,-3.0546720012679675e-05,-1.6413967209625244e-05,-3.0546720012679675e-05,5.9843784849906084e-05,2.9605336604939517e-05,-1.6413967209625244e-05,2.9605336604939517e-05,3.454705312984493e-05,0.002244872075507451,21,21,0
176,179495.20000004768,0.20000004768371582,1,0.06187716370615006,0.025677346003604384,0.050227731235406914,4.4479490756603465e-05,-3.054539150436957e-05,-1.641316341738937e-05,-3.054539150436957e-05,5.9841742106085444e-05,2.9604115832418835e-05,-1.641316341738937e-05,2.9604115832418835e-05,3.454605554006804e-05,0.003324008026017493,21,21,0
177,179495.39999890327,0.1999988555908203,1,0.07568506126902429,0.022099110137105527,0.06001235703371943,4.4479130125576715e-05,-3.054406176713939e-05,-1.6412358799889686e-05,-3.054406176713939e-05,5.983969825399118e-05,2.9602894361386798e-05,-1.6412358799889686e-05,2.9602894361386798e-05,3.4545057295645566e-05,0.0029360398067416584,21,21,0
178,179495.59999990463,0.20000100135803223,1,0.07822496140258453,0.02585179501629753,0.07025240296164004,4.447876790515379e-05,-3.054273043124902e-05,-1.641155342448851e-05,-3.054273043124902e-05,5.9837651482474355e-05,2.9601671323429e-05,-1.641155342448851e-05,2.9601671323429e-05,3.4544057805119056e-05,0.00492286558003019,21,21,0
179,179495.79999899864,0.19999909400939941,1,0.08969339517714765,0.027245953482097462,0.07422345313295065,4.447840550063716e-05,-3.0541398977622395e-05,-1.6410747934979054e-05,-3.0541398977622395e-05,5.983560493501077e-05,2.960044838003076e-05,-1.6410747934979054e-05,2.960044838003076e-05,3.4543058353410284e-05,0.006185946495026845,21,21,0
180,179496.0,0.20000100135803223,1,0.09834469176338839,0.029840163320386637,0.08207589756271538,4.447804360707895e-05,-3.0540067926221724e-05,-1.640994258983042e-05,-3.0540067926221724e-05,5.9833558651600994e-05,2.9599225423836904e-05,-1.640994258983042e-05,2.9599225423836904e-05,3.4542058886928444e-05,0.005201918805176554,21,21,0
181,179496.20000004768,0.20000004768371582,1,0.10316329832149877,0.027981336796877088,0.0879911546387504,4.4477681811129935e-05,-3.053873684091459e-05,-1.6409137309752718e-05,-3.053873684091459e-05,5.983151192766927e-05,2.9598002235782845e-05,-1.6409137309752718e-05,2.9598002235782845e-05,3.454105926086581e-05,0.004647137550914782,21,21,0
182,179496.39999890327,0.1999988555908203,1,0.11281667848840819,0.02982594890560364,0.09240529589903623,4.447732189407978e-05,-3.05374076368305e-05,-1.6408332926095447e-05,-3.05374076368305e-05,5.9829468996066707e-05,2.9596781077748086e-05,-1.6408332926095447e-05,2.9596781077748086e-05,3.4540061220814305e-05,0.006627819314169343,21,21,0
183,179496.59999990463,0.20000100135803223,1,0.11891486778000238,0.027846113698419828,0.10029961977996393,4.447695948608537e-05,-3.0536076024150774e-05,-1.6407527440179464e-05,-3.0536076024150774e-05,5.982742217498524e-05,2.9595557963649053e-05,-1.6407527440179464e-05,2.9595557963649053e-05,3.453906162090539e-05,0.005083425838829276,21,21,0
184,179496.79999899864,0.19999909400939941,1,0.12650247747092724,0.03834936683542267,0.10662369027629737,4.4476597861470894e-05,-3.0534745245125555e-05,-1.6406722397385443e-05,-3.0534745245125555e-05,5.98253775220164e-05,2.9594336115458567e-05,-1.6406722397385443e-05,2.9594336115458567e-05,3.453806300489702e-05,0.004069124385920524,21,21,0
185,179497.0,0.20000100135803223,1,0.13864636574482211,0.031729720400718975,0.11292953532605221,4.4476236202847685e-05,-3.053341422802447e-05,-1.640591726136472e-05,-3.053341422802447e-05,5.982333149675813e-05,2.9593113391057983e-05,-1.640591726136472e-05,2.9593113391057983e-05,3.4537063722484e-05,0.0037677720747349877,21,21,0
186,179497.20000004768,0.20000004768371582,1,0.14985315464700222,0.03236130818214278,0.12437470447648824,4.447587458717685e-05,-3.0532083176411164e-05,-1.6405111926892582e-05,-3.0532083176411164e-05,5.982128482351298e-05,2.9591890008616334e-05,-1.6405111926892582e-05,2.9591890008616334e-05,3.453606388593042e-05,0.0026817302538837927,21,21,0
187,179497.39999890327,0.1999988555908203,1,0.17583468385338258,0.05672029997230865,0.15492916397374135,4.4475514047650214e-05,-3.053075310631954e-05,-1.6404306947066174e-05,-3.053075310631954e-05,5.981923944948896e-05,2.9590667085786112e-05,-1.6404306947066174e-05,2.9590667085786112e-05,3.4535064392850434e-05,0.004889990405587392,21,21,0
188,179497.59999990463,0.20000100135803223,1,0.19428589551994518,0.05200113806112583,0.17177049509867803,4.447515301150902e-05,-3.052942268487791e-05,-1.6403501616311255e-05,-3.052942268487791e-05,5.981719405913767e-05,2.9589444023451735e-05,-1.6403501616311255e-05,2.9589444023451735e-05,3.4534064717131636e-05,0.005015454389080232,21,21,0
189,179497.79999899864,0.19999909400939941,1,0.23543089543860848,0.0445849192927632,0.18378213398830745,4.447479179246949e-05,-3.052809187665897e-05,-1.6402696255056962e-05,-3.052809187665897e-05,5.981514727177453e-05,2.9588220254380413e-05,-1.6402696255056962e-05,2.9588220254380413e-05,3.453306453373578e-05,0.004994852632543712,21,21,0
190,179498.0,0.20000100135803223,1,0.253022170805117,0.06946874935612612,0.23044598289734175,4.447443052917096e-05,-3.052676096987613e-05,-1.6401890903636136e-05,-3.052676096987613e-05,5.981310028830831e-05,2.9586996412023506e-05,-1.6401890903636136e-05,2.9586996412023506e-05,3.45320642987091e-05,0.003363071705514707,21,21,0
191,179498.20000004768,0.20000004768371582,1,0.28638232609972897,0.0843000629185866,0.2471748378987355,4.447406664807629e-05,-3.052542775951884e-05,-1.6401084338517155e-05,-3.052542775951884e-05,5.981105059790443e-05,2.9585771216268116e-05,-1.6401084338517155e-05,2.9585771216268116e-05,3.4531062909729724e-05,0.006476983073153866,21,21,0
192,179498.39999890327,0.1999988555908203,1,0.32042932432028925,0.07533931619979839,0.27489068068984324,4.447370478706433e-05,-3.052409632166025e-05,-1.6400278703484515e-05,-3.052409632166025e-05,5.980900326043088e-05,2.9584547191445336e-05,-1.6400278703484515e-05,2.9584547191445336e-05,3.453006248743061e-05,0.0066287812768743805,21,21,0
193,179498.59999990463,0.20000100135803223,1,0.33096860913265014,0.08002471690134172,0.2934196407687528,4.4473343100541785e-05,-3.052276513145985e-05,-1.6399472800007004e-05,-3.052276513145985e-05,5.980695626551226e-05,2.9583322884065403e-05,-1.6399472800007004e-05,2.9583322884065403e-05,3.4529061743262495e-05,0.0029686186281121466,21,21,0
194,179498.79999899864,0.19999909400939941,1,0.3544604634735608,0.08350971287395481,0.31188848334190755,5.4741787319508e-05,-3.756882908583761e-05,-2.0185117383121426e-05,-3.756882908583761e-05,7.361385340071515e-05,3.6412600666834905e-05,-2.0185117383121426e-05,3.6412600666834905e-05,4.2500585266073686e-05,0.009982197846037514,21,21,0
195,179499.0,0.20000100135803223,1,0.3686953174903774,0.09461696196923342,0.32022168989686683,5.118982844311944e-05,-4.3941637574738486e-05,-1.9712077174358555e-05,-4.3941637574738486e-05,8.662018858554592e-05,3.620294920123074e-05,-1.9712077174358555e-05,3.620294920123074e-05,3.6162266512782604e-05,0.004010319694151795,20,20,0
196,179499.20000004768,0.20000004768371582,1,0.38554662670258427,0.09357585378401367,0.33105931755690143,5.118946561158663e-05,-4.394005608240771e-05,-1.9711122320398634e-05,-4.394005608240771e-05,8.661714163810335e-05,3.620130361981468e-05,-1.9711122320398634e-05,3.620130361981468e-05,3.616111770894692e-05,0.003594860814545301,20,20,0
197,179499.39999890327,0.1999988555908203,1,0.4106859734507982,0.1012668502789218,0.344631189798589,5.118910533232223e-05,-4.393847739121434e-05,-1.971016909234873e-05,-4.393847739121434e-05,8.661409979995406e-05,3.619966085348658e-05,-1.971016909234873e-05,3.619966085348658e-05,3.6159970885110416e-05,0.005024801931371208,21,20,1
198,179499.59999990463,0.20000100135803223,1,0.43714290544332796,0.10414140595791821,0.3766256048659642,5.1188748908658224e-05,-4.39369032396578e-05,-1.9709217245073355e-05,-4.39369032396578e-05,8.661106553880483e-05,3.6198020540444164e-05,-1.9709217245073355e-05,3.6198020540444164e-05,3.615882555451834e-05,0.006619824678071847,20,20,0
199,179499.79999899864,0.19999909400939941,1,0.4660357536840068,0.10803190390216244,0.4018386233583424,5.118838817997837e-05,-4.393532392682882e-05,-1.9708263358683987e-05,-4.393532392682882e-05,8.66080220361788e-05,3.6196376383711664e-05,-1.9708263358683987e-05,3.6196376383711664e-05,3.615767769993427e-05,0.0050841919069464616,20,20,0
