gps_week,tow,status,num_sats,ratio,baseline_m,ar_attempted,input_pair_count,pair_count,max_ambiguity_variance,effective_ratio_threshold,min_subset_pair_count,min_full_ratio_for_subset_ar,subset_candidates_evaluated,subset_candidates_rejected_by_full_ratio,subset_candidates_rejected_by_diversity,bsr_guided_candidates_evaluated,bsr_guided_candidates_accepted,wide_lane_total,wide_lane_fixed,wide_lane_rejected,wide_lane_min_distance,wide_lane_max_distance,gf_slip_count,doppler_slip_l1_count,doppler_slip_l2_count,code_slip_l1_count,code_slip_l2_count,lli_slip_l1_count,lli_slip_l2_count,ambiguity_reset_l1_count,ambiguity_reset_l2_count,adaptive_dynamic_slip_active,consecutive_nonfix_before_bias_update,adaptive_dynamic_slip_hold_remaining,full_lambda_solved,full_ratio,selected_fixed,selected_ratio,selected_pair_count,selected_distinct_sats,selected_distinct_systems,selected_distinct_frequencies,selected_dual_frequency_sats,selected_fixed_ambiguities,selected_used_subset,used_wlnl_fallback,validation_attempted,validation_passed,postfix_residual_rms,fixed_float_jump_m,post_validation_rejected,final_fixed_applied,reject_reason,ar_skip_reason
2324,188538.600,3,8,0.000000,3057.851571,1,6,6,0.013452,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4525,0,1,10.249215,1,10.249215,6,3,2,2,3,6,0,0,1,0,,,0,0,max_position_jump,none
2324,188538.800,3,9,0.000000,3057.965240,1,6,6,0.013441,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4526,0,1,10.171045,1,10.171045,6,3,2,2,3,6,0,0,1,0,,,0,0,max_position_jump,none
2324,188539.000,3,9,0.000000,3057.937697,1,6,6,0.013407,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4527,0,1,10.031207,1,10.031207,6,3,2,2,3,6,0,0,1,0,,,0,0,max_position_jump,none
2324,188539.200,3,9,0.000000,3057.936337,1,6,6,0.013377,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4528,0,1,9.983629,1,9.983629,6,3,2,2,3,6,0,0,1,0,,,0,0,max_position_jump,none
2324,188539.400,3,8,0.000000,3057.958268,1,6,6,0.013336,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4529,0,1,9.962087,1,9.962087,6,3,2,2,3,6,0,0,1,0,,,0,0,max_position_jump,none
2324,188539.600,3,8,0.000000,3057.997120,1,6,6,0.013296,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4530,0,1,9.681745,1,9.681745,6,3,2,2,3,6,0,0,1,0,,,0,0,max_position_jump,none
2324,188539.800,3,7,0.000000,3057.871814,1,6,6,0.013263,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4531,0,1,9.598829,1,9.598829,6,3,2,2,3,6,0,0,1,0,,,0,0,max_position_jump,none
2324,188540.000,3,8,0.000000,3057.899619,1,6,6,0.013230,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4532,0,1,9.440397,1,9.440397,6,3,2,2,3,6,0,0,1,0,,,0,0,max_position_jump,none
2324,188540.200,3,8,0.000000,3057.916261,1,4,4,0.004779,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4533,0,1,46.391137,1,46.391137,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,188540.400,3,9,0.000000,3057.892620,1,4,4,0.004771,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4534,0,1,45.968632,1,45.968632,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,188540.600,3,8,0.000000,3057.912094,1,4,4,0.004763,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4535,0,1,45.254982,1,45.254982,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,188540.800,3,6,0.000000,3057.850103,1,4,4,0.004759,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4536,0,1,45.753513,1,45.753513,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,188541.000,3,8,0.000000,3057.711245,1,4,4,0.004751,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4537,0,1,45.371045,1,45.371045,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,188541.200,3,9,0.000000,3057.779091,1,4,4,0.004743,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4538,0,1,44.994896,1,44.994896,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,188541.400,3,7,0.000000,3057.753829,1,4,4,0.004737,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4539,0,1,45.357678,1,45.357678,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,188541.600,3,7,0.000000,3057.769965,1,4,4,0.004732,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4540,0,1,46.193780,1,46.193780,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,188541.800,3,7,0.000000,3057.838956,1,6,4,0.004727,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4541,0,1,46.262346,1,46.262346,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,188542.000,3,7,0.000000,3057.735830,1,6,4,0.004721,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4542,0,1,46.243739,1,46.243739,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,188542.200,3,6,0.000000,3057.763391,1,4,4,0.004715,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4543,0,1,45.976235,1,45.976235,4,2,2,2,2,4,0,0,1,0,,,0,0,max_position_jump,none
2324,188542.400,1,12,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4544,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188542.600,3,6,0.000000,3059.319853,1,2,2,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4545,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,too_few_pairs,dd_lt4_before_var
2324,188542.800,0,0,0.000000,0.000000,1,2,2,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4546,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,too_few_pairs,dd_lt4_before_var
2324,188543.000,3,7,0.000000,3061.475689,1,2,2,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4547,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,too_few_pairs,dd_lt4_before_var
2324,188543.200,3,7,0.000000,3060.557866,1,2,2,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4548,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,too_few_pairs,dd_lt4_before_var
2324,188543.400,3,7,0.000000,3060.332224,1,4,4,945.015160,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4549,0,1,1.000002,0,1.000002,4,2,1,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188543.600,3,6,0.000000,3060.384927,1,4,4,0.800351,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4550,0,1,1.007191,0,1.007191,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188543.800,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4551,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188544.000,1,14,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4552,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188544.200,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4553,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188544.400,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4554,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188544.600,1,12,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4555,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188544.800,3,6,0.000000,3058.191694,1,4,4,1.502719,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4556,0,1,1.008360,0,1.008360,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188545.000,1,13,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4557,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188545.200,1,13,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4558,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188545.400,1,13,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4559,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188545.600,1,13,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4560,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188545.800,1,13,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4561,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188546.000,1,13,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4562,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188546.200,3,6,0.000000,3055.870800,1,4,4,0.552630,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4563,0,1,1.898517,0,1.898517,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188546.400,1,13,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4564,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188546.600,1,13,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4565,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188546.800,1,13,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4566,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188547.000,1,14,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4567,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188547.200,1,14,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4568,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188547.400,1,14,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4569,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188547.600,1,14,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4570,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188547.800,1,14,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4571,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188548.000,1,14,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4572,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188548.200,1,14,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4573,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188548.400,0,0,0.000000,0.000000,1,4,4,0.277255,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4574,0,1,1.858573,0,1.858573,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188548.600,0,0,0.000000,0.000000,1,4,4,0.271218,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4575,0,1,1.813963,0,1.813963,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188548.800,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,4576,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188549.000,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4577,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188549.200,1,15,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4578,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188549.400,1,16,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4579,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188549.600,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4580,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188549.800,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4581,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188550.000,1,16,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4582,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188550.200,0,0,0.000000,0.000000,1,6,6,0.835576,3.000000,4,0.000000,2,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,4583,0,1,1.017855,0,1.017855,6,3,2,2,3,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188550.400,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,4584,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188550.600,3,8,0.000000,3056.047794,1,4,4,0.835576,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4585,0,1,1.112535,0,1.112535,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188550.800,0,0,0.000000,0.000000,1,4,4,0.776914,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,2,0,0,0,0,4586,0,1,1.088774,0,1.088774,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188551.000,0,0,0.000000,0.000000,1,4,4,0.682097,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4587,0,1,1.020138,0,1.020138,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188551.200,0,0,0.000000,0.000000,1,6,6,2.955029,3.000000,4,0.000000,2,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4588,0,1,1.049555,0,1.049555,6,3,2,2,3,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188551.400,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4589,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188551.600,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4590,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188551.800,0,0,0.000000,0.000000,1,9,8,1.158089,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4591,0,1,1.571181,0,1.571181,8,4,2,2,4,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188552.000,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4592,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188552.200,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4593,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188552.400,1,16,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4594,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188552.600,1,16,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4595,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188552.800,1,16,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4596,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188553.000,1,17,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4597,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188553.200,1,17,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4598,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188553.400,0,0,0.000000,0.000000,1,8,8,0.646603,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4599,0,1,1.423740,0,1.423740,8,4,2,2,4,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188553.600,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4600,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188553.800,0,0,0.000000,0.000000,1,8,8,0.646238,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4601,0,1,1.421401,0,1.421401,8,4,2,2,4,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188554.000,0,0,0.000000,0.000000,1,8,8,0.646238,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4602,0,1,1.420610,0,1.420610,8,4,2,2,4,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188554.200,0,0,0.000000,0.000000,1,8,8,0.646238,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4603,0,1,1.419822,0,1.419822,8,4,2,2,4,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188554.400,3,10,0.000000,3028.463838,1,8,8,0.646238,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4604,0,1,1.419035,0,1.419035,8,4,2,2,4,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188554.600,0,0,0.000000,0.000000,1,8,8,0.645792,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4605,0,1,1.409311,0,1.409311,8,4,2,2,4,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188554.800,0,0,0.000000,0.000000,1,8,8,0.563559,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4606,0,1,1.347831,0,1.347831,8,4,2,2,4,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188555.000,0,0,0.000000,0.000000,1,8,8,0.511049,3.000000,4,0.000000,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4607,0,1,1.278513,0,1.278513,8,4,2,2,4,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188555.200,0,0,0.000000,0.000000,1,7,7,1.735951,3.000000,4,0.000000,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4608,0,1,1.001744,0,1.001744,7,4,3,2,3,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188555.400,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4609,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188555.600,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4610,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188555.800,1,20,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4611,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188556.000,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4612,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188556.200,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4613,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188556.400,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,4614,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188556.600,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4615,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188556.800,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4616,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188557.000,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4617,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188557.200,1,9,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4618,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188557.400,1,9,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4619,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188557.600,1,9,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4620,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188557.800,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4621,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188558.000,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4622,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188558.200,0,0,0.000000,0.000000,0,0,0,,,0,nan,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4623,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,,none
2324,188558.400,0,0,0.000000,0.000000,1,4,4,0.838008,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4624,0,1,1.017871,0,1.017871,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188558.600,0,0,0.000000,0.000000,1,4,4,0.739758,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4625,0,1,1.004344,0,1.004344,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188558.800,3,6,0.000000,2976.563296,1,4,4,0.739743,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4626,0,1,1.046663,0,1.046663,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188559.000,0,0,0.000000,0.000000,1,4,4,0.662116,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4627,0,1,1.099995,0,1.099995,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188559.200,0,0,0.000000,0.000000,1,4,4,0.599235,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4628,0,1,1.126914,0,1.126914,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188559.400,0,0,0.000000,0.000000,1,4,4,0.547263,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4629,0,1,1.163648,0,1.163648,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
2324,188559.600,0,0,0.000000,0.000000,1,4,4,0.503587,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,4630,0,1,1.193724,0,1.193724,4,2,2,2,2,0,0,0,0,0,,,0,0,lambda_not_fixed,lambda_failed
