tow,err,is_fix,tow_r,gps_week,tow_diag,status,num_sats,ratio,baseline_m,ar_attempted,input_pair_count,pair_count,max_ambiguity_variance,effective_ratio_threshold,min_subset_pair_count,min_full_ratio_for_subset_ar,subset_candidates_evaluated,subset_candidates_rejected_by_full_ratio,subset_candidates_rejected_by_diversity,bsr_guided_candidates_evaluated,bsr_guided_candidates_accepted,wide_lane_total,wide_lane_fixed,wide_lane_rejected,wide_lane_min_distance,wide_lane_max_distance,gf_slip_count,doppler_slip_l1_count,doppler_slip_l2_count,code_slip_l1_count,code_slip_l2_count,lli_slip_l1_count,lli_slip_l2_count,ambiguity_reset_l1_count,ambiguity_reset_l2_count,adaptive_dynamic_slip_active,consecutive_nonfix_before_bias_update,adaptive_dynamic_slip_hold_remaining,full_lambda_solved,full_ratio,selected_fixed,selected_ratio,selected_pair_count,selected_distinct_sats,selected_distinct_systems,selected_distinct_frequencies,selected_dual_frequency_sats,selected_fixed_ambiguities,selected_used_subset,used_wlnl_fallback,validation_attempted,validation_passed,postfix_residual_rms,fixed_float_jump_m,post_validation_rejected,final_fixed_applied,reject_reason,ar_skip_reason
188584.0,0.027790106052318346,True,188584.0,2324,188584.0,4,14,6.522665,2768.312579,1,15,15,0.132132,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,6.522665,1,6.522665,15,8,3,2,7,15,0,0,1,1,0.007045,0.642888,0,1,,none
188584.2,0.016946385720264818,True,188584.2,2324,188584.2,4,15,54.802367,2768.191799,1,15,15,0.001775,2.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,54.802367,1,54.802367,15,8,3,2,7,15,0,0,1,1,0.009802,0.003012,0,1,,none
188584.4,0.020183409178502497,True,188584.4,2324,188584.4,4,14,3.0,2768.050742,1,15,15,0.001355,2.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,116.680404,1,116.680404,15,8,3,2,7,15,0,0,1,0,,,0,1,fix_history_jump,none
188584.6,0.014363147333375193,True,188584.6,2324,188584.6,4,15,3.0,2767.912547,1,15,15,0.001183,2.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,43.113507,1,43.113507,15,8,3,2,7,15,0,0,1,0,,,0,1,fix_history_jump,none
188584.8,0.025103983762331344,True,188584.8,2324,188584.8,4,15,3.0,2767.749289,1,15,15,0.001005,2.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,26.610755,1,26.610755,15,8,3,2,7,15,0,0,1,0,,,0,1,fix_history_jump,none
188585.0,0.01355765472492093,True,188585.0,2324,188585.0,4,16,3.0,2767.580991,1,15,15,0.00091,2.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1,0,0,0,0,0,1,43.680891,1,43.680891,15,8,3,2,7,15,0,0,1,0,,,0,1,fix_history_jump,none
188585.2,0.0215141809796196,True,188585.2,2324,188585.2,4,16,3.0,2767.390664,1,15,15,0.000851,2.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,37.386652,1,37.386652,15,8,3,2,7,15,0,0,1,0,,,0,1,fix_history_jump,none
188585.4,0.02709870828666351,True,188585.4,2324,188585.4,4,15,3.0,2767.175166,1,15,15,0.00083,2.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,43.15212,1,43.15212,15,8,3,2,7,15,0,0,1,0,,,0,1,fix_history_jump,none
188585.6,0.02524361336255643,True,188585.6,2324,188585.6,4,16,3.0,2766.9887,1,15,15,0.000812,2.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,28.601462,1,28.601462,15,8,3,2,7,15,0,0,1,0,,,0,1,fix_history_jump,none
188585.8,0.024534261861413834,True,188585.8,2324,188585.8,4,16,3.0,2766.805533,1,17,17,0.001092,2.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,13.081201,1,13.081201,17,9,3,2,8,17,0,0,1,0,,,0,1,fix_history_jump,none
188586.0,0.028347310446863682,True,188586.0,2324,188586.0,4,16,3.0,2766.628036,1,17,17,0.001087,2.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,1,15.303496,1,15.303496,17,9,3,2,8,17,0,0,1,0,,,0,1,fix_history_jump,none
188586.2,0.046521070368488626,True,188586.2,2324,188586.2,4,17,3.0,2766.446852,1,17,17,0.001082,2.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,10.400376,1,10.400376,17,9,3,2,8,17,0,0,1,0,,,0,1,fix_history_jump,none
188586.4,0.049547351295263956,True,188586.4,2324,188586.4,4,16,3.0,2766.286698,1,17,17,0.001075,2.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,9.139277,1,9.139277,17,9,3,2,8,17,0,0,1,0,,,0,1,fix_history_jump,none
188586.6,0.05907740707180553,True,188586.6,2324,188586.6,4,15,3.0,2766.137421,1,17,17,0.001072,2.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,5.010345,1,5.010345,17,9,3,2,8,17,0,0,1,0,,,0,1,fix_history_jump,none
188586.8,0.05520797083538605,True,188586.8,2324,188586.8,4,16,3.0,2766.011608,1,17,17,0.001068,2.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,4.711162,1,4.711162,17,9,3,2,8,17,0,0,1,0,,,0,1,fix_history_jump,none
188587.0,0.07417081645133877,True,188587.0,2324,188587.0,4,15,3.0,2765.88184,1,17,17,0.001065,2.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,3.735735,1,3.735735,17,9,3,2,8,17,0,0,1,0,,,0,1,fix_history_jump,none
188587.2,0.09234311010811505,True,188587.2,2324,188587.2,4,15,3.0,2765.759142,1,17,17,0.001062,2.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2.633341,1,4.571414,11,8,3,2,3,11,1,0,1,0,,,0,1,fix_history_jump,none
188587.4,0.10878074287482913,True,188587.4,2324,188587.4,4,16,3.0,2765.655291,1,17,17,0.00106,2.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2.160084,1,2.834371,13,8,3,2,5,13,1,0,1,0,,,0,1,fix_history_jump,none
188587.6,0.1520533130132301,True,188587.6,2324,188587.6,4,16,3.0,2765.551398,1,17,17,0.001056,2.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.130363,0,1.130363,17,9,3,2,8,0,0,0,0,0,,,0,1,lambda_not_fixed,lambda_failed
188587.8,0.02828762952718124,True,188587.8,2324,188587.8,4,14,3.0,2765.55934,1,15,15,0.001055,2.0,4,0.0,0,0,0,0,0,0,0,0,,,1,0,1,0,1,0,0,1,1,0,0,0,1,62.484491,1,62.484491,15,8,3,2,7,15,0,0,1,0,,,0,1,fix_history_jump,none
188588.0,0.048119226971960014,True,188588.0,2324,188588.0,4,14,3.0,2765.4629,1,15,15,0.001054,2.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,83.710705,1,83.710705,15,8,3,2,7,15,0,0,1,0,,,0,1,fix_history_jump,none
188588.2,0.03175436979673931,True,188588.2,2324,188588.2,4,14,3.0,2765.430532,1,15,15,0.001052,2.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,106.399304,1,106.399304,15,8,3,2,7,15,0,0,1,0,,,0,1,fix_history_jump,none
188588.4,0.0348575670029712,True,188588.4,2324,188588.4,4,15,3.0,2765.357639,1,15,15,0.001051,2.0,4,0.0,0,0,0,0,0,0,0,0,,,1,0,1,0,1,0,0,1,1,0,0,0,1,75.683961,1,75.683961,15,8,3,2,7,15,0,0,1,0,,,0,1,fix_history_jump,none
188588.8,0.023712233374036256,True,188588.8,2324,188588.8,4,14,17.698413,2765.333054,1,15,15,0.001049,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,17.698413,1,17.698413,15,8,3,2,7,15,0,0,1,1,0.008638,0.009514,0,1,,none
188589.0,0.0345139099297801,True,188589.0,2324,188589.0,4,13,12.766205,2765.331861,1,15,15,0.001049,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,12.766205,1,12.766205,15,8,3,2,7,15,0,0,1,1,0.007588,0.009351,0,1,,none
188589.2,0.04246469128803019,True,188589.2,2324,188589.2,4,13,11.117738,2765.376104,1,15,15,0.001049,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,11.117738,1,11.117738,15,8,3,2,7,15,0,0,1,1,0.006979,0.009755,0,1,,none
188589.6,0.027405656530521034,True,188589.6,2324,188589.6,4,12,8.072898,2765.561994,1,15,15,0.001049,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,8.072898,1,8.072898,15,8,3,2,7,15,0,0,1,1,0.016249,0.009276,0,1,,none
188589.8,0.025212893451253462,True,188589.8,2324,188589.8,4,12,6.767488,2765.696783,1,15,15,0.001049,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,6.767488,1,6.767488,15,8,3,2,7,15,0,0,1,1,0.00738,0.009162,0,1,,none
188590.0,0.02249333267236497,True,188590.0,2324,188590.0,4,12,6.439796,2765.874388,1,15,15,0.001049,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,6.439796,1,6.439796,15,8,3,2,7,15,0,0,1,1,0.011612,0.009003,0,1,,none
188590.4,0.02312985066051153,True,188590.4,2324,188590.4,4,13,5.41123,2766.258217,1,15,15,0.001049,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,5.41123,1,5.41123,15,8,3,2,7,15,0,0,1,1,0.007805,0.008962,0,1,,none
188590.6,0.022013859028565997,True,188590.6,2324,188590.6,4,13,4.88573,2766.476312,1,15,15,0.001049,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,4.88573,1,4.88573,15,8,3,2,7,15,0,0,1,1,0.012913,0.009046,0,1,,none
188590.8,0.029110307346456175,True,188590.8,2324,188590.8,4,13,4.689669,2766.710288,1,15,15,0.001049,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,4.689669,1,4.689669,15,8,3,2,7,15,0,0,1,1,0.010996,0.009529,0,1,,none
188591.2,0.028036404774272338,True,188591.2,2324,188591.2,4,13,4.006213,2767.192399,1,15,15,0.001049,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,4.006213,1,4.006213,15,8,3,2,7,15,0,0,1,1,0.01069,0.009849,0,1,,none
188591.4,0.025844535026536757,True,188591.4,2324,188591.4,4,13,49.448022,2767.440789,1,15,15,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,3.760305,1,49.448022,9,5,3,2,4,9,1,0,1,1,0.011587,0.020918,0,1,,none
188591.6,0.027316478202222657,True,188591.6,2324,188591.6,4,12,25.298121,2767.70347,1,13,13,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,3.430418,1,25.298121,7,4,3,2,3,7,1,0,1,1,0.019791,0.021058,0,1,,none
188592.0,0.02674097990579191,True,188592.0,2324,188592.0,4,11,34.921675,2768.24729,1,13,13,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,3.390163,1,34.921675,7,4,3,2,3,7,1,0,1,1,0.021212,0.02444,0,1,,none
188592.2,0.031927887392611404,True,188592.2,2324,188592.2,4,11,35.199447,2768.519844,1,13,13,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,1,3.377413,1,35.199447,7,4,3,2,3,7,1,0,1,1,0.006878,0.024386,0,1,,none
188592.4,0.022048583079110166,True,188592.4,2324,188592.4,4,11,147.553594,2768.821638,1,12,12,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,3.331338,1,147.553594,6,3,3,2,3,6,1,0,1,1,0.006933,0.012018,0,1,,none
188592.8,0.022309863017846487,True,188592.8,2324,188592.8,4,10,130.99642,2769.443955,1,12,12,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,3.180787,1,130.99642,6,3,3,2,3,6,1,0,1,1,0.010608,0.010018,0,1,,none
188593.0,0.017477413969230093,True,188593.0,2324,188593.0,4,11,137.3734,2769.783618,1,12,12,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,1,3.115067,1,137.3734,6,3,3,2,3,6,1,0,1,1,0.002499,0.010137,0,1,,none
188593.2,0.02317002385959595,True,188593.2,2324,188593.2,4,11,135.936505,2770.124373,1,12,12,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,3.069015,1,135.936505,6,3,3,2,3,6,1,0,1,1,0.007493,0.009412,0,1,,none
188593.6,0.02809199150842866,True,188593.6,2324,188593.6,4,11,149.192876,2770.825073,1,12,12,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,2.942023,1,149.192876,6,3,3,2,3,6,1,0,1,1,0.010299,0.010418,0,1,,none
188593.8,0.034092960866537625,True,188593.8,2324,188593.8,4,11,29.720999,2771.172106,1,13,13,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2.76128,1,29.720999,7,4,3,2,3,7,1,0,1,1,0.002679,0.022928,0,1,,none
188594.0,0.03395114139569781,True,188594.0,2324,188594.0,4,11,156.566111,2771.54046,1,12,12,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,1,0,1,0,0,0,0,1,1,0,0,0,1,2.909354,1,156.566111,6,3,3,2,3,6,1,0,1,1,0.004459,0.009334,0,1,,none
188594.4,0.020969740251305637,True,188594.4,2324,188594.4,4,11,138.367672,2772.26917,1,12,12,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,2.715444,1,138.367672,6,3,3,2,3,6,1,0,1,1,0.011927,0.009318,0,1,,none
188594.6,0.027516358728715176,True,188594.6,2324,188594.6,4,12,120.689823,2772.622347,1,12,12,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2.648668,1,120.689823,6,3,3,2,3,6,1,0,1,1,0.010776,0.010008,0,1,,none
188594.8,0.037688459727807135,True,188594.8,2324,188594.8,4,10,382.581398,2772.971543,1,10,10,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2.915931,1,382.581398,4,2,2,2,2,4,1,0,1,1,0.002279,0.003079,0,1,,none
188595.2,0.017597727244709177,True,188595.2,2324,188595.2,4,11,42.813268,2773.68461,1,11,11,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,2.559494,1,42.813268,5,3,2,2,2,5,1,0,1,1,0.005297,0.016754,0,1,,none
188595.4,0.012413702142327386,True,188595.4,2324,188595.4,4,11,41.242427,2774.038921,1,11,11,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2.478048,1,41.242427,5,3,2,2,2,5,1,0,1,1,0.00259,0.017593,0,1,,none
188595.6,0.016368261813965515,True,188595.6,2324,188595.6,4,11,39.059071,2774.390252,1,11,11,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2.479813,1,39.059071,5,3,2,2,2,5,1,0,1,1,0.003344,0.017328,0,1,,none
188596.0,0.05879838460597527,True,188596.0,2324,188596.0,4,10,38.649259,2775.065429,1,11,11,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,2.448097,1,38.649259,5,3,2,2,2,5,1,0,1,1,0.003932,0.017661,0,1,,none
188596.2,0.0209162619287599,True,188596.2,2324,188596.2,4,11,40.219311,2775.412522,1,11,11,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2.38262,1,40.219311,5,3,2,2,2,5,1,0,1,1,0.003468,0.018259,0,1,,none
188596.4,0.0259851880986541,True,188596.4,2324,188596.4,4,11,40.208367,2775.750995,1,11,11,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2.380092,1,40.208367,5,3,2,2,2,5,1,0,1,1,0.002816,0.017928,0,1,,none
188596.8,0.04411632372678642,True,188596.8,2324,188596.8,4,11,39.550757,2776.408545,1,11,11,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,2.451457,1,39.550757,5,3,2,2,2,5,1,0,1,1,0.010438,0.018413,0,1,,none
188597.0,0.09211134579548474,True,188597.0,2324,188597.0,4,11,10.987603,2776.711986,1,13,12,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2.563485,1,10.987603,6,4,3,2,2,6,1,0,1,1,0.020377,0.039596,0,1,,none
188597.2,0.07717706947607893,True,188597.2,2324,188597.2,4,11,10.926223,2777.043571,1,13,12,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2.323272,1,10.926223,6,4,3,2,2,6,1,0,1,1,0.014856,0.040593,0,1,,none
188597.6,0.08087873640632805,True,188597.6,2324,188597.6,4,11,10.835014,2777.698238,1,13,12,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,1.716005,1,10.835014,7,5,3,2,2,7,1,0,1,1,0.020508,0.058332,0,1,,none
188597.8,0.07206476218970778,True,188597.8,2324,188597.8,4,12,10.363663,2778.034172,1,13,12,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1.597933,1,10.363663,7,5,3,2,2,7,1,0,1,1,0.015816,0.061548,0,1,,none
188598.0,0.06074084289742376,True,188598.0,2324,188598.0,4,12,29.105311,2778.364789,1,13,12,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.524077,1,29.105311,6,4,3,2,2,6,1,0,1,1,0.005696,0.03259,0,1,,none
188598.4,0.10778098169015357,True,188598.4,2324,188598.4,4,12,21.652162,2778.959515,1,13,12,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,1.346037,1,21.652162,6,4,3,2,2,6,1,0,1,1,0.02883,0.037245,0,1,,none
188598.6,0.0717839812942531,True,188598.6,2324,188598.6,4,11,235.418032,2779.356722,1,11,10,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.462318,1,235.418032,4,2,2,2,2,4,1,0,1,1,0.012759,0.005458,0,1,,none
188598.8,0.06988261564214027,True,188598.8,2324,188598.8,4,11,223.997272,2779.666211,1,11,10,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.417056,1,223.997272,4,2,2,2,2,4,1,0,1,1,0.005731,0.006093,0,1,,none
188599.2,0.07339271096190197,True,188599.2,2324,188599.2,4,11,214.409171,2780.27914,1,11,10,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,1.31822,1,214.409171,4,2,2,2,2,4,1,0,1,1,0.011432,0.007081,0,1,,none
188599.4,0.07393781174285052,True,188599.4,2324,188599.4,4,11,197.950508,2780.594419,1,11,10,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.289363,1,197.950508,4,2,2,2,2,4,1,0,1,1,0.004078,0.007556,0,1,,none
188599.6,0.09343735844382038,True,188599.6,2324,188599.6,4,11,192.822644,2780.901254,1,11,10,0.001049,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.255756,1,192.822644,4,2,2,2,2,4,1,0,1,1,0.0152,0.007566,0,1,,none
188600.2,1.148767361305473,True,188600.2,2324,188600.2,4,11,27.49956,2781.636699,1,11,10,0.001007,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,2,0,1,1.117942,1,27.49956,4,2,2,2,2,4,1,0,1,1,0.025881,0.193384,0,1,,none
188602.0,11.30204779195427,True,188602.0,2324,188602.0,4,10,3.185823,2781.354515,1,10,10,0.000815,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,8,0,1,1.175926,1,3.185823,4,2,2,2,2,4,1,0,1,1,0.22177,0.322057,0,1,,none
188651.8,0.0740343839136581,True,188651.8,2324,188651.8,4,15,3.038389,2869.472511,1,15,12,0.002743,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,244,0,1,1.018962,1,3.038389,10,5,3,2,5,10,1,0,1,1,0.003557,1.697382,0,1,,none
188652.0,0.08485145849756101,True,188652.0,2324,188652.0,4,15,3.077636,2869.475838,1,15,12,0.002725,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.019597,1,3.077636,10,5,3,2,5,10,1,0,1,1,0.002636,1.6967,0,1,,none
188652.2,0.1468067097023587,True,188652.2,2324,188652.2,4,15,3.108139,2869.508473,1,15,12,0.002724,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.019531,1,3.108139,10,5,3,2,5,10,1,0,1,1,0.011304,1.752411,0,1,,none
188652.4,0.13847664066555038,True,188652.4,2324,188652.4,4,15,3.139337,2869.502562,1,15,12,0.002724,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.019457,1,3.139337,10,5,3,2,5,10,1,0,1,1,0.011197,1.753791,0,1,,none
188652.6,0.07814230622031328,True,188652.6,2324,188652.6,4,15,3.17764,2869.470338,1,15,12,0.002707,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.020212,1,3.17764,10,5,3,2,5,10,1,0,1,1,0.003968,1.694791,0,1,,none
188652.8,0.07894979409635056,True,188652.8,2324,188652.8,4,15,3.218605,2869.473224,1,15,12,0.002691,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.021982,1,3.218605,10,5,3,2,5,10,1,0,1,1,0.004285,1.694101,0,1,,none
188653.0,0.08906228158304887,True,188653.0,2324,188653.0,4,15,3.260275,2869.475922,1,15,12,0.002677,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.022024,1,3.260275,10,5,3,2,5,10,1,0,1,1,0.004003,1.693431,0,1,,none
188653.2,0.07540563642890687,True,188653.2,2324,188653.2,4,15,3.300676,2869.471179,1,15,12,0.002663,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02557,1,3.300676,10,5,3,2,5,10,1,0,1,1,0.005717,1.692455,0,1,,none
188653.4,0.12932818721832365,True,188653.4,2324,188653.4,4,15,396.513894,2869.500493,1,15,14,0.00438,2.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.270902,1,396.513894,8,4,3,2,4,8,1,0,1,1,0.004859,0.057048,0,1,,none
188653.6,0.15178178399443767,True,188653.6,2324,188653.6,4,15,396.469136,2869.506115,1,15,14,0.00438,2.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.269611,1,396.469136,8,4,3,2,4,8,1,0,1,1,0.005086,0.057261,0,1,,none
188653.8,0.10222690458717804,True,188653.8,2324,188653.8,4,15,317.346538,2869.488193,1,15,14,0.00438,2.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.268136,1,317.346538,8,4,3,2,4,8,1,0,1,1,0.004998,0.059668,0,1,,none
188658.4,0.28100466196392865,True,188658.4,2324,188658.4,4,14,3.107471,2869.375697,1,15,13,0.002575,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.162372,1,3.107471,10,5,3,2,5,10,1,0,1,1,0.011612,1.526656,0,1,,none
188658.6,0.27339414760328096,True,188658.6,2324,188658.6,4,14,3.170243,2869.377862,1,15,13,0.002572,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.157988,1,3.170243,10,5,3,2,5,10,1,0,1,1,0.011967,1.537131,0,1,,none
188658.8,0.2654929752554877,True,188658.8,2324,188658.8,4,14,3.232254,2869.382834,1,15,13,0.00257,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.154432,1,3.232254,10,5,3,2,5,10,1,0,1,1,0.01203,1.547211,0,1,,none
188659.0,0.2455142767738698,True,188659.0,2324,188659.0,4,14,3.294696,2869.392572,1,15,13,0.002568,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.152635,1,3.294696,10,5,3,2,5,10,1,0,1,1,0.010913,1.55605,0,1,,none
188659.4,0.05290047274100395,True,188659.4,2324,188659.4,4,14,3.424683,2869.468615,1,15,13,0.002568,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,1.153441,1,3.424683,10,5,3,2,5,10,1,0,1,1,0.00599,1.754479,0,1,,none
188659.6,0.21172142074114747,True,188659.6,2324,188659.6,4,14,3.513062,2869.530802,1,15,13,0.002567,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.15443,1,3.513062,10,5,3,2,5,10,1,0,1,1,0.013059,1.851961,0,1,,none
188662.4,22.86049518721924,True,188662.4,2324,188662.4,4,15,3.453502,2875.677305,1,16,13,0.002568,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,1.162043,1,3.453502,10,5,3,2,5,10,1,0,1,1,5.413904,0.04832,0,1,,none
