epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,assignment_history_cleared,assignment_arc_slips,assignment_arc_slip_ids,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,arc_shadow_candidates,arc_shadow_oracle_min_error_m,arc_shadow_oracle_rank,respawn_excluded_satellite,n_dd_pr,n_dd_cp
71,553814.199999094,-3811469.0540562454,3566808.1413113913,3652665.3910148344,0,0,0,0,1,1,1,6.729467176206986,1.5095983479210313,5.61628545237455,19,1,0.17166137233746512,5.813242256654249,6.483272069026166,0,,0.0,0.0,0,nan,0,0,,1,0.002300174816424405,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5822079152570255,0,6.483292267571369,0.1761893487392077,0.012424145691594885,2,6.7298200990267665,1.509887936569111,5.813242256654249,1.8253700871584446,nan,nan,0,0,0,,0.17596867329226612,0,994d54c9040caa4d,446,15.218908033072077,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
72,553814.4000000954,-3811469.078650902,3566808.166167389,3652665.413996416,0,0,0,0,1,1,1,6.729176876816785,1.508768093939003,5.658664875517778,19,2,0.17166137233746512,5.8428614098649145,6.5214328767686345,0,,0.0,0.0,0,nan,0,0,,1,0.0024734302615451974,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6004578892075916,0,6.521454374982036,0.17688505934934007,0.012018284180214151,2,6.729509649707262,1.5090416925499732,5.8428614098649145,1.8321420652407963,nan,nan,0,0,0,,0.1766769441577405,0,994d54c9040caa4d,446,15.11783804425244,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
73,553814.599998951,-3811469.1003943384,3566808.188215709,3652665.432468175,0,0,0,0,1,1,1,6.729023184419814,1.5086198430980495,5.6937449792407095,19,3,0.17166137233746512,5.86957827210506,6.553934695679757,0,,0.0,0.0,0,nan,0,0,,1,0.0016162359781307296,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5679216587340685,0,6.553955771218934,0.17696509620915826,0.01197007073414489,2,6.729353735685911,1.5088916942194777,5.86957827210506,1.8398801572128798,nan,nan,0,0,0,,0.1767584016462343,0,994d54c9040caa4d,446,15.106056435445895,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
74,553814.7999999523,-3811469.1283504013,3566808.217287369,3652665.456551214,0,0,0,0,1,1,1,6.729005836034594,1.5085313119110673,5.739741364493762,19,4,0.17166137233746512,5.904559055478418,6.59679407666843,0,,0.0,0.0,0,nan,0,0,,1,0.001912783327593545,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.526015840079552,0,6.596814477737375,0.17696859698413403,0.011965248589935284,2,6.72933643747937,1.50880327032385,5.904559055478418,1.8478801402022942,nan,nan,0,0,0,,0.176761954615555,0,994d54c9040caa4d,446,15.10565563394032,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
75,553815.0,-3811468.9644313212,3566808.0002683788,3652665.475848125,0,0,0,0,1,1,1,6.607716503587943,1.5767576098670808,5.563605699858875,18,0,0.16723452360142665,5.634140693340448,6.490855548185389,0,,0.0,0.0,0,nan,0,0,,1,0.0010727238567918751,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5855581889508855,0,6.490875264809169,0.19729425001873924,0.01617712355784272,2,6.60829337997988,1.577226890492865,5.634140693340448,1.7651404205727586,0.16723452360142665,0.6444207763429423,0,0,0,,0.19688109961903144,0,994d54c9040caa4d,453,14.496037498046897,8,12,1,397,13,12,85,0.5249941324779123,350,0,nan,0,nan,0,nan,141,0.46192998620880465,89,,18,17
76,553815.199999094,-3811468.9626228022,3566807.997926585,3652665.473465487,0,0,0,0,1,1,1,6.610212985529114,1.5770652641217173,5.570540408788409,18,1,0.16723452360142665,5.631694436909621,6.493489370077778,0,,0.0,0.0,0,nan,0,0,,1,0.002097341805775717,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5880105415371883,0,6.493499539715224,0.20828822625548266,0.010458436466228512,2,6.610456334132476,1.5772638376571249,5.631694436909621,1.7684010070562826,nan,nan,0,0,0,,0.20810355102341296,0,994d54c9040caa4d,453,13.12290770870286,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
77,553815.4000000954,-3811468.961974218,3566807.996615348,3652665.4761489625,0,0,0,0,1,1,1,6.6108752949341465,1.5764672959002277,5.574369835415747,18,2,0.16723452360142665,5.6297856190029805,6.496390053888229,0,,0.0,0.0,0,nan,0,0,,1,0.0012348792084083016,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5909300604902571,0,6.496400093708249,0.2090754171673181,0.010117235099613058,2,6.611103077633627,1.576653318434277,5.6297856190029805,1.775390432894277,nan,nan,0,0,0,,0.20890214980570473,0,994d54c9040caa4d,453,13.037377910070214,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
78,553815.599998951,-3811468.965777788,3566807.9991327194,3652665.4802612495,0,0,0,0,1,1,1,6.6110698001666846,1.5764509919512693,5.581459481005151,18,3,0.16723452360142665,5.633293496618416,6.502697672127331,0,,0.0,0.0,0,nan,0,0,,1,0.0018150620295182183,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5972691852616826,0,6.502707802994456,0.2091529871413271,0.010075496713368217,2,6.611295989837583,1.5766357743335242,5.633293496618416,1.7833748257732964,nan,nan,0,0,0,,0.20898079531220043,0,994d54c9040caa4d,453,13.029079709489892,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
79,553815.7999999523,-3811468.9675551504,3566807.998609478,3652665.478977498,0,0,0,0,1,1,1,6.6111107950726185,1.5764627054154567,5.581387508215798,18,4,0.16723452360142665,5.634264974908431,6.502107571887941,0,,0.0,0.0,0,nan,0,0,,1,0.0015384110437124934,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5967365313303443,0,6.5021176125834215,0.2091611802741464,0.01007048717465791,2,6.61133676211645,1.576647307530021,5.634264974908431,1.7916271459200621,nan,nan,0,0,0,,0.20898910897027737,0,994d54c9040caa4d,453,13.028174292453597,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
80,553816.0,-3811468.878908008,3566807.8702539033,3652665.593582837,0,0,0,0,1,1,1,6.434263552753438,1.6479122590476545,5.38969395983052,18,0,0.15067004659052766,5.460617008571898,6.441972275804039,0,,0.0,0.0,0,nan,0,0,,1,0.001464302628028215,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5333656176949376,0,6.442021790339681,0.21986901112390658,0.014107382401030502,2,6.434722953449616,1.6482741238323075,5.460617008571898,1.7121542298193912,0.15067004659052766,0.48750634448403524,0,0,0,,0.2195099472358618,0,994d54c9040caa4d,468,11.972524606890477,8,12,1,414,13,12,102,0.4861899891450349,372,0,nan,0,nan,0,nan,134,0.4598295965827643,89,,18,17
81,553816.199999094,-3811468.889186431,3566807.880308708,3652665.603812291,0,0,0,0,1,1,1,6.4346600082336565,1.6450489767773575,5.415210176595309,18,1,0.15067004659052766,5.472926503892927,6.458929666665469,0,,0.0,0.0,0,nan,0,0,,1,0.002183589028871775,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5501177469075816,0,6.458955415242211,0.23201394612197695,0.00893211668817262,2,6.434848353425038,1.645198693753875,5.472926503892927,1.7155155646892941,nan,nan,0,0,0,,0.23186017982323495,0,994d54c9040caa4d,468,10.836859795821267,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
82,553816.3999989033,-3811468.902836786,3566807.895093014,3652665.6192629123,0,0,0,0,1,1,1,6.434492188098649,1.644561345709491,5.440614649113292,18,2,0.15067004659052766,5.490079674497418,6.482579366708164,0,,0.0,0.0,0,nan,0,0,,1,0.0011667841095557964,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5736236783353894,0,6.482604416786877,0.2328924132217588,0.008611279809970326,2,6.4346681174770035,1.6447014708797285,5.490079674497418,1.7227195117517602,nan,nan,0,0,0,,0.23274870109525522,0,994d54c9040caa4d,468,10.764750169316612,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
83,553816.5999999046,-3811468.909679358,3566807.900495396,3652665.6277586543,0,0,0,0,1,1,1,6.434369484731743,1.6445595984227674,5.452336005349673,18,3,0.15067004659052766,5.497062703441286,6.494039526292145,0,,0.0,0.0,0,nan,0,0,,1,0.0009605985509844347,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5851455737092444,0,6.494064423651394,0.23299578895350076,0.008575512627234558,2,6.434543990286383,1.6446985786688408,5.497062703441286,1.730947006658849,nan,nan,0,0,0,,0.23285323355161403,0,994d54c9040caa4d,468,10.756273134629277,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
84,553816.7999999523,-3811468.902958673,3566807.893729498,3652665.6224793,0,0,0,0,1,1,1,6.434314614424353,1.6445841102351686,5.441563480377495,18,4,0.15067004659052766,5.488584600800307,6.484145196476401,0,,0.0,0.0,0,nan,0,0,,1,0.001127970973307426,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5752980149039555,0,6.484170164122342,0.23301258443443065,0.008569414109816953,2,6.4344888561659666,1.6447228726742054,5.488584600800307,1.7394480273096997,nan,nan,0,0,0,,0.23287022232283608,0,994d54c9040caa4d,468,10.754870726653863,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
85,553817.0,-3811468.8169170558,3566807.7924411534,3652665.732098982,0,0,0,0,1,1,1,6.2702538590025005,1.674610856684001,5.294819844578226,19,0,0.16129119387086358,5.33972507027378,6.421511191390396,0,,0.0,0.0,0,nan,0,0,,1,0.0013143941580085773,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3154149851114778,1,6.421537074383647,0.23953810921794183,0.01476424642349455,3,6.27058407913426,1.6748876344696964,5.33972507027378,1.6605523074598696,0.16129119387086358,0.3482728961220111,0,0,0,,0.23908771970547493,0,994d54c9040caa4d,478,9.912212223854196,8,12,1,419,13,12,107,0.3154149851114778,320,0,nan,0,nan,0,nan,130,0.46375132051456147,87,,19,17
86,553817.199999094,-3811468.789584278,3566807.765068103,3652665.7043454917,0,0,0,0,1,1,1,6.2689410610152665,1.6764435413319687,5.241449213974157,19,1,0.16129119387086358,5.306002063462841,6.373911590696005,0,,0.0,0.0,0,nan,0,0,,1,0.0019488032051179567,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3222055150880707,1,6.3739204783435595,0.2526814742770143,0.009102779967067456,3,6.269073532222783,1.6765521349356383,5.306002063462841,1.664017975913443,nan,nan,0,0,0,,0.25250239463288615,0,994d54c9040caa4d,478,8.957709710439104,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
87,553817.3999989033,-3811468.7791701336,3566807.7530020396,3652665.6942558023,0,0,0,0,1,1,1,6.269577694918319,1.6749486589003726,5.227438423879993,19,2,0.16129119387086358,5.291895731050397,6.357887501795392,0,,0.0,0.0,0,nan,0,0,,1,0.0014620818591347838,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.32663811640665286,1,6.357898256210697,0.2536730422103113,0.008731398709551636,3,6.269701358943312,1.6750505063404202,5.291895731050397,1.6714439156460614,nan,nan,0,0,0,,0.2535070334139419,0,994d54c9040caa4d,478,8.895171947887235,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
88,553817.5999999046,-3811468.777137907,3566807.7511370927,3652665.6918531856,0,0,0,0,1,1,1,6.269611027240185,1.6748304426382983,5.224177145156627,19,3,0.16129119387086358,5.289586413029958,6.354446164225901,0,,0.0,0.0,0,nan,0,0,,1,0.0012256575813852065,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.32725839282013774,1,6.354457009617372,0.2537666823390036,0.008694798110078387,3,6.269733774968319,1.6749315905693887,5.289586413029958,1.6799225601746655,nan,nan,0,0,0,,0.2536018634045822,0,994d54c9040caa4d,478,8.889312966075462,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
89,553817.7999999523,-3811468.7767216642,3566807.7499405225,3652665.6927631916,0,0,0,0,1,1,1,6.269612269918696,1.6747894718823062,5.224023634889864,19,4,0.16129119387086358,5.288271008541489,6.3544880444017044,0,,0.0,0.0,0,nan,0,0,,1,0.001978472388613358,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3279174509412195,1,6.354498922192496,0.25377630924599714,0.00869163441923954,3,6.269734935382871,1.6748905522425503,5.288271008541489,1.6886804655036185,nan,nan,0,0,0,,0.2536116122250594,0,994d54c9040caa4d,478,8.888710994399219,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
90,553818.0,-3811468.7353828726,3566807.691360277,3652665.845512674,0,0,0,0,0,1,1,6.116052320717718,1.7746671630578488,5.072363734970376,18,0,0.11031835963790779,5.194834180173555,6.40501471096254,0,,0.0,0.0,0,nan,0,0,,1,0.002024515284607486,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3175737629546155,1,6.405121421792006,0.24384547749088573,0.013312216950013642,3,6.116484966017276,1.7749909615236186,5.194834180173555,1.6144343408829938,0.11031835963790779,0.3497947379215988,0,0,0,,0.24348101128864874,0,994d54c9040caa4d,487,8.851992767420793,8,12,1,423,13,12,111,0.49097310308130565,383,0,nan,0,nan,0,nan,133,0.458109375219189,86,,18,17
91,553818.199999094,-3811468.7391064353,3566807.6956073996,3652665.849251501,0,0,0,0,0,1,1,6.113854841350689,1.777063945082233,5.069550064158991,18,1,0.11031835963790779,5.199922486511884,6.4068923041972825,0,,0.0,0.0,0,nan,0,0,,1,0.0020987442374064092,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31740212988682875,1,6.406928687039883,0.25681785212499675,0.008283118153593177,3,6.114015057285575,1.7771835323047904,5.199922486511884,1.6179992590076882,nan,nan,0,0,0,,0.2566685798928755,0,994d54c9040caa4d,487,8.011671828358665,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
92,553818.3999989033,-3811468.74180484,3566807.696229558,3652665.8534990577,0,0,0,0,0,1,1,6.113620073144386,1.776800723429227,5.073472589110489,18,2,0.11031835963790779,5.201547054065843,6.411053288421118,0,,0.0,0.0,0,nan,0,0,,1,0.0010447048050771328,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31872472225760207,1,6.41108672640134,0.25769024394947165,0.008001515605413663,3,6.113768515293781,1.776911438167588,5.201547054065843,1.6256355387093915,nan,nan,0,0,0,,0.25755088222732053,0,994d54c9040caa4d,487,7.961718637816159,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
93,553818.5999999046,-3811468.7435135636,3566807.6972454316,3652665.8559057238,0,0,0,0,0,1,1,6.113504966828365,1.7768999335301139,5.076054612069313,18,3,0.11031835963790779,5.203086526608415,6.413841217874415,0,,0.0,0.0,0,nan,0,0,,1,0.0014426517124995553,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3191402270683046,1,6.41387417473122,0.25777391653939774,0.007971760233208454,3,6.113652175188227,1.7770096728560372,5.203086526608415,1.6343518753605377,nan,nan,0,0,0,,0.2576354794233715,0,994d54c9040caa4d,487,7.956940951942522,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
94,553818.7999999523,-3811468.744718246,3566807.6983538847,3652665.855421672,0,0,0,0,0,1,1,6.113469150751139,1.7769365547723424,5.076747743709925,18,4,0.11031835963790779,5.204760967274487,6.4143025703339145,0,,0.0,0.0,0,nan,0,0,,1,0.002000522236476178,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3192080572802584,1,6.414335385699425,0.25778218697719607,0.007968400794240497,3,6.113616205058337,1.7770461567652187,5.204760967274487,1.6433526676771246,nan,nan,0,0,0,,0.2576438417409346,0,994d54c9040caa4d,487,7.956465843265768,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
95,553819.0,-3811468.636547822,3566807.554884948,3652665.9106425443,0,0,0,0,0,1,1,6.03329962471846,1.9144803692231929,4.890138159597874,18,0,0.09650807870128013,5.019691785494193,6.432646221283132,0,,0.0,0.0,0,nan,0,0,,1,0.0015054535910149652,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31435099700693153,1,6.4330960352445885,0.21856902457584396,0.02954736098602133,5,6.0345089587062875,1.9155180207091695,5.019691785494193,1.5710678464020085,0.09650807870128013,0.27321485315356214,0,0,0,,0.2174943926212671,0,994d54c9040caa4d,512,8.593049407144798,8,12,1,431,13,12,119,0.31435099700693153,306,0,nan,0,nan,0,nan,130,0.4656572014928687,78,,18,17
96,553819.199999094,-3811468.636808119,3566807.5548408963,3652665.9143909067,0,0,0,0,0,1,1,6.034601110732755,1.9153204916094444,4.893977517305169,18,1,0.09650807870128013,5.019348060966175,6.437867347707484,0,,0.0,0.0,0,nan,0,0,,1,0.0022582512070036262,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31485018489447547,1,6.438018012241485,0.227568180843859,0.01723436474576574,5,6.03502371142448,1.915676837166718,5.019348060966175,1.5747309510157785,nan,nan,0,0,0,,0.22717999903923633,0,994d54c9040caa4d,512,7.881772228130549,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
97,553819.3999989033,-3811468.6387844095,3566807.555983467,3652665.918199778,0,0,0,0,0,1,1,6.034929820516287,1.915648760468901,4.898568483565775,18,2,0.09650807870128013,5.0209986749369175,6.442729083129049,0,,0.0,0.0,0,nan,0,0,,1,0.0028035528291208665,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31566263590014254,1,6.442868094008278,0.22797669993792977,0.016569191697294962,5,6.035321208776372,1.9159783231611212,5.0209986749369175,1.5825760258817991,nan,nan,0,0,0,,0.2276163140525108,0,994d54c9040caa4d,512,7.8520552959292615,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
98,553819.5999999046,-3811468.6393151586,3566807.556565854,3652665.922912061,0,0,0,0,0,1,1,6.035021412868339,1.9156857457131542,4.902479296001756,18,3,0.09650807870128013,5.021187289397074,6.447169959299809,0,,0.0,0.0,0,nan,0,0,,1,0.0017016500053122616,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31581087521156986,1,6.4473078916144715,0.22801621737178127,0.016507021257423652,5,6.0354099010385065,1.9160127634339084,5.021187289397074,1.5915282050527608,nan,nan,0,0,0,,0.2276585008874311,0,994d54c9040caa4d,512,7.849183814049695,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
99,553819.7999999523,-3811468.641817714,3566807.556025829,3652665.9311662726,0,0,0,0,0,1,1,6.035056306908824,1.9156852082515574,4.909242387919663,18,4,0.09650807870128013,5.021359757160374,6.454544002562118,0,,0.0,0.0,0,nan,0,0,,1,0.0033443755054171935,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31854670815302094,1,6.454682046019731,0.22802047161734904,0.016500973455081863,5,6.035444549582409,1.9160120010936812,5.021359757160374,1.600769804175733,nan,nan,0,0,0,,0.22766302951445994,0,994d54c9040caa4d,512,7.848886050620831,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
100,553820.0,-3811468.5541079477,3566807.437510714,3652665.968508439,0,0,0,0,0,1,1,2.98219897159671,2.5333865222689034,4.730786090350278,18,0,0.08261153489824674,4.870813625953213,2.879788370323843,0,,0.0,0.0,0,nan,0,0,,1,0.0017969186155669236,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4254163048269927,1,2.8815459629682048,0.19399769473231562,0.03761002487687488,7,2.9786585536637866,2.5348909809797506,4.870813625953213,1.5301583551075884,0.08261153489824674,0.2516350132432009,0,0,0,,0.1911538470767864,0,0495d0a68a8d8223,512,8.287019952660753,8,12,1,440,13,12,128,0.4087177437978302,414,0,nan,0,nan,0,nan,128,0.5760931690558234,47,,18,17
101,553820.199999094,-3811468.5551112634,3566807.4387408583,3652665.9705805383,0,0,0,0,0,1,1,2.9817670913788836,2.5357310756601033,4.737012736466261,18,1,0.08261153489824674,4.872141507085222,2.8835151837030493,0,,0.0,0.0,0,nan,0,0,,1,0.0020110172459470734,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4327642393657196,1,2.884979139085653,0.20080166782167763,0.03560002445759861,7,2.9785730571680715,2.5371976855234895,4.872141507085222,1.5339193345582653,nan,nan,0,0,0,,0.1984330364641496,0,0495d0a68a8d8223,512,7.624171017659708,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
102,553820.3999989033,-3811468.554467566,3566807.438987627,3652665.970344634,0,0,0,0,0,1,1,2.9817322700389295,2.535452418732267,4.736208478639028,18,2,0.08261153489824674,4.871941036236305,2.8833361783571374,0,,0.0,0.0,0,nan,0,0,,1,0.0028702976467818585,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43210829848046894,1,2.884787699636769,0.20104578646054258,0.03551627011141461,7,2.9785520599591977,2.5369190438164546,4.871941036236305,1.5419721028542017,nan,nan,0,0,0,,0.1986982203764619,0,0495d0a68a8d8223,512,7.597141253794556,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
103,553820.5999999046,-3811468.566214731,3566807.449401112,3652665.982010112,0,0,0,0,0,1,1,2.9816548739747666,2.5359184402034556,4.756360157979746,18,3,0.08261153489824674,4.886003146619511,2.9012529920884513,0,,0.0,0.0,0,nan,0,0,,1,0.001339772832599846,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4506982601773765,1,2.9026993088389474,0.2010622592138796,0.035511375831091034,7,2.978475524311446,2.5373833211476464,4.886003146619511,1.5511586485323297,nan,nan,0,0,0,,0.19871663733391945,0,0495d0a68a8d8223,512,7.594747636261292,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
104,553820.7999999523,-3811468.580364131,3566807.4643471627,3652665.9947485225,0,0,0,0,0,1,1,2.9816439105567736,2.535941103691645,4.780039635860467,18,4,0.08261153489824674,4.904954528168594,2.9240409371727143,0,,0.0,0.0,0,nan,0,0,,1,0.0015896952381990953,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4715139426297868,1,2.9254831349877874,0.2010642666613635,0.03551096956328543,7,2.9784646485045276,2.537405847312359,4.904954528168594,1.560639325014739,nan,nan,0,0,0,,0.1987188501305332,0,0495d0a68a8d8223,512,7.5944911946968805,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
105,553821.0,-3811468.4539604494,3566807.306149873,3652666.019897038,0,0,0,0,0,1,1,2.8216512716402677,2.3874887882763085,4.575131479767411,19,0,0.10109941856354684,4.701028825705114,2.897545412607816,0,,0.0,0.0,0,nan,0,0,,1,0.0011694398149517432,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43941750851887906,1,2.899173821539532,0.2165466955117562,0.03604144652606869,7,2.8189392451688486,2.3887377154142757,4.701028825705114,1.4898935554101393,0.10109941856354684,0.22508718476253217,0,0,0,,0.21357181706159648,0,0495d0a68a8d8223,512,7.724412950756311,8,12,1,440,13,12,128,0.4181799210955642,318,0,nan,0,nan,0,nan,128,0.5356415313374873,56,,19,17
106,553821.199999094,-3811468.463041869,3566807.315766122,3652666.0304021374,0,0,0,0,0,1,1,2.8211529560364483,2.3896931805716495,4.598205726212484,19,1,0.10109941856354684,4.712981367175279,2.9165106809449415,0,,0.0,0.0,0,nan,0,0,,1,0.0022746418047835974,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46093934501345624,1,2.9177778847075664,0.22450031950695057,0.032404846201368985,7,2.8186848644073863,2.3908935160576363,4.712981367175279,1.493755958423994,nan,nan,0,0,0,,0.22219049423642112,0,0495d0a68a8d8223,512,7.086326233321045,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
107,553821.3999989033,-3811468.4721323354,3566807.3232537475,3652666.0398862143,0,0,0,0,0,1,1,2.821079441433755,2.3897569575227746,4.613731244953801,19,2,0.10109941856354684,4.723474482020924,2.9303343376167885,0,,0.0,0.0,0,nan,0,0,,1,0.0014504642972134117,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.47492620215157255,1,2.9315798064584695,0.22480360273566716,0.03223468000199041,7,2.8186233063352413,2.390956108550103,4.723474482020924,1.5020240791443242,nan,nan,0,0,0,,0.22252685454871327,0,0495d0a68a8d8223,512,7.05972803461615,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
