epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
66,553813.199999094,-3811469.0866705896,3566808.2339572455,3652665.214502371,0,0,0,0,0,1,1,1.2348452718725622,4.789652546285019,5.739384637460836,18,1,0.20590055846808142,5.940850326801397,5.138875468062266,0,,0.0,0.0,0,nan,1,0,,1,0.001127490299433198,160d159033accf4b,0.014569065583079398,97.08015543946196,2,5.298025536297954,-3811468.491532115,3566806.2292192616,3652670.0876508458,5.3028992302579185,0.8118884319940679,0,0.014569065583079398,1,0.0,5.298025536297954,2.3407050221587653,0,5.138875468062266,0.1807329871404237,0.0,1,1.2348452718725622,4.789652546285019,5.940850326801397,1.890252728871852,nan,nan,0,0.18073298714042374,0,832d821e147a649e,113,14.621360132274091,8,0,0,0,0,0,0,nan,-1,0,0
67,553813.4000000954,-3811469.0863395133,3566808.2326866523,3652665.2164501403,0,0,0,0,0,1,1,1.2346780031018414,4.791211092878681,5.74575562771126,18,2,0.20590055846808142,5.9392505269522475,5.1385687621407365,0,,0.0,0.0,0,nan,1,0,,1,0.0009722052738475868,160d159033accf4b,0.014281857289898576,98.43678394288361,3,5.303241056850681,-3811468.4937921283,3566806.230600382,3652670.0925338445,5.304305244487957,0.812402575547881,0,0.014281857289898576,1,0.0,5.303241056850681,2.34220903142629,0,5.1385687621407365,0.1814331642898999,0.0,1,1.2346780031018414,4.791211092878681,5.9392505269522475,1.8967930862073663,nan,nan,0,0.1814331642898999,0,832d821e147a649e,113,14.521486176893394,8,0,0,0,0,0,0,nan,-1,0,0
68,553813.599998951,-3811469.0871777595,3566808.234115772,3652665.22406919,0,0,0,0,0,1,1,1.2346457372060895,4.7918123286029575,5.753886074567227,18,3,0.20590055846808142,5.939136892899335,5.1394003903514305,0,,0.0,0.0,0,nan,1,0,,1,0.0012113015396962902,160d159033accf4b,0.014008629474194885,99.69445378659071,4,5.310790423940414,-3811468.4952462404,3566806.2327010613,3652670.1011077743,5.3048608952584155,0.8125483317846157,0,0.014008629474194885,1,0.0,5.310790423940414,2.3479129856758796,0,5.1394003903514305,0.1815006737549653,0.0,1,1.2346457372060895,4.7918123286029575,5.939136892899335,1.9042684866028543,nan,nan,0,0.1815006737549653,0,832d821e147a649e,113,14.511834617045178,8,0,0,0,0,0,0,nan,-1,0,0
69,553813.7999999523,-3811469.0913300556,3566808.235501047,3652665.228706436,0,0,0,0,0,1,1,1.234634462720388,4.791927455944792,5.7603227340181204,18,4,0.20590055846808142,5.941714552284891,5.1428397082729935,0,,0.0,0.0,0,nan,1,0,,1,0.0022691157587110926,160d159033accf4b,0.013749433853283017,100.85688587939605,5,5.317305746059126,-3811468.4996322882,3566806.234278769,3652670.105949683,5.304950380834445,0.8126034329654538,0,0.013749433853283017,1,0.0,5.317305746059126,2.353431522196507,0,5.1428397082729935,0.18150933084629375,0.0,1,1.234634462720388,4.791927455944792,5.941714552284891,1.9119990826985265,nan,nan,0,0.18150933084629375,0,832d821e147a649e,113,14.510663921232005,8,0,0,0,0,0,0,nan,-1,0,0
70,553814.0,-3811469.037298305,3566808.123900659,3652665.37507361,0,0,0,0,1,1,1,6.730383101094268,1.5135863983795133,5.580307989813202,19,0,0.17166137233746512,5.7928469079199845,6.458287684286667,0,,0.0,0.0,0,nan,1,1,E24,1,0.0015099080820836107,e7f7ddfb327802a6,0.06944830813150066,30.69569461192208,6,5.881584353547154,-3811468.2882898543,3566806.234287015,3652671.0474861925,6.025605188683256,0.8061930778836222,0,0.07567148206190555,3,0.11003210323200409,5.855725608391876,2.2510978063488833,0,6.46102276496959,0.15791258331127733,0.07683106329508031,2,6.74575188943013,1.5264757525276864,5.7928469079199845,1.8222119807090562,0.17166137233746512,0.6712067054049101,0,0.14977295212011552,0,994d54c9040caa4d,116,13.096466773622645,8,12,0,0,0,0,0,nan,-1,19,17
71,553814.199999094,-3811469.0540562454,3566808.1413113913,3652665.3910148344,0,0,0,0,1,1,1,6.729576758330878,1.5097264374911146,5.61628545237455,19,1,0.17166137233746512,5.813242256654249,6.483505344482257,0,,0.0,0.0,0,nan,1,0,,1,0.002300174816424405,e7f7ddfb327802a6,0.06629837259713514,33.18062372304933,7,5.911958066156026,-3811468.3062097956,3566806.2534294594,3652671.065222818,6.026608394563245,0.8044694845818272,0,0.07314096480717346,3,0.11761666334251544,5.882176700229535,2.277900070869749,0,6.486227243664426,0.15929798336732875,0.07684802080951313,2,6.744961122120145,1.5226675029638035,5.813242256654249,1.8253700871584446,nan,nan,0,0.1510819946538353,0,994d54c9040caa4d,116,12.948407727943142,8,0,0,0,0,0,0,nan,-1,0,0
72,553814.4000000954,-3811469.078650902,3566808.166167389,3652665.413996416,0,0,0,0,1,1,1,6.729269631380541,1.508877754452422,5.658664875517778,19,2,0.17166137233746512,5.8428614098649145,6.521618795468793,0,,0.0,0.0,0,nan,1,0,,1,0.0024734302615451974,e7f7ddfb327802a6,0.06267103589297195,36.37317299074328,8,5.952518540805693,-3811468.331013134,3566806.278610667,3652671.0885307956,6.026787953338771,0.8042100044007375,0,0.0702833255402758,3,0.1259594432761085,5.917934447231139,2.31857688045713,0,6.524305953037446,0.15937857013973938,0.07684916620991136,2,6.744656904048219,1.5218294399576902,5.8428614098649145,1.8321420652407963,nan,nan,0,0.15115788619240836,0,994d54c9040caa4d,116,12.94330184902656,8,0,0,0,0,0,0,nan,-1,0,0
73,553814.599998951,-3811469.1003943384,3566808.188215709,3652665.432468175,0,0,0,0,1,1,1,6.72911344320447,1.508726711848697,5.6937449792407095,19,3,0.17166137233746512,5.86957827210506,6.554112913691728,0,,0.0,0.0,0,nan,1,0,,1,0.0016162359781307296,e7f7ddfb327802a6,0.059843310493812994,39.10940525995475,9,5.986593021423799,-3811468.352750102,3566806.300667808,3652671.1070028464,6.026786267991077,0.8042008385204169,0,0.06796442863641577,3,0.13170645308231974,5.948408006662807,2.3539436079665577,0,6.556764693004723,0.15938814396281653,0.0768483165413346,2,6.744501247437329,1.5216798448845203,5.86957827210506,1.8398801572128798,nan,nan,0,0.15116707755897527,0,994d54c9040caa4d,116,12.942333354266909,8,0,0,0,0,0,0,nan,-1,0,0
74,553814.7999999523,-3811469.1283504013,3566808.217287369,3652665.456551214,0,0,0,0,1,1,1,6.729094352623527,1.508636225567697,5.739741364493762,19,4,0.17166137233746512,5.904559055478418,6.596967030151373,0,,0.0,0.0,0,nan,1,0,,1,0.001912783327593545,e7f7ddfb327802a6,0.0492591397553424,51.87218147700996,10,6.031062206627755,-3811468.3807349694,3566806.3297813702,3652671.131128593,6.026809782641556,0.8041713144455421,0,0.05934835394684774,3,0.15347151961135877,5.976771102914196,2.4005355987217114,0,6.599571974621019,0.1593883783652196,0.07684850263418876,2,6.744482431190053,1.5215905891253427,5.904559055478418,1.8478801402022942,nan,nan,0,0.1511672325666453,0,994d54c9040caa4d,116,12.942464831746443,8,0,0,0,0,0,0,nan,-1,0,0
75,553815.0,-3811468.9644313212,3566808.0002683788,3652665.475848125,0,0,0,0,1,1,1,6.607910552845128,1.5769776041053634,5.563605699858875,18,0,0.16723452360142665,5.634140693340448,6.491301887774083,0,,0.0,0.0,0,nan,1,1,E24,1,0.0010727238567918751,9844477a478ca6bf,0.01910819505198403,94.29298986987507,1,2.7657953261697497,-3811466.959770415,3566805.027477894,3652668.4634699575,4.667122542895265,2.8226176934320075,0,0.01910819505198403,1,0.0,2.7657953261697497,2.2804503312413917,0,6.493047630781228,0.19149763053625285,0.06135325694672619,2,6.6174240402256626,1.5849309834178547,5.634140693340448,1.7651404205727586,0.16723452360142665,0.6444207763429423,0,0.18532371620045868,0,994d54c9040caa4d,117,11.133339192507716,8,12,0,0,0,0,0,nan,-1,18,17
76,553815.199999094,-3811468.9626228022,3566807.997926585,3652665.473465487,0,0,0,0,1,1,1,6.610416992783152,1.5772922831833316,5.570540408788409,18,1,0.16723452360142665,5.631694436909621,6.493901970163178,0,,0.0,0.0,0,nan,1,0,,1,0.002097341805775717,9844477a478ca6bf,0.01857884781046007,96.11498941419921,2,2.7682782209655206,-3811466.960940168,3566805.02918109,3652668.464987137,4.665767349961313,2.8269590529810746,0,0.01857884781046007,1,0.0,2.7682782209655206,2.2829350294408908,0,6.49564867089101,0.19312134494986674,0.061352054655644646,2,6.619926461090938,1.585263088979844,5.631694436909621,1.7684010070562826,nan,nan,0,0.1868951322650025,0,994d54c9040caa4d,117,10.977486691190121,8,0,0,0,0,0,0,nan,-1,0,0
77,553815.4000000954,-3811468.961974218,3566807.996615348,3652665.4761489625,0,0,0,0,1,1,1,6.6110734283943415,1.57668872005844,5.574369835415747,18,2,0.16723452360142665,5.6297856190029805,6.496792091699177,0,,0.0,0.0,0,nan,1,0,,1,0.0012348792084083016,9844477a478ca6bf,0.018076101708838277,97.82141924774939,3,2.7706954255525362,-3811466.9610008947,3566805.0288401707,3652668.4686601143,4.665480332940844,2.828386914057698,0,0.018076101708838277,1,0.0,2.7706954255525362,2.2845517859700166,0,6.498543382767641,0.19321056658741176,0.0613518001750093,2,6.62058195632264,1.5846628251221686,5.6297856190029805,1.775390432894277,nan,nan,0,0.18698147896562015,0,994d54c9040caa4d,117,10.970451252786924,8,0,0,0,0,0,0,nan,-1,0,0
78,553815.599998951,-3811468.965777788,3566807.9991327194,3652665.4802612495,0,0,0,0,1,1,1,6.611269255115241,1.5766734648402758,5.581459481005151,18,3,0.16723452360142665,5.633293496618416,6.5030956708061805,0,,0.0,0.0,0,nan,1,0,,1,0.0018150620295182183,9844477a478ca6bf,0.0175983995561134,99.41449092125265,4,2.7773004276541173,-3811466.96503703,3566805.031670913,3652668.473076491,4.66537632157091,2.8289286160104394,0,0.0175983995561134,1,0.0,2.7773004276541173,2.290784925926095,0,6.5048454056068445,0.19321978985635635,0.06135182370610311,2,6.620777505819701,1.584649602729681,5.633293496618416,1.7833748257732964,nan,nan,0,0.1869903847243519,0,994d54c9040caa4d,117,10.969785655905387,8,0,0,0,0,0,0,nan,-1,0,0
79,553815.7999999523,-3811468.9675551504,3566807.998609478,3652665.478977498,0,0,0,0,1,1,1,6.6113110411492695,1.5766859590156348,5.581387508215798,18,4,0.16723452360142665,5.634264974908431,6.502505842937325,0,,0.0,0.0,0,nan,1,0,,1,0.0015384110437124934,9844477a478ca6bf,0.017144751540029715,100.89652682586508,5,2.777271118321826,-3811466.966864788,3566805.031216955,3652668.4718576167,4.6653522608296445,2.8290244470630657,0,0.017144751540029715,1,0.0,2.777271118321826,2.2907697402365925,0,6.504253829393449,0.19322041290222486,0.061351750720675204,2,6.620819214983801,1.5846624630339483,5.634264974908431,1.7916271459200621,nan,nan,0,0.18699099827755145,0,994d54c9040caa4d,117,10.969710815033022,8,0,0,0,0,0,0,nan,-1,0,0
80,553816.0,-3811468.878908008,3566807.8702539033,3652665.593582837,0,0,0,0,1,1,1,6.434405023688059,1.6480844259017724,5.38969395983052,18,0,0.15067004659052766,5.460617008571898,6.442274697020562,0,,0.0,0.0,0,nan,1,1,E24,1,0.001464302628028215,5b4274fc39d7008d,0.10853374217285684,26.40486798186192,6,5.0923164807067485,-3811469.521965747,3566806.769361088,3652666.559099464,1.5992844036845641,3.9647025085504257,0,0.10853374217285684,1,0.0,5.0923164807067485,2.225825761791747,0,6.443295684608453,0.2185504243547521,0.04664451789813152,2,6.4397949159400145,1.6524270791887081,5.460617008571898,1.7121542298193912,0.15067004659052766,0.48750634448403524,0,0.2145339084126194,0,994d54c9040caa4d,118,8.601859004457584,8,12,0,0,0,0,0,nan,-1,18,17
81,553816.199999094,-3811468.889186431,3566807.880308708,3652665.603812291,0,0,0,0,1,1,1,6.434767369741925,1.64517879589605,5.415210176595309,18,1,0.15067004659052766,5.472926503892927,6.4591361647107055,0,,0.0,0.0,0,nan,1,0,,1,0.002183589028871775,5b4274fc39d7008d,0.10264971263732707,29.013542752479584,7,5.114602539908327,-3811469.53816188,3566806.7848862093,3652666.5746130114,1.6011163677908362,3.9644794168057995,0,0.10264971263732707,1,0.0,5.114602539908327,2.243216063570941,0,6.460152920365513,0.220360505831164,0.046646323950125294,2,6.440157995436707,1.6495355790333812,5.472926503892927,1.7155155646892941,nan,nan,0,0.21631034034266391,0,994d54c9040caa4d,118,8.473829854344716,8,0,0,0,0,0,0,nan,-1,0,0
82,553816.3999989033,-3811468.902836786,3566807.895093014,3652665.6192629123,0,0,0,0,1,1,1,6.434586917945423,1.6446757165331893,5.440614649113292,18,2,0.15067004659052766,5.490079674497418,6.482756431862281,0,,0.0,0.0,0,nan,1,0,,1,0.0011667841095557964,5b4274fc39d7008d,0.09772981830968135,31.42726842907845,8,5.135586134988483,-3811469.5525226253,3566806.800616615,3652666.591064408,1.6013645508058847,3.964089959603191,0,0.09772981830968135,1,0.0,5.135586134988483,2.2675941719309023,0,6.48376679039379,0.22045749549989613,0.04664623795707923,2,6.439977889672236,1.6490338736777035,5.490079674497418,1.7227195117517602,nan,nan,0,0.21640554613755422,0,994d54c9040caa4d,118,8.46742618260477,8,0,0,0,0,0,0,nan,-1,0,0
83,553816.5999999046,-3811468.909679358,3566807.900495396,3652665.6277586543,0,0,0,0,1,1,1,6.434462214649599,1.6446719967812635,5.452336005349673,18,3,0.15067004659052766,5.497062703441286,6.494212879348615,0,,0.0,0.0,0,nan,1,0,,1,0.0009605985509844347,5b4274fc39d7008d,0.09324149375958109,33.86325577869045,9,5.144231967108883,-3811469.5593366334,3566806.8058254085,3652666.599479525,1.6014363575845112,3.9640476466188885,0,0.09324149375958109,1,0.0,5.144231967108883,2.278751435682871,0,6.495221837725321,0.22046723448971042,0.04664609919667306,2,6.439853332767932,1.649029898736169,5.497062703441286,1.730947006658849,nan,nan,0,0.21641512588459383,0,994d54c9040caa4d,118,8.466694300068907,8,0,0,0,0,0,0,nan,-1,0,0
84,553816.7999999523,-3811468.902958673,3566807.893729498,3652665.6224793,0,0,0,0,1,1,1,6.434407347134729,1.6446964414682514,5.441563480377495,18,4,0.15067004659052766,5.488584600800307,6.484318614322132,0,,0.0,0.0,0,nan,1,0,,1,0.001127970973307426,5b4274fc39d7008d,0.08898752224043824,36.40306317366773,10,5.134601038346097,-3811469.5524913534,3566806.7989550442,3652666.594063973,1.6013745922508045,3.9640566959090027,0,0.08898752224043824,1,0.0,5.134601038346097,2.2678175566946144,0,6.485331881413017,0.22046829276948512,0.046646032860864,2,6.439798520522966,1.649054234622601,5.488584600800307,1.7394480273096997,nan,nan,0,0.2164161749581096,0,994d54c9040caa4d,118,8.466576014276852,8,0,0,0,0,0,0,nan,-1,0,0
85,553817.0,-3811468.8169170558,3566807.7924411534,3652665.732098982,0,0,0,0,1,1,1,6.270316455275028,1.6746900148618795,5.294819844578226,19,0,0.16129119387086358,5.33972507027378,6.421639482365692,0,,0.0,0.0,0,nan,1,1,J03,1,0.0013143941580085773,9844477a478ca6bf,0.019126412431285253,93.72510003818736,1,2.6878502169492515,-3811466.920522031,3566804.975635407,3652668.4167146473,4.328726137401391,2.6338317129500903,0,0.019126412431285253,1,0.0,2.6878502169492515,2.1988938726020026,0,6.422282725392298,0.24243974019989237,0.036813526620334276,2,6.273640282488146,1.677303569368601,5.33972507027378,1.6605523074598696,0.16129119387086358,0.3482728961220111,0,0.2396834415561453,0,994d54c9040caa4d,118,7.101499463287258,8,12,0,0,0,0,0,nan,-1,19,17
86,553817.199999094,-3811468.789584278,3566807.765068103,3652665.7043454917,0,0,0,0,1,1,1,6.269017554276219,1.676537935703757,5.241449213974157,19,1,0.16129119387086358,5.306002063462841,6.374067457253971,0,,0.0,0.0,0,nan,1,0,,1,0.0019488032051179567,9844477a478ca6bf,0.01600053239643286,102.07789685130288,2,2.6378285763698206,-3811466.8917631526,3566804.9463301026,3652668.3869323013,4.329351098155958,2.6307971205647713,0,0.01600053239643286,1,0.0,2.6378285763698206,2.1488801778074245,0,6.374720099600041,0.24436970800037341,0.036812398467525154,2,6.272342193517872,1.6791492475973018,5.306002063462841,1.664017975913443,nan,nan,0,0.2415916086153976,0,994d54c9040caa4d,118,6.992164529263257,8,0,0,0,0,0,0,nan,-1,0,0
87,553817.3999989033,-3811468.7791701336,3566807.7530020396,3652665.6942558023,0,0,0,0,1,1,1,6.269645346493288,1.6750317119300084,5.227438423879993,19,2,0.16129119387086358,5.291895731050397,6.3580204718379445,0,,0.0,0.0,0,nan,1,0,,1,0.0014620818591347838,9844477a478ca6bf,0.015619232429134856,103.46285639337084,3,2.620868990193156,-3811466.881971661,3566804.935038042,3652668.377732474,4.329125799114577,2.633895097358954,0,0.015619232429134856,1,0.0,2.620868990193156,2.131394682958587,0,6.358677270648817,0.24449249247992158,0.03681292607524269,2,6.272969745836111,1.677646136115605,5.291895731050397,1.6714439156460614,nan,nan,0,0.24171290867039635,0,994d54c9040caa4d,118,6.986042908637689,8,0,0,0,0,0,0,nan,-1,0,0
88,553817.5999999046,-3811468.777137907,3566807.7511370927,3652665.6918531856,0,0,0,0,1,1,1,6.269678773393077,1.6749130007224509,5.224177145156627,19,3,0.16129119387086358,5.289586413029958,6.354577214495081,0,,0.0,0.0,0,nan,1,0,,1,0.0012256575813852065,9844477a478ca6bf,0.01526101950237699,104.72408666596313,4,2.61728404645559,-3811466.8799717072,3566804.933208337,3652668.3753718575,4.329114750699412,2.6342234525950166,0,0.01526101950237699,1,0.0,2.61728404645559,2.1279228267105283,0,6.355234487369153,0.24450361793577688,0.03681295510630296,2,6.273003170419624,1.6775279104627632,5.289586413029958,1.6799225601746655,nan,nan,0,0.24172390088848072,0,994d54c9040caa4d,118,6.9854803180655765,8,0,0,0,0,0,0,nan,-1,0,0
89,553817.7999999523,-3811468.7767216642,3566807.7499405225,3652665.6927631916,0,0,0,0,1,1,1,6.269679838004794,1.6748718529133813,5.224023634889864,19,4,0.16129119387086358,5.288271008541489,6.354618897634002,0,,0.0,0.0,0,nan,1,0,,1,0.001978472388613358,9844477a478ca6bf,0.014920881395202276,105.88834769057094,5,2.617143222195612,-3811466.879552499,3566804.932005889,3652668.3762797797,4.329118584656232,2.6342812533419924,0,0.014920881395202276,1,0.0,2.617143222195612,2.127307548127349,0,6.355277128180338,0.24450475481416284,0.036812954304626944,2,6.27300424042691,1.677486800030601,5.288271008541489,1.6886804655036185,nan,nan,0,0.2417250242414782,0,994d54c9040caa4d,118,6.985422793327768,8,0,0,0,0,0,0,nan,-1,0,0
90,553818.0,-3811468.7353828726,3566807.691360277,3652665.845512674,0,0,0,0,0,1,1,6.1160386892602085,1.7746517099970165,5.072363734970376,18,0,0.11031835963790779,5.194834180173555,6.404998645929643,0,,0.0,0.0,0,nan,1,1,C19,1,0.002024515284607486,47748a82034e965d,0.03377259486730175,74.96486044474375,6,2.1807546028233116,-3811466.51351539,3566805.3052552827,3652667.6285419897,3.716098181562935,3.0287991193107975,0,0.03377259486730175,1,0.0,2.1807546028233116,2.1807546028233116,0,6.405404927855442,0.24387723741327216,0.02924369887795543,2,6.118110698461094,1.7761591560863474,5.194834180173555,1.6144343408829938,0.11031835963790779,0.3497947379215988,0,0.24213487325563787,0,994d54c9040caa4d,123,6.524727668871179,8,12,1,64,1,0,0,2.724201827861596,41,18,17
91,553818.199999094,-3811468.7391064353,3566807.6956073996,3652665.849251501,0,0,0,0,0,1,1,6.113836030266814,1.7770425656752047,5.069550064158991,18,1,0.11031835963790779,5.199922486511884,6.406869142387301,0,,0.0,0.0,0,nan,1,0,,1,0.0020987442374064092,47748a82034e965d,0.03247804686670224,77.95713695899909,7,2.1829385662691854,-3811466.5150820957,3566805.306841714,3652667.629088536,3.71756716629103,3.0240904395624533,0,0.03247804686670224,1,0.0,2.1829385662691854,2.1829385662691854,0,6.4072774644984,0.2555136373152431,0.029320530298150807,2,6.115920052180532,1.7785556500218576,5.199922486511884,1.6179992590076882,nan,nan,0,0.2536784491896878,0,994d54c9040caa4d,123,5.925541258358371,8,0,0,0,0,0,0,nan,-1,0,0
92,553818.3999989033,-3811468.74180484,3566807.696229558,3652665.8534990577,0,0,0,0,0,1,1,6.113600566238123,1.776778482075605,5.073472589110489,18,2,0.11031835963790779,5.201547054065843,6.4110291007580615,0,,0.0,0.0,0,nan,1,0,,1,0.0010447048050771328,47748a82034e965d,0.03125824606815342,80.84959296492832,8,2.186293773508255,-3811466.517515702,3566805.30714272,3652667.632963904,3.717753787924484,3.0241092015068594,0,0.03125824606815342,1,0.0,2.186293773508255,2.186293773508255,0,6.411438157006635,0.25616474392713906,0.029328528269115903,2,6.115685904225925,1.7782917350403833,5.201547054065843,1.6256355387093915,nan,nan,0,0.2543238113064348,0,994d54c9040caa4d,123,5.893368318114626,8,0,0,0,0,0,0,nan,-1,0,0
93,553818.5999999046,-3811468.7435135636,3566807.6972454316,3652665.8559057238,0,0,0,0,0,1,1,6.113485076912256,1.776877266336865,5.076054612069313,18,3,0.11031835963790779,5.203086526608415,6.41381652956517,0,,0.0,0.0,0,nan,1,0,,1,0.0014426517124995553,47748a82034e965d,0.030098996662349838,83.65119416375884,9,2.1888316741284757,-3811466.5191140804,3566805.3080238374,3652667.6352031967,3.7178262983361554,3.0238943526591524,0,0.030098996662349838,1,0.0,2.1888316741284757,2.1888316741284757,0,6.414225662896859,0.2562262519645067,0.029329390642852882,2,6.115570594158986,1.7783904992770456,5.203086526608415,1.6343518753605377,nan,nan,0,0.2543847721667509,0,994d54c9040caa4d,123,5.890305919451987,8,0,0,0,0,0,0,nan,-1,0,0
94,553818.7999999523,-3811468.744718246,3566807.6983538847,3652665.855421672,0,0,0,0,0,1,1,6.113449138196251,1.7769137498329841,5.076747743709925,18,4,0.11031835963790779,5.204760967274487,6.414277724897325,0,,0.0,0.0,0,nan,1,0,,1,0.002000522236476178,47748a82034e965d,0.02899799074465248,86.3507012913586,10,2.1899123593863337,-3811466.520284854,3566805.3090905733,3652667.634667243,3.7178485564936112,3.0238264078107235,0,0.02899799074465248,1,0.0,2.1899123593863337,2.1899123593863337,0,6.414686288552446,0.25623232305014154,0.02932948358581878,2,6.115534686890004,1.7784269536921125,5.204760967274487,1.6433526676771246,nan,nan,0,0.2543907892785311,0,994d54c9040caa4d,123,5.8900007086309225,8,0,0,0,0,0,0,nan,-1,0,0
95,553819.0,-3811468.636547822,3566807.554884948,3652665.9106425443,0,0,0,0,0,1,1,3.535730439695454,2.8315070834909903,4.890138159597874,18,0,0.09650807870128013,5.019691785494193,2.2023177593288725,0,,0.0,0.0,0,nan,1,1,C19,1,0.0015054535910149652,47748a82034e965d,0.07528310240191534,44.22840242592483,11,2.2023177593288725,-3811466.5202147365,3566805.3175996994,3652667.6476165596,3.535730439695454,2.8315070834909903,0,0.07528310240191534,1,0.0,2.2023177593288725,2.2023177593288725,0,2.2023177593288725,0.263771157235804,0.0,1,3.535730439695454,2.8315070834909903,5.019691785494193,1.5710678464020085,0.09650807870128013,0.27321485315356214,0,0.263771157235804,0,47748a82034e965d,128,5.514418823868401,8,12,1,64,1,0,0,2.830586370497029,11,18,17
96,553819.199999094,-3811468.636808119,3566807.5548408963,3652665.9143909067,0,0,0,0,0,1,1,3.53541945079749,2.8307800121828213,4.893977517305169,18,1,0.09650807870128013,5.019348060966175,2.206066618686023,0,,0.0,0.0,0,nan,1,0,,1,0.0022582512070036262,47748a82034e965d,0.07190102021158115,47.25594784379096,12,2.206066618686023,-3811466.5211953046,3566805.318518645,3652667.652848816,3.53541945079749,2.8307800121828213,0,0.07190102021158115,1,0.0,2.206066618686023,2.206066618686023,0,2.206066618686023,0.27399058145067184,0.0,1,3.53541945079749,2.8307800121828213,5.019348060966175,1.5747309510157785,nan,nan,0,0.27399058145067184,0,47748a82034e965d,128,5.080898649249472,8,0,0,0,0,0,0,nan,-1,0,0
97,553819.3999989033,-3811468.6387844095,3566807.555983467,3652665.918199778,0,0,0,0,0,1,1,3.535313244610342,2.830610105919904,4.898568483565775,18,2,0.09650807870128013,5.0209986749369175,2.2102510575268774,0,,0.0,0.0,0,nan,1,0,,1,0.0028035528291208665,47748a82034e965d,0.06868686920971193,50.3644869923708,13,2.2102510575268774,-3811466.523376787,3566805.3199307197,3652667.6570380223,3.535313244610342,2.830610105919904,0,0.06868686920971193,1,0.0,2.2102510575268774,2.2102510575268774,0,2.2102510575268774,0.27434582057585266,0.0,1,3.535313244610342,2.830610105919904,5.0209986749369175,1.5825760258817991,nan,nan,0,0.27434582057585266,0,47748a82034e965d,128,5.0644640294163,8,0,0,0,0,0,0,nan,-1,0,0
98,553819.5999999046,-3811468.6393151586,3566807.556565854,3652665.922912061,0,0,0,0,0,1,1,3.535296189257746,2.8305496925678346,4.902479296001756,18,3,0.09650807870128013,5.021187289397074,2.2134068736893973,0,,0.0,0.0,0,nan,1,0,,1,0.0017016500053122616,47748a82034e965d,0.06563588284688501,53.54259837783691,14,2.2134068736893973,-3811466.523953567,3566805.320576509,3652667.6618531556,3.535296189257746,2.8305496925678346,0,0.06563588284688501,1,0.0,2.2134068736893973,2.2134068736893973,0,2.2134068736893973,0.2743796050843607,0.0,1,3.535296189257746,2.8305496925678346,5.021187289397074,1.5915282050527608,nan,nan,0,0.2743796050843607,0,47748a82034e965d,128,5.0628903090147785,8,0,0,0,0,0,0,nan,-1,0,0
99,553819.7999999523,-3811468.641817714,3566807.556025829,3652665.9311662726,0,0,0,0,0,1,1,3.5352867653220823,2.8305592169060834,4.909242387919663,18,4,0.09650807870128013,5.021359757160374,2.218481105192028,0,,0.0,0.0,0,nan,1,0,,1,0.0033443755054171935,47748a82034e965d,0.06273570419470938,56.77476823665093,15,2.218481105192028,-3811466.526477036,3566805.3200633866,3652667.6701482404,3.5352867653220823,2.8305592169060834,0,0.06273570419470938,1,0.0,2.218481105192028,2.218481105192028,0,2.218481105192028,0.27438273082658626,0.0,1,3.5352867653220823,2.8305592169060834,5.021359757160374,1.600769804175733,nan,nan,0,0.27438273082658626,0,47748a82034e965d,128,5.062729618727295,8,0,0,0,0,0,0,nan,-1,0,0
