epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
81,553816.199999094,-3811468.889186431,3566807.880308708,3652665.603812291,0,0,0,0,0,1,1,6.786581348065798,2.611991113429082,5.415210176595309,18,1,0.15067004659052766,5.472926503892927,4.8293971040959685,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5506159629393891,0,4.831210200824642,0.17073231044190734,0.03729890502384767,3,6.790417178466994,2.615516243954049,5.472926503892927,1.7155155646892941,nan,nan,0,0.16883211834404632,0,67f4087b5dcda2f7,512,13.533105561436507,8,0,0,0,0,0,0,nan,-1,0,0
82,553816.3999989033,-3811468.902836786,3566807.895093014,3652665.6192629123,0,0,0,0,0,1,1,6.786605490100255,2.612286456153206,5.440614649113292,18,2,0.15067004659052766,5.490079674497418,4.849842167169787,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5740557633154106,0,4.851616272200892,0.1712476848388751,0.03689893562369422,3,6.790368371291719,2.6157398908057217,5.490079674497418,1.7227195117517602,nan,nan,0,0.1693767468966503,0,67f4087b5dcda2f7,512,13.455772147247146,8,0,0,0,0,0,0,nan,-1,0,0
83,553816.5999999046,-3811468.909679358,3566807.900495396,3652665.6277586543,0,0,0,0,0,1,1,6.786597073941187,2.6122012053272927,5.452336005349673,18,3,0.15067004659052766,5.497062703441286,4.860417093054663,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5855690797086961,0,4.862184091154288,0.17130694717768535,0.03685297355664815,3,6.790351336490214,2.6156462967321388,5.497062703441286,1.730947006658849,nan,nan,0,0.1694395940125613,0,67f4087b5dcda2f7,512,13.446780205339223,8,0,0,0,0,0,0,nan,-1,0,0
84,553816.7999999523,-3811468.902958673,3566807.893729498,3652665.6224793,0,0,0,0,0,1,1,6.786590162779036,2.612155664595349,5.441563480377495,18,4,0.15067004659052766,5.488584600800307,4.852300636355552,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5757210935418582,0,4.854071971021237,0.1713162976979547,0.03684487062004296,3,6.790342917633286,2.61559947808653,5.488584600800307,1.7394480273096997,nan,nan,0,0.16944956344739193,0,67f4087b5dcda2f7,512,13.445303642718224,8,0,0,0,0,0,0,nan,-1,0,0
85,553817.0,-3811468.8169170558,3566807.7924411534,3652665.732098982,0,0,0,0,0,1,1,6.619253680591939,2.5632060353523887,5.294819844578226,19,0,0.16129119387086358,5.33972507027378,4.7990023326907805,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5106870913398026,0,4.800272811820821,0.19323600366722513,0.03284368437201896,4,6.622012023571642,2.5657873264539566,5.33972507027378,1.6605523074598696,0.16129119387086358,0.3482728961220111,0,0.19147276899740873,0,67f4087b5dcda2f7,512,11.90677416342158,8,12,1,429,5,4,109,3.0851459186799532,73,19,17
86,553817.199999094,-3811468.789584278,3566807.765068103,3652665.7043454917,0,0,0,0,0,1,1,6.619016775519219,2.5620581613929736,5.241449213974157,19,1,0.16129119387086358,5.306002063462841,4.7583629891563834,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46432928140025537,1,4.759434981873317,0.2028584948275662,0.029023688968938706,4,6.621294895889734,2.56418936428922,5.306002063462841,1.664017975913443,nan,nan,0,0.2014236517637297,0,67f4087b5dcda2f7,512,10.807028512953952,8,0,0,0,0,0,0,nan,-1,0,0
87,553817.3999989033,-3811468.7791701336,3566807.7530020396,3652665.6942558023,0,0,0,0,0,1,1,6.619165295163637,2.5635945246499543,5.227438423879993,19,2,0.16129119387086358,5.291895731050397,4.745261995103161,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.44912204218850355,1,4.746322752816644,0.2034989007973709,0.02866476689394787,4,6.6213945185428145,2.5656746448654064,5.291895731050397,1.6714439156460614,nan,nan,0,0.20209423858461298,0,67f4087b5dcda2f7,512,10.74151907383693,8,0,0,0,0,0,0,nan,-1,0,0
88,553817.5999999046,-3811468.777137907,3566807.7511370927,3652665.6918531856,0,0,0,0,0,1,1,6.619172155458633,2.5638293555289757,5.224177145156627,19,3,0.16129119387086358,5.289586413029958,4.742208571567735,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.44578000520649047,1,4.743268212737593,0.20355867608787673,0.028626910581928407,4,6.621396322650099,2.565904338916739,5.289586413029958,1.6799225601746655,nan,nan,0,0.20215690955256443,0,67f4087b5dcda2f7,512,10.7354313080172,8,0,0,0,0,0,0,nan,-1,0,0
89,553817.7999999523,-3811468.7767216642,3566807.7499405225,3652665.6927631916,0,0,0,0,0,1,1,6.619174677788319,2.5638399969067196,5.224023634889864,19,4,0.16129119387086358,5.288271008541489,4.742773932503131,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.44603195836121806,1,4.743833985785205,0.20356479616016493,0.028623833536744584,4,6.62139839409753,2.5659145292914576,5.288271008541489,1.6886804655036185,nan,nan,0,0.2021633277575395,0,67f4087b5dcda2f7,512,10.734806897086774,8,0,0,0,0,0,0,nan,-1,0,0
90,553818.0,-3811468.7353828726,3566807.691360277,3652665.845512674,0,0,0,0,0,1,1,6.443961745130803,2.4536663224189836,5.072363734970376,18,0,0.11031835963790779,5.194834180173555,4.782996647833828,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.49008417364347406,1,4.784251544632359,0.20752634511528847,0.030812923397465095,3,6.446397334571904,2.455949831618868,5.194834180173555,1.6144343408829938,0.11031835963790779,0.3497947379215988,0,0.20611157818466228,0,67f4087b5dcda2f7,512,10.303907679446995,8,12,1,437,5,4,117,2.724201827861596,158,18,17
91,553818.199999094,-3811468.7391064353,3566807.6956073996,3652665.849251501,0,0,0,0,0,1,1,6.443363616614071,2.4514610873324933,5.069550064158991,18,1,0.11031835963790779,5.199922486511884,4.784360016357534,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.49171898527933305,1,4.785140338762549,0.2175681891758595,0.024013215393821175,3,6.444918815443797,2.4529289222262367,5.199922486511884,1.6179992590076882,nan,nan,0,0.21659815858353923,0,67f4087b5dcda2f7,512,9.356977227856891,8,0,0,0,0,0,0,nan,-1,0,0
92,553818.3999989033,-3811468.74180484,3566807.696229558,3652665.8534990577,0,0,0,0,0,1,1,6.443309200400554,2.4507528766057556,5.073472589110489,18,2,0.11031835963790779,5.201547054065843,4.78878527414795,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.49598156376617586,1,4.789534662824928,0.21816108983876206,0.02354468947535312,3,6.444806151337913,2.4521665411093028,5.201547054065843,1.6256355387093915,nan,nan,0,0.21722460386053757,0,67f4087b5dcda2f7,512,9.305853310674381,8,0,0,0,0,0,0,nan,-1,0,0
93,553818.5999999046,-3811468.7435135636,3566807.6972454316,3652665.8559057238,0,0,0,0,0,1,1,6.443274941082015,2.450636710434802,5.076054612069313,18,3,0.11031835963790779,5.203086526608415,4.791497493472834,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4987900281873831,1,4.792242787795735,0.21821735016869886,0.023494704481948424,3,6.44476594639325,2.4520452985467425,5.203086526608415,1.6343518753605377,nan,nan,0,0.2172841045862701,0,67f4087b5dcda2f7,512,9.301004699205203,8,0,0,0,0,0,0,nan,-1,0,0
94,553818.7999999523,-3811468.744718246,3566807.6983538847,3652665.855421672,0,0,0,0,0,1,1,6.4432641678489215,2.450599708347601,5.076747743709925,18,4,0.11031835963790779,5.204760967274487,4.791484829593794,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.49916085745811567,1,4.792229084520875,0.21822289510083778,0.023489138689272063,3,6.444754520260296,2.4520078531106466,5.204760967274487,1.6433526676771246,nan,nan,0,0.2172899729624235,0,67f4087b5dcda2f7,512,9.300523826137539,8,0,0,0,0,0,0,nan,-1,0,0
95,553819.0,-3811468.636547822,3566807.554884948,3652665.9106425443,0,0,0,0,0,1,1,6.302286946341658,2.3699890186629236,4.890138159597874,18,0,0.09650807870128013,5.019691785494193,4.808747572268888,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5137425826776629,0,4.809143103802458,0.22606275958898533,0.02223849867431688,5,6.303261138012395,2.370990343344328,5.019691785494193,1.5710678464020085,0.09650807870128013,0.27321485315356214,0,0.22494426013257499,0,67f4087b5dcda2f7,512,9.269426334669289,8,12,1,444,5,4,124,0.560389637753604,392,18,17
96,553819.199999094,-3811468.636808119,3566807.5548408963,3652665.9143909067,0,0,0,0,0,1,1,6.3028601634925865,2.3696782220563737,4.893977517305169,18,1,0.09650807870128013,5.019348060966175,4.814307776421074,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5189162798197984,0,4.814654759011005,0.2362808450772314,0.017857376536382523,5,6.303624720180207,2.3704425328658565,5.019348060966175,1.5747309510157785,nan,nan,0,0.23558862995419375,0,67f4087b5dcda2f7,512,8.479429718453677,8,0,0,0,0,0,0,nan,-1,0,0
97,553819.3999989033,-3811468.6387844095,3566807.555983467,3652665.918199778,0,0,0,0,0,1,1,6.302991867691467,2.3698366144362066,4.898568483565775,18,2,0.09650807870128013,5.0209986749369175,4.819151193617117,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5237939765829787,0,4.819490746813248,0.2367958099323981,0.017563366381252082,5,6.303737642924014,2.370581466844077,5.0209986749369175,1.5825760258817991,nan,nan,0,0.23612739705608923,0,67f4087b5dcda2f7,512,8.443655734874662,8,0,0,0,0,0,0,nan,-1,0,0
98,553819.5999999046,-3811468.6393151586,3566807.556565854,3652665.922912061,0,0,0,0,0,1,1,6.303034139199911,2.3697711805659827,4.902479296001756,18,3,0.09650807870128013,5.021187289397074,4.8239953213366,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.528358069593946,0,4.824334177847502,0.23684606952949244,0.01753582961870214,5,6.303778159108427,2.370514269479032,5.021187289397074,1.5915282050527608,nan,nan,0,0.2361800026271026,0,67f4087b5dcda2f7,512,8.440179971155837,8,0,0,0,0,0,0,nan,-1,0,0
99,553819.7999999523,-3811468.641817714,3566807.556025829,3652665.9311662726,0,0,0,0,0,1,1,6.303049080642213,2.3697499803924313,4.909242387919663,18,4,0.09650807870128013,5.021359757160374,4.832458673112054,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5361143269198823,0,4.832797722082278,0.23685142667180006,0.017533482939760956,5,6.303792965078052,2.3704929202008422,5.021359757160374,1.600769804175733,nan,nan,0,0.23618560142884082,0,67f4087b5dcda2f7,512,8.43981756779452,8,0,0,0,0,0,0,nan,-1,0,0
100,553820.0,-3811468.5541079477,3566807.437510714,3652665.968508439,0,0,0,0,0,1,1,6.174133888925879,2.3075942497537705,4.730786090350278,18,0,0.08261153489824674,4.870813625953213,4.816266169919368,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46125251855997046,1,2.4990590215070587,0.24026540963568946,0.44023960083808955,10,3.1737549042504276,2.574420187089794,4.870813625953213,1.5301583551075884,0.08261153489824674,0.2516350132432009,0,0.2244318133198023,0,67f4087b5dcda2f7,512,8.882248226515086,8,12,1,448,5,4,128,0.46125251855997046,402,18,17
101,553820.199999094,-3811468.5551112634,3566807.4387408583,3652665.9705805383,0,0,0,0,0,1,1,6.1742632069743815,2.306517596922445,4.737012736466261,18,1,0.08261153489824674,4.872141507085222,4.820189300864781,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46861885579277945,1,2.502920835756466,0.24839478486915645,0.44038888624372874,10,3.173446205423921,2.576616869832338,4.872141507085222,1.5339193345582653,nan,nan,0,0.23505885500736315,0,67f4087b5dcda2f7,512,8.14583032522416,8,0,0,0,0,0,0,nan,-1,0,0
102,553820.3999989033,-3811468.554467566,3566807.438987627,3652665.970344634,0,0,0,0,0,1,1,6.174209801856782,2.3063182567230953,4.736208478639028,18,2,0.08261153489824674,4.871941036236305,4.819787833182294,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4679637467772066,1,2.502644251920344,0.2486774283567428,0.4403911629842361,10,3.1734392649150234,2.5763008318026546,4.871941036236305,1.5419721028542017,nan,nan,0,0.23559550753230374,0,67f4087b5dcda2f7,512,8.113388756050803,8,0,0,0,0,0,0,nan,-1,0,0
103,553820.5999999046,-3811468.566214731,3566807.449401112,3652665.982010112,0,0,0,0,0,1,1,6.174242627968869,2.3063965813731366,4.756360157979746,18,3,0.08261153489824674,4.886003146619511,4.836064937167188,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.48674408114546985,1,2.521390602482469,0.24869492183062278,0.44039122480397963,10,3.1733381217694676,2.576783671517152,4.886003146619511,1.5511586485323297,nan,nan,0,0.23564958469172698,0,67f4087b5dcda2f7,512,8.11039576977729,8,0,0,0,0,0,0,nan,-1,0,0
104,553820.7999999523,-3811468.580364131,3566807.4643471627,3652665.9947485225,0,0,0,0,0,1,1,6.174242374657639,2.306405520952257,4.780039635860467,18,4,0.08261153489824674,4.904954528168594,4.854573046087272,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.50779906674886,0,2.5449327072131913,0.24869716374882023,0.44039116556969377,10,3.1733247890239027,2.576809717143017,4.904954528168594,1.560639325014739,nan,nan,0,0.23565508641748834,0,67f4087b5dcda2f7,512,8.1100799891636,8,0,0,0,0,0,0,nan,-1,0,0
105,553821.0,-3811468.4539604494,3566807.306149873,3652666.019897038,0,0,0,0,0,1,1,6.040948541966924,2.2699477992452977,4.575131479767411,19,0,0.10109941856354684,4.701028825705114,4.833341209023589,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4726251861019046,1,2.5019544165408796,0.2931601161286657,0.4379646137707111,10,3.011489839918674,2.4172923461437312,4.701028825705114,1.4898935554101393,0.10109941856354684,0.22508718476253217,0,0.21481339630476445,0,67f4087b5dcda2f7,512,8.324030488618746,8,12,1,448,5,4,128,0.4730293178528586,409,19,17
106,553821.199999094,-3811468.463041869,3566807.315766122,3652666.0304021374,0,0,0,0,0,1,1,6.041666078928111,2.269938688194205,4.598205726212484,19,1,0.10109941856354684,4.712981367175279,4.8508003138547995,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.49425349902390453,1,2.5216331047286924,0.30365262071284777,0.43808887722880197,10,3.010875847670805,2.419610316742786,4.712981367175279,1.493755958423994,nan,nan,0,0.22498737334001784,0,67f4087b5dcda2f7,512,7.636218278937126,8,0,0,0,0,0,0,nan,-1,0,0
107,553821.3999989033,-3811468.4721323354,3566807.3232537475,3652666.0398862143,0,0,0,0,0,1,1,6.041763836139132,2.2700381899279893,4.613731244953801,19,2,0.10109941856354684,4.723474482020924,4.864043888591682,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5083136074954541,0,2.536154393959584,0.3040427315915626,0.43808766784913505,10,3.0107811967340052,2.419657397722019,4.723474482020924,1.5020240791443242,nan,nan,0,0.2254880164204353,0,67f4087b5dcda2f7,512,7.606855755110658,8,0,0,0,0,0,0,nan,-1,0,0
108,553821.5999999046,-3811468.487521388,3566807.33707183,3652666.0585040287,0,0,0,0,0,1,1,6.041834675974462,2.270106222671696,4.642317865016059,19,3,0.10109941856354684,4.741889378283319,4.888640081135196,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5356073159862912,0,2.562409374869436,0.30407255755981344,0.43808732040822923,10,3.0106932324372346,2.4200703044528495,4.741889378283319,1.5114534494126786,nan,nan,0,0.22553913283538846,0,67f4087b5dcda2f7,512,7.604118609581704,8,0,0,0,0,0,0,nan,-1,0,0
109,553821.7999999523,-3811468.498966446,3566807.3479712936,3652666.0694378703,0,0,0,0,0,1,1,6.04183912315614,2.2701373574746198,4.661247801351581,19,4,0.10109941856354684,4.756408538925942,4.904086901128207,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5528725906976059,0,2.580867666811926,0.3040776269430742,0.43808716087671884,10,3.010685926154279,2.420040122096667,4.756408538925942,1.5211816072400826,nan,nan,0,0.22554379403369407,0,67f4087b5dcda2f7,512,7.60380747861427,8,0,0,0,0,0,0,nan,-1,0,0
110,553822.0,-3811468.366795978,3566807.1951820585,3652666.079515507,0,0,0,0,0,1,1,3.0503574691519524,2.423535638619255,4.513442818290191,19,0,0.09580900580672519,4.554417796108927,2.24834459045442,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.27656884418961813,1,2.248940492404027,0.19010368198134298,0.03567312979262971,9,3.048844058641327,2.4239215372733445,4.554417796108927,1.4518613891260537,0.09580900580672519,0.23458075987996396,0,0.1884473589710414,0,47748a82034e965d,512,7.787842433302096,8,12,1,448,5,4,128,0.27656884418961813,417,19,17
111,553822.199999094,-3811468.396445469,3566807.224230911,3652666.1126333876,0,0,0,0,0,1,1,3.048484474014156,2.429716824365531,4.579754089202728,19,1,0.09580900580672519,4.592267392438219,2.3069337066884827,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22667863352308093,1,2.3071650051612353,0.1967061734757383,0.021386289797644408,9,3.047932669840692,2.4298331118074326,4.592267392438219,1.4558249861039145,nan,nan,0,0.19607793841507645,0,47748a82034e965d,512,7.149805585822656,8,0,0,0,0,0,0,nan,-1,0,0
112,553822.3999989033,-3811468.433035671,3566807.2606027587,3652666.149549613,0,0,0,0,0,1,1,3.048109435691899,2.430920376349011,4.645149069337984,19,2,0.09580900580672519,4.640125253966821,2.3708401774623953,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18874379226682242,1,2.371057070388979,0.19696769223520108,0.02060639192981476,9,3.0475946903752065,2.4310237112108757,4.640125253966821,1.464307366794698,nan,nan,0,0.19638426001162235,0,47748a82034e965d,512,7.122931536600622,8,0,0,0,0,0,0,nan,-1,0,0
113,553822.5999999046,-3811468.495169431,3566807.3239307012,3652666.2178813745,0,0,0,0,0,1,1,3.0478312039184763,2.4323135079346616,4.758861840996554,19,3,0.09580900580672519,4.72301200125036,2.482147797123037,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.17406259602819252,1,2.482366711918925,0.19697037077199733,0.020583600381554254,9,3.0473154966751115,2.432409175531934,4.72301200125036,1.4739780586275537,nan,nan,0,0.19638893546370434,0,47748a82034e965d,512,7.121753480347376,8,0,0,0,0,0,0,nan,-1,0,0
114,553822.7999999523,-3811468.5736154537,3566807.399910786,3652666.298941172,0,0,0,0,0,1,1,3.04777407617259,2.432564727604928,4.894133650654775,19,4,0.09580900580672519,4.8266094848585706,2.616408985799808,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2394006674426371,1,2.616624213471779,0.1969696365651638,0.020585951328353513,9,3.047257671500764,2.4326590471879572,4.8266094848585706,1.4839519154548166,nan,nan,0,0.19638827451421897,0,47748a82034e965d,512,7.12171200580496,8,0,0,0,0,0,0,nan,-1,0,0
115,553823.0,-3811468.3071210613,3566807.122528986,3652666.160279836,0,0,0,0,0,1,1,2.8903224070643376,2.627602853547533,4.856889811956668,19,0,0.07818896748069047,4.453110749404401,2.368378200813845,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.26195315386775225,1,2.6578135438310397,0.3774871327978914,0.4402455556108547,10,2.702577553325506,2.522201910092255,4.453110749404401,1.4158440950765059,0.07818896748069047,0.5499291585600596,0,0.2032530232799715,0,47748a82034e965d,512,7.267786271624895,8,12,1,448,5,4,128,0.27021537333681156,436,19,17
116,553823.199999094,-3811468.35837787,3566807.175700028,3652666.2083267174,0,0,0,0,0,1,1,2.8836794273166166,2.645412566663826,4.987374587346828,19,1,0.07818896748069047,4.52266282746532,2.4803290522952794,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18515544862124725,1,2.7669525639041765,0.3920026223572943,0.4402589900534013,10,2.6979197640692933,2.5392769933415216,4.52266282746532,1.4199083665795802,nan,nan,0,0.21177103454284876,0,47748a82034e965d,512,6.658881165354186,8,0,0,0,0,0,0,nan,-1,0,0
117,553823.3999989033,-3811468.433264046,3566807.25222931,3652666.2826369973,0,0,0,0,0,1,1,2.8821186964679577,2.6505541088779956,5.127727183479904,19,2,0.07818896748069047,4.624302905662867,2.615368752333769,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1911510013418911,1,2.8991567215441902,0.3925335687412225,0.4402587720997664,10,2.696791504108633,2.544219133138208,4.624302905662867,1.428604050663526,nan,nan,0,0.21209576384326306,0,47748a82034e965d,512,6.634542472714102,8,0,0,0,0,0,0,nan,-1,0,0
118,553823.5999999046,-3811468.526425609,3566807.342732031,3652666.378323031,0,0,0,0,0,1,1,2.881602960175839,2.652542874536895,5.2919738973191155,19,3,0.07818896748069047,4.749034182664432,2.7765460882807047,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.280036531545583,1,3.056788163420518,0.3925359540118901,0.44025957204686494,10,2.6964139347285805,2.54614091985217,4.749034182664432,1.4393613695508036,nan,nan,0,0.2120990480805234,0,47748a82034e965d,512,6.633854182011058,8,0,0,0,0,0,0,nan,-1,0,0
119,553823.7999999523,-3811468.626168303,3566807.4400163204,3652666.4852314456,0,0,0,0,0,1,1,2.8814511790990207,2.653105728835363,5.4679409752809,19,4,0.07818896748069047,4.885182020055159,2.950424591078169,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21707552668114127,1,3.2270983108341786,0.3925349723232806,0.44025982218021487,10,2.696302982861894,2.546681183835899,4.885182020055159,1.4513607916494302,nan,nan,0,0.21209873341850008,0,47748a82034e965d,512,6.633807839136174,8,0,0,0,0,0,0,nan,-1,0,0
120,553824.0,-3811468.259865396,3566807.0599575657,3652666.3579538884,0,0,0,0,0,1,1,2.6911760676827603,3.093761903281415,5.4538701772375715,19,0,0.08988941241842627,4.361917432117349,2.473907794582983,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22421118388442796,1,2.7584910240850853,0.38374711144549606,0.4402075031285805,12,2.507776015165001,2.966564026405811,4.361917432117349,1.373252962372899,0.08988941241842627,0.7202377201934707,3,0.2059311446447358,0,47748a82034e965d,512,7.563114421008926,8,12,1,448,5,4,128,0.35878571550077404,365,19,17
121,553824.199999094,-3811468.3186313105,3566807.114591428,3652666.4297831175,0,0,0,0,0,1,1,2.6836269684790537,3.1221527960914597,5.61549863522789,19,1,0.08988941241842627,4.439043102720355,2.60298086527675,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28352521571544287,1,2.8846510605206945,0.4019856696771544,0.4403369803376254,13,2.5018015574993555,2.993644841728177,4.439043102720355,1.3775673270551245,nan,nan,0,0.21648667467462154,0,47748a82034e965d,512,6.8122452922988295,8,0,0,0,0,0,0,nan,-1,0,0
122,553824.3999989033,-3811468.4017194808,3566807.191496991,3652666.5269679357,0,0,0,0,0,1,1,2.6819282133063966,3.130338174840557,5.77867702660189,19,2,0.08988941241842627,4.549974274877567,2.7545613887963887,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.27065839299189426,1,3.0322399095486934,0.40286176549692143,0.4403338605924755,13,2.5005263606682395,3.0015925224864666,4.549974274877567,1.3865624694209557,nan,nan,0,0.21703174248229584,0,47748a82034e965d,512,6.774692134653134,8,0,0,0,0,0,0,nan,-1,0,0
