epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
82,553816.3999989033,-3811468.902836786,3566807.895093014,3652665.6192629123,0,0,0,0,1,1,1,6.4345371202425765,1.6446164060080206,5.440614649113292,18,2,0.15067004659052766,5.490079674497418,6.482673415642354,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5738032589222011,0,6.482705837183856,0.2585958048000558,0.009700487258224472,2,6.434761261607832,1.6447949343669546,5.490079674497418,1.7227195117517602,nan,nan,0,0.25839215292520923,0,994d54c9040caa4d,396,9.390334186730513,8,0,0,0,0,0,0,nan,-1,0,0
83,553816.5999999046,-3811468.909679358,3566807.900495396,3652665.6277586543,0,0,0,0,1,1,1,6.434413704984938,1.6446139337944041,5.452336005349673,18,3,0.15067004659052766,5.497062703441286,6.494132196390602,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5853243860592328,0,6.494164415831294,0.25870814267966613,0.009659575475438012,2,6.434636002157694,1.644790979436956,5.497062703441286,1.730947006658849,nan,nan,0,0.25850616008967614,0,994d54c9040caa4d,396,9.382749198160731,8,0,0,0,0,0,0,nan,-1,0,0
84,553816.7999999523,-3811468.902958673,3566807.893729498,3652665.6224793,0,0,0,0,1,1,1,6.434358803287092,1.644638387101799,5.441563480377495,18,4,0.15067004659052766,5.488584600800307,6.484237798039822,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5754767411722058,0,6.4842701053662095,0.25872635254871346,0.009652596715237181,2,6.434580759887757,1.6448151521488934,5.488584600800307,1.7394480273096997,nan,nan,0,0.2585246487775094,0,994d54c9040caa4d,396,9.381493087740226,8,0,0,0,0,0,0,nan,-1,0,0
85,553817.0,-3811468.8169170558,3566807.7924411534,3652665.732098982,0,0,0,0,1,1,1,6.270287532398144,1.674653683577625,5.294819844578226,19,0,0.16129119387086358,5.33972507027378,6.421581496844558,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5105507193548693,0,6.42166300283292,0.2648754631659233,0.01504248827798032,2,6.270824558466057,1.6750697101344583,5.33972507027378,1.6605523074598696,0.16129119387086358,0.3482728961220111,0,0.26437617870191427,0,994d54c9040caa4d,399,8.696950425114428,8,12,1,378,17,16,106,0.47404139606428963,271,19,17
86,553817.199999094,-3811468.789584278,3566807.765068103,3652665.7043454917,0,0,0,0,1,1,1,6.2689819039782,1.6764942479820177,5.241449213974157,19,1,0.16129119387086358,5.306002063462841,6.373995461370163,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46413327942288835,1,6.374023783608319,0.2795152986200109,0.009384128728498713,2,6.269188655411027,1.6766534664587123,5.306002063462841,1.664017975913443,nan,nan,0,0.279310507140033,0,994d54c9040caa4d,399,7.836847082101376,8,0,0,0,0,0,0,nan,-1,0,0
87,553817.3999989033,-3811468.7791701336,3566807.7530020396,3652665.6942558023,0,0,0,0,1,1,1,6.269614314080069,1.674993906767072,5.227438423879993,19,2,0.16129119387086358,5.291895731050397,6.35796024725022,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4489741857846875,1,6.35798896618241,0.2805940598420316,0.009008756873436944,2,6.269806354763165,1.6751424312120526,5.291895731050397,1.6714439156460614,nan,nan,0,0.280403964480432,0,994d54c9040caa4d,399,7.781422174623714,8,0,0,0,0,0,0,nan,-1,0,0
88,553817.5999999046,-3811468.777137907,3566807.7511370927,3652665.6918531856,0,0,0,0,1,1,1,6.269647710697369,1.6748754705261073,5.224177145156627,19,3,0.16129119387086358,5.289586413029958,6.3545179821504165,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.44563570748204295,1,6.3545466588035655,0.2806956742129431,0.008969828297077534,2,6.269838300291026,1.6750229427378107,5.289586413029958,1.6799225601746655,nan,nan,0,0.28050691915198767,0,994d54c9040caa4d,399,7.776236466964895,8,0,0,0,0,0,0,nan,-1,0,0
89,553817.7999999523,-3811468.7767216642,3566807.7499405225,3652665.6927631916,0,0,0,0,1,1,1,6.269648875944275,1.674834422590461,5.224023634889864,19,4,0.16129119387086358,5.288271008541489,6.354559767985986,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.44588819545868763,1,6.354588481515565,0.28070611496154857,0.008966768531733749,2,6.269839327809795,1.6749817894203693,5.288271008541489,1.6886804655036185,nan,nan,0,0.2805174972456026,0,994d54c9040caa4d,399,7.775703735574144,8,0,0,0,0,0,0,nan,-1,0,0
90,553818.0,-3811468.7353828726,3566807.691360277,3652665.845512674,0,0,0,0,0,1,1,6.116053527858436,1.774669028796445,5.072363734970376,18,0,0.11031835963790779,5.194834180173555,6.40501784089902,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4902369305812489,1,6.4051504318333565,0.26997114873413214,0.014526877561019867,2,6.116582695453856,1.775064172223123,5.194834180173555,1.6144343408829938,0.11031835963790779,0.3497947379215988,0,0.26948900158205413,0,994d54c9040caa4d,406,7.677569925838757,8,12,1,383,17,16,111,0.49073518777582936,279,18,17
91,553818.199999094,-3811468.7391064353,3566807.6956073996,3652665.849251501,0,0,0,0,0,1,1,6.113857392841708,1.7770677103282653,5.069550064158991,18,1,0.11031835963790779,5.199922486511884,6.406900298775254,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.491816152436976,1,6.406947329174704,0.2840934953598703,0.0089899846662809,2,6.114058487866877,1.7772167214975263,5.199922486511884,1.6179992590076882,nan,nan,0,0.2838991258169484,0,994d54c9040caa4d,406,6.938913814515647,8,0,0,0,0,0,0,nan,-1,0,0
92,553818.3999989033,-3811468.74180484,3566807.696229558,3652665.8534990577,0,0,0,0,0,1,1,6.113622045105992,1.7768042846321612,5.073472589110489,18,2,0.11031835963790779,5.201547054065843,6.411061823032412,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.49607200413237423,1,6.411105230555693,0.28501209138167116,0.008675487336058173,2,6.113808809296814,1.7769424831309557,5.201547054065843,1.6256355387093915,nan,nan,0,0.284831138980748,0,994d54c9040caa4d,406,6.895825907436806,8,0,0,0,0,0,0,nan,-1,0,0
93,553818.5999999046,-3811468.7435135636,3566807.6972454316,3652665.8559057238,0,0,0,0,0,1,1,6.113507183314898,1.7769037813775619,5.076054612069313,18,3,0.11031835963790779,5.203086526608415,6.413850276432132,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.49887496287038663,1,6.4138930956502325,0.28509985747073663,0.008642192062670941,2,6.113692445077828,1.7770407916265578,5.203086526608415,1.6343518753605377,nan,nan,0,0.28492015763996126,0,994d54c9040caa4d,406,6.89171040557795,8,0,0,0,0,0,0,nan,-1,0,0
94,553818.7999999523,-3811468.744718246,3566807.6983538847,3652665.855421672,0,0,0,0,0,1,1,6.113471454141113,1.7769405081422127,5.076747743709925,18,4,0.11031835963790779,5.204760967274487,6.414311800226029,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4992440768792813,1,6.414354445259858,0.2851085203691525,0.008638429029915103,2,6.1136565282351825,1.7770773507967208,5.204760967274487,1.6433526676771246,nan,nan,0,0.28492894501345917,0,994d54c9040caa4d,406,6.891301078489987,8,0,0,0,0,0,0,nan,-1,0,0
95,553819.0,-3811468.636547822,3566807.554884948,3652665.9106425443,0,0,0,0,0,1,1,6.033298397001601,1.9144791470525635,4.890138159597874,18,0,0.09650807870128013,5.019691785494193,6.432645271062641,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5138599717501753,0,6.432857033268805,0.24256374397267838,0.021397185882964312,5,6.034021640905007,1.9150508784389397,5.019691785494193,1.5710678464020085,0.09650807870128013,0.27321485315356214,0,0.24172952250034452,0,994d54c9040caa4d,512,7.4876854210160815,8,12,1,392,17,16,120,0.5284142077871551,251,18,17
96,553819.199999094,-3811468.636808119,3566807.5548408963,3652665.9143909067,0,0,0,0,0,1,1,6.034599806344482,1.9153190397194007,4.893977517305169,18,1,0.09650807870128013,5.019348060966175,6.437865809395539,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5190281227958963,0,6.43793815648905,0.2536934970628395,0.012660180224840042,5,6.034860718183687,1.9155213857658036,5.019348060966175,1.5747309510157785,nan,nan,0,0.2533857528753662,0,994d54c9040caa4d,512,6.829392436994462,8,0,0,0,0,0,0,nan,-1,0,0
97,553819.3999989033,-3811468.6387844095,3566807.555983467,3652665.918199778,0,0,0,0,0,1,1,6.034928371191119,1.9156471549758531,4.898568483565775,18,2,0.09650807870128013,5.0209986749369175,6.442727381121535,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5239042320290438,0,6.442794100488262,0.25427654068799876,0.01217528718002204,5,6.035170008071733,1.9158343119625179,5.0209986749369175,1.5825760258817991,nan,nan,0,0.25399082119777533,0,994d54c9040caa4d,512,6.7983393353904535,8,0,0,0,0,0,0,nan,-1,0,0
98,553819.5999999046,-3811468.6393151586,3566807.556565854,3652665.922912061,0,0,0,0,0,1,1,6.0350199838329095,1.9156841393302386,4.902479296001756,18,3,0.09650807870128013,5.021187289397074,6.447168203703291,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5284677664290158,0,6.4472344053669755,0.2543336319585282,0.012130391229366714,5,6.03525983639869,1.9158698551500455,5.021187289397074,1.5915282050527608,nan,nan,0,0.2540500304014055,0,994d54c9040caa4d,512,6.795309521736856,8,0,0,0,0,0,0,nan,-1,0,0
99,553819.7999999523,-3811468.641817714,3566807.556025829,3652665.9311662726,0,0,0,0,0,1,1,6.035054899828492,1.915683616461621,4.909242387919663,18,4,0.09650807870128013,5.021359757160374,6.454542255170018,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5362238201512477,0,6.454608572637118,0.25433973244584646,0.012126232963306933,5,6.035294606998606,1.9158692104391262,5.021359757160374,1.600769804175733,nan,nan,0,0.2540563486012777,0,994d54c9040caa4d,512,6.794995927134698,8,0,0,0,0,0,0,nan,-1,0,0
100,553820.0,-3811468.5541079477,3566807.437510714,3652665.968508439,0,0,0,0,0,1,1,2.98218789423094,2.533370093157274,4.730786090350278,18,0,0.08261153489824674,4.870813625953213,2.879817679494217,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43353081190270415,1,2.881198989259578,0.24911235331828707,0.03408622404436866,7,2.9792556612836645,2.534681778626659,4.870813625953213,1.5301583551075884,0.08261153489824674,0.2516350132432009,0,0.246482616102142,0,0495d0a68a8d8223,512,7.159434858633409,8,12,1,400,17,16,128,0.43353081190270415,242,18,17
101,553820.199999094,-3811468.5551112634,3566807.4387408583,3652665.9705805383,0,0,0,0,0,1,1,2.9817558804827407,2.535717743105036,4.737012736466261,18,1,0.08261153489824674,4.872141507085222,2.8835414297295987,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4408837294148079,1,2.8846517296289287,0.25911517107389415,0.031316055253817074,7,2.9792714771811863,2.536880081559389,4.872141507085222,1.5339193345582653,nan,nan,0,0.2569393128106286,0,0495d0a68a8d8223,512,6.561253538149609,8,0,0,0,0,0,0,nan,-1,0,0
102,553820.3999989033,-3811468.554467566,3566807.438987627,3652665.970344634,0,0,0,0,0,1,1,2.9817210661615587,2.535438880886977,4.736208478639028,18,2,0.08261153489824674,4.871941036236305,2.8833624177239865,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.44022806719980595,1,2.884455528156894,0.25956342883361955,0.031117806616149078,7,2.9792678582032455,2.536590062466032,4.871941036236305,1.5419721028542017,nan,nan,0,0.2574176308063121,0,0495d0a68a8d8223,512,6.534239277478211,8,0,0,0,0,0,0,nan,-1,0,0
103,553820.5999999046,-3811468.566214731,3566807.449401112,3652665.982010112,0,0,0,0,0,1,1,2.9816440314192705,2.5359060471400223,4.756360157979746,18,3,0.08261153489824674,4.886003146619511,2.901278042798924,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4588656359452944,1,2.902366834573395,0.25959753904480976,0.03110091396660453,7,2.979193319055583,2.53705435216388,4.886003146619511,1.5511586485323297,nan,nan,0,0.25745459991719116,0,0495d0a68a8d8223,512,6.531837612039853,8,0,0,0,0,0,0,nan,-1,0,0
104,553820.7999999523,-3811468.580364131,3566807.4643471627,3652665.9947485225,0,0,0,0,0,1,1,2.9816331251685257,2.5359287968990416,4.780039635860467,18,4,0.08261153489824674,4.904954528168594,2.92406583560369,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4797410786838841,1,2.9251514174483373,0.25960150081374955,0.031099429207371708,7,2.979182674363134,2.5370768518475524,4.904954528168594,1.560639325014739,nan,nan,0,0.25745886436221466,0,0495d0a68a8d8223,512,6.531579431940171,8,0,0,0,0,0,0,nan,-1,0,0
105,553821.0,-3811468.4539604494,3566807.306149873,3652666.019897038,0,0,0,0,0,1,1,2.8216420074384088,2.3874732447179303,4.575131479767411,19,0,0.10109941856354684,4.701028825705114,2.8975736840985853,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.487575593038793,1,2.898951989559993,0.28311613808873837,0.03253794321243627,7,2.8190222135906584,2.3886456618124923,4.701028825705114,1.4898935554101393,0.10109941856354684,0.22508718476253217,0,0.27997824562542023,0,0495d0a68a8d8223,512,6.672216801544225,8,12,1,400,17,16,128,0.44412262806095515,194,19,17
106,553821.199999094,-3811468.463041869,3566807.315766122,3652666.0304021374,0,0,0,0,0,1,1,2.8211427696190263,2.389676800332483,4.598205726212484,19,1,0.10109941856354684,4.712981367175279,2.9165398000563183,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5093655272452781,0,2.9174731390880937,0.29425309301535424,0.027917432776812717,7,2.819190983855958,2.3906212215767084,4.712981367175279,1.493755958423994,nan,nan,0,0.29211000303179824,0,0495d0a68a8d8223,512,6.114787150583458,8,0,0,0,0,0,0,nan,-1,0,0
107,553821.3999989033,-3811468.4721323354,3566807.3232537475,3652666.0398862143,0,0,0,0,0,1,1,2.821069082808673,2.389739640622517,4.613731244953801,19,2,0.10109941856354684,4.723474482020924,2.930364717635769,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5234317787954283,0,2.931270740695871,0.29475516885153963,0.02763249027382827,7,2.8191552440878764,2.390670079883345,4.723474482020924,1.5020240791443242,nan,nan,0,0.2926651415491647,0,0495d0a68a8d8223,512,6.090148610210072,8,0,0,0,0,0,0,nan,-1,0,0
108,553821.5999999046,-3811468.487521388,3566807.33707183,3652666.0585040287,0,0,0,0,0,1,1,2.821012673137265,2.3901158787221695,4.642317865016059,19,3,0.10109941856354684,4.741889378283319,2.955350985136471,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5507764391158302,0,2.956250085419504,0.29479780983327086,0.027606837423229745,7,2.8191023415534224,2.39104327303494,4.741889378283319,1.5114534494126786,nan,nan,0,0.29271279854477417,0,0495d0a68a8d8223,512,6.08790505773095,8,0,0,0,0,0,0,nan,-1,0,0
109,553821.7999999523,-3811468.498966446,3566807.3479712936,3652666.0694378703,0,0,0,0,0,1,1,2.821007741207817,2.3900820109708736,4.661247801351581,19,4,0.10109941856354684,4.756408538925942,2.9730857503535075,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.568059601762833,0,2.9739818298210685,0.29480389470443097,0.02760405085600573,7,2.819097803437048,2.391009456889159,4.756408538925942,1.5211816072400826,nan,nan,0,0.29271945902586494,0,0495d0a68a8d8223,512,6.087632167799808,8,0,0,0,0,0,0,nan,-1,0,0
110,553822.0,-3811468.366795978,3566807.1951820585,3652666.079515507,0,0,0,0,0,1,1,2.6840218159741434,2.312813937742888,4.513442818290191,19,0,0.09580900580672519,4.554417796108927,2.918126366384241,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4637517624518494,1,2.919114663520697,0.32628959663767143,0.02782055489304685,7,2.682154464266152,2.3136991711001067,4.554417796108927,1.4518613891260537,0.09580900580672519,0.23458075987996396,0,0.3231578062462228,0,0495d0a68a8d8223,512,5.742695641909074,8,12,1,400,17,16,128,0.410980699085191,222,19,17
111,553822.199999094,-3811468.396445469,3566807.224230911,3652666.1126333876,0,0,0,0,0,1,1,2.683183414604281,2.3180002638727304,4.579754089202728,19,1,0.09580900580672519,4.592267392438219,2.972775830603348,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.524653123811081,0,2.9734038671832,0.33958029386878635,0.022886964215583585,7,2.681895423388543,2.318629284869233,4.592267392438219,1.4558249861039145,nan,nan,0,0.3376921908836565,0,0495d0a68a8d8223,512,5.2560678627301405,8,0,0,0,0,0,0,nan,-1,0,0
112,553822.3999989033,-3811468.433035671,3566807.2606027587,3652666.149549613,0,0,0,0,0,1,1,2.683020687770416,2.318960991245192,4.645149069337984,19,2,0.09580900580672519,4.640125253966821,3.032824748041444,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5786125000286311,0,3.0334307807773606,0.34021474773436305,0.022595102820798026,7,2.6817640314197075,2.3195726838195254,4.640125253966821,1.464307366794698,nan,nan,0,0.33839307956040765,0,0495d0a68a8d8223,512,5.233949439151157,8,0,0,0,0,0,0,nan,-1,0,0
113,553822.5999999046,-3811468.495169431,3566807.3239307012,3652666.2178813745,0,0,0,0,0,1,1,2.6828951293328744,2.32015199707535,4.758861840996554,19,3,0.09580900580672519,4.72301200125036,3.137624291559716,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.473523282320796,1,3.138224254251254,0.34023401956084776,0.02259739357828444,7,2.681638336684032,2.3207571549228754,4.72301200125036,1.4739780586275537,nan,nan,0,0.33841534253151895,0,0495d0a68a8d8223,512,5.233058141432363,8,0,0,0,0,0,0,nan,-1,0,0
114,553822.7999999523,-3811468.5736154537,3566807.399910786,3652666.298941172,0,0,0,0,0,1,1,2.6828685248415423,2.3203687878522206,4.894133650654775,19,4,0.09580900580672519,4.8266094848585706,3.2642562734720686,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3597191771903026,1,3.2648452612638095,0.34023385334763573,0.02260159460774297,7,2.6816112122104987,2.320972819168153,4.8266094848585706,1.4839519154548166,nan,nan,0,0.33841528356579736,0,0495d0a68a8d8223,512,5.233034901859733,8,0,0,0,0,0,0,nan,-1,0,0
115,553823.0,-3811468.3071210613,3566807.122528986,3652666.160279836,0,0,0,0,0,1,1,2.5481417231791763,2.4785762001129714,4.856889811956668,19,0,0.07818896748069047,4.453110749404401,3.0322166246452196,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.48820873794869735,1,3.0326593213668427,0.35553481378597096,0.023616007617962325,7,2.546900258362317,2.4793402711919965,4.453110749404401,1.4158440950765059,0.07818896748069047,0.5499291585600596,0,0.3526825815269492,0,0495d0a68a8d8223,512,5.099912051107154,8,12,1,400,17,16,128,0.4100186241219662,224,19,17
116,553823.199999094,-3811468.35837787,3566807.175700028,3652666.2083267174,0,0,0,0,0,1,1,2.545581354058278,2.4941496226821047,4.987374587346828,19,1,0.07818896748069047,4.52266282746532,3.138544880841457,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.44260079280742126,1,3.138885505557127,0.370917296625951,0.018967144304031448,7,2.544749503895589,2.4945820034973587,4.52266282746532,1.4199083665795802,nan,nan,0,0.3691547960692827,0,0495d0a68a8d8223,512,4.65288830225795,8,0,0,0,0,0,0,nan,-1,0,0
117,553823.3999989033,-3811468.433264046,3566807.25222931,3652666.2826369973,0,0,0,0,0,1,1,2.545021146559832,2.4986980226496165,5.127727183479904,19,2,0.07818896748069047,4.624302905662867,3.266758660586041,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3210375788291623,1,3.267096571388486,0.3716185401787587,0.01869234906587164,7,2.544209857230923,2.4991020659706873,4.624302905662867,1.428604050663526,nan,nan,0,0.3699183119687317,0,0495d0a68a8d8223,512,4.633336170526065,8,0,0,0,0,0,0,nan,-1,0,0
118,553823.5999999046,-3811468.526425609,3566807.342732031,3652666.378323031,0,0,0,0,0,1,1,2.5448396073085946,2.5004898150897605,5.2919738973191155,19,3,0.07818896748069047,4.749034182664432,3.4194676372679464,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20541654918014043,1,3.4198021103245217,0.37163646195039807,0.018691463931068863,7,2.544027421608376,2.500886951547785,4.749034182664432,1.4393613695508036,nan,nan,0,0.36993766286294805,0,0495d0a68a8d8223,512,4.632761387895429,8,0,0,0,0,0,0,nan,-1,0,0
119,553823.7999999523,-3811468.626168303,3566807.4400163204,3652666.4852314456,0,0,0,0,0,1,1,2.5447867647567635,2.500988230966828,5.4679409752809,19,4,0.07818896748069047,4.885182020055159,3.584782527796628,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18958651019271466,1,3.585108563199924,0.37163746465947617,0.018693122351809963,7,2.5439742632060502,2.5013835549102286,4.885182020055159,1.4513607916494302,nan,nan,0,0.36993872729101246,0,0495d0a68a8d8223,512,4.632721418260766,8,0,0,0,0,0,0,nan,-1,0,0
120,553824.0,-3811468.259865396,3566807.0599575657,3652666.3579538884,0,0,0,0,0,1,1,2.3616367952410138,2.8810639722121874,5.4538701772375715,19,0,0.08988941241842627,4.361917432117349,3.1319434234897026,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3922437493542991,1,3.1328118016248934,0.35132191967042414,0.03049527385305279,8,2.360067774686375,2.881712704830815,4.361917432117349,1.373252962372899,0.08988941241842627,0.7202377201934707,3,0.34566963621694874,0,0495d0a68a8d8223,512,5.425743203670969,8,12,1,400,17,16,128,0.42062340953766725,224,19,17
121,553824.199999094,-3811468.3186313105,3566807.114591428,3652666.4297831175,0,0,0,0,0,1,1,2.358392993049195,2.9070993217915455,5.61549863522789,19,1,0.08988941241842627,4.439043102720355,3.252707666250027,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.26388438786860563,1,3.2534900490359004,0.3695849239936852,0.026515988836917064,8,2.3572344894907493,2.9073636986882856,4.439043102720355,1.3775673270551245,nan,nan,0,0.3652725407995405,0,0495d0a68a8d8223,512,4.858417436260577,8,0,0,0,0,0,0,nan,-1,0,0
122,553824.3999989033,-3811468.4017194808,3566807.191496991,3652666.5269679357,0,0,0,0,0,1,1,2.3577253143587176,2.914660071749541,5.77867702660189,19,2,0.08988941241842627,4.549974274877567,3.3949591298603132,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1502204513566606,1,3.395752338815248,0.370628977352236,0.026286989236761545,8,2.3565897968820115,2.9148668133830795,4.549974274877567,1.3865624694209557,nan,nan,0,0.36641429206555737,0,0495d0a68a8d8223,512,4.827941678599011,8,0,0,0,0,0,0,nan,-1,0,0
123,553824.5999999046,-3811468.469013541,3566807.2541610976,3652666.6065085335,0,0,0,0,0,1,1,2.357622694660609,2.915957384016363,5.902634963983915,19,3,0.08988941241842627,4.641685113627941,3.5081311487281366,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.14203090650931297,1,3.508914116817975,0.3709501549894313,0.02619321513001413,8,2.356496554351662,2.916153218814425,4.641685113627941,1.396781349938426,nan,nan,0,0.3667711500916276,0,0495d0a68a8d8223,512,4.818648280217332,8,0,0,0,0,0,0,nan,-1,0,0
