epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,assignment_history_cleared,assignment_arc_slips,assignment_arc_slip_ids,stale_generation_holdover_basins,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,arc_shadow_candidates,arc_shadow_oracle_min_error_m,arc_shadow_oracle_rank,arc_shadow_compute_seconds,arc_completion_search_workspaces,respawn_excluded_satellite,n_dd_pr,n_dd_cp
69,553813.7999999523,-3811469.0913300556,3566808.235501047,3652665.228706436,0,0,0,0,0,1,1,1.2347453269266877,4.792285500188775,5.7603227340181204,18,4,0.20590055846808142,5.941714552284891,5.142363110480586,0,,0.0,0.0,0,nan,0,0,,1,0.0022691157587110926,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4751471183609397,1,5.1422690631101835,0.162907102373495,0.00940051886323757,3,1.2348346863705904,4.792156921668431,5.941714552284891,1.9119990826985265,nan,nan,0,0,0,,0,0.16282511098844316,0,832d821e147a649e,512,16.919398642168744,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
70,553814.0,-3811469.037298305,3566808.123900659,3652665.37507361,0,0,0,0,1,1,1,6.730157907533887,1.5133289380096515,5.580307989813202,19,0,0.17166137233746512,5.7928469079199845,6.457771918879542,0,,0.0,0.0,0,nan,0,0,,1,0.0015099080820836107,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.45913230013622547,1,6.457803119871709,0.16124711879352477,0.0198081724365709,2,6.731040929082348,1.5140491390558384,5.7928469079199845,1.8222119807090562,0.17166137233746512,0.6712067054049101,0,0,0,,0,0.1607371062611109,0,994d54c9040caa4d,512,17.056827506380202,8,12,1,440,13,12,128,0.45918743740594303,92,0,nan,0,nan,0,nan,128,0.45918743740594303,92,0.11564000000362284,1,,19,17
71,553814.199999094,-3811469.0540562454,3566808.1413113913,3652665.3910148344,0,0,0,0,1,1,1,6.729405205826745,1.5095278141543174,5.61628545237455,19,1,0.17166137233746512,5.813242256654249,6.483127239364754,0,,0.0,0.0,0,nan,0,0,,1,0.002300174816424405,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.45828330364177655,1,6.4831547760579165,0.1703103154524446,0.0136769524585853,2,6.729835083506462,1.5098810285923068,5.813242256654249,1.8253700871584446,nan,nan,0,0,0,,0,0.1700513511160669,0,994d54c9040caa4d,512,15.458657332711805,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
72,553814.4000000954,-3811469.078650902,3566808.166167389,3652665.413996416,0,0,0,0,1,1,1,6.729117053133048,1.5087000978336376,5.658664875517778,19,2,0.17166137233746512,5.8428614098649145,6.521293138725296,0,,0.0,0.0,0,nan,0,0,,1,0.0024734302615451974,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4606217482093251,1,6.521322005520074,0.17097902648777027,0.013257936398208608,2,6.729523908472089,1.5090350371128416,5.8428614098649145,1.8321420652407963,nan,nan,0,0,0,,0,0.170733850662733,0,994d54c9040caa4d,512,15.356637703180096,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
73,553814.599998951,-3811469.1003943384,3566808.188215709,3652665.432468175,0,0,0,0,1,1,1,6.7289639513259445,1.5085525262456732,5.6937449792407095,19,3,0.17166137233746512,5.86957827210506,6.553796296215601,0,,0.0,0.0,0,nan,0,0,,1,0.0016162359781307296,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4641077809224679,1,6.553824619001478,0.17105581327083563,0.013207917938722412,2,6.729368259023007,1.508885462323049,5.86957827210506,1.8398801572128798,nan,nan,0,0,0,,0,0.17081220657454524,0,994d54c9040caa4d,512,15.344735351204331,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
74,553814.7999999523,-3811469.1283504013,3566808.217287369,3652665.456551214,0,0,0,0,1,1,1,6.728946802305885,1.5084642346316324,5.739741364493762,19,4,0.17166137233746512,5.904559055478418,6.596656079758382,0,,0.0,0.0,0,nan,0,0,,1,0.001912783327593545,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4730748265943302,1,6.596683555389817,0.17105923041511847,0.013202999143573993,2,6.729351171729497,1.508797299271552,5.904559055478418,1.8478801402022942,nan,nan,0,0,0,,0,0.17081567987541216,0,994d54c9040caa4d,512,15.34433503360049,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
75,553815.0,-3811468.9644313212,3566808.0002683788,3652665.475848125,0,0,0,0,1,1,1,6.607692417488155,1.576730415481923,5.563605699858875,18,0,0.16723452360142665,5.634140693340448,6.490801301925422,0,,0.0,0.0,0,nan,0,0,,1,0.0010727238567918751,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46187868782718056,1,6.490827272035523,0.1914072883087549,0.016837118734094828,2,6.608320927312375,1.5772423501219277,5.634140693340448,1.7651404205727586,0.16723452360142665,0.6444207763429423,0,0,0,,0,0.1909719824439422,0,994d54c9040caa4d,512,14.866170810525182,8,12,1,440,13,12,128,0.46192998620880465,91,0,nan,0,nan,0,nan,128,0.46192998620880465,91,0.08453449999797158,1,,18,17
76,553815.199999094,-3811468.9626228022,3566807.997926585,3652665.473465487,0,0,0,0,1,1,1,6.610190642262204,1.5770402892531046,5.570540408788409,18,1,0.16723452360142665,5.631694436909621,6.493440469385823,0,,0.0,0.0,0,nan,0,0,,1,0.002097341805775717,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.45979691178650023,1,6.493453897850248,0.202048428458305,0.011096914967398825,2,6.610466076999006,1.5772653248372328,5.631694436909621,1.7684010070562826,nan,nan,0,0,0,,0,0.20184634050998457,0,994d54c9040caa4d,512,13.465648608903289,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
77,553815.4000000954,-3811468.961974218,3566807.996615348,3652665.4761489625,0,0,0,0,1,1,1,6.610853608421296,1.5764430679441048,5.574369835415747,18,2,0.16723452360142665,5.6297856190029805,6.496342574730357,0,,0.0,0.0,0,nan,0,0,,1,0.0012348792084083016,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4630908846246064,1,6.496355752335064,0.20281124176219326,0.010746467986537842,2,6.611111980569558,1.576654331638293,5.6297856190029805,1.775390432894277,nan,nan,0,0,0,,0,0.20262122045738795,0,994d54c9040caa4d,512,13.378483376506097,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
78,553815.599998951,-3811468.965777788,3566807.9991327194,3652665.4802612495,0,0,0,0,1,1,1,6.611048231859276,1.576426922103809,5.581459481005151,18,3,0.16723452360142665,5.633293496618416,6.502650630937995,0,,0.0,0.0,0,nan,0,0,,1,0.0018150620295182183,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4636023855086554,1,6.502663896036769,0.20288644537462397,0.010703562208730066,2,6.611304854778599,1.5766368237797392,5.633293496618416,1.7833748257732964,nan,nan,0,0,0,,0,0.2026975636935816,0,994d54c9040caa4d,512,13.3700283389225,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
79,553815.7999999523,-3811468.9675551504,3566807.998609478,3652665.478977498,0,0,0,0,1,1,1,6.611089254117666,1.5764386716664505,5.581387508215798,18,4,0.16723452360142665,5.634264974908431,6.502060627935977,0,,0.0,0.0,0,nan,0,0,,1,0.0015384110437124934,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4615905078160705,1,6.502073792162814,0.20289437274785968,0.010698390222954565,2,6.611345632693131,1.5766483759034668,5.634264974908431,1.7916271459200621,nan,nan,0,0,0,,0,0.20270561899556466,0,994d54c9040caa4d,512,13.369105080157574,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
80,553816.0,-3811468.878908008,3566807.8702539033,3652665.593582837,0,0,0,0,1,1,1,6.434254838451106,1.647901616027682,5.38969395983052,18,0,0.15067004659052766,5.460617008571898,6.441953361716013,0,,0.0,0.0,0,nan,0,0,,1,0.001464302628028215,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4597819353230133,1,6.442006061021664,0.2142711566044788,0.0144466028193738,2,6.434737137554816,1.648281673919751,5.460617008571898,1.7121542298193912,0.15067004659052766,0.48750634448403524,0,0,0,,0,0.21390407080090576,0,994d54c9040caa4d,512,12.308566961434774,8,12,1,440,13,12,128,0.4598295965827643,91,0,nan,0,nan,0,nan,128,0.4598295965827643,91,0.09149339998839423,1,,18,17
81,553816.199999094,-3811468.889186431,3566807.880308708,3652665.603812291,0,0,0,0,1,1,1,6.4346526219757525,1.645040013146399,5.415210176595309,18,1,0.15067004659052766,5.472926503892927,6.458914110348186,0,,0.0,0.0,0,nan,0,0,,1,0.002183589028871775,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4592840494586358,1,6.4589418397856795,0.22608845510273393,0.00923127896401548,2,6.434853933262243,1.6452000866614447,5.472926503892927,1.7155155646892941,nan,nan,0,0,0,,0,0.22592839851932522,0,994d54c9040caa4d,512,11.147182221721868,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
82,553816.3999989033,-3811468.902836786,3566807.895093014,3652665.6192629123,0,0,0,0,1,1,1,6.434485228390566,1.6445529043061244,5.440614649113292,18,2,0.15067004659052766,5.490079674497418,6.482564775660499,0,,0.0,0.0,0,nan,0,0,,1,0.0011667841095557964,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4622266588970451,1,6.482591757951567,0.2269439896959363,0.008904413283580251,2,6.434673456756167,1.644702868752014,5.490079674497418,1.7227195117517602,nan,nan,0,0,0,,0,0.22679424485499694,0,994d54c9040caa4d,512,11.073531355362764,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
83,553816.5999999046,-3811468.909679358,3566807.900495396,3652665.6277586543,0,0,0,0,1,1,1,6.434362613830253,1.6445512538766385,5.452336005349673,18,3,0.15067004659052766,5.497062703441286,6.494025112384514,0,,0.0,0.0,0,nan,0,0,,1,0.0009605985509844347,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4649565686874471,1,6.494051932237879,0.22704464736159052,0.008867940993680674,2,6.4345493403609915,1.6447000102327949,5.497062703441286,1.730947006658849,nan,nan,0,0,0,,0,0.22689609029022514,0,994d54c9040caa4d,512,11.064873606747136,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
84,553816.7999999523,-3811468.902958673,3566807.893729498,3652665.6224793,0,0,0,0,1,1,1,6.4343077575989485,1.644575783578811,5.441563480377495,18,4,0.15067004659052766,5.488584600800307,6.484130813311991,0,,0.0,0.0,0,nan,0,0,,1,0.001127970973307426,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4649974568209461,1,6.48415770953337,0.22706099147638534,0.008861717387144159,2,6.434494205824239,1.6447243103466629,5.488584600800307,1.7394480273096997,nan,nan,0,0,0,,0,0.22691263299872158,0,994d54c9040caa4d,512,11.063441139682954,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
85,553817.0,-3811468.8169170558,3566807.7924411534,3652665.732098982,0,0,0,0,1,1,1,6.270251009925198,1.6746072183663976,5.294819844578226,19,0,0.16129119387086358,5.33972507027378,6.42150516597017,0,,0.0,0.0,0,nan,0,0,,1,0.0013143941580085773,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31541500670362854,1,6.421532411473049,0.2342361519072682,0.01496846653248241,3,6.270592208992604,1.6748929393187453,5.33972507027378,1.6605523074598696,0.16129119387086358,0.3482728961220111,0,0,0,,0,0.23378359999070047,0,994d54c9040caa4d,512,10.194910449765242,8,12,1,440,13,12,128,0.31541500670362854,341,0,nan,0,nan,0,nan,128,0.46375132051456147,90,0.09576870000455528,1,,19,17
86,553817.199999094,-3811468.789584278,3566807.765068103,3652665.7043454917,0,0,0,0,1,1,1,6.268938130022115,1.676439841288533,5.241449213974157,19,1,0.16129119387086358,5.306002063462841,6.373905429019444,0,,0.0,0.0,0,nan,0,0,,1,0.0019488032051179567,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3222055624201887,1,6.3739149908001265,0.24709675812091297,0.00925996832628205,3,6.269076243777028,1.676552925628659,5.306002063462841,1.664017975913443,nan,nan,0,0,0,,0,0.24691561868200693,0,994d54c9040caa4d,512,9.215903908611699,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
87,553817.3999989033,-3811468.7791701336,3566807.7530020396,3652665.6942558023,0,0,0,0,1,1,1,6.2695749739980515,1.6749452334559158,5.227438423879993,19,2,0.16129119387086358,5.291895731050397,6.35788186670745,0,,0.0,0.0,0,nan,0,0,,1,0.0014620818591347838,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3266381691711215,1,6.357893329641611,0.24806967931722124,0.00888415931622334,3,6.2697039591901085,1.675051330852942,5.291895731050397,1.6714439156460614,nan,nan,0,0,0,,0,0.24790169081197458,0,994d54c9040caa4d,512,9.151726607216194,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
88,553817.5999999046,-3811468.777137907,3566807.7511370927,3652665.6918531856,0,0,0,0,1,1,1,6.269608317802509,1.6748270440709343,5.224177145156627,19,3,0.16129119387086358,5.289586413029958,6.354440593432005,0,,0.0,0.0,0,nan,0,0,,1,0.0012256575813852065,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3272584469727613,1,6.354452148373135,0.24816157631568364,0.008847091018580996,3,6.269736354088369,1.6749324178312233,5.289586413029958,1.6799225601746655,nan,nan,0,0,0,,0,0.2479947853979475,0,994d54c9040caa4d,512,9.145713949360102,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
89,553817.7999999523,-3811468.7767216642,3566807.7499405225,3652665.6927631916,0,0,0,0,1,1,1,6.269609568010229,1.6747860819984353,5.224023634889864,19,4,0.16129119387086358,5.288271008541489,6.354482486198867,0,,0.0,0.0,0,nan,0,0,,1,0.001978472388613358,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.32791750513563855,1,6.354494073527703,0.24817102388926954,0.008843890035994508,3,6.269737518379677,1.674891384965217,5.288271008541489,1.6886804655036185,nan,nan,0,0,0,,0,0.24800435568088697,0,994d54c9040caa4d,512,9.14509619390019,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
90,553818.0,-3811468.7353828726,3566807.691360277,3652665.845512674,0,0,0,0,0,1,1,6.116051883889954,1.7746665966904793,5.072363734970376,18,0,0.11031835963790779,5.194834180173555,6.405013974896798,0,,0.0,0.0,0,nan,0,0,,1,0.002024515284607486,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31757376962564204,1,6.405122472108149,0.23982074346720117,0.013431292095047676,3,6.116492233126287,1.7749961215913186,5.194834180173555,1.6144343408829938,0.11031835963790779,0.3497947379215988,0,0,0,,0,0.23945585734465402,0,994d54c9040caa4d,512,9.07074096758197,8,12,1,440,13,12,128,0.458109375219189,88,0,nan,0,nan,0,nan,128,0.458109375219189,88,0.06825429998571053,1,,18,17
91,553818.199999094,-3811468.7391064353,3566807.6956073996,3652665.849251501,0,0,0,0,0,1,1,6.113854297815492,1.7770632444020398,5.069550064158991,18,1,0.11031835963790779,5.199922486511884,6.4068912584014495,0,,0.0,0.0,0,nan,0,0,,1,0.0020987442374064092,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31740213574176895,1,6.406928385789475,0.2525896515624329,0.008371232088876919,3,6.114017940428163,1.7771853734530032,5.199922486511884,1.6179992590076882,nan,nan,0,0,0,,0,0.25243970561973034,0,994d54c9040caa4d,512,8.211054845409736,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
92,553818.3999989033,-3811468.74180484,3566807.696229558,3652665.8534990577,0,0,0,0,0,1,1,6.113619568077342,1.7768000393492658,5.073472589110489,18,2,0.11031835963790779,5.201547054065843,6.411052216407035,0,,0.0,0.0,0,nan,0,0,,1,0.0010447048050771328,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31872472738813656,1,6.41108634517727,0.25345023934046335,0.008087317283512856,3,6.113771214296465,1.7769131289336089,5.201547054065843,1.6256355387093915,nan,nan,0,0,0,,0,0.2533102230020608,0,994d54c9040caa4d,512,8.15992194409945,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
93,553818.5999999046,-3811468.7435135636,3566807.6972454316,3652665.8559057238,0,0,0,0,0,1,1,6.113504444209265,1.7768992300497504,5.076054612069313,18,3,0.11031835963790779,5.203086526608415,6.413840112413653,0,,0.0,0.0,0,nan,0,0,,1,0.0014426517124995553,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31914023197500957,1,6.41387375216908,0.2535327962463534,0.008057316134391071,3,6.113654833644228,1.7770113265155205,5.203086526608415,1.6343518753605377,nan,nan,0,0,0,,0,0.25339370645566117,0,994d54c9040caa4d,512,8.155031278071727,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
94,553818.7999999523,-3811468.744718246,3566807.6983538847,3652665.855421672,0,0,0,0,0,1,1,6.1134686214252065,1.7769358436509088,5.076747743709925,18,4,0.11031835963790779,5.204760967274487,6.414301453774208,0,,0.0,0.0,0,nan,0,0,,1,0.002000522236476178,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31920806241230393,1,6.4143349500071825,0.2535409570725287,0.008053929468254447,3,6.113618854249145,1.7770478004828891,5.204760967274487,1.6433526676771246,nan,nan,0,0,0,,0,0.25340195935641135,0,994d54c9040caa4d,512,8.15454491600891,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
95,553819.0,-3811468.636547822,3566807.554884948,3652665.9106425443,0,0,0,0,0,1,1,6.033299436868966,1.9144801010455614,4.890138159597874,18,0,0.09650807870128013,5.019691785494193,6.432645869688846,0,,0.0,0.0,0,nan,0,0,,1,0.0015054535910149652,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31435100675095534,1,6.433101282992791,0.21581755880126854,0.029730443527033974,5,6.034524115165033,1.9155308015968546,5.019691785494193,1.5710678464020085,0.09650807870128013,0.27321485315356214,0,0,0,,0,0.2147430472762873,0,994d54c9040caa4d,512,8.770036845413006,8,12,1,440,13,12,128,0.31435100675095534,315,0,nan,0,nan,0,nan,128,0.4656572014928687,80,0.06978970000636764,1,,18,17
96,553819.199999094,-3811468.636808119,3566807.5548408963,3652665.9143909067,0,0,0,0,0,1,1,6.034600930649435,1.9153202316077373,4.893977517305169,18,1,0.09650807870128013,5.019348060966175,6.437867018788551,0,,0.0,0.0,0,nan,0,0,,1,0.0022582512070036262,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31485019430723743,1,6.438019636464852,0.22470440729945268,0.01734608963267218,5,6.035029266231538,1.9156813144510674,5.019348060966175,1.5747309510157785,nan,nan,0,0,0,,0,0.224315968663874,0,994d54c9040caa4d,512,8.044097821213258,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
97,553819.3999989033,-3811468.6387844095,3566807.555983467,3652665.918199778,0,0,0,0,0,1,1,6.03492963972399,1.9156485004935204,4.898568483565775,18,2,0.09650807870128013,5.0209986749369175,6.442728759303741,0,,0.0,0.0,0,nan,0,0,,1,0.0028035528291208665,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3156626448787263,1,6.442869581098608,0.22510902241285866,0.016677046499935688,5,6.035326372776147,1.9159824682957503,5.0209986749369175,1.5825760258817991,nan,nan,0,0,0,,0,0.22474837024086278,0,994d54c9040caa4d,512,8.013724738950742,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
98,553819.5999999046,-3811468.6393151586,3566807.556565854,3652665.922912061,0,0,0,0,0,1,1,6.035021232730858,1.9156854864423962,4.902479296001756,18,3,0.09650807870128013,5.021187289397074,6.447169636718635,0,,0.0,0.0,0,nan,0,0,,1,0.0017016500053122616,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3158108838498808,1,6.44730936762974,0.22514817463421227,0.016614514777456034,5,6.035415030163236,1.916016878360982,5.021187289397074,1.5915282050527608,nan,nan,0,0,0,,0,0.22479019102009218,0,994d54c9040caa4d,512,8.010789439234603,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
99,553819.7999999523,-3811468.641817714,3566807.556025829,3652665.9311662726,0,0,0,0,0,1,1,6.0350561271157455,1.9156849491901122,4.909242387919663,18,4,0.09650807870128013,5.021359757160374,6.454543680497116,0,,0.0,0.0,0,nan,0,0,,1,0.0033443755054171935,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.318546716201547,1,6.454683522657339,0.22515238845654176,0.01660843216927597,5,6.03544967512254,1.9160161122707253,5.021359757160374,1.600769804175733,nan,nan,0,0,0,,0,0.2247946791388742,0,994d54c9040caa4d,512,8.010485085205914,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
100,553820.0,-3811468.5541079477,3566807.437510714,3652665.968508439,0,0,0,0,0,1,1,2.982199276987561,2.5333862882385936,4.730786090350278,18,0,0.08261153489824674,4.870813625953213,2.879788121061227,0,,0.0,0.0,0,nan,0,0,,1,0.0017969186155669236,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4254162905953919,1,2.881542351117075,0.19200095019429556,0.03754853338393663,7,2.978672422652805,2.5348813616470234,4.870813625953213,1.5301583551075884,0.08261153489824674,0.2516350132432009,0,0,0,,0,0.1891884291087995,0,0495d0a68a8d8223,512,8.42821455032254,8,12,1,440,13,12,128,0.4087177256804198,414,0,nan,0,nan,0,nan,128,0.5760931690558234,49,0.13721120002446696,0,,18,17
101,553820.199999094,-3811468.5551112634,3566807.4387408583,3652665.9705805383,0,0,0,0,0,1,1,2.981767464484273,2.535730605270533,4.737012736466261,18,1,0.08261153489824674,4.872141507085222,2.8835151079104753,0,,0.0,0.0,0,nan,0,0,,1,0.0020110172459470734,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43276422512804996,1,2.8849728301656605,0.19872893416497908,0.03551398908111628,7,2.9785905153660495,2.537187359751882,4.872141507085222,1.5339193345582653,nan,nan,0,0,0,,0,0.19639247641546562,0,0495d0a68a8d8223,512,7.753682280168607,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
102,553820.3999989033,-3811468.554467566,3566807.438987627,3652665.970344634,0,0,0,0,0,1,1,2.981732655220473,2.5354519711944263,4.736208478639028,18,2,0.08261153489824674,4.871941036236305,2.8833360838989863,0,,0.0,0.0,0,nan,0,0,,1,0.0028702976467818585,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4321082842399391,1,2.884781241681304,0.19897080850898388,0.03542912372831026,7,2.978569679473921,2.536908727052688,4.871941036236305,1.5419721028542017,nan,nan,0,0,0,,0,0.19665544625014403,0,0495d0a68a8d8223,512,7.7261074444315305,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
103,553820.5999999046,-3811468.566214731,3566807.449401112,3652665.982010112,0,0,0,0,0,1,1,2.9816552325426455,2.5359178980180106,4.756360157979746,18,3,0.08261153489824674,4.886003146619511,2.9012529931425406,0,,0.0,0.0,0,nan,0,0,,1,0.001339772832599846,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.45069824588733465,1,2.902692984453558,0.1989871214138416,0.035424162147049486,7,2.9784931274172486,2.5373728938331332,4.886003146619511,1.5511586485323297,nan,nan,0,0,0,,0,0.19667370531332484,0,0495d0a68a8d8223,512,7.723665640351696,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
104,553820.7999999523,-3811468.580364131,3566807.4643471627,3652665.9947485225,0,0,0,0,0,1,1,2.9816442654397473,2.535940554894678,4.780039635860467,18,4,0.08261153489824674,4.904954528168594,2.9240409506794904,0,,0.0,0.0,0,nan,0,0,,1,0.0015896952381990953,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4715139282742298,1,2.9254768475357564,0.19898911035953065,0.03542375030108174,7,2.978482248995194,2.5373954131090666,4.904954528168594,1.560639325014739,nan,nan,0,0,0,,0,0.19667589985237538,0,0495d0a68a8d8223,512,7.723403992143508,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
