epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
81,553816.199999094,-3811468.889186431,3566807.880308708,3652665.603812291,0,0,0,0,0,1,1,6.786576667606415,2.611983733051952,5.415210176595309,18,1,0.15067004659052766,5.472926503892927,4.8293996567623765,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6800824026912952,0,4.829556513909726,0.20116799337371458,0.01123276268620823,2,6.78693255571703,2.6123186765814275,5.472926503892927,1.7155155646892941,nan,nan,0,0.20095471857847746,0,67f4087b5dcda2f7,468,10.043378041640926,8,0,0,0,0,0,0,nan,-1,0,0
82,553816.3999989033,-3811468.902836786,3566807.895093014,3652665.6192629123,0,0,0,0,0,1,1,6.786601154261879,2.6122752830157685,5.440614649113292,18,2,0.15067004659052766,5.490079674497418,4.849850583147664,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6816905082982544,0,4.849997255769454,0.20181535861577968,0.010817797272848935,2,6.786931947757085,2.612585284944219,5.490079674497418,1.7227195117517602,nan,nan,0,0.2016165784946816,0,67f4087b5dcda2f7,468,9.986961391855312,8,0,0,0,0,0,0,nan,-1,0,0
83,553816.5999999046,-3811468.909679358,3566807.900495396,3652665.6277586543,0,0,0,0,0,1,1,6.786592902478583,2.6121898452737105,5.452336005349673,18,3,0.15067004659052766,5.497062703441286,4.860426098755835,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6807805167829953,0,4.860571347306299,0.20189086901410294,0.010771651682945556,2,6.786920869052065,2.612497093467081,5.497062703441286,1.730947006658849,nan,nan,0,0.20169375219963953,0,67f4087b5dcda2f7,468,9.980377568629917,8,0,0,0,0,0,0,nan,-1,0,0
84,553816.7999999523,-3811468.902958673,3566807.893729498,3652665.6224793,0,0,0,0,0,1,1,6.786585966129063,2.6121443841401573,5.441563480377495,18,4,0.15067004659052766,5.488584600800307,4.852309462425666,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6790361548380016,0,4.852454902115686,0.20190305517941362,0.010763779620532562,2,6.786913444014972,2.612451213359147,5.488584600800307,1.7394480273096997,nan,nan,0,0.20170621596074184,0,67f4087b5dcda2f7,468,9.97929093903703,8,0,0,0,0,0,0,nan,-1,0,0
85,553817.0,-3811468.8169170558,3566807.7924411534,3652665.732098982,0,0,0,0,0,1,1,6.619251373087108,2.5632066787455194,5.294819844578226,19,0,0.16129119387086358,5.33972507027378,4.7989972995613845,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6755345328105954,0,4.7993583043256685,0.2333834873412446,0.016775766605435703,2,6.620047260301273,2.5639585654077415,5.33972507027378,1.6605523074598696,0.16129119387086358,0.3482728961220111,0,0.23283326463092485,0,67f4087b5dcda2f7,473,8.70327100327351,8,12,1,239,5,4,79,3.0851459186799532,43,19,17
86,553817.199999094,-3811468.789584278,3566807.765068103,3652665.7043454917,0,0,0,0,0,1,1,6.619012765198111,2.562063355305378,5.241449213974157,19,1,0.16129119387086358,5.306002063462841,4.7583481081270484,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6784584847397676,0,4.758490363848136,0.24525955237545527,0.01063972700335359,2,6.619331543448595,2.5623674638631577,5.306002063462841,1.664017975913443,nan,nan,0,0.24502730444304807,0,67f4087b5dcda2f7,473,7.911669253153801,8,0,0,0,0,0,0,nan,-1,0,0
87,553817.3999989033,-3811468.7791701336,3566807.7530020396,3652665.6942558023,0,0,0,0,0,1,1,6.619161446164243,2.5635961444368154,5.227438423879993,19,2,0.16129119387086358,5.291895731050397,4.745252676688365,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6788306449372233,0,4.745387644680586,0.24608713831193896,0.010225594597454828,2,6.619456883180021,2.563876196123983,5.291895731050397,1.6714439156460614,nan,nan,0,0.24587122464196032,0,67f4087b5dcda2f7,473,7.8635507644438105,8,0,0,0,0,0,0,nan,-1,0,0
88,553817.5999999046,-3811468.777137907,3566807.7511370927,3652665.6918531856,0,0,0,0,0,1,1,6.619167974530549,2.563830393970798,5.224177145156627,19,3,0.16129119387086358,5.289586413029958,4.742199474451724,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6795782818665135,0,4.742333674357449,0.24616496367320115,0.010182582766318322,2,6.619461144595559,2.5641081713291736,5.289586413029958,1.6799225601746655,nan,nan,0,0.24595054195264474,0,67f4087b5dcda2f7,473,7.859065856934259,8,0,0,0,0,0,0,nan,-1,0,0
89,553817.7999999523,-3811468.7767216642,3566807.7499405225,3652665.6927631916,0,0,0,0,0,1,1,6.6191705339938185,2.56384107062968,5.224023634889864,19,4,0.16129119387086358,5.288271008541489,4.74276485382012,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6783621047283778,0,4.742899043972231,0.24617294451233337,0.010179211099577352,2,6.619463497698536,2.564118648396264,5.288271008541489,1.6886804655036185,nan,nan,0,0.24595867567681312,0,67f4087b5dcda2f7,473,7.858605627105194,8,0,0,0,0,0,0,nan,-1,0,0
90,553818.0,-3811468.7353828726,3566807.691360277,3652665.845512674,0,0,0,0,0,1,1,6.443961863612108,2.4536533889818544,5.072363734970376,18,0,0.11031835963790779,5.194834180173555,4.7830173952827515,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.679059908741771,0,4.783392661344359,0.26555708707960785,0.01573484164410937,2,6.44467633489734,2.45431540032671,5.194834180173555,1.6144343408829938,0.11031835963790779,0.3497947379215988,0,0.2649984410573565,0,67f4087b5dcda2f7,475,7.18490360476907,8,12,1,237,5,4,77,3.0860073703445137,40,18,17
91,553818.199999094,-3811468.7391064353,3566807.6956073996,3652665.849251501,0,0,0,0,0,1,1,6.443363226810402,2.4514521764731025,5.069550064158991,18,1,0.11031835963790779,5.199922486511884,4.784372862873053,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.679484362079905,0,4.78451989853168,0.27893735196673597,0.00998949348240774,2,6.443650648033547,2.451720906973281,5.199922486511884,1.6179992590076882,nan,nan,0,0.278700859665676,0,67f4087b5dcda2f7,475,6.5298983296717354,8,0,0,0,0,0,0,nan,-1,0,0
92,553818.3999989033,-3811468.74180484,3566807.696229558,3652665.8534990577,0,0,0,0,0,1,1,6.44330984014078,2.4507456932416796,5.073472589110489,18,2,0.11031835963790779,5.201547054065843,4.788797417542577,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6768900392062839,0,4.788934087155772,0.2797780460391123,0.009653146586635455,2,6.443577703461789,2.4509963490772635,5.201547054065843,1.6256355387093915,nan,nan,0,0.2795573097192347,0,67f4087b5dcda2f7,475,6.49341864043471,8,0,0,0,0,0,0,nan,-1,0,0
93,553818.5999999046,-3811468.7435135636,3566807.6972454316,3652665.8559057238,0,0,0,0,0,1,1,6.443275414979499,2.450629787484435,5.076054612069313,18,3,0.11031835963790779,5.203086526608415,4.791508842118481,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6758933518232172,0,4.791644192036199,0.27985868951445897,0.009617497892442112,2,6.443541326708276,2.4508787881752667,5.203086526608415,1.6343518753605377,nan,nan,0,0.27963942756492716,0,67f4087b5dcda2f7,475,6.489944722684635,8,0,0,0,0,0,0,nan,-1,0,0
94,553818.7999999523,-3811468.744718246,3566807.6983538847,3652665.855421672,0,0,0,0,0,1,1,6.443264581828863,2.4505928629370137,5.076747743709925,18,4,0.11031835963790779,5.204760967274487,4.791495927187261,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6766154690309667,0,4.791630997368767,0.27986669580011614,0.009613476998433342,2,6.44353027793531,2.4508417187818488,5.204760967274487,1.6433526676771246,nan,nan,0,0.2796475803758341,0,67f4087b5dcda2f7,475,6.489599603882489,8,0,0,0,0,0,0,nan,-1,0,0
95,553819.0,-3811468.636547822,3566807.554884948,3652665.9106425443,0,0,0,0,0,1,1,6.302286861676697,2.3699854626373296,4.890138159597874,18,0,0.09650807870128013,5.019691785494193,4.808753605870804,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6769850551749647,0,4.808807424839164,0.30901419128728,0.018303051618063813,5,6.302628448039686,2.3703870733615204,5.019691785494193,1.5710678464020085,0.09650807870128013,0.27321485315356214,0,0.30778776392013746,0,67f4087b5dcda2f7,512,6.195365591837487,8,12,1,228,5,4,68,2.830586370497029,79,18,17
96,553819.199999094,-3811468.636808119,3566807.5548408963,3652665.9143909067,0,0,0,0,0,1,1,6.302860014878649,2.3696750934025728,4.893977517305169,18,1,0.09650807870128013,5.019348060966175,4.814313030825269,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6748326490217947,0,4.814353362890792,0.32298789326360516,0.01122394296136345,5,6.30301903967723,2.369853035237785,5.019348060966175,1.5747309510157785,nan,nan,0,0.3225247146282604,0,67f4087b5dcda2f7,512,5.658341953644899,8,0,0,0,0,0,0,nan,-1,0,0
97,553819.3999989033,-3811468.6387844095,3566807.555983467,3652665.918199778,0,0,0,0,0,1,1,6.302991555253037,2.3698334545877837,4.898568483565775,18,2,0.09650807870128013,5.0209986749369175,4.819156180832769,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6732120447381122,0,4.819194368107765,0.3237263655979716,0.01081978154802031,5,6.303140550858429,2.3699999428995207,5.0209986749369175,1.5825760258817991,nan,nan,0,0.3232957076440637,0,67f4087b5dcda2f7,512,5.632988219478869,8,0,0,0,0,0,0,nan,-1,0,0
98,553819.5999999046,-3811468.6393151586,3566807.556565854,3652665.922912061,0,0,0,0,0,1,1,6.303033858929185,2.3697680961526926,4.902479296001756,18,3,0.09650807870128013,5.021187289397074,4.8240002498667796,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6712358674897877,0,4.824038221928628,0.3237989018313165,0.010781786274741542,5,6.303182011070929,2.3699336471968073,5.021187289397074,1.5915282050527608,nan,nan,0,0.32337137424463697,0,67f4087b5dcda2f7,512,5.630514280862528,8,0,0,0,0,0,0,nan,-1,0,0
99,553819.7999999523,-3811468.641817714,3566807.556025829,3652665.9311662726,0,0,0,0,0,1,1,6.303048820400293,2.369746920301323,4.909242387919663,18,4,0.09650807870128013,5.021359757160374,4.83246360725596,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6660601512300615,0,4.832501661567654,0.3238065024194957,0.010778231417011376,5,6.303196929745643,2.369912406014899,5.021359757160374,1.600769804175733,nan,nan,0,0.32337929688605066,0,67f4087b5dcda2f7,512,5.630256652784987,8,0,0,0,0,0,0,nan,-1,0,0
100,553820.0,-3811468.5541079477,3566807.437510714,3652665.968508439,0,0,0,0,0,1,1,6.174132885076098,2.30759280190933,4.730786090350278,18,0,0.08261153489824674,4.870813625953213,4.816266578294606,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6780045665134139,0,4.816936613275815,0.33486186847015714,0.02595300856371177,8,6.175333657687878,2.30872161520899,4.870813625953213,1.5301583551075884,0.08261153489824674,0.2516350132432009,0,0.33323916853069435,0,67f4087b5dcda2f7,512,5.725832959374725,8,12,1,224,5,4,64,3.3251927143600946,87,18,17
101,553820.199999094,-3811468.5551112634,3566807.4387408583,3652665.9705805383,0,0,0,0,0,1,1,6.174263136777795,2.306516758510129,4.737012736466261,18,1,0.08261153489824674,4.872141507085222,4.820190771827472,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6777089259477456,0,4.820445345792475,0.3494677431402733,0.016241913884207457,8,6.174728166454284,2.306956020871804,4.872141507085222,1.5339193345582653,nan,nan,0,0.3488111569002187,0,67f4087b5dcda2f7,512,5.240197221318607,8,0,0,0,0,0,0,nan,-1,0,0
102,553820.3999989033,-3811468.554467566,3566807.438987627,3652665.970344634,0,0,0,0,0,1,1,6.1742098159673775,2.306317542815997,4.736208478639028,18,2,0.08261153489824674,4.871941036236305,4.819789256865957,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6782583411048815,0,4.8200263722107115,0.3502029925550082,0.01571666638329864,8,6.1746439447595804,2.3067278137079796,4.871941036236305,1.5419721028542017,nan,nan,0,0.349589886300373,0,67f4087b5dcda2f7,512,5.2182345342454735,8,0,0,0,0,0,0,nan,-1,0,0
103,553820.5999999046,-3811468.566214731,3566807.449401112,3652665.982010112,0,0,0,0,0,1,1,6.174242729105124,2.3063957940011597,4.756360157979746,18,3,0.08261153489824674,4.886003146619511,4.836066728057456,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6774384912288571,0,4.836302925557456,0.35027353038326314,0.015670592046096006,8,6.174674393615206,2.3068030669402937,4.886003146619511,1.5511586485323297,nan,nan,0,0.34966431337765647,0,67f4087b5dcda2f7,512,5.216191860778478,8,0,0,0,0,0,0,nan,-1,0,0
104,553820.7999999523,-3811468.580364131,3566807.4643471627,3652665.9947485225,0,0,0,0,0,1,1,6.174242478918593,2.3064047209377163,4.780039635860467,18,4,0.08261153489824674,4.904954528168594,4.854574872001782,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6798141185570541,0,4.854809864020012,0.3502808805221131,0.015665310804303282,8,6.174673848496482,2.306811645681657,4.904954528168594,1.560639325014739,nan,nan,0,0.3496720791779482,0,67f4087b5dcda2f7,512,5.215976852079302,8,0,0,0,0,0,0,nan,-1,0,0
105,553821.0,-3811468.4539604494,3566807.306149873,3652666.019897038,0,0,0,0,0,1,1,6.040947603516386,2.269947777230714,4.575131479767411,19,0,0.10109941856354684,4.701028825705114,4.833338749086684,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4730289406796202,1,4.834055094333444,0.3603624788924884,0.029851949277787188,9,6.042382117426028,2.271384967947121,4.701028825705114,1.4898935554101393,0.10109941856354684,0.22508718476253217,0,0.3582173599468908,0,67f4087b5dcda2f7,512,5.240509726478921,8,12,1,224,5,4,64,0.4730289406796202,217,19,17
106,553821.199999094,-3811468.463041869,3566807.315766122,3652666.0304021374,0,0,0,0,0,1,1,6.0416654155578415,2.2699387503135418,4.598205726212484,19,1,0.10109941856354684,4.712981367175279,4.850798411521522,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4948580696227175,1,4.851063402058008,0.37591896200844993,0.018254248060003125,9,6.042199692072763,2.2704729550052853,4.712981367175279,1.493755958423994,nan,nan,0,0.375068322838155,0,67f4087b5dcda2f7,512,4.79375951546576,8,0,0,0,0,0,0,nan,-1,0,0
107,553821.3999989033,-3811468.4721323354,3566807.3232537475,3652666.0398862143,0,0,0,0,0,1,1,6.041763192093122,2.2700382906837935,4.613731244953801,19,2,0.10109941856354684,4.723474482020924,4.864041967047347,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5088870409436539,0,4.864286930054901,0.37668683864185826,0.017610310107252693,9,6.042259777126323,2.2705350205544774,4.723474482020924,1.5020240791443242,nan,nan,0,0.3758943168311751,0,67f4087b5dcda2f7,512,4.773995766876362,8,0,0,0,0,0,0,nan,-1,0,0
108,553821.5999999046,-3811468.487521388,3566807.33707183,3652666.0585040287,0,0,0,0,0,1,1,6.041834086929638,2.2701063197160125,4.642317865016059,19,3,0.10109941856354684,4.741889378283319,4.8886383169514875,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5362323099095527,0,4.888881617031251,0.3767622746996374,0.0175523114435509,9,6.042327640695034,2.2705995106550816,4.741889378283319,1.5114534494126786,nan,nan,0,0.3759751069078231,0,67f4087b5dcda2f7,512,4.772118734185363,8,0,0,0,0,0,0,nan,-1,0,0
109,553821.7999999523,-3811468.498966446,3566807.3479712936,3652666.0694378703,0,0,0,0,0,1,1,6.041838522808623,2.2701374497688804,4.661247801351581,19,4,0.10109941856354684,4.756408538925942,4.9040851143557544,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.553493181786674,0,4.904326999857623,0.3767699669341362,0.017544449876351856,9,6.04233158296378,2.2706302069538546,4.756408538925942,1.5211816072400826,nan,nan,0,0.375983424501606,0,67f4087b5dcda2f7,512,4.771913527907111,8,0,0,0,0,0,0,nan,-1,0,0
110,553822.0,-3811468.366795978,3566807.1951820585,3652666.079515507,0,0,0,0,0,1,1,5.925496242902916,2.2695709533265003,4.513442818290191,19,0,0.09580900580672519,4.554417796108927,4.859067829222774,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4719661960004916,1,4.859529373304143,0.3601734463611464,0.02826533475630833,10,5.926809345876947,2.2709720099165565,4.554417796108927,1.4518613891260537,0.09580900580672519,0.23458075987996396,0,0.3579372273109563,0,67f4087b5dcda2f7,512,5.052315619057574,8,12,1,224,5,4,64,0.46771444246763505,182,19,17
111,553822.199999094,-3811468.396445469,3566807.224230911,3652666.1126333876,0,0,0,0,0,1,1,5.92682905126049,2.2722574012924612,4.579754089202728,19,1,0.09580900580672519,4.592267392438219,4.909582848971601,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5328233908155192,0,4.909760877455558,0.37587166995553284,0.017482290469808523,10,5.927326125200554,2.272786024189746,4.592267392438219,1.4558249861039145,nan,nan,0,0.3749527198012596,0,67f4087b5dcda2f7,512,4.619068256309585,8,0,0,0,0,0,0,nan,-1,0,0
112,553822.3999989033,-3811468.433035671,3566807.2606027587,3652666.149549613,0,0,0,0,0,1,1,5.92710465618019,2.2728536056305892,4.645149069337984,19,2,0.09580900580672519,4.640125253966821,4.962386762197319,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.59367162389738,0,4.96255107502413,0.3766512184707597,0.016853474113586012,10,5.927566459117424,2.27334378630777,4.640125253966821,1.464307366794698,nan,nan,0,0.37579316245450883,0,67f4087b5dcda2f7,512,4.599887833268842,8,0,0,0,0,0,0,nan,-1,0,0
113,553822.5999999046,-3811468.495169431,3566807.3239307012,3652666.2178813745,0,0,0,0,0,1,1,5.927295708607008,2.2731380876605964,4.758861840996554,19,3,0.09580900580672519,4.72301200125036,5.057075831761933,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.703308784563063,0,5.057238495862102,0.37670184405482177,0.016809621247396638,10,5.927756627944121,2.2736255244813925,4.72301200125036,1.4739780586275537,nan,nan,0,0.37584646129156823,0,67f4087b5dcda2f7,512,4.598889261588776,8,0,0,0,0,0,0,nan,-1,0,0
114,553822.7999999523,-3811468.5736154537,3566807.399910786,3652666.298941172,0,0,0,0,0,1,1,5.927332776212561,2.2732272619104674,4.894133650654775,19,4,0.09580900580672519,4.8266094848585706,5.17106349742625,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7856903289625441,0,5.171220155186686,0.376705168664535,0.01680329294910153,10,5.927793600058011,2.2737142768377,4.8266094848585706,1.4839519154548166,nan,nan,0,0.3758498797088145,0,67f4087b5dcda2f7,512,4.598839221844188,8,0,0,0,0,0,0,nan,-1,0,0
115,553823.0,-3811468.3071210613,3566807.122528986,3652666.160279836,0,0,0,0,0,1,1,5.828539511641708,2.359309132218842,4.856889811956668,19,0,0.07818896748069047,4.453110749404401,4.964992796263568,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5079306523896399,0,4.996430873692508,0.4297181383855167,0.33212073163871636,13,5.775622687123812,2.265855402905526,4.453110749404401,1.4158440950765059,0.07818896748069047,0.5499291585600596,0,0.3557550971933305,0,67f4087b5dcda2f7,512,4.803343419781386,8,12,1,224,5,4,64,0.47019885140293627,187,19,17
116,553823.199999094,-3811468.35837787,3566807.175700028,3652666.2083267174,0,0,0,0,0,1,1,5.833510900046675,2.3671526641564937,4.987374587346828,19,1,0.07818896748069047,4.52266282746532,5.05634832179426,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6253798653216857,0,5.08826132382366,0.44914537835160107,0.33055107497707464,13,5.781202046600371,2.2742271453196135,4.52266282746532,1.4199083665795802,nan,nan,0,0.37322760318784987,0,67f4087b5dcda2f7,512,4.379812010334782,8,0,0,0,0,0,0,nan,-1,0,0
117,553823.3999989033,-3811468.433264046,3566807.25222931,3652666.2826369973,0,0,0,0,0,1,1,5.834759372629698,2.3689466855946884,5.127727183479904,19,2,0.07818896748069047,4.624302905662867,5.16828681728417,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7590715513999656,0,5.201641711893928,0.4500727564520044,0.3304752427608053,13,5.782571094286327,2.275973297902873,4.624302905662867,1.428604050663526,nan,nan,0,0.3740677284377357,0,67f4087b5dcda2f7,512,4.36183364565943,8,0,0,0,0,0,0,nan,-1,0,0
118,553823.5999999046,-3811468.526425609,3566807.342732031,3652666.378323031,0,0,0,0,0,1,1,5.835179003264724,2.3695871870504437,5.2919738973191155,19,3,0.07818896748069047,4.749034182664432,5.30621438584225,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.8893329756797401,0,5.341111472910956,0.4501147595922203,0.3304792850624402,13,5.783025968247822,2.276579885136518,4.749034182664432,1.4393613695508036,nan,nan,0,0.3741045084926329,0,67f4087b5dcda2f7,512,4.361221854617133,8,0,0,0,0,0,0,nan,-1,0,0
119,553823.7999999523,-3811468.626168303,3566807.4400163204,3652666.4852314456,0,0,0,0,0,1,1,5.8353039151752,2.369772285053076,5.4679409752809,19,4,0.07818896748069047,4.885182020055159,5.458243563967822,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.0070810757104558,0,5.494663325105887,0.45011900816021766,0.3304811156287693,13,5.783161239738347,2.2767538040076074,4.885182020055159,1.4513607916494302,nan,nan,0,0.3741081571481074,0,67f4087b5dcda2f7,512,4.361171534089193,8,0,0,0,0,0,0,nan,-1,0,0
120,553824.0,-3811468.259865396,3566807.0599575657,3652666.3579538884,0,0,0,0,0,1,1,5.644681835767823,2.565015582511774,5.4538701772375715,19,0,0.08988941241842627,4.361917432117349,5.064107005296208,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7036359460252378,0,5.096690333703359,0.4144473707182555,0.33231296796872944,10,5.593098954849461,2.4619166566154536,4.361917432117349,1.373252962372899,0.08988941241842627,0.7202377201934707,3,0.3404303892970832,0,67f4087b5dcda2f7,512,5.02128105977293,8,12,1,224,5,4,64,1.627796527884772,152,19,17
121,553824.199999094,-3811468.3186313105,3566807.114591428,3652666.4297831175,0,0,0,0,0,1,1,5.649143594205083,2.581226031967566,5.61549863522789,19,1,0.08988941241842627,4.439043102720355,5.180212330093918,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7795180751086457,0,5.213501052441825,0.43464143294045277,0.3308207361482586,9,5.598210421489933,2.478682949730124,4.439043102720355,1.3775673270551245,nan,nan,0,0.36053468704465036,0,67f4087b5dcda2f7,512,4.495344873455898,8,0,0,0,0,0,0,nan,-1,0,0
122,553824.3999989033,-3811468.4017194808,3566807.191496991,3652666.5269679357,0,0,0,0,0,1,1,5.6502941028187355,2.5854207529359536,5.77867702660189,19,2,0.08988941241842627,4.549974274877567,5.316462478067972,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.8590097886460378,0,5.350985123466287,0.4359390838563572,0.33072327134204876,9,5.599491086350523,2.482879561342691,4.549974274877567,1.3865624694209557,nan,nan,0,0.36172212273795923,0,67f4087b5dcda2f7,512,4.467706667169241,8,0,0,0,0,0,0,nan,-1,0,0
