epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,assignment_history_cleared,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,respawn_excluded_satellite,n_dd_pr,n_dd_cp
75,553815.0,-3811468.9644313212,3566808.0002683788,3652665.475848125,0,0,0,0,1,1,1,6.607709245725959,1.576749430273506,5.563605699858875,18,0,0.16723452360142665,5.634140693340448,6.490839376325283,0,,0.0,0.0,0,nan,0,0,,1,0.0010727238567918751,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5855759753069879,0,6.490858781217444,0.19731284201393326,0.016102806139677944,2,6.6082807239064545,1.5772143040554385,5.634140693340448,1.7651404205727586,0.16723452360142665,0.6444207763429423,0,0,0.19690347926223906,0,994d54c9040caa4d,450,14.49632691097004,8,12,1,440,13,12,128,0.5249943590332496,393,0,nan,0,nan,0,nan,,18,17
76,553815.199999094,-3811468.9626228022,3566807.997926585,3652665.473465487,0,0,0,0,1,1,1,6.610206689463175,1.577058211279907,5.570540408788409,18,1,0.16723452360142665,5.631694436909621,6.493474979643943,0,,0.0,0.0,0,nan,0,0,,1,0.002097341805775717,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.588026802146875,0,6.493484982753721,0.20835176185310794,0.010401554285048024,2,6.61044735537362,1.5772545888328926,5.631694436909621,1.7684010070562826,nan,nan,0,0,0.2081690466085488,0,994d54c9040caa4d,450,13.1179838902602,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
77,553815.4000000954,-3811468.961974218,3566807.996615348,3652665.4761489625,0,0,0,0,1,1,1,6.610869188931989,1.5764604793924788,5.574369835415747,18,2,0.16723452360142665,5.6297856190029805,6.4963761095665635,0,,0.0,0.0,0,nan,0,0,,1,0.0012348792084083016,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5909458564486485,0,6.496385987904049,0.20914461893378455,0.010061728874625144,2,6.611094439399404,1.5766444276879332,5.6297856190029805,1.775390432894277,nan,nan,0,0,0.20897320279723566,0,994d54c9040caa4d,450,13.031825086494738,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
78,553815.599998951,-3811468.965777788,3566807.9991327194,3652665.4802612495,0,0,0,0,1,1,1,6.611063771304146,1.576444265840058,5.581459481005151,18,3,0.16723452360142665,5.633293496618416,6.502683852103699,0,,0.0,0.0,0,nan,0,0,,1,0.0018150620295182183,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5972848310546756,0,6.5026938199177,0.2092227400394651,0.010020160617123172,2,6.611287443970887,1.576626985592912,5.633293496618416,1.7833748257732964,nan,nan,0,0,0.20905238913898513,0,994d54c9040caa4d,450,13.023466486654886,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
79,553815.7999999523,-3811468.9675551504,3566807.998609478,3652665.478977498,0,0,0,0,1,1,1,6.611104792509499,1.576456009344767,5.581387508215798,18,4,0.16723452360142665,5.634264974908431,6.5020937995839585,0,,0.0,0.0,0,nan,0,0,,1,0.0015384110437124934,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5967521740715759,0,6.502103678663457,0.209231004791994,0.010015172837725565,2,6.611328244628855,1.576638550525134,5.634264974908431,1.7916271459200621,nan,nan,0,0,0.20906077323501449,0,994d54c9040caa4d,450,13.022552970064009,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
80,553816.0,-3811468.878908008,3566807.8702539033,3652665.593582837,0,0,0,0,1,1,1,6.434262021150396,1.6479103776310533,5.38969395983052,18,0,0.15067004659052766,5.460617008571898,6.441968867014992,0,,0.0,0.0,0,nan,0,0,,1,0.001464302628028215,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.533376861192363,0,6.442018018085252,0.21993949485653644,0.014059613670066622,2,6.4347182928011915,1.6482697722508206,5.460617008571898,1.7121542298193912,0.15067004659052766,0.48750634448403524,0,0,0.21958275148021839,0,994d54c9040caa4d,464,11.972788027812529,8,12,1,440,13,12,128,0.486190176574777,398,0,nan,0,nan,0,nan,,18,17
81,553816.199999094,-3811468.889186431,3566807.880308708,3652665.603812291,0,0,0,0,1,1,1,6.434658532807925,1.6450471784948646,5.415210176595309,18,1,0.15067004659052766,5.472926503892927,6.458926270613603,0,,0.0,0.0,0,nan,0,0,,1,0.002183589028871775,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.550125692262101,0,6.458951812313543,0.23212380280542544,0.008897338266885352,2,6.43484540920715,1.6451957264112116,5.472926503892927,1.7155155646892941,nan,nan,0,0,0.2319711596813593,0,994d54c9040caa4d,464,10.833910806924047,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
82,553816.3999989033,-3811468.902836786,3566807.895093014,3652665.6192629123,0,0,0,0,1,1,1,6.43449070640337,1.6445595400114177,5.440614649113292,18,2,0.15067004659052766,5.490079674497418,6.482575945926203,0,,0.0,0.0,0,nan,0,0,,1,0.0011667841095557964,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5736306345584312,0,6.482600794430327,0.23300702421781597,0.008577495678697575,2,6.4346652548023915,1.6446985640213456,5.490079674497418,1.7227195117517602,nan,nan,0,0,0.2328643674258814,0,994d54c9040caa4d,464,10.761420142060999,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
83,553816.5999999046,-3811468.909679358,3566807.900495396,3652665.6277586543,0,0,0,0,1,1,1,6.434368010163311,1.644557803389307,5.452336005349673,18,3,0.15067004659052766,5.497062703441286,6.494036123958096,0,,0.0,0.0,0,nan,0,0,,1,0.0009605985509844347,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5851523994484464,0,6.494060820488186,0.23311098022008656,0.00854184150095521,2,6.434541144313667,1.6446956902045855,5.497062703441286,1.730947006658849,nan,nan,0,0,0.23296947226722553,0,994d54c9040caa4d,464,10.752895866150155,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
84,553816.7999999523,-3811468.902958673,3566807.893729498,3652665.6224793,0,0,0,0,1,1,1,6.434313145411487,1.6445823212546664,5.441563480377495,18,4,0.15067004659052766,5.488584600800307,6.4841418072404515,0,,0.0,0.0,0,nan,0,0,,1,0.001127970973307426,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5753048316557182,0,6.484166574453218,0.23312787402820503,0.008535762616206023,2,6.4344860181499515,1.6447199925712148,5.488584600800307,1.7394480273096997,nan,nan,0,0,0.23298655803717194,0,994d54c9040caa4d,464,10.751485096810699,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
85,553817.0,-3811468.8169170558,3566807.7924411534,3652665.732098982,0,0,0,0,1,1,1,6.270253553924845,1.6746104558736292,5.294819844578226,19,0,0.16129119387086358,5.33972507027378,6.421510489957281,0,,0.0,0.0,0,nan,0,0,,1,0.0013143941580085773,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31541497377578354,1,6.421536198672181,0.23964104411119658,0.014724332628866108,3,6.270581888498415,1.6748856688078742,5.33972507027378,1.6605523074598696,0.16129119387086358,0.3482728961220111,0,0,0.2391928867766613,0,994d54c9040caa4d,474,9.909877841728603,8,12,1,440,13,12,128,0.31541497377578354,341,0,nan,0,nan,0,nan,,19,17
86,553817.199999094,-3811468.789584278,3566807.765068103,3652665.7043454917,0,0,0,0,1,1,1,6.268940887971287,1.676443295423191,5.241449213974157,19,1,0.16129119387086358,5.306002063462841,6.373911164335594,0,,0.0,0.0,0,nan,0,0,,1,0.0019488032051179567,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3222054878885006,1,6.373919981147054,0.25281673198637455,0.009076231366616682,3,6.2690725288404305,1.6765512164837102,5.306002063462841,1.664017975913443,nan,nan,0,0,0.25263859530038024,0,994d54c9040caa4d,474,8.953682042492671,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
87,553817.3999989033,-3811468.7791701336,3566807.7530020396,3652665.6942558023,0,0,0,0,1,1,1,6.269577495290832,1.6749483810130095,5.227438423879993,19,2,0.16129119387086358,5.291895731050397,6.357887001211549,0,,0.0,0.0,0,nan,0,0,,1,0.0014620818591347838,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3266380858798521,1,6.357897674601229,0.2538120151658185,0.008705806219061096,3,6.269700380939723,1.6750495952718218,5.291895731050397,1.6714439156460614,nan,nan,0,0,0.2536468828188435,0,994d54c9040caa4d,474,8.890946912061553,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
88,553817.5999999046,-3811468.777137907,3566807.7511370927,3652665.6918531856,0,0,0,0,1,1,1,6.269610833038334,1.6748301688440401,5.224177145156627,19,3,0.16129119387086358,5.289586413029958,6.354445664973203,0,,0.0,0.0,0,nan,0,0,,1,0.0012256575813852065,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.32725836142715126,1,6.354456429974667,0.2539060086944879,0.00866930173323141,3,6.2697328082223835,1.6749306882169253,5.289586413029958,1.6799225601746655,nan,nan,0,0,0.2537420601363107,0,994d54c9040caa4d,474,8.885069097197498,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
89,553817.7999999523,-3811468.7767216642,3566807.7499405225,3652665.6927631916,0,0,0,0,1,1,1,6.26961207648839,1.6747891992840471,5.224023634889864,19,4,0.16129119387086358,5.288271008541489,6.354487547671305,0,,0.0,0.0,0,nan,0,0,,1,0.001978472388613358,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.32791741954875014,1,6.354498343339979,0.2539156718655338,0.008666146169789925,3,6.269733968844414,1.674889650328437,5.288271008541489,1.6886804655036185,nan,nan,0,0,0.2537518445984459,0,994d54c9040caa4d,474,8.884465187635655,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
90,553818.0,-3811468.7353828726,3566807.691360277,3652665.845512674,0,0,0,0,0,1,1,6.116052137968434,1.7746668865282142,5.072363734970376,18,0,0.11031835963790779,5.194834180173555,6.405014279377235,0,,0.0,0.0,0,nan,0,0,,1,0.002024515284607486,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3175737592150675,1,6.405120563096634,0.24386127743990643,0.013284619002114336,3,6.1164830035189475,1.774989356396413,5.194834180173555,1.6144343408829938,0.11031835963790779,0.3497947379215988,0,0,0.2434982986705232,0,994d54c9040caa4d,483,8.847828633696436,8,12,1,440,13,12,128,0.490973174328857,400,0,nan,0,nan,0,nan,,18,17
91,553818.199999094,-3811468.7391064353,3566807.6956073996,3652665.849251501,0,0,0,0,0,1,1,6.113854722676142,1.7770637531615072,5.069550064158991,18,1,0.11031835963790779,5.199922486511884,6.406892029082541,0,,0.0,0.0,0,nan,0,0,,1,0.0020987442374064092,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3174021267498254,1,6.406928255044437,0.25684681025382106,0.008264550794014475,3,6.114014228201913,1.7771828112456756,5.199922486511884,1.6179992590076882,nan,nan,0,0,0.2566981897264406,0,994d54c9040caa4d,483,8.007018490978197,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
92,553818.3999989033,-3811468.74180484,3566807.696229558,3652665.8534990577,0,0,0,0,0,1,1,6.113619951848553,1.7768005383110796,5.073472589110489,18,2,0.11031835963790779,5.201547054065843,6.411053037708641,0,,0.0,0.0,0,nan,0,0,,1,0.0010447048050771328,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3187247194448807,1,6.411086330836357,0.2577201004077123,0.00798350523019089,3,6.113767732660328,1.7769107608523853,5.201547054065843,1.6256355387093915,nan,nan,0,0,0.2575813493731971,0,994d54c9040caa4d,483,7.957030889933534,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
93,553818.5999999046,-3811468.7435135636,3566807.6972454316,3652665.8559057238,0,0,0,0,0,1,1,6.113504853084263,1.776899757619206,5.076054612069313,18,3,0.11031835963790779,5.203086526608415,6.413840981900462,0,,0.0,0.0,0,nan,0,0,,1,0.0014426517124995553,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3191402244867319,1,6.413873796231272,0.2578038515432721,0.007953808844162934,3,6.1136514057260465,1.777009009236643,5.203086526608415,1.6343518753605377,nan,nan,0,0,0.2576660212792224,0,994d54c9040caa4d,483,7.952250043044384,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
94,553818.7999999523,-3811468.744718246,3566807.6983538847,3652665.855421672,0,0,0,0,0,1,1,6.113469039190956,1.7769363818181094,5.076747743709925,18,4,0.11031835963790779,5.204760967274487,6.414302339195813,0,,0.0,0.0,0,nan,0,0,,1,0.002000522236476178,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31920805472918284,1,6.4143350121570135,0.2578121293707665,0.007950456031444873,3,6.113615438366143,1.7770454963775217,5.204760967274487,1.6433526676771246,nan,nan,0,0,0.25767439060535235,0,994d54c9040caa4d,483,7.951774607965068,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
95,553819.0,-3811468.636547822,3566807.554884948,3652665.9106425443,0,0,0,0,0,1,1,6.033299584712731,1.9144803118733689,4.890138159597874,18,0,0.09650807870128013,5.019691785494193,6.432646146579965,0,,0.0,0.0,0,nan,0,0,,1,0.0015054535910149652,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3143509912933247,1,6.433094694533867,0.21847379609050063,0.029505788181252587,5,6.0345054626321994,1.9155150184276666,5.019691785494193,1.5710678464020085,0.09650807870128013,0.27321485315356214,0,0,0.21740268957302344,0,994d54c9040caa4d,512,8.585727259518752,8,12,1,440,13,12,128,0.3143509912933247,315,0,nan,0,nan,0,nan,,18,17
96,553819.199999094,-3811468.636808119,3566807.5548408963,3652665.9143909067,0,0,0,0,0,1,1,6.034601077257579,1.9153204451096242,4.893977517305169,18,1,0.09650807870128013,5.019348060966175,6.437867284566831,0,,0.0,0.0,0,nan,0,0,,1,0.0022582512070036262,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3148501796860046,1,6.4380175101430615,0.22750741106727929,0.01720921674344713,5,6.035022403065257,1.9156757326269669,5.019348060966175,1.5747309510157785,nan,nan,0,0,0.22712049145517535,0,994d54c9040caa4d,512,7.872276192023126,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
97,553819.3999989033,-3811468.6387844095,3566807.555983467,3652665.918199778,0,0,0,0,0,1,1,6.034929788589635,1.9156487165171527,4.898568483565775,18,2,0.09650807870128013,5.0209986749369175,6.442729022672007,0,,0.0,0.0,0,nan,0,0,,1,0.0028035528291208665,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3156626312673128,1,6.442867627990548,0.22792074506917004,0.01654493501861374,5,6.035319991057916,1.9159772975076743,5.0209986749369175,1.5825760258817991,nan,nan,0,0,0.22756152786993833,0,994d54c9040caa4d,512,7.842234219948106,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
98,553819.5999999046,-3811468.6393151586,3566807.556565854,3652665.922912061,0,0,0,0,0,1,1,6.035021381304086,1.9156857026156842,4.902479296001756,18,3,0.09650807870128013,5.021187289397074,6.4471698997306035,0,,0.0,0.0,0,nan,0,0,,1,0.0017016500053122616,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31581087109401196,1,6.447307428400292,0.2279607562868838,0.01648284780230135,5,6.035408691913275,1.9160117452840333,5.021187289397074,1.5915282050527608,nan,nan,0,0,0.2276041995113925,0,994d54c9040caa4d,512,7.839329297051612,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
99,553819.7999999523,-3811468.641817714,3566807.556025829,3652665.9311662726,0,0,0,0,0,1,1,6.035056275286118,1.9156851652706472,4.909242387919663,18,4,0.09650807870128013,5.021359757160374,6.454543943214433,0,,0.0,0.0,0,nan,0,0,,1,0.0033443755054171935,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3185467049184461,1,6.454681584070521,0.22796506223333474,0.016476808036305343,5,6.035443341675211,1.9160109848160989,5.021359757160374,1.600769804175733,nan,nan,0,0,0.22760877891555364,0,994d54c9040caa4d,512,7.839028129217928,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
100,553820.0,-3811468.5541079477,3566807.437510714,3652665.968508439,0,0,0,0,0,1,1,2.982198932858711,2.5333865594670963,4.730786090350278,18,0,0.08261153489824674,4.870813625953213,2.8797883935654736,0,,0.0,0.0,0,nan,0,0,,1,0.0017969186155669236,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4254162920943309,1,2.881548849892307,0.19427108611795355,0.03765152633714875,7,2.9786497733369695,2.5348963311619754,4.870813625953213,1.5301583551075884,0.08261153489824674,0.2516350132432009,0,0,0.19142009890120323,0,0495d0a68a8d8223,512,8.268174955546499,8,12,1,440,13,12,128,0.4087177300101981,414,0,nan,0,nan,0,nan,,18,17
101,553820.199999094,-3811468.5551112634,3566807.4387408583,3652665.9705805383,0,0,0,0,0,1,1,2.9817670422591553,2.5357311451801605,4.737012736466261,18,1,0.08261153489824674,4.872141507085222,2.8835151827636345,0,,0.0,0.0,0,nan,0,0,,1,0.0020110172459470734,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4327642266291547,1,2.8849830500988065,0.20108904925646373,0.035651816767857156,7,2.9785629326133467,2.5372032802237627,4.872141507085222,1.5339193345582653,nan,nan,0,0,0.19871172104812332,0,0495d0a68a8d8223,512,7.606408128844414,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
102,553820.3999989033,-3811468.554467566,3566807.438987627,3652665.970344634,0,0,0,0,0,1,1,2.9817322190318936,2.5354524853977636,4.736208478639028,18,2,0.08261153489824674,4.871941036236305,2.8833361799354624,0,,0.0,0.0,0,nan,0,0,,1,0.0028702976467818585,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43210828573743904,1,2.884791664721561,0.20133358303005375,0.035568552933932324,7,2.978541871281463,2.536924644151119,4.871941036236305,1.5419721028542017,nan,nan,0,0,0.19897725034887603,0,0495d0a68a8d8223,512,7.579413737871755,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
103,553820.5999999046,-3811468.566214731,3566807.449401112,3652665.982010112,0,0,0,0,0,1,1,2.981654826500726,2.535918519833385,4.756360157979746,18,3,0.08261153489824674,4.886003146619511,2.901252980527645,0,,0.0,0.0,0,nan,0,0,,1,0.001339772832599846,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.450698247414177,1,2.9027032417238456,0.20135009828459424,0.03556368980934297,7,2.978465334812887,2.537388939322682,4.886003146619511,1.5511586485323297,nan,nan,0,0,0.198995703647269,0,0495d0a68a8d8223,512,7.577024771840035,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
104,553820.7999999523,-3811468.580364131,3566807.4643471627,3652665.9947485225,0,0,0,0,0,1,1,2.981643863859054,2.535941184201541,4.780039635860467,18,4,0.08261153489824674,4.904954528168594,2.924040924113499,0,,0.0,0.0,0,nan,0,0,,1,0.0015896952381990953,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4715139298291666,1,2.9254870496917538,0.20135210975095594,0.035563286165243166,7,2.9784544592765094,2.5374114679249655,4.904954528168594,1.560639325014739,nan,nan,0,0,0.1989979197991143,0,0495d0a68a8d8223,512,7.576768747499003,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
105,553821.0,-3811468.4539604494,3566807.306149873,3652666.019897038,0,0,0,0,0,1,1,2.8216512566482197,2.3874887961592184,4.575131479767411,19,0,0.10109941856354684,4.701028825705114,2.8975454261826856,0,,0.0,0.0,0,nan,0,0,,1,0.0011694398149517432,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4394146684375828,1,2.899175700086748,0.21666488873819065,0.036073246154711316,7,2.818931656265439,2.3887424558744303,4.701028825705114,1.4898935554101393,0.10109941856354684,0.22508718476253217,0,0,0.21368625312640793,0,0495d0a68a8d8223,512,7.696454116272243,8,12,1,440,13,12,128,0.4181799170576522,318,0,nan,0,nan,0,nan,,19,17
106,553821.199999094,-3811468.463041869,3566807.315766122,3652666.0304021374,0,0,0,0,0,1,1,2.8211529415953733,2.389693187255405,4.598205726212484,19,1,0.10109941856354684,4.712981367175279,2.9165106924066637,0,,0.0,0.0,0,nan,0,0,,1,0.0022746418047835974,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46093661539897485,1,2.9177806826009474,0.2246371181640442,0.03245046161780649,7,2.8186765342718303,2.3908984312448616,4.712981367175279,1.493755958423994,nan,nan,0,0,0.22232164238753815,0,0495d0a68a8d8223,512,7.0595388615898,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
107,553821.3999989033,-3811468.4721323354,3566807.3232537475,3652666.0398862143,0,0,0,0,0,1,1,2.821079427088399,2.3897569613847818,4.613731244953801,19,2,0.10109941856354684,4.723474482020924,2.9303343524548646,0,,0.0,0.0,0,nan,0,0,,1,0.0014504642972134117,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.47492341968150587,1,2.931582644144157,0.2249423339547064,0.03228104299237471,7,2.818614933749331,2.3909610299863235,4.723474482020924,1.5020240791443242,nan,nan,0,0,0.22265982672219028,0,0495d0a68a8d8223,512,7.032897805117275,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
108,553821.5999999046,-3811468.487521388,3566807.33707183,3652666.0585040287,0,0,0,0,0,1,1,2.821023005816529,2.3901326657324606,4.642317865016059,19,3,0.10109941856354684,4.741889378283319,2.9553211378880238,0,,0.0,0.0,0,nan,0,0,,1,0.0012244919124503072,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5020867104684701,0,2.9565608853241407,0.22496678750090388,0.03226824440975411,7,2.818559570495966,2.391335062759811,4.741889378283319,1.5114534494126786,nan,nan,0,0,0.22268735094781916,0,0495d0a68a8d8223,512,7.0304795293263345,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
109,553821.7999999523,-3811468.498966446,3566807.3479712936,3652666.0694378703,0,0,0,0,0,1,1,2.821018075578085,2.3900989935302097,4.661247801351581,19,4,0.10109941856354684,4.756408538925942,2.9730557346876556,0,,0.0,0.0,0,nan,0,0,,1,0.002792437689027192,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.519245249613966,0,2.9742916274787428,0.224970584420231,0.03226632388613001,7,2.818554757507681,2.391301531985854,4.756408538925942,1.5211816072400826,nan,nan,0,0,0.22269150504991858,0,0495d0a68a8d8223,512,7.030187144549714,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
110,553822.0,-3811468.366795978,3566807.1951820585,3652666.079515507,0,0,0,0,0,1,1,4.3274470965662735,3.969611288978952,4.513442818290191,19,0,0.09580900580672519,4.554417796108927,0.5591879751875461,0,,0.0,0.0,0,nan,0,0,,1,0.002133425275621511,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43886626476931606,1,0.5591737970471675,0.25266849324356183,0.014050146523409576,8,4.327490973807123,3.9696413009110616,4.554417796108927,1.4518613891260537,0.09580900580672519,0.23458075987996396,0,0,0.2517798064450543,0,f6fa57c2bd06c57a,512,6.646176464836904,8,12,1,440,13,12,128,0.411139874107685,262,0,nan,0,nan,0,nan,,19,17
111,553822.199999094,-3811468.396445469,3566807.224230911,3652666.1126333876,0,0,0,0,0,1,1,4.323560266620398,3.9764737835684048,4.579754089202728,19,1,0.09580900580672519,4.592267392438219,0.6162998991527142,0,,0.0,0.0,0,nan,0,0,,1,0.0032131655724568875,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4993227154233371,1,0.6163186333878373,0.26444604899037294,0.009525358703893289,8,4.3235103751906925,3.9764475399389827,4.592267392438219,1.4558249861039145,nan,nan,0,0,0.2639254142067245,0,f6fa57c2bd06c57a,512,6.088726333896129,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
112,553822.3999989033,-3811468.433035671,3566807.2606027587,3652666.149549613,0,0,0,0,0,1,1,4.322783999348166,3.977838684028995,4.645149069337984,19,2,0.09580900580672519,4.640125253966821,0.6776485078905853,0,,0.0,0.0,0,nan,0,0,,1,0.0013021561175863767,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.559873245087819,0,0.6776714846137903,0.2650440845823265,0.00929177914494439,8,4.322729393930301,3.977808555710997,4.640125253966821,1.464307366794698,nan,nan,0,0,0.2645405242081771,0,f6fa57c2bd06c57a,512,6.064556365701527,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
