epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
82,553816.3999989033,-3811468.902836786,3566807.895093014,3652665.6192629123,0,0,0,0,1,1,1,6.434535534420852,1.6446140618160228,5.440614649113292,18,2,0.15067004659052766,5.490079674497418,6.482663418179213,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.573729422895433,0,6.482686069805619,0.26370839970124166,0.008408418420776028,2,6.43470268992661,1.6447469218940047,5.490079674497418,1.7227195117517602,nan,nan,0,0.2635530236167602,0,994d54c9040caa4d,512,9.464789203656592,8,0,0,0,0,0,0,nan,-1,0,0
83,553816.5999999046,-3811468.909679358,3566807.900495396,3652665.6277586543,0,0,0,0,1,1,1,6.4344119481535005,1.6446114329481578,5.452336005349673,18,3,0.15067004659052766,5.497062703441286,6.494121895541558,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5852500816025329,0,6.494144406173474,0.2638252882230395,0.008372340733802648,2,6.434577705534084,1.644743170963569,5.497062703441286,1.730947006658849,nan,nan,0,0.2636712060440717,0,994d54c9040caa4d,512,9.457103919628189,8,0,0,0,0,0,0,nan,-1,0,0
84,553816.7999999523,-3811468.902958673,3566807.893729498,3652665.6224793,0,0,0,0,1,1,1,6.434357069119209,1.644635903259741,5.441563480377495,18,4,0.15067004659052766,5.488584600800307,6.48422755839171,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5754029889988204,0,6.484250135970049,0.263844317981408,0.008366213148763995,2,6.43452256797107,1.6447674285540204,5.488584600800307,1.7394480273096997,nan,nan,0,0.26369045163126953,0,994d54c9040caa4d,512,9.45583201758129,8,0,0,0,0,0,0,nan,-1,0,0
85,553817.0,-3811468.8169170558,3566807.7924411534,3652665.732098982,0,0,0,0,1,1,1,6.270279235257591,1.6746428748027145,5.294819844578226,19,0,0.16129119387086358,5.33972507027378,6.421562876485419,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.510539168702684,0,6.421620877344503,0.27858722401229336,0.013158991881751408,2,6.270686850432248,1.6749577524363914,5.33972507027378,1.6605523074598696,0.16129119387086358,0.3482728961220111,0,0.2781873411081972,0,994d54c9040caa4d,512,8.601308242701512,8,12,1,626,33,32,98,0.4740398516069078,439,19,17
86,553817.199999094,-3811468.789584278,3566807.765068103,3652665.7043454917,0,0,0,0,1,1,1,6.268971854861667,1.676481433444731,5.241449213974157,19,1,0.16129119387086358,5.306002063462841,6.37397388580647,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46413963276026715,1,6.373993802934068,0.2939133152241733,0.00819424108206893,2,6.269128213023933,1.6766014946051488,5.306002063462841,1.664017975913443,nan,nan,0,0.2937499252462358,0,994d54c9040caa4d,512,7.755718628256108,8,0,0,0,0,0,0,nan,-1,0,0
87,553817.3999989033,-3811468.7791701336,3566807.7530020396,3652665.6942558023,0,0,0,0,1,1,1,6.269604902307261,1.6749819438518085,5.227438423879993,19,2,0.16129119387086358,5.291895731050397,6.357940495952806,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4489713508835011,1,6.357960833213388,0.2950375890653522,0.007865029181953006,2,6.2697501132010425,1.6750939315644506,5.291895731050397,1.6714439156460614,nan,nan,0,0.29488595569735054,0,994d54c9040caa4d,512,7.701000184668,8,0,0,0,0,0,0,nan,-1,0,0
88,553817.5999999046,-3811468.777137907,3566807.7511370927,3652665.6918531856,0,0,0,0,1,1,1,6.269638261373355,1.6748635119282311,5.224177145156627,19,3,0.16129119387086358,5.289586413029958,6.354498354364582,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.44563245072980073,1,6.354518669994092,0.2951435784228069,0.007830925607668003,2,6.269782372301076,1.6749747046698205,5.289586413029958,1.6799225601746655,nan,nan,0,0.2949930170101274,0,994d54c9040caa4d,512,7.695879832620894,8,0,0,0,0,0,0,nan,-1,0,0
89,553817.7999999523,-3811468.7767216642,3566807.7499405225,3652665.6927631916,0,0,0,0,1,1,1,6.269639428686631,1.6748224644903291,5.224023634889864,19,4,0.16129119387086358,5.288271008541489,6.3545401448777055,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4458849672079309,1,6.35456049085574,0.2951544703768233,0.007828244830363037,2,6.269783436051462,1.674933578567528,5.288271008541489,1.6886804655036185,nan,nan,0,0.29500401881216365,0,994d54c9040caa4d,512,7.69535393112041,8,0,0,0,0,0,0,nan,-1,0,0
90,553818.0,-3811468.7353828726,3566807.691360277,3652665.845512674,0,0,0,0,0,1,1,6.116045978580902,1.7746568098046966,5.072363734970376,18,0,0.11031835963790779,5.194834180173555,6.404997474302685,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4901870609153376,1,6.405092124461931,0.29315677340623686,0.012525670711377142,2,6.116436843433202,1.7749475347466586,5.194834180173555,1.6144343408829938,0.11031835963790779,0.3497947379215988,0,0.2927689042359647,0,994d54c9040caa4d,512,7.521898031902799,8,12,1,638,33,32,110,0.4907335854914506,422,18,17
91,553818.199999094,-3811468.7391064353,3566807.6956073996,3652665.849251501,0,0,0,0,0,1,1,6.113853428062648,1.7770598761895395,5.069550064158991,18,1,0.11031835963790779,5.199922486511884,6.406887341587011,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4917814330928656,1,6.40692090172874,0.3088774046587408,0.007760610237019731,2,6.114002316372459,1.777169761284784,5.199922486511884,1.6179992590076882,nan,nan,0,0.30872047710889006,0,994d54c9040caa4d,512,6.789213179602954,8,0,0,0,0,0,0,nan,-1,0,0
92,553818.3999989033,-3811468.74180484,3566807.696229558,3652665.8534990577,0,0,0,0,0,1,1,6.113618021085666,1.7767967852986537,5.073472589110489,18,2,0.11031835963790779,5.201547054065843,6.411049910222886,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4960392694327607,1,6.4110808817222775,0.3099131434357636,0.0074894394459844756,2,6.113756310824971,1.7768987047536153,5.201547054065843,1.6256355387093915,nan,nan,0,0.30976701862654504,0,994d54c9040caa4d,512,6.746008076814115,8,0,0,0,0,0,0,nan,-1,0,0
93,553818.5999999046,-3811468.7435135636,3566807.6972454316,3652665.8559057238,0,0,0,0,0,1,1,6.113503540687397,1.7768967216687028,5.076054612069313,18,3,0.11031835963790779,5.203086526608415,6.413839037090302,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4988436897987857,1,6.413869581412689,0.3100123896315749,0.007460802274633385,2,6.113640718407815,1.7769977643474248,5.203086526608415,1.6343518753605377,nan,nan,0,0.3098672734819722,0,994d54c9040caa4d,512,6.7418827284933185,8,0,0,0,0,0,0,nan,-1,0,0
94,553818.7999999523,-3811468.744718246,3566807.6983538847,3652665.855421672,0,0,0,0,0,1,1,6.113467939964605,1.7769336001372842,5.076747743709925,18,4,0.11031835963790779,5.204760967274487,6.414300775702276,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4992132498013909,1,6.414331191088023,0.31002220713584905,0.007457583213787936,2,6.113604979371682,1.777034519311093,5.204760967274487,1.6433526676771246,nan,nan,0,0.3098771912204672,0,994d54c9040caa4d,512,6.741472978338123,8,0,0,0,0,0,0,nan,-1,0,0
95,553819.0,-3811468.636547822,3566807.554884948,3652665.9106425443,0,0,0,0,0,1,1,6.033298692201483,1.914478977580828,4.890138159597874,18,0,0.09650807870128013,5.019691785494193,6.432644394414321,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5138260629920551,0,6.432928833637486,0.2724489000819814,0.024535079098050177,5,6.034143999395583,1.9151857823465266,5.019691785494193,1.5710678464020085,0.09650807870128013,0.27321485315356214,0,0.2715382127525792,0,994d54c9040caa4d,512,7.3999935606432645,8,12,1,646,33,32,118,0.5284134148094863,393,18,17
96,553819.199999094,-3811468.636808119,3566807.5548408963,3652665.9143909067,0,0,0,0,0,1,1,6.034600463588636,1.9153195934977558,4.893977517305169,18,1,0.09650807870128013,5.019348060966175,6.437865844599097,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5189959650498944,0,6.437960976762015,0.2847890854421749,0.014308552612564463,5,6.034895554098094,1.9155622503213252,5.019348060966175,1.5747309510157785,nan,nan,0,0.2844583236360382,0,994d54c9040caa4d,512,6.754740240304384,8,0,0,0,0,0,0,nan,-1,0,0
97,553819.3999989033,-3811468.6387844095,3566807.555983467,3652665.918199778,0,0,0,0,0,1,1,6.034929270662467,1.9156480105701141,4.898568483565775,18,2,0.09650807870128013,5.0209986749369175,6.442727679517743,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.52387256564685,0,6.442815369625588,0.2854237524814369,0.013750553768258206,5,6.035202187702415,1.915872184609251,5.0209986749369175,1.5825760258817991,nan,nan,0,0.28511687232887284,0,994d54c9040caa4d,512,6.724703808907331,8,0,0,0,0,0,0,nan,-1,0,0
98,553819.5999999046,-3811468.6393151586,3566807.556565854,3652665.922912061,0,0,0,0,0,1,1,6.03502087952238,1.9156850287139113,4.902479296001756,18,3,0.09650807870128013,5.021187289397074,6.4471685820982065,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.528436271505819,0,6.447255590161922,0.2854858965103061,0.013698529461857928,5,6.03529173460586,1.9159074464391068,5.021187289397074,1.5915282050527608,nan,nan,0,0.28518131111176515,0,994d54c9040caa4d,512,6.721774976646885,8,0,0,0,0,0,0,nan,-1,0,0
99,553819.7999999523,-3811468.641817714,3566807.556025829,3652665.9311662726,0,0,0,0,0,1,1,6.035055777811932,1.9156845017442632,4.909242387919663,18,4,0.09650807870128013,5.021359757160374,6.454542632785442,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5361923907778493,0,6.454629732282061,0.2854925067169001,0.013693511446791541,5,6.035326456558626,1.9159067634918638,5.021359757160374,1.600769804175733,nan,nan,0,0.2851881572174177,0,994d54c9040caa4d,512,6.721470119197639,8,0,0,0,0,0,0,nan,-1,0,0
100,553820.0,-3811468.5541079477,3566807.437510714,3652665.968508439,0,0,0,0,0,1,1,5.9524243441912095,2.032578475773663,4.730786090350278,18,0,0.08261153489824674,4.870813625953213,6.441397997134158,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4344409286765018,1,6.441367559162299,0.23217721727103072,0.02126677771228246,6,5.95299688140345,2.0329056770504423,4.870813625953213,1.5301583551075884,0.08261153489824674,0.2516350132432009,0,0.23113385536888276,0,994d54c9040caa4d,512,7.430948194395346,8,12,1,656,33,32,128,0.41219263864480826,621,18,17
101,553820.199999094,-3811468.5551112634,3566807.4387408583,3652665.9705805383,0,0,0,0,0,1,1,5.953229912437269,2.0303308414775674,4.737012736466261,18,1,0.08261153489824674,4.872141507085222,6.44571713352491,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4417942455114208,1,6.445716848777404,0.2425060122018947,0.013325731108910827,6,5.953454607512673,2.0304666905565134,4.872141507085222,1.5339193345582653,nan,nan,0,0.24210594733632146,0,994d54c9040caa4d,512,6.811731306026563,8,0,0,0,0,0,0,nan,-1,0,0
102,553820.3999989033,-3811468.554467566,3566807.438987627,3652665.970344634,0,0,0,0,0,1,1,5.9531715354841985,2.030591244309628,4.736208478639028,18,2,0.08261153489824674,4.871941036236305,6.445385715878468,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4411384441164009,1,6.4453852749155445,0.24303387496409457,0.012857317821283689,6,5.953380224804174,2.0307174143156352,4.871941036236305,1.5419721028542017,nan,nan,0,0.24266186171427326,0,994d54c9040caa4d,512,6.784243679405813,8,0,0,0,0,0,0,nan,-1,0,0
103,553820.5999999046,-3811468.566214731,3566807.449401112,3652665.982010112,0,0,0,0,0,1,1,5.953328195234303,2.030231119462746,4.756360157979746,18,3,0.08261153489824674,4.886003146619511,6.464067081193746,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4597802198336839,1,6.46406787855283,0.243086946837607,0.01280895432780752,6,5.953536257164162,2.030357614689069,4.886003146619511,1.5511586485323297,nan,nan,0,0.24271742985736355,0,994d54c9040caa4d,512,6.781750754348467,8,0,0,0,0,0,0,nan,-1,0,0
104,553820.7999999523,-3811468.580364131,3566807.4643471627,3652665.9947485225,0,0,0,0,0,1,1,5.953341044135865,2.0302082718326533,4.780039635860467,18,4,0.08261153489824674,4.904954528168594,6.486295965349817,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.48066037385830596,1,6.4862964847980376,0.24309234037306998,0.012803544517510689,6,5.953549015301112,2.0303347911543255,4.904954528168594,1.560639325014739,nan,nan,0,0.2427230906249582,0,994d54c9040caa4d,512,6.78148565369594,8,0,0,0,0,0,0,nan,-1,0,0
105,553821.0,-3811468.4539604494,3566807.306149873,3652666.019897038,0,0,0,0,0,1,1,2.821646615457322,2.3874785563043526,4.575131479767411,19,0,0.10109941856354684,4.701028825705114,2.8975618918541266,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4385251167124031,1,2.898941835130058,0.24325186621068204,0.032236801720496484,6,2.81907249917347,2.388619686216683,4.701028825705114,1.4898935554101393,0.10109941856354684,0.22508718476253217,0,0.24050201424107054,0,0495d0a68a8d8223,512,7.287109254284081,8,12,1,656,33,32,128,0.42144397011594065,591,19,17
106,553821.199999094,-3811468.463041869,3566807.315766122,3652666.0304021374,0,0,0,0,0,1,1,2.82114778015834,2.389682591164554,4.598205726212484,19,1,0.10109941856354684,4.712981367175279,2.91652766681933,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.45998962619280875,1,2.9175075973568307,0.25270352251635975,0.028268262338519968,6,2.8191379282078093,2.3906496506218207,4.712981367175279,1.493755958423994,nan,nan,0,0.25075009729943537,0,0495d0a68a8d8223,512,6.671921877292205,8,0,0,0,0,0,0,nan,-1,0,0
107,553821.3999989033,-3811468.4721323354,3566807.3232537475,3652666.0398862143,0,0,0,0,0,1,1,2.8210741545981963,2.3897460076731054,4.613731244953801,19,2,0.10109941856354684,4.723474482020924,2.930351841566471,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4740079672454229,1,2.931306290047974,0.2531115961983447,0.0280250580975022,6,2.81909645410327,2.390702582380827,4.723474482020924,1.5020240791443242,nan,nan,0,0.2512018271882259,0,0495d0a68a8d8223,512,6.6447984151330095,8,0,0,0,0,0,0,nan,-1,0,0
108,553821.5999999046,-3811468.487521388,3566807.33707183,3652666.0585040287,0,0,0,0,0,1,1,2.821017725447482,2.3901219001120584,4.642317865016059,19,3,0.10109941856354684,4.741889378283319,2.9553384602817245,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5011752233348513,0,2.9562858793904443,0.25314522479744445,0.028003831691295753,6,2.819042986656852,2.391075809972756,4.741889378283319,1.5114534494126786,nan,nan,0,0.2512395812880434,0,0495d0a68a8d8223,512,6.642304038776494,8,0,0,0,0,0,0,nan,-1,0,0
109,553821.7999999523,-3811468.498966446,3566807.3479712936,3652666.0694378703,0,0,0,0,0,1,1,2.8210127899369843,2.390088155710886,4.661247801351581,19,4,0.10109941856354684,4.756408538925942,2.973073126791643,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5183572257453865,0,2.9740174457333124,0.25315029257755484,0.028001394557901696,6,2.8190383829071544,2.3910421429790336,4.756408538925942,1.5211816072400826,nan,nan,0,0.25124512229493734,0,0495d0a68a8d8223,512,6.642008748618167,8,0,0,0,0,0,0,nan,-1,0,0
110,553822.0,-3811468.366795978,3566807.1951820585,3652666.079515507,0,0,0,0,0,1,1,2.6840243240857924,2.3128204656338607,4.513442818290191,19,0,0.09580900580672519,4.554417796108927,2.918115343105876,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43736638469544853,1,2.919047875655369,0.2890503286256967,0.0271454797000557,6,2.682232011628755,2.3136845796789016,4.554417796108927,1.4518613891260537,0.09580900580672519,0.23458075987996396,0,0.2865295771979772,0,0495d0a68a8d8223,512,6.483626626812132,8,12,1,656,33,32,128,0.4109789114207422,239,19,17
111,553822.199999094,-3811468.396445469,3566807.224230911,3652666.1126333876,0,0,0,0,0,1,1,2.6831845853642218,2.318007222211001,4.579754089202728,19,1,0.09580900580672519,4.592267392438219,2.9727649461258063,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4979407962838801,1,2.973409565665121,0.3009741914875009,0.02312409453738606,6,2.6818603978367843,2.318659943397511,4.592267392438219,1.4558249861039145,nan,nan,0,0.29929727848268484,0,0495d0a68a8d8223,512,5.931310594841839,8,0,0,0,0,0,0,nan,-1,0,0
112,553822.3999989033,-3811468.433035671,3566807.2606027587,3652666.149549613,0,0,0,0,0,1,1,2.6830213535558953,2.318968070388154,4.645149069337984,19,2,0.09580900580672519,4.640125253966821,3.0328140409172923,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5585048638920173,0,3.033439151487278,0.30152650529742436,0.022889173237513556,6,2.6817225122713664,2.319606819094421,4.640125253966821,1.464307366794698,nan,nan,0,0.29989747142742545,0,0495d0a68a8d8223,512,5.906397094494319,8,0,0,0,0,0,0,nan,-1,0,0
113,553822.5999999046,-3811468.495169431,3566807.3239307012,3652666.2178813745,0,0,0,0,0,1,1,2.682895501755712,2.3201582841070425,4.758861840996554,19,3,0.09580900580672519,4.72301200125036,3.1376145286491965,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.493006485426748,1,3.1382321408635283,0.3015408854735506,0.02289166143692943,6,2.681596529368403,2.3207915550047753,4.72301200125036,1.4739780586275537,nan,nan,0,0.2999140018351381,0,0495d0a68a8d8223,512,5.9053654721206135,8,0,0,0,0,0,0,nan,-1,0,0
114,553822.7999999523,-3811468.5736154537,3566807.399910786,3652666.298941172,0,0,0,0,0,1,1,2.6828688020105096,2.3203749591520806,4.894133650654775,19,4,0.09580900580672519,4.8266094848585706,3.2642466536810466,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.37570557286530826,1,3.264852549863334,0.30154043539174397,0.022895157686867257,6,2.681569400210577,2.3210072778387163,4.8266094848585706,1.4839519154548166,nan,nan,0,0.2999136278560464,0,0495d0a68a8d8223,512,5.905335537510213,8,0,0,0,0,0,0,nan,-1,0,0
115,553823.0,-3811468.3071210613,3566807.122528986,3652666.160279836,0,0,0,0,0,1,1,2.5481439174673453,2.478588369331675,4.856889811956668,19,0,0.07818896748069047,4.453110749404401,3.032200867426777,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4681791276347252,1,3.032628043473192,0.32188629331800833,0.023638212561207975,6,2.546897774530222,2.479366685052196,4.453110749404401,1.4158440950765059,0.07818896748069047,0.5499291585600596,0,0.31939139503307407,0,0495d0a68a8d8223,512,5.754522870060526,8,12,1,656,33,32,128,0.41001647902175264,240,19,17
116,553823.199999094,-3811468.35837787,3566807.175700028,3652666.2083267174,0,0,0,0,0,1,1,2.545582903279839,2.4941635177416415,4.987374587346828,19,1,0.07818896748069047,4.52266282746532,3.1385274872981372,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.44555845574298975,1,3.1388800303377176,0.3357299112534138,0.019361114605496707,6,2.544707412998301,2.494622623099204,4.52266282746532,1.4199083665795802,nan,nan,0,0.3341397214906562,0,0495d0a68a8d8223,512,5.250914709822222,8,0,0,0,0,0,0,nan,-1,0,0
117,553823.3999989033,-3811468.433264046,3566807.25222931,3652666.2826369973,0,0,0,0,0,1,1,2.5450224737660148,2.4987118502398262,5.127727183479904,19,2,0.07818896748069047,4.624302905662867,3.266741296707616,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.32383037535980075,1,3.2670909932949463,0.33634541605725726,0.019118425660473146,6,2.5441648664947314,2.499145037450842,4.624302905662867,1.428604050663526,nan,nan,0,0.33480588549211454,0,0495d0a68a8d8223,512,5.2291497855071745,8,0,0,0,0,0,0,nan,-1,0,0
118,553823.5999999046,-3811468.526425609,3566807.342732031,3652666.378323031,0,0,0,0,0,1,1,2.5448408353100853,2.5005033953915374,5.2919738973191155,19,3,0.07818896748069047,4.749034182664432,3.419450447233353,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20750348678886854,1,3.419795519533099,0.33635996795357076,0.019116304728161837,6,2.543982398920761,2.5009303160628145,4.749034182664432,1.4393613695508036,nan,nan,0,0.33482161833829355,0,0495d0a68a8d8223,512,5.228499941298512,8,0,0,0,0,0,0,nan,-1,0,0
119,553823.7999999523,-3811468.626168303,3566807.4400163204,3652666.4852314456,0,0,0,0,0,1,1,2.5447879825998365,2.501001814493686,5.4679409752809,19,4,0.07818896748069047,4.885182020055159,3.5847652665385064,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1892104924869709,1,3.5851010948652555,0.33636066919533636,0.01911739078143615,6,2.543929259063521,2.5014270904778364,4.885182020055159,1.4513607916494302,nan,nan,0,0.3348223728827271,0,0495d0a68a8d8223,512,5.228453573319186,8,0,0,0,0,0,0,nan,-1,0,0
120,553824.0,-3811468.259865396,3566807.0599575657,3652666.3579538884,0,0,0,0,0,1,1,2.3616407175746654,2.8810866203307994,5.4538701772375715,19,0,0.08988941241842627,4.361917432117349,3.131917915001113,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3932646056113713,1,3.133119927497242,0.3223622589034034,0.03220263217679157,7,2.3602048380327156,2.8816187982135832,4.361917432117349,1.373252962372899,0.08988941241842627,0.7202377201934707,3,0.31727083388275074,0,0495d0a68a8d8223,512,6.05056035101543,8,12,1,656,33,32,128,0.42062121499878397,240,19,17
121,553824.199999094,-3811468.3186313105,3566807.114591428,3652666.4297831175,0,0,0,0,0,1,1,2.3583963404235955,2.907121586657834,5.61549863522789,19,1,0.08988941241842627,4.439043102720355,3.252682939728004,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2648082068213449,1,3.2536272980829435,0.33899989263991526,0.026515894751832005,7,2.3573755692670932,2.907326929884717,4.439043102720355,1.3775673270551245,nan,nan,0,0.335147444321978,0,0495d0a68a8d8223,512,5.417279122538643,8,0,0,0,0,0,0,nan,-1,0,0
122,553824.3999989033,-3811468.4017194808,3566807.191496991,3652666.5269679357,0,0,0,0,0,1,1,2.357728550725928,2.9146823298555185,5.77867702660189,19,2,0.08988941241842627,4.549974274877567,3.3949343097019047,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1508442946320438,1,3.395878104674408,0.3399441941710651,0.026202620720362262,7,2.356731447417317,2.9148343845551588,4.549974274877567,1.3865624694209557,nan,nan,0,0.3361801987615897,0,0495d0a68a8d8223,512,5.38335468978568,8,0,0,0,0,0,0,nan,-1,0,0
123,553824.5999999046,-3811468.469013541,3566807.2541610976,3652666.6065085335,0,0,0,0,0,1,1,2.357626035878392,2.9159807071201285,5.902634963983915,19,3,0.08988941241842627,4.641685113627941,3.5081050906400573,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.14188512077259338,1,3.509034852855268,0.340233242537759,0.026095016437945425,7,2.3566373582950466,2.916123124856657,4.641685113627941,1.396781349938426,nan,nan,0,0.33650101284771844,0,0495d0a68a8d8223,512,5.373154850240854,8,0,0,0,0,0,0,nan,-1,0,0
