epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,gamma,fix_streak,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,n_dd_pr,n_dd_cp
683,187606.59999990463,-3961677.2605305626,3348970.459780099,3698440.708178072,0,1,0,0,1,1,1,1.3031439964852056,0.4632907720851122,0.4462123433185089,24,3,0.02430346987583491,1.2667655721438857,1.2667655721438857,0.5084048680917006,nan,nan,0.9942522486145411,3,40,1.011592582016788,8,0,0,0
684,187606.79999899864,-3961677.2578071617,3348970.4618487027,3698440.7080581505,0,1,0,0,1,1,1,1.3031290427697613,0.4632666972119903,0.4451059248494926,24,4,0.02430346987583491,1.2662739854630185,1.2662739854630185,0.5366333074527352,nan,nan,0.9942558587502892,4,40,1.0115852392881124,8,0,0,0
685,187607.0,-3961677.255494735,3348970.4481688137,3698440.714071213,0,0,0,0,1,1,1,1.2886233699140675,0.4361099017382571,0.42010262693546213,24,0,0.02188565941306767,1.2573655203930432,1.2573655203930432,0.4382036828984094,0.02188565941306767,0.0355154613693195,0.9860227009103445,0,40,1.0285348977984012,8,12,24,24
686,187607.20000004768,-3961677.2515371777,3348970.448779408,3698440.7115892298,0,0,0,0,1,1,1,1.288759833172497,0.4364666272411602,0.42097715574950045,24,1,0.02188565941306767,1.2543280689923408,1.2543280689923408,0.45107461173648905,nan,nan,0.9939512396095983,1,40,1.012205024345457,8,0,0,0
687,187607.39999890327,-3961677.245149565,3348970.4479431533,3698440.705380449,0,0,0,0,1,1,1,1.2888043507237226,0.436482392249194,0.422911258676368,24,2,0.02188565941306767,1.2475573969902005,1.2475573969902005,0.47771985303435477,nan,nan,0.9943196091500611,2,40,1.011455540467865,8,0,0,0
688,187607.59999990463,-3961677.240372476,3348970.4507295005,3698440.7025869284,0,1,0,0,1,1,1,1.2887524949405036,0.4364353047517564,0.42348527465090197,24,3,0.02188565941306767,1.2453671908271828,1.2453671908271828,0.5065818936651086,nan,nan,0.9943556201358105,3,40,1.0113823160451947,8,0,0,0
689,187607.79999899864,-3961677.2366335043,3348970.448677146,3698440.7001106027,0,1,0,0,1,1,1,1.288753408864035,0.4364251405532649,0.42338275225000427,24,4,0.02188565941306767,1.2407198668733141,1.2407198668733141,0.5349065449457016,nan,nan,0.994359356448518,4,40,1.0113747191025344,8,0,0,0
690,187608.0,-3961677.247147091,3348970.4404762164,3698440.71840088,0,0,0,0,1,1,1,1.2758604620093412,0.41622519563442617,0.40199002642426607,24,0,0.017554189709741767,1.2479137356401178,1.2479137356401178,0.4361070574927385,0.017554189709741767,0.03682424309851823,0.9862731300263136,0,40,1.0280130234998526,8,12,24,24
691,187608.20000004768,-3961677.246567395,3348970.438834484,3698440.714158315,0,0,0,0,1,1,1,1.2771750776871105,0.4166234833994461,0.40595259102982556,24,1,0.017554189709741767,1.2451095332195814,1.2451095332195814,0.44903809044284176,nan,nan,0.9941544618228082,1,40,1.0117913876255153,8,0,0,0
692,187608.39999890327,-3961677.2459790735,3348970.4368646713,3698440.71132745,0,0,0,0,1,1,1,1.2771270875845375,0.4165563553940827,0.4077091307046771,24,2,0.017554189709741767,1.2425252908170707,1.2425252908170707,0.475797393955229,nan,nan,0.9945243506645878,2,40,1.0110392703696376,8,0,0,0
693,187608.59999990463,-3961677.2447329364,3348970.435290521,3698440.7047320767,0,1,0,0,1,1,1,1.277184029347522,0.4166869712039662,0.41293649376425196,24,3,0.017554189709741767,1.2386138646274871,1.2386138646274871,0.5047693704288876,nan,nan,0.9945590998728172,3,40,1.0109686546371253,8,0,0,0
694,187608.79999899864,-3961677.248571355,3348970.4337373334,3698440.7025268152,0,1,0,0,1,1,1,1.2771767731479093,0.4166822683820123,0.4161954308019063,24,4,0.017554189709741767,1.2395332500323626,1.2395332500323626,0.5331903170796523,nan,nan,0.994563076844573,4,40,1.0109605732757467,8,0,0,0
695,187609.0,-3961677.2338026017,3348970.4302338464,3698440.7183728414,0,0,0,0,1,1,1,1.2599121514202154,0.4308229658865,0.4191660079460176,24,0,0.02499573249308834,1.2320531425062073,1.2320531425062073,0.43401972830759133,0.02499573249308834,0.03401016103577644,0.9863764706947403,0,40,1.0277976668608468,8,12,24,24
696,187609.20000004768,-3961677.2344097737,3348970.429670865,3698440.712134961,0,0,0,0,1,1,1,1.2604152475862036,0.4341535300978215,0.4288279184839357,24,1,0.02499573249308834,1.2301319346713495,1.2301319346713495,0.44701115084509047,nan,nan,0.9942578609058592,1,40,1.0115809882280613,8,0,0,0
697,187609.39999890327,-3961677.233897224,3348970.427348313,3698440.7007906307,0,0,0,0,1,1,1,1.2604448990723929,0.43454260154106455,0.4392336252465106,24,2,0.02499573249308834,1.224746636533794,1.224746636533794,0.4738849260978201,nan,nan,0.9946224730934531,2,40,1.0108398261634104,8,0,0,0
698,187609.59999990463,-3961677.2292356677,3348970.421732534,3698440.684377359,0,1,0,0,1,1,1,1.2605011832894724,0.43470297969917976,0.4524274666872745,24,3,0.02499573249308834,1.212920894361295,1.212920894361295,0.5029670770819157,nan,nan,0.9946565635340583,3,40,1.010770569641209,8,0,0,0
699,187609.79999899864,-3961677.234811326,3348970.4229847523,3698440.6783986874,0,1,0,0,1,1,1,1.2604571509746345,0.43470059003297906,0.45996815828925836,24,4,0.02499573249308834,1.2158392072339486,1.2158392072339486,0.531484409553934,nan,nan,0.9946610838918523,4,40,1.0107613868164458,8,0,0,0
700,187610.0,-3961677.227598493,3348970.423869737,3698440.7245526193,0,0,0,0,1,1,1,1.248692859308409,0.4772827760345631,0.4675584672347282,24,0,0.02198844731229985,1.2256063365223666,1.2256063365223666,0.43194148189125803,0.02198844731229985,0.04563961386990547,0.9864338921431627,0,40,1.027678033158224,8,12,24,24
701,187610.20000004768,-3961677.2268119473,3348970.422711909,3698440.717995376,0,0,0,0,1,1,1,1.250390165641751,0.48116395614621266,0.4783108483189021,24,1,0.02198844731229985,1.2222043289254005,1.2222043289254005,0.4449935859970544,nan,nan,0.9943115615296739,1,40,1.0114717417068217,8,0,0,0
702,187610.39999890327,-3961677.222171942,3348970.42036096,3698440.7031502207,0,0,0,0,1,1,1,1.2506078736867026,0.4823782443951686,0.49239645018133493,24,2,0.02198844731229985,1.2128464995006478,1.2128464995006478,0.471982252385239,nan,nan,0.9946761764711282,2,40,1.0107306939831615,8,0,0,0
703,187610.59999990463,-3961677.216440551,3348970.4183827345,3698440.6894369707,0,1,0,0,1,1,1,1.250652822838558,0.48255825329873403,0.50417492826084,24,3,0.02198844731229985,1.2034702936533848,1.2034702936533848,0.50117482402013,nan,nan,0.9947118984907118,3,40,1.010658134737407,8,0,0,0
704,187610.79999899864,-3961677.2178087397,3348970.4211785807,3698440.6881998214,0,1,0,0,1,1,1,1.2506306241693705,0.4825574959062476,0.5059659647589069,24,4,0.02198844731229985,1.205907010929536,1.205907010929536,0.5297886382975268,nan,nan,0.9947167265574771,4,40,1.0106483284562346,8,0,0,0
705,187611.0,-3961677.2168069105,3348970.4156655287,3698440.722698062,0,0,0,0,1,1,1,1.2451854341600739,0.5088266443640315,0.5073455652084341,24,0,0.018471269126915015,1.2122854547090274,1.2122854547090274,0.429872134651197,0.018471269126915015,0.02286738763135497,0.9863953619416544,0,40,1.027758087710769,8,12,24,24
706,187611.20000004768,-3961677.2096367734,3348970.412686556,3698440.7121980987,0,0,0,0,1,1,1,1.246431907932973,0.5109827603458559,0.5194202298525021,24,1,0.018471269126915015,1.202098133145899,1.202098133145899,0.44298521786276074,nan,nan,0.9943155817005952,1,40,1.0114635082756744,8,0,0,0
707,187611.39999890327,-3961677.204639541,3348970.4094135184,3698440.701723112,0,0,0,0,1,1,1,1.2466556769065984,0.5116377750821551,0.5296237835081511,24,2,0.018471269126915015,1.1932397091265827,1.1932397091265827,0.47008920323464815,nan,nan,0.9946828924526567,2,40,1.0107169977272963,8,0,0,0
708,187611.59999990463,-3961677.201270201,3348970.4088574597,3698440.697235798,0,1,0,0,1,1,1,1.246693069528594,0.5116821208549671,0.5336280318451324,24,3,0.018471269126915015,1.1892027742181064,1.1892027742181064,0.4993924477566188,nan,nan,0.9947180834786115,3,40,1.0106455188279775,8,0,0,0
709,187611.79999899864,-3961677.1966540786,3348970.4092381992,3698440.692617572,0,1,0,0,1,1,1,1.2467207876317754,0.5117488703256804,0.5376955106017293,24,4,0.018471269126915015,1.1849324244865336,1.1849324244865336,0.5281028441308461,nan,nan,0.9947217099014132,4,40,1.0106381533720286,8,0,0,0
710,187612.0,-3961677.2086995966,3348970.4070116375,3698440.725115229,0,0,0,0,1,1,1,1.2406139509893164,0.5119190878790634,0.5137463371541218,24,0,0.012726176776793255,1.2018791383944336,1.2018791383944336,0.42781153199925265,0.012726176776793255,0.03023430056345,0.9863587241956835,0,40,1.0278342896511448,8,12,24,24
711,187612.20000004768,-3961677.202255666,3348970.4059426743,3698440.717594249,0,0,0,0,1,1,1,1.2420132110333832,0.5152862057631619,0.5249460098202449,24,1,0.012726176776793255,1.1943788650695624,1.1943788650695624,0.4409858968915439,nan,nan,0.9942967845899696,1,40,1.0115017091389806,8,0,0,0
712,187612.39999890327,-3961677.195654986,3348970.4054077645,3698440.7100954195,0,0,0,0,1,1,1,1.2421787369069341,0.5154521297497395,0.5321527077972245,24,2,0.012726176776793255,1.187174703856223,1.187174703856223,0.46820563619427996,nan,nan,0.9946678216063054,2,40,1.0107475896410953,8,0,0,0
713,187612.59999990463,-3961677.191835813,3348970.4070911324,3698440.706578791,0,1,0,0,1,1,1,1.2422074189229282,0.5155162259588795,0.5355726278781198,24,3,0.012726176776793255,1.1846270723129098,1.1846270723129098,0.49761981055140475,nan,nan,0.9947039069638989,3,40,1.0106742912157505,8,0,0,0
714,187612.79999899864,-3961677.1784089454,3348970.4023887278,3698440.6936602853,0,1,0,0,1,1,1,1.2422686881443357,0.5156230178052342,0.5477604486066386,24,4,0.012726176776793255,1.1684270144900772,1.1684270144900772,0.5264268923793994,nan,nan,0.994707277914683,4,40,1.01066744436398,8,0,0,0
715,187613.0,-3961677.2020999505,3348970.4010085007,3698440.7261932036,0,0,0,0,1,1,1,1.232253446748552,0.5364614417970837,0.5410776169679157,24,0,0.020638185083880826,1.1938249536974728,1.1938249536974728,0.4257595462163865,0.020638185083880826,0.027747657424877944,0.9863392277511741,0,40,1.0278747577320257,8,12,24,24
716,187613.20000004768,-3961677.2014625766,3348970.403129279,3698440.725059654,0,0,0,0,1,1,1,1.2338544803759963,0.539722878550647,0.5469606632914766,24,1,0.020638185083880826,1.194427745741698,1.194427745741698,0.4389954997367334,nan,nan,0.994283455790609,1,40,1.0115287602030558,8,0,0,0
717,187613.39999890327,-3961677.1924636723,3348970.401692323,3698440.7085963134,0,0,0,0,1,1,1,1.2344190402099124,0.5413560218044512,0.5657566237902121,24,2,0.020638185083880826,1.182068035249373,1.182068035249373,0.4663314336925031,nan,nan,0.9946456209096005,2,40,1.0107926380088867,8,0,0,0
718,187613.59999990463,-3961677.1783045274,3348970.397717603,3698440.6894209348,0,1,0,0,1,1,1,1.2345241912307827,0.5415088372186497,0.5857339903431862,24,3,0.020638185083880826,1.1638748218036934,1.1638748218036934,0.4958567982284163,nan,nan,0.9946808434534311,3,40,1.010721087805326,8,0,0,0
719,187613.79999899864,-3961677.160840623,3348970.391641605,3698440.6665482745,0,1,0,0,1,1,1,1.2345586584867623,0.5415882929575179,0.6098253054335662,24,4,0.020638185083880826,1.1411661619490512,1.1411661619490512,0.5247606707639292,nan,nan,0.9946841352704213,4,40,1.010714401266546,8,0,0,0
720,187614.0,-3961677.194090899,3348970.3948835162,3698440.7269123103,0,0,0,0,1,1,1,1.2360899870325084,0.6062787762171161,0.6287236718246609,24,0,0.024940190083679828,1.184638980941142,1.184638980941142,0.4237160740659625,0.024940190083679828,0.03684037716234929,0.986395355814035,0,40,1.0277578444609778,8,12,24,24
721,187614.20000004768,-3961677.1884463127,3348970.3924901783,3698440.7126866314,0,0,0,0,1,1,1,1.2388366643251496,0.6102451623424009,0.6501726659104555,24,1,0.024940190083679828,1.174554386056907,1.174554386056907,0.4370139268855425,nan,nan,0.9943343261092827,1,40,1.011425278081834,8,0,0,0
722,187614.39999890327,-3961677.1806789907,3348970.388579471,3698440.6941341157,0,0,0,0,1,1,1,1.2395435148093705,0.6115162740006987,0.6716527374649538,24,2,0.024940190083679828,1.160779153768103,1.160779153768103,0.4644665007432924,nan,nan,0.9947035079002371,2,40,1.0106750163135172,8,0,0,0
723,187614.59999990463,-3961677.177731074,3348970.3885734593,3698440.680583228,0,1,0,0,1,1,1,1.2396538032585327,0.6117000043657165,0.6857908291124638,24,3,0.024940190083679828,1.15459887367782,1.15459887367782,0.4941033179656671,nan,nan,0.9947388868187226,3,40,1.010603160914769,8,0,0,0
724,187614.79999899864,-3961677.174879975,3348970.385550358,3698440.6680573737,0,1,0,0,1,1,1,1.2397130230454818,0.6117996699616088,0.6987876044461824,24,4,0.024940190083679828,1.146877707673465,1.146877707673465,0.5231040872720937,nan,nan,0.9947425530399066,4,40,1.010595715160101,8,0,0,0
725,187615.0,-3961677.1825361876,3348970.3877178202,3698440.7273042547,0,0,0,0,1,1,1,1.2173110305119939,0.6666129511609097,0.6879861411641323,24,0,0.02101130638590618,1.1723011984377076,1.1723011984377076,0.42168103128870305,0.02101130638590618,0.02919292794575136,0.9863550374763987,0,40,1.027841707580284,8,12,24,24
726,187615.20000004768,-3961677.179985139,3348970.385355704,3698440.720127586,0,0,0,0,1,1,1,1.2186790599352972,0.6735338768926572,0.7039128417384819,24,1,0.02101130638590618,1.1666083760765058,1.1666083760765058,0.43504109698788934,nan,nan,0.9942894965048608,1,40,1.0115164079340602,8,0,0,0
727,187615.39999890327,-3961677.1733729634,3348970.380020881,3698440.704852894,0,0,0,0,1,1,1,1.2189311780923704,0.6749981988416109,0.7220514212236323,24,2,0.02101130638590618,1.1535846522873499,1.1535846522873499,0.4626107594889993,nan,nan,0.9946586203571985,2,40,1.0107661672259427,8,0,0,0
728,187615.59999990463,-3961677.168037253,3348970.375384991,3698440.6881687455,0,1,0,0,1,1,1,1.218962319359779,0.6753855279431261,0.7400231849741796,24,3,0.02101130638590618,1.1415614393734443,1.1415614393734443,0.49235929310202475,nan,nan,0.9946947331295833,3,40,1.0106928119794447,8,0,0,0
729,187615.79999899864,-3961677.1677714945,3348970.3737338698,3698440.67870143,0,1,0,0,1,1,1,1.218951325033336,0.6754328959301005,0.7494414274705176,24,4,0.02101130638590618,1.1373297845925703,1.1373297845925703,0.5214570652125918,nan,nan,0.994699155383773,4,40,1.0106838296711629,8,0,0,0
730,187616.0,-3961677.1737746983,3348970.382056654,3698440.724607957,0,0,0,0,1,1,1,1.2078486056262006,0.7342547980233065,0.7582646624964455,24,0,0.019704659056832784,1.1617908017763716,1.1617908017763716,0.41965435836414616,0.019704659056832784,0.024741340317098723,0.9862209923386717,0,40,1.028120716926831,8,12,24,24
731,187616.20000004768,-3961677.16584311,3348970.376054571,3698440.7099408302,0,0,0,0,1,1,1,1.2093697642189498,0.7385731097815522,0.7804143301237187,24,1,0.019704659056832784,1.1475802826332877,1.1475802826332877,0.43307695346234265,nan,nan,0.9942122458591551,1,40,1.0116734823676032,8,0,0,0
732,187616.39999890327,-3961677.1547512785,3348970.3680362203,3698440.689968809,0,0,0,0,1,1,1,1.2098079815897842,0.7400126102786012,0.8047963412080786,24,2,0.019704659056832784,1.128298888739826,1.128298888739826,0.46076415560514317,nan,nan,0.9945865209076797,2,40,1.0109126081844837,8,0,0,0
733,187616.59999990463,-3961677.148415047,3348970.364307648,3698440.6769370204,0,1,0,0,1,1,1,1.2098162723752621,0.7401203059493934,0.8193246109869727,24,3,0.019704659056832784,1.1174387907123575,1.1174387907123575,0.4906246691791544,nan,nan,0.9946233458288127,3,40,1.010837790936631,8,0,0,0
734,187616.79999899864,-3961677.138648725,3348970.357990499,3698440.6604237626,0,1,0,0,1,1,1,1.20986069628846,0.7402693971226404,0.8383735702950003,24,4,0.019704659056832784,1.1015703059830977,1.1015703059830977,0.5198195489078465,nan,nan,0.9946269826864831,4,40,1.0108304023599823,8,0,0,0
735,187617.0,-3961677.1681037336,3348970.37371961,3698440.726996205,0,0,0,0,1,1,1,1.1992759100746326,0.8244640423322686,0.8510856234504562,24,0,0.024137503413139628,1.1533068800910888,1.1533068800910888,0.417636011387226,0.024137503413139628,0.040048967158084155,0.9862296621031776,0,40,1.028102587933995,8,12,24,24
736,187617.20000004768,-3961677.167242049,3348970.3709297455,3698440.722838696,0,0,0,0,1,1,1,1.2018664221354578,0.8305087203063423,0.864125613576434,24,1,0.024137503413139628,1.1494563382674723,1.1494563382674723,0.43112145414745495,nan,nan,0.9942097663924915,1,40,1.0116784889885502,8,0,0,0
737,187617.39999890327,-3961677.1650620042,3348970.367370766,3698440.7190838936,0,0,0,0,1,1,1,1.2022301448988073,0.8312874408397272,0.8698176045576905,24,2,0.024137503413139628,1.1443629965529187,1.1443629965529187,0.4589266481833671,nan,nan,0.9945869492137035,2,40,1.0109117040639153,8,0,0,0
738,187617.59999990463,-3961677.1701329085,3348970.3705817503,3698440.724912893,0,1,0,0,1,1,1,1.2022521556029653,0.8313687650037533,0.8625978410500189,24,3,0.024137503413139628,1.1518667669689862,1.1518667669689862,0.4888994043046245,nan,nan,0.9946245819256112,3,40,1.0108352460893928,8,0,0,0
739,187617.79999899864,-3961677.1726344544,3348970.3695537373,3698440.726085055,0,1,0,0,1,1,1,1.2023114696237196,0.8315439347806601,0.8611088828115261,24,4,0.024137503413139628,1.1532641294960408,1.1532641294960408,0.5181914945365756,nan,nan,0.9946280679244786,4,40,1.010828164044673,8,0,0,0
740,187618.0,-3961677.1552378023,3348970.3667989764,3698440.7312007463,0,0,0,0,1,1,1,1.1602369472272387,0.8533623260609599,0.8596898291606146,24,0,0.02682265998549461,1.1416587903637838,1.1416587903637838,0.4156259621925033,0.02682265998549461,0.04229410697080321,0.9863552307238835,0,40,1.027841131187801,8,12,24,24
741,187618.20000004768,-3961677.1588545395,3348970.36880361,3698440.7354669063,0,0,0,0,1,1,1,1.1583566914486867,0.8547185015110027,0.8540629194525512,24,1,0.02682265998549461,1.1468835023011565,1.1468835023011565,0.42917457238198614,nan,nan,0.9943010084898802,1,40,1.0114929147314382,8,0,0,0
742,187618.39999890327,-3961677.16118681,3348970.3688824386,3698440.737307499,0,0,0,0,1,1,1,1.1579982142471634,0.8552947138847613,0.851870179112819,24,2,0.02682265998549461,1.1491307828000117,1.1491307828000117,0.45709821093353264,nan,nan,0.9946708031157778,2,40,1.0107413431028762,8,0,0,0
743,187618.59999990463,-3961677.1626439434,3348970.3681296282,3698440.739946044,0,1,0,0,1,1,1,1.157866856553447,0.8553574804717026,0.8489793282169917,24,3,0.02682265998549461,1.1505384309517244,1.1505384309517244,0.4871834703096086,nan,nan,0.9947067304285764,3,40,1.0106683677785184,8,0,0,0
744,187618.79999899864,-3961677.1681626965,3348970.372670091,3698440.7448306913,0,1,0,0,1,1,1,1.1578091191818753,0.8553542118413281,0.8420197357746406,24,4,0.02682265998549461,1.1589302977085163,1.1589302977085163,0.5165728712203312,nan,nan,0.9947105634775459,4,40,1.0106605825676667,8,0,0,0
745,187619.0,-3961677.1483875704,3348970.3597850925,3698440.732673905,0,0,0,0,1,1,1,1.1479743408641974,0.8296023424403616,0.8308167786786788,24,0,0.02331835546364536,1.1330130127197677,1.1330130127197677,0.41362420303730396,0.02331835546364536,0.03056113020813199,0.9862962413115499,0,40,1.0279639689920816,8,12,24,24
746,187619.20000004768,-3961677.1470359466,3348970.360066771,3698440.7320315996,0,0,0,0,1,1,1,1.1467453285938762,0.8268806610952817,0.8277340586241588,24,1,0.02331835546364536,1.1320796195935137,1.1320796195935137,0.42723630183019584,nan,nan,0.9942550869235854,1,40,1.0115863218402636,8,0,0,0
747,187619.39999890327,-3961677.148115139,3348970.3608278465,3698440.732899687,0,0,0,0,1,1,1,1.1466727356739717,0.8268587923903273,0.8263132877449749,24,2,0.02331835546364536,1.133604182712917,1.133604182712917,0.45527883674407055,nan,nan,0.9946305657638819,2,40,1.0108230996827536,8,0,0,0
748,187619.59999990463,-3961677.1415663217,3348970.3586494443,3698440.7264836174,0,1,0,0,1,1,1,1.1467290227538909,0.8270602800205885,0.8350577408801589,24,3,0.02331835546364536,1.1255699416803409,1.1255699416803409,0.4854768570117991,nan,nan,0.994668558895796,3,40,1.0107459192577646,8,0,0,0
749,187619.79999899864,-3961677.1328224,3348970.3531485987,3698440.715473993,0,1,0,0,1,1,1,1.14673185406235,0.8270858693687356,0.8490773858065715,24,4,0.02331835546364536,1.1122931324104255,1.1122931324104255,0.5149636650229239,nan,nan,0.9946725155073067,4,40,1.0107378821697506,8,0,0,0
750,187620.0,-3961677.140829316,3348970.3551810663,3698440.72835495,0,0,0,0,1,1,1,1.152342655907479,0.8318656194713325,0.8461498742698055,24,0,0.022535753444122734,1.123444086038501,1.123444086038501,0.4116307364670063,0.022535753444122734,0.02759058049736719,0.9862029612361808,0,40,1.028158186948262,8,12,24,24
751,187620.20000004768,-3961677.1421119133,3348970.357362553,3698440.7297640503,0,0,0,0,1,1,1,1.1532705379340635,0.8315364421837337,0.8445084608606966,24,1,0.022535753444122734,1.1262368657995938,1.1262368657995938,0.4253066452542515,nan,nan,0.9941966920343799,1,40,1.0117050887749381,8,0,0,0
752,187620.40000009537,-3961677.140786568,3348970.356980065,3698440.728931985,0,0,0,0,1,1,1,1.1537345020144636,0.8319937067081892,0.8463421300627219,24,2,0.022535753444122734,1.1254730338104382,1.1254730338104382,0.45346878578340005,nan,nan,0.9945753618157258,2,40,1.010935252894267,8,0,0,0
753,187620.59999990463,-3961677.1364398873,3348970.35381697,3698440.725381952,0,1,0,0,1,1,1,1.1538570840260554,0.8321226060724217,0.8533839841570923,24,3,0.022535753444122734,1.1175758435443923,1.1175758435443923,0.48377958026319623,nan,nan,0.9946121268086319,3,40,1.01086055517917,8,0,0,0
754,187620.79999995232,-3961677.13951477,3348970.3526837085,3698440.7275621477,0,1,0,0,1,1,1,1.153859053817222,0.8320675343461968,0.851888775513086,24,4,0.022535753444122734,1.1202405706119336,1.1202405706119336,0.5133640820668942,nan,nan,0.9946155536070931,4,40,1.0108535931522544,8,0,0,0
755,187621.0,-3961677.139379529,3348970.337421329,3698440.739513221,0,0,0,0,1,1,1,1.1402604212137657,0.8162383066541127,0.8301317123258463,24,0,0.02229570495941773,1.1163958708676933,1.1163958708676933,0.4096455760187052,0.02229570495941773,0.03038678519688158,0.9862945732881444,0,41,1.0279675825371035,8,12,24,24
756,187621.199999094,-3961677.144361892,3348970.321819849,3698440.754268307,0,0,0,0,1,1,1,1.1400693765732715,0.8154609315295881,0.827923112108407,24,1,0.02229570495941773,1.1172873713285205,1.1172873713285205,0.42338547430233037,nan,nan,0.9942089226756149,1,41,1.0116802673240513,8,0,0,0
757,187621.39999890327,-3961677.1463771993,3348970.296034438,3698440.7700688234,0,0,0,0,1,1,1,1.140102650702233,0.8157127475590269,0.8335868388837478,24,2,0.02229570495941773,1.1116983755973775,1.1116983755973775,0.4516672878808985,nan,nan,0.9945756641985494,2,41,1.0109346919815156,8,0,0,0
758,187621.59999990463,-3961677.156053947,3348970.2646129164,3698440.7936446597,0,1,0,0,1,1,1,1.1400052920307573,0.815458533727503,0.8331380412711697,24,3,0.02229570495941773,1.1137247518851454,1.1137247518851454,0.48209160903381976,nan,nan,0.9946101641066678,3,41,1.0108645959076985,8,0,0,0
759,187621.79999995232,-3961677.1610505567,3348970.214742257,3698440.821054281,0,1,0,0,1,1,1,1.1400222082458629,0.8154663590617227,0.8420334393933333,24,4,0.02229570495941773,1.1039276449022464,1.1039276449022464,0.5117737324434072,nan,nan,0.9946121399499464,4,41,1.010860581646817,8,0,0,0
760,187622.0,-3961677.17459542,3348970.1433143984,3698440.8748314967,0,0,0,0,1,1,1,1.1326441445373203,0.8197844609913549,0.835741784519972,24,0,0.021702912274997713,1.099964797736581,1.099964797736581,0.4076687504825348,0.021702912274997713,0.0425021596098896,0.9861164044740419,0,41,1.0283385149032047,8,12,24,24
761,187622.20000004768,-3961677.1790191564,3348970.0740455454,3698440.9178767963,0,0,0,0,1,1,1,1.1327748311426906,0.818264741365098,0.844945650484671,24,1,0.021702912274997713,1.0933514477651538,1.0933514477651538,0.42147323239590495,nan,nan,0.9941045039335065,1,41,1.0118926497927292,8,0,0,0
762,187622.39999890327,-3961677.1917093373,3348969.992732596,3698440.9708430693,0,0,0,0,1,1,1,1.1327029036526806,0.817897300161558,0.8516377406517819,24,2,0.021702912274997713,1.0925942385830056,1.0925942385830056,0.44987514279540675,nan,nan,0.9944719378067199,2,41,1.0111454414082532,8,0,0,0
763,187622.59999990463,-3961677.2055668323,3348969.884470947,3698441.041639216,0,1,0,0,1,1,1,1.1327386935437862,0.8176456884992548,0.8617638168293985,24,3,0.021702912274997713,1.085426259768007,1.085426259768007,0.4804129500019406,nan,nan,0.9944969541890865,3,41,1.0110945977846284,8,0,0,0
764,187622.79999899864,-3961677.228583797,3348969.753421265,3698441.130325475,0,1,0,0,1,1,1,1.1327271631967155,0.8175376467062637,0.8665226811205646,24,4,0.021702912274997713,1.0879079859353216,1.0879079859353216,0.5101925124692974,nan,nan,0.9944968089590454,4,41,1.0110948929641348,8,0,0,0
765,187623.0,-3961677.277431075,3348969.5477567813,3698441.2711503254,0,0,0,0,1,1,1,1.1197287594787353,0.8405922780093175,0.8655026962888946,24,0,0.02549158786108016,1.081081471058528,1.081081471058528,0.4057002958931212,0.02549158786108016,0.08434459942821969,0.9861385008412834,0,41,1.0282924471354398,8,12,24,24
766,187623.20000004768,-3961677.304420905,3348969.348111843,3698441.388077968,0,0,0,0,1,1,1,1.1208551608735424,0.8407953105706437,0.8947244091728255,24,1,0.02549158786108016,1.0680447263053607,1.0680447263053607,0.4195695626208351,nan,nan,0.9939774164815165,1,41,1.0121512606663956,8,0,0,0
767,187623.39999890327,-3961677.335015031,3348969.0977580096,3698441.540003441,0,0,0,0,1,1,1,1.1208869237749322,0.8388960738096334,0.921651145887837,24,2,0.02549158786108016,1.0501164999389354,1.0501164999389354,0.4480921580291148,nan,nan,0.9942298252216026,2,41,1.0116376879626243,8,0,0,0
768,187623.59999990463,-3961677.374753459,3348968.7931135553,3698441.7355770883,0,1,0,0,1,1,1,1.1208657825184205,0.8381427839489439,0.9450857188737333,24,3,0.02549158786108016,1.0321340345724108,1.0321340345724108,0.47874371256789794,nan,nan,0.9941978501346905,3,41,1.0117027260849047,8,0,0,0
769,187623.79999899864,-3961677.4440884423,3348968.464600195,3698441.969220212,0,1,0,0,1,1,1,1.1207929361431899,0.8378389790237947,0.9405041052376188,24,4,0.02549158786108016,1.0430557014193662,1.0430557014193662,0.5086210181906605,nan,nan,0.9941874253906446,4,41,1.0117239315815159,8,0,0,0
770,187624.0,-3961677.568165783,3348968.0521286135,3698442.2878116234,0,0,0,0,1,1,1,1.1265994770584271,0.8711212760982339,0.914043822209664,24,0,0.019491228398575828,1.0717601532495797,1.0717601532495797,0.4037402584849543,0.019491228398575828,0.12207217133002551,0.9859109544505839,0,41,1.0287664829435248,8,12,24,24
771,187624.20000004768,-3961677.636123682,3348967.653248999,3698442.5468158363,0,0,0,0,1,1,1,1.1295440997251447,0.8713945144251452,0.9374728657715596,24,1,0.019491228398575828,1.0636698023246793,1.0636698023246793,0.41767461864332533,nan,nan,0.9939260431017997,1,41,1.01225578197903,8,0,0,0
