city,run,epoch,gps_tow,canyon_blocked_count,canyon_blocked_fraction,edge_near_sat_count,sat_count,edge_near_sat_fraction
tokyo,run2,4330,177866.0,4,0.25,0,21,0.0
tokyo,run2,4335,177867.0,4,0.25,0,21,0.0
tokyo,run2,4340,177868.0,4,0.25,0,21,0.0
tokyo,run2,4345,177869.0,4,0.25,0,21,0.0
tokyo,run2,4350,177870.0,4,0.25,0,21,0.0
tokyo,run2,4355,177871.0,4,0.25,0,21,0.0
tokyo,run2,4360,177872.0,4,0.25,0,21,0.0
tokyo,run2,4365,177873.0,4,0.25,0,21,0.0
tokyo,run2,4370,177874.0,4,0.25,0,22,0.0
tokyo,run2,4375,177875.0,4,0.25,1,22,0.045454545454545456
tokyo,run2,4380,177876.0,4,0.25,0,22,0.0
tokyo,run2,4385,177877.0,4,0.25,0,22,0.0
tokyo,run2,4390,177878.0,4,0.25,0,22,0.0
tokyo,run2,4395,177879.0,4,0.25,0,21,0.0
tokyo,run2,4400,177880.0,5,0.3125,0,18,0.0
tokyo,run2,4405,177881.0,5,0.3125,0,18,0.0
tokyo,run2,4410,177882.0,5,0.3125,0,17,0.0
tokyo,run2,4415,177883.0,5,0.3125,0,14,0.0
tokyo,run2,4420,177884.0,5,0.3125,0,19,0.0
tokyo,run2,4425,177885.0,5,0.3125,0,17,0.0
tokyo,run2,4430,177886.0,5,0.3125,0,17,0.0
tokyo,run2,4435,177887.0,6,0.375,0,15,0.0
tokyo,run2,4440,177888.0,5,0.3125,1,17,0.058823529411764705
tokyo,run2,4445,177889.0,6,0.375,1,17,0.058823529411764705
tokyo,run2,4450,177890.0,6,0.375,2,15,0.13333333333333333
tokyo,run2,4455,177891.0,6,0.375,2,14,0.14285714285714285
tokyo,run2,4460,177892.0,6,0.375,0,13,0.0
tokyo,run2,4465,177893.0,8,0.5,0,12,0.0
tokyo,run2,4470,177894.0,9,0.5625,0,10,0.0
tokyo,run2,4475,177895.0,9,0.5625,0,11,0.0
tokyo,run2,4480,177896.0,10,0.625,0,14,0.0
tokyo,run2,4485,177897.0,9,0.5625,0,15,0.0
tokyo,run2,4490,177898.0,9,0.5625,2,14,0.14285714285714285
tokyo,run2,4495,177899.0,9,0.5625,2,10,0.2
tokyo,run2,4500,177900.0,9,0.5625,1,9,0.1111111111111111
tokyo,run2,4505,177901.0,10,0.625,0,7,0.0
tokyo,run2,4510,177902.0,11,0.6875,0,9,0.0
tokyo,run2,4515,177903.0,10,0.625,0,7,0.0
tokyo,run2,4520,177908.199999094,7,0.4375,0,4,0.0
tokyo,run2,4525,177909.199999094,6,0.375,0,7,0.0
tokyo,run2,4530,177910.199999094,6,0.375,0,9,0.0
tokyo,run2,4535,177911.199999094,6,0.375,0,8,0.0
tokyo,run2,4540,177912.199999094,6,0.375,1,7,0.14285714285714285
tokyo,run2,4545,177913.199999094,6,0.375,0,9,0.0
tokyo,run2,4550,177914.199999094,6,0.375,0,9,0.0
tokyo,run2,4555,177915.199999094,6,0.375,0,6,0.0
tokyo,run2,4560,177916.199999094,6,0.375,0,8,0.0
tokyo,run2,4565,177917.199999094,6,0.375,0,7,0.0
tokyo,run2,4570,177918.199999094,6,0.375,0,9,0.0
tokyo,run2,4575,177919.199999094,6,0.375,2,11,0.18181818181818182
tokyo,run2,4580,177920.199999094,6,0.375,2,11,0.18181818181818182
tokyo,run2,4585,177921.199999094,6,0.375,3,13,0.23076923076923078
tokyo,run2,4590,177922.199999094,6,0.375,3,13,0.23076923076923078
tokyo,run2,4595,177923.199999094,6,0.375,3,13,0.23076923076923078
tokyo,run2,4600,177924.199999094,6,0.375,3,12,0.25
tokyo,run2,4605,177925.199999094,6,0.375,3,11,0.2727272727272727
tokyo,run2,4610,177926.199999094,6,0.375,3,11,0.2727272727272727
tokyo,run2,4615,177927.199999094,6,0.375,3,12,0.25
tokyo,run2,4620,177928.199999094,6,0.375,3,12,0.25
tokyo,run2,4625,177929.199999094,6,0.375,3,13,0.23076923076923078
tokyo,run2,4630,177930.199999094,6,0.375,3,13,0.23076923076923078
tokyo,run2,4635,177931.199999094,6,0.375,3,14,0.21428571428571427
tokyo,run2,4640,177932.20000004768,6,0.375,0,9,0.0
tokyo,run2,4645,177933.20000004768,6,0.375,1,7,0.14285714285714285
tokyo,run2,4650,177934.20000004768,6,0.375,2,11,0.18181818181818182
tokyo,run2,4655,177935.20000004768,6,0.375,2,12,0.16666666666666666
tokyo,run2,4660,177936.20000004768,6,0.375,2,12,0.16666666666666666
tokyo,run2,4665,177937.20000004768,6,0.375,2,11,0.18181818181818182
tokyo,run2,4670,177938.20000004768,6,0.375,3,14,0.21428571428571427
tokyo,run2,4675,177939.20000004768,6,0.375,3,14,0.21428571428571427
tokyo,run2,4680,177940.20000004768,6,0.375,3,14,0.21428571428571427
tokyo,run2,4685,177941.20000004768,6,0.375,1,10,0.1
tokyo,run2,4690,177942.20000004768,6,0.375,1,9,0.1111111111111111
tokyo,run2,4695,177943.39999890327,6,0.375,1,6,0.16666666666666666
tokyo,run2,4700,177944.39999890327,6,0.375,1,7,0.14285714285714285
tokyo,run2,4705,177945.39999890327,6,0.375,1,8,0.125
tokyo,run2,4710,177946.39999890327,6,0.375,1,7,0.14285714285714285
tokyo,run2,4715,177947.39999890327,6,0.375,1,8,0.125
tokyo,run2,4720,177948.39999890327,6,0.375,1,7,0.14285714285714285
tokyo,run2,4725,177949.39999890327,6,0.375,1,7,0.14285714285714285
tokyo,run2,4730,177950.39999890327,6,0.375,1,11,0.09090909090909091
tokyo,run2,4735,177951.39999890327,6,0.375,3,12,0.25
tokyo,run2,4740,177952.39999890327,6,0.375,1,8,0.125
tokyo,run2,4745,177953.39999890327,6,0.375,3,13,0.23076923076923078
tokyo,run2,4750,177954.39999890327,6,0.375,3,14,0.21428571428571427
tokyo,run2,4755,177955.39999890327,6,0.375,3,14,0.21428571428571427
tokyo,run2,4760,177956.39999890327,6,0.375,2,13,0.15384615384615385
tokyo,run2,4765,177957.39999890327,6,0.375,2,11,0.18181818181818182
tokyo,run2,4770,177958.39999890327,6,0.375,3,14,0.21428571428571427
tokyo,run2,4775,177959.39999890327,6,0.375,3,13,0.23076923076923078
tokyo,run2,4780,177960.40000009537,6,0.375,2,10,0.2
tokyo,run2,4785,177961.39999890327,6,0.375,1,9,0.1111111111111111
tokyo,run2,4790,177962.39999890327,6,0.375,1,11,0.09090909090909091
tokyo,run2,4795,177963.39999890327,6,0.375,2,14,0.14285714285714285
tokyo,run2,4800,177964.40000009537,6,0.375,3,15,0.2
tokyo,run2,4805,177965.40000009537,6,0.375,3,13,0.23076923076923078
tokyo,run2,4810,177966.40000009537,6,0.375,3,14,0.21428571428571427
tokyo,run2,4815,177967.40000009537,6,0.375,3,13,0.23076923076923078
tokyo,run2,4820,177968.40000009537,6,0.375,3,13,0.23076923076923078
tokyo,run2,4825,177969.40000009537,6,0.375,2,11,0.18181818181818182
tokyo,run2,4830,177970.40000009537,6,0.375,3,12,0.25
tokyo,run2,4835,177971.40000009537,6,0.375,3,12,0.25
tokyo,run2,4840,177972.40000009537,6,0.375,3,14,0.21428571428571427
tokyo,run2,4845,177973.40000009537,6,0.375,3,14,0.21428571428571427
tokyo,run2,4850,177974.40000009537,6,0.375,3,15,0.2
tokyo,run2,4855,177975.40000009537,6,0.375,3,15,0.2
tokyo,run2,4860,177976.39999890327,6,0.375,3,15,0.2
tokyo,run2,4865,177977.39999890327,6,0.375,3,15,0.2
tokyo,run2,4870,177978.39999890327,6,0.375,3,12,0.25
tokyo,run2,4875,177979.39999890327,6,0.375,3,14,0.21428571428571427
tokyo,run2,4880,177980.39999890327,6,0.375,3,12,0.25
tokyo,run2,4885,177981.39999890327,6,0.375,3,14,0.21428571428571427
tokyo,run2,4890,177982.39999890327,6,0.375,3,10,0.3
tokyo,run2,4895,177983.39999890327,6,0.375,2,9,0.2222222222222222
tokyo,run2,4900,177984.39999890327,6,0.375,1,8,0.125
tokyo,run2,4905,177985.39999890327,6,0.375,1,9,0.1111111111111111
tokyo,run2,4910,177986.39999890327,6,0.375,1,10,0.1
tokyo,run2,4915,177987.39999890327,6,0.375,1,10,0.1
tokyo,run2,4920,177988.39999890327,6,0.375,1,10,0.1
tokyo,run2,4925,177989.39999890327,6,0.375,1,11,0.09090909090909091
tokyo,run2,4930,177990.39999890327,6,0.375,1,10,0.1
tokyo,run2,4935,177991.39999890327,6,0.375,3,12,0.25
tokyo,run2,4940,177992.39999890327,6,0.375,1,10,0.1
tokyo,run2,4945,177993.39999890327,6,0.375,1,9,0.1111111111111111
tokyo,run2,4950,177994.39999890327,6,0.375,1,10,0.1
tokyo,run2,4955,177995.39999890327,6,0.375,2,11,0.18181818181818182
tokyo,run2,4960,177996.39999890327,6,0.375,0,6,0.0
tokyo,run2,4965,177997.39999890327,6,0.375,2,10,0.2
tokyo,run2,4970,177998.39999890327,6,0.375,2,10,0.2
tokyo,run2,4975,177999.39999890327,6,0.375,1,10,0.1
tokyo,run2,4980,178000.39999890327,6,0.375,0,6,0.0
tokyo,run2,4985,178001.39999890327,6,0.375,0,6,0.0
tokyo,run2,4990,178002.39999890327,6,0.375,0,7,0.0
tokyo,run2,4995,178003.39999890327,6,0.375,1,6,0.16666666666666666
tokyo,run2,5000,178004.39999890327,6,0.375,1,8,0.125
tokyo,run2,5005,178005.39999890327,6,0.375,1,9,0.1111111111111111
tokyo,run2,5010,178006.39999890327,6,0.375,1,10,0.1
tokyo,run2,5015,178007.39999890327,6,0.375,3,12,0.25
tokyo,run2,5020,178008.39999890327,6,0.375,2,12,0.16666666666666666
tokyo,run2,5025,178009.39999890327,6,0.375,2,13,0.15384615384615385
tokyo,run2,5030,178010.39999890327,6,0.375,2,13,0.15384615384615385
tokyo,run2,5035,178011.39999890327,6,0.375,1,10,0.1
tokyo,run2,5040,178012.39999890327,6,0.375,1,9,0.1111111111111111
tokyo,run2,5045,178013.39999890327,6,0.375,1,10,0.1
tokyo,run2,5050,178014.39999890327,6,0.375,1,9,0.1111111111111111
tokyo,run2,5055,178015.39999890327,6,0.375,1,9,0.1111111111111111
tokyo,run2,5060,178016.39999890327,5,0.3125,1,7,0.14285714285714285
tokyo,run2,5065,178017.39999890327,5,0.3125,1,9,0.1111111111111111
tokyo,run2,5070,178018.39999890327,6,0.375,0,9,0.0
tokyo,run2,5075,178019.39999890327,6,0.375,0,9,0.0
tokyo,run2,5080,178020.40000009537,7,0.4375,0,9,0.0
tokyo,run2,5085,178021.39999890327,8,0.5,0,9,0.0
tokyo,run2,5090,178022.39999890327,8,0.5,0,10,0.0
tokyo,run2,5095,178023.39999890327,7,0.4375,0,10,0.0
tokyo,run2,5100,178024.40000009537,6,0.375,0,10,0.0
tokyo,run2,5105,178025.40000009537,7,0.4375,1,11,0.09090909090909091
tokyo,run2,5110,178026.40000009537,7,0.4375,1,12,0.08333333333333333
tokyo,run2,5115,178027.40000009537,8,0.5,0,12,0.0
tokyo,run2,5120,178028.40000009537,6,0.375,0,13,0.0
tokyo,run2,5125,178029.40000009537,7,0.4375,0,13,0.0
tokyo,run2,5130,178030.40000009537,8,0.5,2,12,0.16666666666666666
tokyo,run2,5135,178031.40000009537,9,0.5625,0,13,0.0
tokyo,run2,5140,178032.40000009537,6,0.375,0,13,0.0
tokyo,run2,5145,178033.40000009537,7,0.4375,1,10,0.1
tokyo,run2,5150,178034.40000009537,8,0.5,0,12,0.0
tokyo,run2,5155,178035.40000009537,8,0.5,0,10,0.0
tokyo,run2,5160,178036.39999890327,7,0.4375,0,10,0.0
tokyo,run2,5165,178037.39999890327,6,0.375,1,11,0.09090909090909091
tokyo,run2,5170,178038.39999890327,6,0.375,1,12,0.08333333333333333
tokyo,run2,5175,178039.39999890327,8,0.5,0,11,0.0
tokyo,run2,5180,178040.39999890327,7,0.4375,2,16,0.125
tokyo,run2,5185,178041.39999890327,6,0.375,0,17,0.0
tokyo,run2,5190,178042.39999890327,5,0.3125,3,18,0.16666666666666666
tokyo,run2,5195,178043.39999890327,6,0.375,2,19,0.10526315789473684
tokyo,run2,5200,178044.39999890327,7,0.4375,0,19,0.0
tokyo,run2,5205,178045.39999890327,7,0.4375,0,17,0.0
tokyo,run2,5210,178046.39999890327,8,0.5,0,14,0.0
tokyo,run2,5215,178047.39999890327,7,0.4375,0,11,0.0
tokyo,run2,5220,178048.39999890327,7,0.4375,0,10,0.0
tokyo,run2,5225,178049.39999890327,7,0.4375,0,9,0.0
tokyo,run2,5230,178050.39999890327,5,0.3125,0,11,0.0
tokyo,run2,5235,178051.39999890327,5,0.3125,1,12,0.08333333333333333
tokyo,run2,5240,178052.39999890327,5,0.3125,1,12,0.08333333333333333
tokyo,run2,5245,178053.39999890327,6,0.375,0,12,0.0
tokyo,run2,5250,178054.39999890327,6,0.375,1,14,0.07142857142857142
tokyo,run2,5255,178055.39999890327,5,0.3125,0,13,0.0
tokyo,run2,5260,178056.39999890327,6,0.375,1,12,0.08333333333333333
tokyo,run2,5265,178057.39999890327,6,0.375,0,11,0.0
tokyo,run2,5270,178058.39999890327,6,0.375,1,11,0.09090909090909091
tokyo,run2,5275,178059.39999890327,6,0.375,0,9,0.0
tokyo,run2,5280,178060.39999890327,6,0.375,0,9,0.0
tokyo,run2,5285,178061.39999890327,5,0.3125,0,8,0.0
tokyo,run2,5290,178062.39999890327,5,0.3125,1,12,0.08333333333333333
tokyo,run2,5295,178063.39999890327,6,0.375,3,10,0.3
tokyo,run2,5300,178064.39999890327,6,0.375,3,12,0.25
tokyo,run2,5305,178065.39999890327,6,0.375,3,17,0.17647058823529413
tokyo,run2,5310,178066.39999890327,5,0.3125,3,16,0.1875
tokyo,run2,5315,178067.39999890327,6,0.375,2,15,0.13333333333333333
tokyo,run2,5320,178068.39999890327,6,0.375,2,11,0.18181818181818182
tokyo,run2,5325,178069.39999890327,6,0.375,0,9,0.0
tokyo,run2,5330,178070.39999890327,5,0.3125,0,9,0.0
tokyo,run2,5335,178071.39999890327,5,0.3125,0,10,0.0
tokyo,run2,5340,178072.39999890327,6,0.375,2,14,0.14285714285714285
tokyo,run2,5345,178073.39999890327,6,0.375,0,11,0.0
tokyo,run2,5350,178074.39999890327,6,0.375,0,9,0.0
tokyo,run2,5355,178075.39999890327,7,0.4375,0,9,0.0
tokyo,run2,5360,178076.39999890327,6,0.375,1,10,0.1
tokyo,run2,5365,178077.39999890327,7,0.4375,1,11,0.09090909090909091
tokyo,run2,5370,178078.39999890327,7,0.4375,1,11,0.09090909090909091
tokyo,run2,5375,178079.39999890327,7,0.4375,1,14,0.07142857142857142
tokyo,run2,5380,178080.40000009537,7,0.4375,0,9,0.0
tokyo,run2,5385,178081.39999890327,7,0.4375,0,8,0.0
tokyo,run2,5390,178082.39999890327,7,0.4375,0,8,0.0
tokyo,run2,5395,178083.39999890327,7,0.4375,0,12,0.0
tokyo,run2,5400,178084.40000009537,7,0.4375,0,13,0.0
tokyo,run2,5405,178085.40000009537,7,0.4375,1,13,0.07692307692307693
tokyo,run2,5410,178086.40000009537,7,0.4375,1,13,0.07692307692307693
tokyo,run2,5415,178087.40000009537,7,0.4375,1,14,0.07142857142857142
tokyo,run2,5420,178088.40000009537,7,0.4375,1,13,0.07692307692307693
tokyo,run2,5425,178089.40000009537,7,0.4375,0,12,0.0
tokyo,run2,5430,178090.40000009537,7,0.4375,0,11,0.0
tokyo,run2,5435,178091.40000009537,7,0.4375,0,12,0.0
tokyo,run2,5440,178092.40000009537,7,0.4375,1,12,0.08333333333333333
tokyo,run2,5445,178093.40000009537,7,0.4375,2,17,0.11764705882352941
tokyo,run2,5450,178094.40000009537,7,0.4375,1,14,0.07142857142857142
tokyo,run2,5455,178095.40000009537,7,0.4375,1,12,0.08333333333333333
tokyo,run2,5460,178096.39999890327,7,0.4375,0,13,0.0
tokyo,run2,5465,178097.39999890327,7,0.4375,2,16,0.125
tokyo,run2,5470,178098.39999890327,7,0.4375,3,17,0.17647058823529413
tokyo,run2,5475,178099.39999890327,7,0.4375,2,15,0.13333333333333333
tokyo,run2,5480,178100.39999890327,7,0.4375,2,14,0.14285714285714285
tokyo,run2,5485,178101.39999890327,7,0.4375,1,13,0.07692307692307693
tokyo,run2,5490,178102.39999890327,7,0.4375,0,9,0.0
tokyo,run2,5495,178103.39999890327,7,0.4375,0,10,0.0
tokyo,run2,5500,178104.39999890327,7,0.4375,0,10,0.0
tokyo,run2,5505,178105.39999890327,7,0.4375,0,11,0.0
tokyo,run2,5510,178106.39999890327,7,0.4375,0,12,0.0
tokyo,run2,5515,178107.39999890327,7,0.4375,0,12,0.0
tokyo,run2,5520,178108.39999890327,7,0.4375,0,11,0.0
tokyo,run2,5525,178109.39999890327,7,0.4375,1,12,0.08333333333333333
tokyo,run2,5530,178110.39999890327,7,0.4375,0,10,0.0
tokyo,run2,5535,178111.39999890327,7,0.4375,0,8,0.0
tokyo,run2,5540,178112.39999890327,7,0.4375,0,8,0.0
tokyo,run2,5545,178113.39999890327,7,0.4375,0,10,0.0
tokyo,run2,5550,178114.39999890327,7,0.4375,0,11,0.0
tokyo,run2,5555,178115.39999890327,7,0.4375,0,13,0.0
tokyo,run2,5560,178116.39999890327,7,0.4375,0,13,0.0
tokyo,run2,5565,178117.39999890327,7,0.4375,0,12,0.0
tokyo,run2,5570,178118.39999890327,7,0.4375,0,12,0.0
tokyo,run2,5575,178119.39999890327,7,0.4375,0,12,0.0
tokyo,run2,5580,178120.39999890327,7,0.4375,0,12,0.0
tokyo,run2,5585,178121.39999890327,7,0.4375,0,12,0.0
tokyo,run2,5590,178122.39999890327,7,0.4375,0,10,0.0
tokyo,run2,5595,178123.39999890327,7,0.4375,0,9,0.0
tokyo,run2,5600,178124.39999890327,7,0.4375,0,9,0.0
tokyo,run2,5605,178125.39999890327,7,0.4375,0,8,0.0
tokyo,run2,5610,178126.39999890327,7,0.4375,0,10,0.0
tokyo,run2,5615,178127.39999890327,7,0.4375,0,9,0.0
tokyo,run2,5620,178128.39999890327,7,0.4375,0,10,0.0
tokyo,run2,5625,178129.39999890327,7,0.4375,0,9,0.0
tokyo,run2,5630,178130.39999890327,7,0.4375,0,9,0.0
tokyo,run2,5635,178131.39999890327,7,0.4375,0,9,0.0
tokyo,run2,5640,178132.39999890327,7,0.4375,0,9,0.0
tokyo,run2,5645,178133.39999890327,7,0.4375,2,14,0.14285714285714285
tokyo,run2,5650,178134.39999890327,7,0.4375,1,14,0.07142857142857142
tokyo,run2,5655,178135.39999890327,7,0.4375,0,9,0.0
tokyo,run2,5660,178136.39999890327,7,0.4375,0,10,0.0
tokyo,run2,5665,178137.39999890327,7,0.4375,0,11,0.0
tokyo,run2,5670,178138.39999890327,7,0.4375,0,11,0.0
tokyo,run2,5675,178139.39999890327,7,0.4375,0,11,0.0
tokyo,run2,5680,178140.40000009537,7,0.4375,0,10,0.0
tokyo,run2,5685,178141.39999890327,7,0.4375,1,10,0.1
tokyo,run2,5690,178142.39999890327,7,0.4375,0,9,0.0
tokyo,run2,5695,178143.39999890327,7,0.4375,1,11,0.09090909090909091
tokyo,run2,5700,178144.40000009537,7,0.4375,1,12,0.08333333333333333
tokyo,run2,5705,178145.40000009537,7,0.4375,0,11,0.0
tokyo,run2,5710,178146.40000009537,7,0.4375,1,11,0.09090909090909091
tokyo,run2,5715,178147.40000009537,7,0.4375,1,10,0.1
tokyo,run2,5720,178148.40000009537,7,0.4375,2,13,0.15384615384615385
tokyo,run2,5725,178149.40000009537,7,0.4375,1,16,0.0625
tokyo,run2,5730,178150.40000009537,7,0.4375,1,12,0.08333333333333333
tokyo,run2,5735,178151.40000009537,7,0.4375,1,11,0.09090909090909091
tokyo,run2,5740,178152.40000009537,7,0.4375,0,16,0.0
tokyo,run2,5745,178153.40000009537,7,0.4375,0,17,0.0
tokyo,run2,5750,178154.40000009537,7,0.4375,0,15,0.0
tokyo,run2,5755,178155.40000009537,6,0.375,0,15,0.0
tokyo,run2,5760,178156.39999890327,6,0.375,0,14,0.0
tokyo,run2,5765,178157.39999890327,6,0.375,0,14,0.0
tokyo,run2,5770,178158.39999890327,6,0.375,0,16,0.0
tokyo,run2,5775,178159.39999890327,6,0.375,0,15,0.0
tokyo,run2,5780,178160.39999890327,6,0.375,0,13,0.0
tokyo,run2,5785,178161.39999890327,6,0.375,0,13,0.0
tokyo,run2,5790,178162.39999890327,6,0.375,0,12,0.0
tokyo,run2,5795,178163.39999890327,6,0.375,0,10,0.0
tokyo,run2,5800,178164.39999890327,6,0.375,0,12,0.0
tokyo,run2,5805,178165.39999890327,6,0.375,0,12,0.0
tokyo,run2,5810,178166.39999890327,6,0.375,0,14,0.0
tokyo,run2,5815,178167.39999890327,5,0.3125,0,11,0.0
tokyo,run2,5820,178168.39999890327,5,0.3125,0,11,0.0
tokyo,run2,5825,178169.39999890327,6,0.375,0,14,0.0
tokyo,run2,5830,178170.39999890327,6,0.375,1,17,0.058823529411764705
tokyo,run2,5835,178171.39999890327,6,0.375,0,16,0.0
tokyo,run2,5840,178172.39999890327,6,0.375,0,16,0.0
tokyo,run2,5845,178173.39999890327,6,0.375,0,19,0.0
tokyo,run2,5850,178174.39999890327,7,0.4375,0,18,0.0
tokyo,run2,5855,178175.39999890327,6,0.375,0,17,0.0
tokyo,run2,5860,178176.39999890327,6,0.375,0,15,0.0
tokyo,run2,5865,178177.39999890327,6,0.375,0,15,0.0
tokyo,run2,5870,178178.39999890327,5,0.3125,0,17,0.0
tokyo,run2,5875,178179.39999890327,5,0.3125,2,15,0.13333333333333333
tokyo,run2,5880,178180.39999890327,5,0.3125,1,12,0.08333333333333333
tokyo,run2,5885,178181.39999890327,5,0.3125,3,13,0.23076923076923078
tokyo,run2,5890,178182.39999890327,5,0.3125,2,10,0.2
tokyo,run2,5895,178183.39999890327,5,0.3125,1,15,0.06666666666666667
tokyo,run2,5900,178184.39999890327,5,0.3125,1,14,0.07142857142857142
tokyo,run2,5905,178185.39999890327,5,0.3125,0,15,0.0
tokyo,run2,5910,178186.39999890327,5,0.3125,0,16,0.0
tokyo,run2,5915,178187.39999890327,4,0.25,2,17,0.11764705882352941
tokyo,run2,5920,178188.39999890327,3,0.1875,2,16,0.125
tokyo,run2,5925,178189.39999890327,2,0.125,3,15,0.2
tokyo,run2,5930,178190.39999890327,2,0.125,2,15,0.13333333333333333
tokyo,run2,5935,178191.39999890327,2,0.125,2,15,0.13333333333333333
tokyo,run2,5940,178192.39999890327,2,0.125,2,13,0.15384615384615385
tokyo,run2,5945,178193.39999890327,1,0.0625,1,13,0.07692307692307693
tokyo,run2,5950,178194.39999890327,1,0.0625,1,14,0.07142857142857142
tokyo,run2,5955,178195.39999890327,1,0.0625,1,16,0.0625
tokyo,run2,5960,178196.39999890327,1,0.0625,0,14,0.0
tokyo,run2,5965,178197.39999890327,0,0.0,0,12,0.0
tokyo,run2,5970,178198.39999890327,0,0.0,0,11,0.0
tokyo,run2,5975,178199.39999890327,0,0.0,0,11,0.0
tokyo,run2,5980,178200.40000009537,0,0.0,0,12,0.0
tokyo,run2,5985,178201.39999890327,0,0.0,0,9,0.0
tokyo,run2,5990,178202.39999890327,1,0.0625,0,12,0.0
tokyo,run2,5995,178203.39999890327,2,0.125,0,13,0.0
tokyo,run2,6000,178204.40000009537,2,0.125,0,10,0.0
tokyo,run2,6005,178205.40000009537,2,0.125,0,13,0.0
tokyo,run2,6010,178206.40000009537,2,0.125,0,11,0.0
tokyo,run2,6015,178207.40000009537,3,0.1875,0,13,0.0
tokyo,run2,6020,178208.40000009537,3,0.1875,0,14,0.0
tokyo,run2,6025,178209.40000009537,3,0.1875,0,14,0.0
tokyo,run2,6030,178210.40000009537,3,0.1875,1,17,0.058823529411764705
tokyo,run2,6035,178211.40000009537,4,0.25,2,14,0.14285714285714285
tokyo,run2,6040,178212.40000009537,4,0.25,2,15,0.13333333333333333
tokyo,run2,6045,178213.40000009537,4,0.25,2,14,0.14285714285714285
tokyo,run2,6050,178214.40000009537,4,0.25,1,15,0.06666666666666667
tokyo,run2,6055,178215.40000009537,4,0.25,0,13,0.0
tokyo,run2,6060,178216.39999890327,4,0.25,0,13,0.0
tokyo,run2,6065,178217.39999890327,4,0.25,0,14,0.0
tokyo,run2,6070,178218.39999890327,4,0.25,0,12,0.0
tokyo,run2,6075,178219.39999890327,4,0.25,0,12,0.0
tokyo,run2,6080,178220.39999890327,4,0.25,0,13,0.0
tokyo,run2,6085,178221.39999890327,4,0.25,0,12,0.0
tokyo,run2,6090,178222.39999890327,4,0.25,0,13,0.0
tokyo,run2,6095,178223.39999890327,4,0.25,0,15,0.0
tokyo,run2,6100,178224.39999890327,4,0.25,0,15,0.0
tokyo,run2,6105,178225.39999890327,4,0.25,0,15,0.0
tokyo,run2,6110,178226.39999890327,4,0.25,0,16,0.0
tokyo,run2,6115,178227.39999890327,4,0.25,0,14,0.0
tokyo,run2,6120,178228.39999890327,4,0.25,0,14,0.0
tokyo,run2,6125,178229.39999890327,4,0.25,0,15,0.0
tokyo,run2,6130,178230.39999890327,4,0.25,0,14,0.0
tokyo,run2,6135,178231.39999890327,4,0.25,0,15,0.0
tokyo,run2,6140,178232.39999890327,4,0.25,0,14,0.0
tokyo,run2,6145,178233.39999890327,4,0.25,0,16,0.0
tokyo,run2,6150,178234.39999890327,4,0.25,0,15,0.0
tokyo,run2,6155,178235.39999890327,4,0.25,0,14,0.0
tokyo,run2,6160,178236.39999890327,4,0.25,1,18,0.05555555555555555
tokyo,run2,6165,178237.39999890327,5,0.3125,1,17,0.058823529411764705
tokyo,run2,6170,178238.39999890327,6,0.375,0,17,0.0
tokyo,run2,6175,178239.39999890327,6,0.375,1,12,0.08333333333333333
tokyo,run2,6180,178240.39999890327,6,0.375,0,14,0.0
tokyo,run2,6185,178241.39999890327,6,0.375,1,13,0.07692307692307693
tokyo,run2,6190,178242.39999890327,6,0.375,1,15,0.06666666666666667
tokyo,run2,6195,178243.39999890327,6,0.375,3,13,0.23076923076923078
tokyo,run2,6200,178244.39999890327,7,0.4375,2,10,0.2
tokyo,run2,6205,178245.39999890327,7,0.4375,2,10,0.2
tokyo,run2,6210,178246.39999890327,6,0.375,1,11,0.09090909090909091
tokyo,run2,6215,178247.39999890327,6,0.375,1,12,0.08333333333333333
tokyo,run2,6220,178248.39999890327,6,0.375,1,12,0.08333333333333333
tokyo,run2,6225,178249.39999890327,6,0.375,0,15,0.0
tokyo,run2,6230,178250.39999890327,5,0.3125,0,14,0.0
tokyo,run2,6235,178251.39999890327,5,0.3125,0,13,0.0
tokyo,run2,6240,178252.39999890327,5,0.3125,2,16,0.125
tokyo,run2,6245,178253.39999890327,5,0.3125,1,12,0.08333333333333333
tokyo,run2,6250,178254.39999890327,4,0.25,0,14,0.0
tokyo,run2,6255,178255.39999890327,5,0.3125,0,15,0.0
tokyo,run2,6260,178256.39999890327,5,0.3125,0,15,0.0
tokyo,run2,6265,178257.39999890327,4,0.25,1,17,0.058823529411764705
tokyo,run2,6270,178258.39999890327,4,0.25,0,13,0.0
tokyo,run2,6275,178259.39999890327,5,0.3125,1,14,0.07142857142857142
tokyo,run2,6280,178260.40000009537,6,0.375,1,13,0.07692307692307693
tokyo,run2,6285,178261.39999890327,6,0.375,2,14,0.14285714285714285
tokyo,run2,6290,178262.39999890327,7,0.4375,0,15,0.0
tokyo,run2,6295,178263.39999890327,6,0.375,0,16,0.0
tokyo,run2,6300,178264.40000009537,6,0.375,0,16,0.0
tokyo,run2,6305,178265.40000009537,7,0.4375,0,18,0.0
tokyo,run2,6310,178266.40000009537,6,0.375,2,20,0.1
tokyo,run2,6315,178267.40000009537,5,0.3125,2,18,0.1111111111111111
tokyo,run2,6320,178268.40000009537,5,0.3125,0,18,0.0
tokyo,run2,6325,178269.40000009537,6,0.375,0,17,0.0
