epoch,gps_tow,sat_id,system_id,weight,los_gt,los_wls,los_pf,los_pf3d_bvh,residual_truth_ref,residual_wls,residual_pf,residual_pf3d_bvh
97,555936.000000,G12,0,46.563000,True,True,True,True,0.727210,34.055480,26.557716,36.330140
97,555936.000000,G15,0,43.750000,True,True,True,True,-67.331909,-19.962691,-20.963393,-13.139939
97,555936.000000,G23,0,48.875000,True,True,True,True,-13.244841,-38.299437,-41.402312,-29.392027
97,555936.000000,G24,0,45.250000,True,True,True,True,-50.492903,-3.167122,-6.059042,0.002110
97,555936.000000,G25,0,44.313000,True,True,True,True,38.183760,12.132648,12.089433,25.036517
97,555936.000000,G32,0,25.594000,False,True,True,True,83.920517,1.214952,18.058969,27.856740
98,555936.200000,G10,0,23.563000,True,True,True,True,76.919499,28.828418,35.832240,45.293200
98,555936.200000,G12,0,46.375000,True,True,True,True,2.023374,34.056857,28.835417,38.497175
98,555936.200000,G15,0,43.750000,True,True,True,True,-66.137418,-20.212490,-18.828737,-11.000232
98,555936.200000,G23,0,48.531000,True,True,True,True,-11.999271,-37.938921,-39.354479,-27.725552
98,555936.200000,G24,0,45.125000,True,True,True,True,-49.235628,-2.771674,-3.672641,2.066057
98,555936.200000,G25,0,44.469000,True,True,True,True,39.397365,12.062099,13.958026,26.755038
98,555936.200000,G32,0,23.938000,False,True,True,True,85.193283,2.319398,19.911690,28.940485
99,555936.399999,G10,0,24.125000,True,True,True,True,76.783304,28.694712,32.152925,43.211370
99,555936.399999,G12,0,46.906000,True,True,True,True,1.371023,33.909512,25.128914,36.429289
99,555936.399999,G15,0,44.000000,True,True,True,True,-66.788369,-20.028940,-22.156281,-12.908545
99,555936.399999,G23,0,48.188000,True,True,True,True,-12.597864,-38.399027,-43.369057,-29.969017
99,555936.399999,G24,0,45.531000,True,True,True,True,-49.867544,-2.973495,-7.455976,-0.318058
99,555936.399999,G25,0,44.688000,True,True,True,True,38.757871,11.891879,10.291870,24.833917
99,555936.399999,G32,0,25.531000,False,True,True,True,84.898951,2.067607,16.167907,26.662468
