blocked_mass,blocked_positive_frac,blocked_positive_frac_gt5,blocked_positive_mean_residual,cb_disagreement_m,disagreement_m,epoch,max_weighted_blocked_frac,mean_weighted_blocked_frac,n_sat_blocked_gt_005,n_sat_blocked_gt_010,rationale,robust_mean_abs_residual,robust_mean_residual,robust_p95_abs_residual,robust_positive_frac,robust_positive_frac_gt5,satellite_count,score,segment_label,strategy,style,use_blocked
0.093750,0.000000,0.000000,0.000000,2.337583,95.270524,49,0.093750,0.011719,1.000000,0.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=50, blocked=0.0117, p95_abs=56.48, sats=8",32.329526,9.102957,56.484294,0.625000,0.625000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.140625,0.000000,0.000000,0.000000,0.069211,95.453737,50,0.140625,0.017578,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=51, blocked=0.0176, p95_abs=55.49, sats=8",32.090610,7.413651,55.494398,0.625000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.250000,0.000000,0.000000,0.000000,2.238704,94.813163,51,0.250000,0.031250,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=52, blocked=0.0312, p95_abs=58.53, sats=8",32.929467,9.350182,58.529778,0.625000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.203125,0.000000,0.000000,0.000000,2.889697,95.430643,52,0.203125,0.025391,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=53, blocked=0.0254, p95_abs=60.33, sats=8",33.390521,10.108131,60.326084,0.625000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.218750,0.000000,0.000000,0.000000,2.492510,95.736314,53,0.218750,0.031250,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=54, blocked=0.0312, p95_abs=55.80, sats=7",31.302329,10.707634,55.800343,0.571429,0.571429,7.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.312500,0.000000,0.000000,0.000000,1.595166,95.956903,54,0.312500,0.039062,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=55, blocked=0.0391, p95_abs=63.17, sats=8",34.487619,11.218883,63.165827,0.625000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.296875,0.000000,0.000000,0.000000,1.538500,96.111682,55,0.296875,0.037109,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=56, blocked=0.0371, p95_abs=65.09, sats=8",35.101643,12.167293,65.085384,0.625000,0.625000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.390625,0.000000,0.000000,0.000000,1.528852,96.264909,56,0.390625,0.048828,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=57, blocked=0.0488, p95_abs=66.39, sats=8",35.528740,12.442378,66.385542,0.625000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.484375,0.000000,0.000000,0.000000,1.097118,96.598651,57,0.484375,0.060547,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=58, blocked=0.0605, p95_abs=66.80, sats=8",35.914302,11.777130,66.800881,0.625000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.515625,0.000000,0.000000,0.000000,2.452589,96.982974,58,0.515625,0.064453,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=59, blocked=0.0645, p95_abs=68.68, sats=8",36.323599,12.970295,68.683964,0.625000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.531250,0.000000,0.000000,0.000000,2.814158,96.894723,59,0.531250,0.066406,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=60, blocked=0.0664, p95_abs=68.93, sats=8",36.282528,12.268196,68.933919,0.625000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.625000,0.000000,0.000000,0.000000,2.610585,97.737413,60,0.625000,0.078125,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=61, blocked=0.0781, p95_abs=67.92, sats=8",35.994663,10.612514,67.922973,0.625000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.000000,0.000000,0.000000,0.000000,14.804723,97.391926,61,0.000000,0.000000,0.000000,0.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=62, blocked=0.0000, p95_abs=63.48, sats=7",34.992124,10.606195,63.483992,0.571429,0.571429,7.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.687500,0.000000,0.000000,0.000000,6.141789,97.793546,62,0.687500,0.085937,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=63, blocked=0.0859, p95_abs=68.77, sats=8",37.075687,9.428141,68.768477,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.656250,0.000000,0.000000,0.000000,5.069572,98.890153,63,0.656250,0.082031,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=64, blocked=0.0820, p95_abs=67.65, sats=8",37.342113,7.780973,67.648401,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.718750,0.000000,0.000000,0.000000,6.028716,99.724166,64,0.718750,0.089844,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=65, blocked=0.0898, p95_abs=67.67, sats=8",37.686255,6.961163,67.672116,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.718750,0.000000,0.000000,0.000000,7.207416,99.864173,65,0.687500,0.089844,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=66, blocked=0.0898, p95_abs=69.36, sats=8",38.161035,7.984308,69.359089,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.843750,0.000000,0.000000,0.000000,9.325565,100.486003,66,0.843750,0.105469,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=67, blocked=0.1055, p95_abs=67.44, sats=8",38.324837,6.067581,67.438650,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.921875,0.000000,0.000000,0.000000,12.601547,101.043348,67,0.921875,0.115234,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=68, blocked=0.1152, p95_abs=67.74, sats=8",38.513845,5.985557,67.741283,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.937500,0.000000,0.000000,0.000000,10.588919,101.956522,68,0.937500,0.117187,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=69, blocked=0.1172, p95_abs=67.91, sats=8",38.881146,5.405989,67.908766,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.984375,0.015873,0.015873,0.324171,11.991590,103.074047,69,0.953125,0.123047,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=70, blocked=0.1230, p95_abs=70.87, sats=8",39.490335,7.262689,70.865447,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.015625,0.000000,0.000000,0.000000,18.547346,103.432133,70,0.015625,0.002232,0.000000,0.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=71, blocked=0.0022, p95_abs=70.30, sats=7",38.317767,10.883474,70.304338,0.571429,0.571429,7.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.015625,0.000000,0.000000,0.000000,16.867640,104.380451,71,0.015625,0.002232,0.000000,0.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=72, blocked=0.0022, p95_abs=71.72, sats=7",38.924987,11.821110,71.724264,0.571429,0.571429,7.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.000000,0.000000,0.000000,0.000000,19.982819,105.358951,72,0.000000,0.000000,0.000000,0.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=73, blocked=0.0000, p95_abs=72.95, sats=7",39.504273,12.327851,72.950640,0.571429,0.571429,7.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.031250,1.000000,1.000000,52.536646,16.788780,105.995362,73,0.031250,0.004464,0.000000,0.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=74, blocked=0.0045, p95_abs=73.56, sats=7",39.779748,11.375998,73.560735,0.571429,0.571429,7.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.031250,1.000000,1.000000,52.936219,18.742144,106.546590,74,0.031250,0.004464,0.000000,0.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=75, blocked=0.0045, p95_abs=74.57, sats=7",40.138129,11.839058,74.566641,0.571429,0.571429,7.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
1.031250,0.030303,0.030303,1.758559,11.833708,107.834100,75,1.000000,0.128906,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=76, blocked=0.1289, p95_abs=76.80, sats=8",42.845238,7.440205,76.804257,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
1.031250,0.030303,0.030303,1.815764,12.666762,108.860846,76,1.000000,0.128906,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=77, blocked=0.1289, p95_abs=78.97, sats=8",43.163551,8.934493,78.973450,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
1.062500,0.058824,0.058824,2.950642,15.042003,109.158115,77,1.000000,0.132812,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=78, blocked=0.1328, p95_abs=78.71, sats=8",43.341288,8.056562,78.708762,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
1.078125,0.072464,0.072464,4.345020,11.338836,110.389014,78,1.000000,0.134766,2.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=79, blocked=0.1348, p95_abs=80.01, sats=8",43.690356,8.614842,80.012076,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
1.062500,0.058824,0.058824,3.606088,13.754821,111.065127,79,1.000000,0.132812,2.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=80, blocked=0.1328, p95_abs=81.75, sats=8",44.108386,9.444407,81.751790,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
1.109375,0.098592,0.098592,6.057855,13.535118,111.500661,80,1.000000,0.138672,2.000000,2.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=81, blocked=0.1387, p95_abs=82.23, sats=8",44.327364,9.558268,82.226313,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
1.140625,0.123288,0.123288,7.609288,14.047688,112.547137,81,1.000000,0.142578,2.000000,2.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=82, blocked=0.1426, p95_abs=82.68, sats=8",44.688072,9.260921,82.682067,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
1.140625,0.123288,0.123288,6.959260,15.051917,113.703528,82,1.000000,0.142578,2.000000,2.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=83, blocked=0.1426, p95_abs=81.63, sats=8",45.113839,7.262067,81.628311,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
1.187500,0.118421,0.118421,6.301952,16.979990,114.305772,83,1.000000,0.148437,2.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=84, blocked=0.1484, p95_abs=82.61, sats=8",45.768135,6.851956,82.609855,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.187500,1.000000,1.000000,57.287058,24.596892,114.779391,84,0.187500,0.026786,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=85, blocked=0.0268, p95_abs=83.88, sats=7",44.317870,11.805580,83.876808,0.571429,0.571429,7.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.265625,1.000000,1.000000,46.170482,34.474121,114.957684,85,0.250000,0.044271,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=86, blocked=0.0443, p95_abs=73.92, sats=6",37.759491,15.748298,73.916798,0.666667,0.666667,6.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.281250,1.000000,1.000000,58.142644,25.725644,115.589483,86,0.281250,0.040179,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=87, blocked=0.0402, p95_abs=85.57, sats=7",45.330806,11.315609,85.573396,0.571429,0.571429,7.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.250000,1.000000,1.000000,54.940967,24.164727,116.636608,87,0.234375,0.035714,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=88, blocked=0.0357, p95_abs=85.19, sats=7",45.373075,9.660423,85.185904,0.571429,0.571429,7.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.171875,1.000000,1.000000,52.205478,26.517381,117.604409,88,0.140625,0.024554,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=89, blocked=0.0246, p95_abs=86.33, sats=7",46.016468,10.517388,86.333680,0.571429,0.571429,7.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.218750,1.000000,1.000000,57.824903,26.931842,118.705874,89,0.203125,0.031250,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=90, blocked=0.0312, p95_abs=87.13, sats=7",46.612379,10.554112,87.128467,0.571429,0.571429,7.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.218750,1.000000,1.000000,56.703358,24.685115,119.321752,90,0.203125,0.031250,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=91, blocked=0.0312, p95_abs=87.09, sats=7",46.722585,8.867306,87.092671,0.571429,0.571429,7.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.234375,1.000000,1.000000,61.051579,22.623532,120.620270,91,0.234375,0.033482,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=92, blocked=0.0335, p95_abs=87.94, sats=7",47.186365,9.694393,87.938483,0.571429,0.571429,7.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.250000,1.000000,1.000000,61.603700,23.713808,122.347186,92,0.250000,0.035714,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=93, blocked=0.0357, p95_abs=88.42, sats=7",47.528367,9.591689,88.415515,0.571429,0.571429,7.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.171875,1.000000,1.000000,64.074636,23.975529,123.576543,93,0.171875,0.024554,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=94, blocked=0.0246, p95_abs=89.51, sats=7",48.179893,11.099344,89.507807,0.571429,0.571429,7.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.171875,1.000000,1.000000,64.591748,23.237573,125.021360,94,0.171875,0.024554,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=95, blocked=0.0246, p95_abs=89.85, sats=7",48.419464,11.166365,89.852828,0.571429,0.571429,7.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
0.953125,0.000000,0.000000,0.000000,0.188860,126.073705,95,0.953125,0.158854,1.000000,1.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=96, blocked=0.1589, p95_abs=54.17, sats=6",32.802453,4.587562,54.173453,0.666667,0.333333,6.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
1.171875,0.173333,0.173333,13.661636,8.065828,127.677599,96,0.968750,0.146484,2.000000,2.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=97, blocked=0.1465, p95_abs=97.42, sats=8",50.953466,14.164569,97.424214,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
1.125000,0.138889,0.138889,10.431291,1.997988,129.152328,97,0.953125,0.140625,2.000000,2.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=98, blocked=0.1406, p95_abs=93.53, sats=8",51.059511,10.519563,93.527893,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
1.125000,0.138889,0.138889,10.299372,1.789755,130.605933,98,0.968750,0.140625,2.000000,2.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=99, blocked=0.1406, p95_abs=92.41, sats=8",50.982167,9.870877,92.406073,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
1.093750,0.100000,0.100000,7.102586,4.235163,132.016455,99,0.953125,0.136719,2.000000,2.000000,"active=False, close=False, far=False, close_streak=0, far_streak=0, clear=100, blocked=0.1367, p95_abs=90.98, sats=8",50.797643,7.858592,90.981886,0.500000,0.500000,8.000000,0.000000,nagoya_run3_seg235,mode_aware_hysteresis_quality_veto_regime_gate,stateful-branch-hysteresis,False
1.953125,0.752000,0.600000,13.875791,15.471932,30.875352,0,0.312500,0.217014,9.000000,9.000000,"active=False, mode=clear, close=True, far=False, close_streak=1, far_streak=0, clear=0, blocked=0.2170, p95_abs=41.87, sats=9",18.555516,9.581056,41.870097,0.777778,0.555556,9.000000,1.000000,tokyo_run1_seg1463,branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-exit-hysteresis,False
1.859375,0.789916,0.596639,13.453057,25.534605,49.147533,1,0.281250,0.206597,9.000000,9.000000,"active=False, mode=clear, close=False, far=False, close_streak=0, far_streak=0, clear=1, blocked=0.2066, p95_abs=40.41, sats=9",17.797441,8.202634,40.409991,0.777778,0.555556,9.000000,0.000000,tokyo_run1_seg1463,branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-exit-hysteresis,False
1.796875,0.721739,0.513043,12.239732,24.955925,45.555848,2,0.296875,0.224609,8.000000,8.000000,"active=False, mode=clear, close=False, far=False, close_streak=0, far_streak=0, clear=2, blocked=0.2246, p95_abs=39.90, sats=8",17.783363,7.217975,39.896552,0.750000,0.500000,8.000000,0.000000,tokyo_run1_seg1463,branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-exit-hysteresis,False
1.531250,0.714286,0.448980,10.991015,26.443020,44.949140,3,0.281250,0.191406,8.000000,8.000000,"active=False, mode=clear, close=False, far=False, close_streak=0, far_streak=0, clear=3, blocked=0.1914, p95_abs=40.81, sats=8",17.283012,7.534717,40.808682,0.750000,0.500000,8.000000,0.000000,tokyo_run1_seg1463,branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-exit-hysteresis,False
2.531250,0.709877,0.709877,12.255395,20.193959,47.302036,4,0.421875,0.361607,7.000000,7.000000,"active=False, mode=clear, close=False, far=False, close_streak=0, far_streak=0, clear=4, blocked=0.3616, p95_abs=37.09, sats=7",15.332488,8.419743,37.088328,0.714286,0.714286,7.000000,0.000000,tokyo_run1_seg1463,branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-exit-hysteresis,False
2.281250,0.630137,0.328767,11.835748,20.583109,46.404221,5,0.312500,0.253472,9.000000,9.000000,"active=False, mode=clear, close=False, far=False, close_streak=0, far_streak=0, clear=5, blocked=0.2535, p95_abs=42.01, sats=9",16.392884,8.735239,42.005789,0.666667,0.333333,9.000000,0.000000,tokyo_run1_seg1463,branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-exit-hysteresis,False
2.328125,0.758389,0.369128,14.667762,17.319549,46.678069,6,0.359375,0.258681,9.000000,9.000000,"active=False, mode=clear, close=False, far=False, close_streak=0, far_streak=0, clear=6, blocked=0.2587, p95_abs=45.12, sats=9",17.077168,11.221900,45.119351,0.777778,0.333333,9.000000,0.000000,tokyo_run1_seg1463,branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-exit-hysteresis,False
2.265625,0.662069,0.400000,14.174350,17.245441,42.876591,7,0.468750,0.251736,9.000000,9.000000,"active=False, mode=clear, close=False, far=False, close_streak=0, far_streak=0, clear=7, blocked=0.2517, p95_abs=44.28, sats=9",16.442746,9.976882,44.279914,0.666667,0.333333,9.000000,0.000000,tokyo_run1_seg1463,branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-exit-hysteresis,False
2.562500,0.792683,0.439024,14.024410,14.622109,42.877959,8,0.390625,0.284722,9.000000,9.000000,"active=False, mode=clear, close=False, far=False, close_streak=0, far_streak=0, clear=8, blocked=0.2847, p95_abs=46.48, sats=9",17.306586,11.742067,46.475744,0.777778,0.444444,9.000000,0.000000,tokyo_run1_seg1463,branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-exit-hysteresis,False
2.484375,0.578616,0.371069,13.431896,10.373337,33.742818,9,0.531250,0.248437,10.000000,10.000000,"active=False, mode=clear, close=False, far=False, close_streak=0, far_streak=0, clear=9, blocked=0.2484, p95_abs=47.21, sats=10",20.101116,8.282211,47.210610,0.700000,0.400000,10.000000,0.000000,tokyo_run1_seg1463,branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-exit-hysteresis,False
3.156250,0.608911,0.440594,13.718728,5.942763,28.627860,10,0.578125,0.315625,10.000000,10.000000,"active=False, mode=clear, close=False, far=False, close_streak=0, far_streak=0, clear=10, blocked=0.3156, p95_abs=47.64, sats=10",20.261347,9.409986,47.639830,0.700000,0.500000,10.000000,0.000000,tokyo_run1_seg1463,branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-exit-hysteresis,False
4.109375,0.619772,0.448669,14.639220,3.213169,25.220020,11,0.781250,0.410937,10.000000,10.000000,"active=False, mode=clear, close=False, far=False, close_streak=0, far_streak=0, clear=11, blocked=0.4109, p95_abs=48.18, sats=10",20.251357,10.268239,48.182506,0.700000,0.500000,10.000000,0.000000,tokyo_run1_seg1463,branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-exit-hysteresis,False
4.578125,0.645051,0.392491,14.847192,0.090097,21.848217,12,0.828125,0.457812,10.000000,10.000000,"active=False, mode=clear, close=False, far=False, close_streak=0, far_streak=0, clear=12, blocked=0.4578, p95_abs=47.84, sats=10",19.664506,9.076953,47.837044,0.700000,0.400000,10.000000,0.000000,tokyo_run1_seg1463,branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-exit-hysteresis,False
4.781250,0.640523,0.398693,15.382660,0.761606,18.958263,13,0.796875,0.478125,10.000000,10.000000,"active=False, mode=clear, close=False, far=False, close_streak=0, far_streak=0, clear=13, blocked=0.4781, p95_abs=49.13, sats=10",19.536296,9.257203,49.125156,0.700000,0.400000,10.000000,0.000000,tokyo_run1_seg1463,branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-exit-hysteresis,False
5.640625,0.576177,0.396122,14.889809,3.310515,17.421509,14,0.875000,0.564062,10.000000,10.000000,"active=False, mode=clear, close=False, far=False, close_streak=0, far_streak=0, clear=14, blocked=0.5641, p95_abs=50.16, sats=10",19.475566,9.356677,50.156145,0.600000,0.400000,10.000000,0.000000,tokyo_run1_seg1463,branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-exit-hysteresis,False
5.375000,0.488372,0.404070,15.722220,1.453700,16.072464,15,0.875000,0.537500,10.000000,10.000000,"active=False, mode=clear, close=False, far=False, close_streak=0, far_streak=0, clear=15, blocked=0.5375, p95_abs=50.66, sats=10",19.524025,8.917746,50.661640,0.500000,0.400000,10.000000,0.000000,tokyo_run1_seg1463,branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-exit-hysteresis,False
4.484375,0.487805,0.275261,10.136000,2.651412,14.471788,16,0.890625,0.498264,9.000000,9.000000,"active=False, mode=clear, close=True, far=False, close_streak=1, far_streak=0, clear=0, blocked=0.4983, p95_abs=48.44, sats=9",16.485193,6.503215,48.441978,0.555556,0.333333,9.000000,1.000000,tokyo_run1_seg1463,branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-exit-hysteresis,False
4.843750,0.403226,0.296774,10.997676,0.393062,13.405387,17,0.921875,0.538194,9.000000,9.000000,"active=False, mode=clear, close=False, far=False, close_streak=0, far_streak=0, clear=1, blocked=0.5382, p95_abs=48.43, sats=9",16.111449,6.065054,48.427235,0.444444,0.333333,9.000000,0.000000,tokyo_run1_seg1463,branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-exit-hysteresis,False
5.234375,0.397015,0.205970,10.746271,1.209413,13.633573,18,0.921875,0.581597,9.000000,9.000000,"active=False, mode=clear, close=False, far=False, close_streak=0, far_streak=0, clear=2, blocked=0.5816, p95_abs=48.54, sats=9",16.178492,5.196629,48.537922,0.444444,0.222222,9.000000,0.000000,tokyo_run1_seg1463,branch_aware_hysteresis_quality_veto_regime_gate,stateful-branch-exit-hysteresis,False
