epoch,tow,ecef_x,ecef_y,ecef_z,error_m,sub50cm,fix,false_fix,source
5543,188579.39999890327,-3959741.2473111562,3350376.9249143773,3699234.373500316,16.751044404452596,0,0,0,retained_production
5544,188579.59999990463,-3959741.8573681396,3350376.3268683916,3699234.2348299497,16.755447477254865,0,0,0,retained_production
5545,188579.79999899864,-3959742.4576337906,3350375.7917014016,3699234.137380129,16.756105722550675,0,0,0,retained_production
5546,188580.0,-3959742.96689765,3350375.2608863767,3699234.047121763,16.758154178295257,0,0,0,retained_production
5547,188580.20000004768,-3959743.462353027,3350374.7805120624,3699234.004327283,16.757764072634938,0,0,0,retained_production
5548,188580.40000009537,-3959743.9199256264,3350374.315131921,3699233.9495656635,16.757986168321843,0,0,0,retained_production
5549,188580.59999990463,-3959744.333275908,3350373.8629600666,3699233.9010165925,16.754257879983943,0,0,0,retained_production
5550,188580.79999995232,-3959736.7084,3350387.9708,3699231.5312,0.029237646880429187,1,0,0,pf_seeded_rtk_consensus
5551,188581.0,-3959737.0499,3350387.5547,3699231.5045,0.052218291966901,1,0,0,pf_seeded_rtk_consensus
5552,188581.199999094,-3959737.396,3350387.1877,3699231.5142,0.028048707276660312,1,0,0,pf_seeded_rtk_consensus
5553,188581.39999890327,-3959745.7137164106,3350372.2974839923,3699233.879779112,16.76744031089155,0,0,0,retained_production
5554,188581.59999990463,-3959737.9509,3350386.5114,3699231.5575,0.016279434673877165,1,0,0,pf_seeded_rtk_consensus
5555,188581.79999995232,-3959738.1816,3350386.2003,3699231.5865,0.022594247096527027,1,0,0,pf_seeded_rtk_consensus
5556,188582.0,-3959738.3808,3350385.9248,3699231.6106,0.031145465095095297,1,0,0,pf_seeded_rtk_consensus
5557,188582.20000004768,-3959746.5989400716,3350371.15139987,3699233.9974306272,16.7689940748049,0,0,0,retained_production
5558,188582.39999890327,-3959738.7438,3350385.4621,3699231.6988,0.010280564098204444,1,0,0,pf_seeded_rtk_consensus
5559,188582.59999990463,-3959738.882,3350385.2527,3699231.7365,0.016611441830662477,1,0,0,pf_seeded_rtk_consensus
5560,188582.79999899864,-3959739.0024,3350385.0661,3699231.777,0.020365903167930688,1,0,0,pf_seeded_rtk_consensus
5561,188583.0,-3959739.0857,3350384.8933,3699231.7966,0.045351295257924404,1,0,0,pf_seeded_rtk_consensus
5562,188583.20000004768,-3959739.1824,3350384.7627,3699231.84,0.030731905609560812,1,0,0,pf_seeded_rtk_consensus
5563,188583.39999890327,-3959739.269,3350384.6282,3699231.8784,0.025814724570122398,1,0,0,pf_seeded_rtk_consensus
5564,188583.59999990463,-3959739.3556,3350384.4754,3699231.9171,0.034028370476302444,1,0,0,pf_seeded_rtk_consensus
5565,188583.79999899864,-3959739.4379,3350384.334,3699231.9617,0.029676590207416923,1,0,0,pf_seeded_rtk_consensus
5566,188584.0,-3959739.5267,3350384.1875,3699232.0106,0.0258785622513994,1,0,0,pf_seeded_rtk_consensus
5567,188584.20000004768,-3959739.6101,3350384.0379,3699232.0714,0.015791770013226857,1,0,0,pf_seeded_rtk_consensus
5568,188584.40000009537,-3959747.7402893016,3350369.3250666023,3699234.4709520247,16.7902892971628,0,0,0,retained_production
5569,188584.59999895096,-3959739.8016,3350383.668,3699232.2013,0.01903286650180398,1,0,0,pf_seeded_rtk_consensus
5570,188584.79999899864,-3959739.9164,3350383.4494,3699232.2931,0.014294404662681382,1,0,0,pf_seeded_rtk_consensus
5571,188585.0,-3959740.0144,3350383.1893,3699232.3905,0.02716431433533783,1,0,0,pf_seeded_rtk_consensus
5572,188585.20000004768,-3959748.182385229,3350368.3836910715,3699234.867345896,16.78507813479463,0,0,0,retained_production
5573,188585.40000009537,-3959740.2783,3350382.6022,3699232.6874,0.022469757228453884,1,0,0,pf_seeded_rtk_consensus
5574,188585.59999895096,-3959740.3871,3350382.257,3699232.8789,0.02440532725062751,1,0,0,pf_seeded_rtk_consensus
5575,188585.79999899864,-3959740.497,3350381.901,3699233.0981,0.0207077279271103,1,0,0,pf_seeded_rtk_consensus
5576,188586.0,-3959748.63137648,3350366.981567534,3699235.696263009,16.789032762157934,0,0,0,retained_production
5577,188586.20000004768,-3959740.6778,3350381.0961,3699233.6351,0.02749654521032554,1,0,0,pf_seeded_rtk_consensus
5578,188586.40000009537,-3959740.7612,3350380.6655,3699233.9563,0.03543416413877052,1,0,0,pf_seeded_rtk_consensus
5579,188586.59999895096,-3959740.8413,3350380.2152,3699234.3156,0.0506131406833245,1,0,0,pf_seeded_rtk_consensus
5580,188586.79999899864,-3959748.917172861,3350365.2056104457,3699237.0534784235,16.80039131170823,0,0,0,retained_production
5581,188587.0,-3959740.9357,3350379.2583,3699235.1057,0.07074934615802747,1,0,0,pf_seeded_rtk_consensus
5582,188587.20000004768,-3959740.9787,3350378.7413,3699235.5629,0.08798744203734121,1,0,0,pf_seeded_rtk_consensus
5583,188587.40000009537,-3959741.0037,3350378.2079,3699236.0412,0.10227971417034108,1,0,0,pf_seeded_rtk_consensus
5584,188587.59999895096,-3959749.02977041,3350363.104249177,3699238.935245034,16.821504273691218,0,0,0,retained_production
5585,188587.79999899864,-3959740.8678,3350377.0265,3699237.1388,0.034280168993755224,1,0,0,pf_seeded_rtk_consensus
5586,188588.0,-3959740.8407,3350376.3956,3699237.738,0.0427603787613928,1,0,0,pf_seeded_rtk_consensus
5587,188588.199999094,-3959740.8069,3350375.7353,3699238.3955,0.03841809458034681,1,0,0,pf_seeded_rtk_consensus
5588,188588.40000009537,-3959748.8896828336,3350360.514997371,3699241.4411881226,16.81414478375438,0,0,0,retained_production
5589,188588.59999895096,-3959740.7033,3350374.2889,3699239.8463,0.033849519653544775,1,0,0,pf_seeded_rtk_consensus
5590,188588.79999995232,-3959740.6366,3350373.5219,3699240.6868,0.02103354464567614,1,0,0,pf_seeded_rtk_consensus
5591,188589.0,-3959740.5383,3350372.703,3699241.5302,0.04644276063383529,1,0,0,pf_seeded_rtk_consensus
5592,188589.199999094,-3959748.496241174,3350357.35572475,3699244.8323955764,16.823757611115507,0,0,0,retained_production
5593,188589.40000009537,-3959740.1952,3350371.038,3699243.434,0.027332032339410353,1,0,0,pf_seeded_rtk_consensus
5594,188589.59999895096,-3959739.9893,3350370.19,3699244.4316,0.02824623895543722,1,0,0,pf_seeded_rtk_consensus
5595,188589.79999995232,-3959739.7669,3350369.334,3699245.4663,0.025073890960887524,1,0,0,pf_seeded_rtk_consensus
5596,188590.0,-3959747.6267350395,3350353.956372077,3699248.8944647587,16.814931892021377,0,0,0,retained_production
5597,188590.199999094,-3959739.2307,3350367.6104,3699247.6187,0.022116509786545602,1,0,0,pf_seeded_rtk_consensus
5598,188590.40000009537,-3959738.9527,3350366.7232,3699248.7288,0.024252216321667994,1,0,0,pf_seeded_rtk_consensus
5599,188590.59999895096,-3959738.6552,3350365.8249,3699249.8774,0.02196838621015692,1,0,0,pf_seeded_rtk_consensus
5600,188590.79999995232,-3959746.4769155025,3350350.385568783,3699253.4018367967,16.82614003357497,0,0,0,retained_production
5601,188591.0,-3959738.0141,3350363.9786,3699252.23,0.024239843357621742,1,0,0,pf_seeded_rtk_consensus
5602,188591.199999094,-3959737.6847,3350363.0362,3699253.4362,0.02803158917747339,1,0,0,pf_seeded_rtk_consensus
5603,188591.40000009537,-3959737.349,3350362.09,3699254.6716,0.021586106668341643,1,0,0,pf_seeded_rtk_consensus
5604,188591.59999895096,-3959745.1458346243,3350346.6217362727,3699258.3102311078,16.814880702495504,0,0,0,retained_production
5605,188591.79999995232,-3959736.6532,3350360.165,3699257.1889,0.006004165282149752,1,0,0,pf_seeded_rtk_consensus
5606,188592.0,-3959736.2906,3350359.171,3699258.4349,0.03315373254801242,1,0,0,pf_seeded_rtk_consensus
5607,188592.199999094,-3959744.0901862048,3350343.6775494595,3699262.093153338,16.82431520545831,0,0,0,retained_production
5608,188592.40000009537,-3959743.7213010183,3350342.694389853,3699263.382943385,16.823937921921612,0,0,0,retained_production
5609,188592.59999895096,-3959735.2003,3350356.2077,3699262.2926,0.03866186780960379,1,0,0,pf_seeded_rtk_consensus
5610,188592.79999995232,-3959734.8052,3350355.2335,3699263.616,0.020408086594734375,1,0,0,pf_seeded_rtk_consensus
5611,188593.0,-3959742.5724038845,3350339.7143068635,3699267.2673447607,16.842646266635576,0,0,0,retained_production
5612,188593.199999094,-3959742.1488998192,3350338.722804973,3699268.6002804986,16.8399109481325,0,0,0,retained_production
5613,188593.40000009537,-3959733.5789,3350352.2829,3699267.6042,0.01155248917688499,1,0,0,pf_seeded_rtk_consensus
5614,188593.59999895096,-3959733.1561,3350351.2918,3699268.9311,0.02795102859634143,1,0,0,pf_seeded_rtk_consensus
5615,188593.79999995232,-3959732.74,3350350.3139,3699270.2641,0.02999700004335684,1,0,0,pf_seeded_rtk_consensus
5616,188594.0,-3959740.5051487884,3350334.8130769017,3699273.9241329585,16.84795225794811,0,0,0,retained_production
5617,188594.199999094,-3959740.066862877,3350333.8410293246,3699275.2414254467,16.842018742983296,0,0,0,retained_production
5618,188594.40000009537,-3959731.4805,3350347.4212,3699274.2241,0.01957804860469667,1,0,0,pf_seeded_rtk_consensus
5619,188594.59999895096,-3959731.0773,3350346.4762,3699275.5206,0.020588589161913296,1,0,0,pf_seeded_rtk_consensus
5620,188594.79999995232,-3959738.8431904158,3350330.993513383,3699279.1306302967,16.84479106076692,0,0,0,retained_production
5621,188595.0,-3959730.2478,3350344.5836,3699278.0891,0.026574612178343386,1,0,0,pf_seeded_rtk_consensus
5622,188595.199999094,-3959729.8455,3350343.6473,3699279.3829,0.010116817655099771,1,0,0,pf_seeded_rtk_consensus
5623,188595.40000009537,-3959729.4392,3350342.7068,3699280.6648,0.009975971137722235,1,0,0,pf_seeded_rtk_consensus
5624,188595.59999895096,-3959737.197909778,3350327.2106528673,3699284.2428152347,16.842771311349754,0,0,0,retained_production
5625,188595.79999995232,-3959728.642,3350340.8352,3699283.1905,0.018239791725392657,1,0,0,pf_seeded_rtk_consensus
5626,188596.0,-3959728.2457,3350339.8954,3699284.4405,0.026553719178877822,1,0,0,pf_seeded_rtk_consensus
5627,188596.199999094,-3959727.8558,3350338.982,3699285.6889,0.025734218573702828,1,0,0,pf_seeded_rtk_consensus
5628,188596.39999890327,-3959735.632717381,3350323.5260898476,3699289.254125799,16.834346171968946,0,0,0,retained_production
5629,188596.59999990463,-3959727.0878,3350337.1552,3699288.141,0.037213975881273204,1,0,0,pf_seeded_rtk_consensus
5630,188596.79999995232,-3959726.7106,3350336.2546,3699289.3421,0.05102871751874045,1,0,0,pf_seeded_rtk_consensus
5631,188597.0,-3959726.3251,3350335.3304,3699290.5038,0.10829316718930973,1,0,0,pf_seeded_rtk_consensus
5632,188597.199999094,-3959734.143771446,3350319.9059106973,3699294.022569001,16.886052021224227,0,0,0,retained_production
5633,188597.39999890327,-3959725.5888,3350333.5914,3699292.8976,0.08499035261054211,1,0,0,pf_seeded_rtk_consensus
5634,188597.59999990463,-3959725.2372,3350332.722,3699294.0636,0.09408294200100821,1,0,0,pf_seeded_rtk_consensus
5635,188597.79999995232,-3959733.046102847,3350317.2974555218,3699297.526138187,16.908116389505384,0,0,0,retained_production
5636,188598.0,-3959732.6965600788,3350316.477836652,3699298.713989891,16.895538419319088,0,0,0,retained_production
5637,188598.199999094,-3959732.372135457,3350315.632757577,3699299.8297817265,16.915619399381324,0,0,0,retained_production
5638,188598.39999890327,-3959732.023404877,3350314.791297814,3699300.956969809,16.930715771872453,0,0,0,retained_production
5639,188598.59999990463,-3959731.689737586,3350313.981659726,3699302.080287573,16.93083571730721,0,0,0,retained_production
5640,188598.79999995232,-3959731.3425057386,3350313.17651542,3699303.195584301,16.926936105207954,0,0,0,retained_production
5641,188599.0,-3959730.980740636,3350312.355095898,3699304.271455709,16.93426660109189,0,0,0,retained_production
5642,188599.199999094,-3959730.6692450875,3350311.5840640543,3699305.375461241,16.932540730443666,0,0,0,retained_production
5643,188599.39999890327,-3959730.3116447525,3350310.7813444296,3699306.4122864464,16.936832166636115,0,0,0,retained_production
5644,188599.59999990463,-3959729.990299362,3350310.0226390446,3699307.468607272,16.931212251353067,0,0,0,retained_production
5645,188599.79999995232,-3959729.644383618,3350309.251929048,3699308.5060718693,16.9303493960585,0,0,0,retained_production
5646,188600.0,-3959729.3271019734,3350308.5009605554,3699309.545560736,16.935079827410114,0,0,0,retained_production
5647,188600.199999094,-3959729.0017542834,3350307.7585393656,3699310.559599665,16.932024299931417,0,0,0,retained_production
5648,188600.39999890327,-3959728.5217521037,3350307.3129157815,3699311.447990117,16.588937220931758,0,0,0,retained_production
5649,188600.59999990463,-3959728.179646024,3350306.5743627576,3699312.4196756408,16.58553419199019,0,0,0,retained_production
5650,188600.79999995232,-3959727.8462130893,3350305.84875359,3699313.3911076467,16.583053083280493,0,0,0,retained_production
5651,188601.0,-3959727.5715896366,3350305.1643118183,3699314.3794931914,16.58141009400944,0,0,0,retained_production
5652,188601.199999094,-3959727.2694742586,3350304.469346915,3699315.3454948952,16.57830101702156,0,0,0,retained_production
5653,188601.39999890327,-3959726.9946146463,3350303.841025535,3699316.407175652,16.548711096371875,0,0,0,retained_production
5654,188601.59999990463,-3959726.700786094,3350303.130816482,3699317.308350442,16.562606442767045,0,0,0,retained_production
5655,188601.79999995232,-3959726.41506276,3350302.43549835,3699318.22891828,16.57421421080199,0,0,0,retained_production
5656,188602.0,-3959726.1306064874,3350301.7701524347,3699319.1466098735,16.568768856101077,0,0,0,retained_production
5657,188602.199999094,-3959725.858815553,3350301.106738179,3699320.057838497,16.57418926364021,0,0,0,retained_production
5658,188602.39999890327,-3959725.583760874,3350300.4663986666,3699320.9649121896,16.567511328702967,0,0,0,retained_production
5659,188602.59999990463,-3959725.313910445,3350299.8153718514,3699321.8134043394,16.5790040454428,0,0,0,retained_production
5660,188602.79999995232,-3959716.9239,3350313.4574,3699320.3603,0.03202904930247263,1,0,0,pf_seeded_rtk_consensus
5661,188603.0,-3959716.671,3350312.8592,3699321.1523,0.03889640090764481,1,0,0,pf_seeded_rtk_consensus
5662,188603.199999094,-3959724.2263659667,3350298.535413712,3699324.149141408,15.981647695693942,0,0,0,retained_production
5663,188603.39999890327,-3959723.811230398,3350298.2269700994,3699324.867038344,15.684821166566106,0,0,0,retained_production
5664,188603.59999990463,-3959723.391873755,3350297.922911369,3699325.5795083027,15.401778828530034,0,0,0,retained_production
5665,188603.79999995232,-3959715.7715,3350310.7275,3699324.0276,0.035455041783104636,1,0,0,pf_seeded_rtk_consensus
5666,188604.0,-3959722.5628749905,3350297.371876738,3699326.924416592,14.836794964659932,0,0,0,retained_production
5667,188604.199999094,-3959722.3410244957,3350296.9192356863,3699327.53607956,14.819738580418264,0,0,0,retained_production
5668,188604.39999890327,-3959715.2513,3350309.3723,3699325.927,0.05684522883234955,1,0,0,pf_seeded_rtk_consensus
5669,188604.59999990463,-3959715.1772,3350308.9807,3699326.5824,0.19743325443488635,1,0,0,pf_seeded_rtk_consensus
5670,188604.79999995232,-3959721.252472733,3350296.494901322,3699328.9890419985,13.817179633159757,0,0,0,retained_production
5671,188605.0,-3959720.8989675813,3350296.381009799,3699329.43597199,13.496687257659644,0,0,0,retained_production
5672,188605.199999094,-3959720.5630787956,3350296.306555513,3699329.827104022,13.163920175614386,0,0,0,retained_production
5673,188605.39999890327,-3959720.23519619,3350296.2517123064,3699330.1906861784,12.832481756064979,0,0,0,retained_production
5674,188605.59999990463,-3959719.921632416,3350296.228539989,3699330.50903523,12.495178367840587,0,0,0,retained_production
5675,188605.79999995232,-3959714.1545,3350306.9663,3699329.0678,0.07592878234613333,1,0,0,pf_seeded_rtk_consensus
5676,188606.0,-3959719.320150368,3350296.2410886227,3699331.0612872345,11.829571838577227,0,0,0,retained_production
5677,188606.199999094,-3959719.0364699666,3350296.2843101327,3699331.2838583034,11.493746965658003,0,0,0,retained_production
5678,188606.39999890327,-3959718.743349249,3350296.3120324817,3699331.529362933,11.18425904065766,0,0,0,retained_production
5679,188606.59999990463,-3959718.623475701,3350296.105899357,3699331.793985711,11.178284535579278,0,0,0,retained_production
5680,188606.79999995232,-3959718.558660336,3350295.9411558574,3699332.036209912,11.16758831613045,0,0,0,retained_production
5681,188607.0,-3959718.3272524825,3350296.0232370854,3699332.237792288,10.873619423344731,0,0,0,retained_production
5682,188607.199999094,-3959718.0991596347,3350296.111340615,3699332.428933966,10.585151704290125,0,0,0,retained_production
5683,188607.39999890327,-3959717.881560349,3350296.2234272114,3699332.585680834,10.285610066525972,0,0,0,retained_production
5684,188607.59999990463,-3959717.6677280394,3350296.3434374183,3699332.729781359,9.99024183422843,0,0,0,retained_production
5685,188607.79999995232,-3959713.5759,3350305.2022,3699331.5939,0.13153805557801243,1,0,0,pf_seeded_rtk_consensus
5686,188608.0,-3959717.4260491575,3350296.3806405393,3699332.992254578,9.683794377888596,0,0,0,retained_production
5687,188608.199999094,-3959717.352640788,3350296.2734801774,3699333.123543548,9.680298288714313,0,0,0,retained_production
5688,188608.39999890327,-3959717.1366973734,3350296.4421387073,3699333.1695192857,9.372562309207655,0,0,0,retained_production
5689,188608.59999990463,-3959716.933327957,3350296.6229864713,3699333.196906959,9.073046022669532,0,0,0,retained_production
5690,188608.79999995232,-3959716.744836963,3350296.8286255132,3699333.1918264534,8.76796562687278,0,0,0,retained_production
5691,188609.0,-3959716.559281411,3350297.029930776,3699333.1934456355,8.481853843856959,0,0,0,retained_production
5692,188609.199999094,-3959716.3824758306,3350297.2506357133,3699333.1740439236,8.192232147086537,0,0,0,retained_production
5693,188609.39999890327,-3959716.209448476,3350297.4741110224,3699333.1540058604,7.907974554631459,0,0,0,retained_production
5694,188609.59999990463,-3959716.206879488,3350297.458731836,3699333.167734773,7.912497365798336,0,0,0,retained_production
5695,188609.79999995232,-3959716.2023489117,3350297.4458796987,3699333.1805880778,7.916637706660361,0,0,0,retained_production
5696,188610.0,-3959716.198733832,3350297.433897674,3699333.1927144853,7.9142903865290215,0,0,0,retained_production
5697,188610.199999094,-3959716.19945733,3350297.414342186,3699333.2279245774,7.917494227826583,0,0,0,retained_production
5698,188610.39999890327,-3959713.2398,3350304.6433,3699332.2142,0.0362321681398797,1,0,0,pf_seeded_rtk_consensus
5699,188610.59999990463,-3959713.2183,3350304.6144,3699332.2402,0.04803425884729908,1,0,0,pf_seeded_rtk_consensus
5700,188610.79999995232,-3959713.2279,3350304.5885,3699332.293,0.03124195911054034,1,0,0,pf_seeded_rtk_consensus
5701,188611.0,-3959713.1974,3350304.5561,3699332.3137,0.05022608876824647,1,0,0,pf_seeded_rtk_consensus
5702,188611.199999094,-3959713.2018,3350304.5399,3699332.3576,0.032765988267111364,1,0,0,pf_seeded_rtk_consensus
5703,188611.39999890327,-3959713.1909,3350304.5195,3699332.3845,0.033676549585128696,1,0,0,pf_seeded_rtk_consensus
5704,188611.59999990463,-3959713.1873,3350304.5005,3699332.4079,0.03355517855218301,1,0,0,pf_seeded_rtk_consensus
5705,188611.79999995232,-3959713.1949,3350304.4926,3699332.4284,0.026935663989721616,1,0,0,pf_seeded_rtk_consensus
5706,188612.0,-3959713.2042,3350304.4893,3699332.441,0.030681101865281148,1,0,0,pf_seeded_rtk_consensus
5707,188612.20000004768,-3959713.1947,3350304.4921,3699332.4271,0.026722836955047388,1,0,0,pf_seeded_rtk_consensus
5708,188612.39999890327,-3959713.1958,3350304.4938,3699332.43,0.024582107685090913,1,0,0,pf_seeded_rtk_consensus
5709,188612.59999990463,-3959715.5079164174,3350298.183984451,3699333.270253233,6.793421608850805,0,0,0,retained_production
5710,188612.79999899864,-3959715.5026256973,3350298.182603558,3699333.2718717353,6.793114046961606,0,0,0,retained_production
5711,188613.0,-3959715.500754753,3350298.1824667985,3699333.268044312,6.792134904686707,0,0,0,retained_production
5712,188613.20000004768,-3959715.510231858,3350298.185704186,3699333.2742785015,6.793103866831153,0,0,0,retained_production
5713,188613.39999890327,-3959715.506139572,3350298.1866090866,3699333.274444155,6.790890123311198,0,0,0,retained_production
5714,188613.59999990463,-3959715.5013450133,3350298.183931839,3699333.2743416196,6.791747449999854,0,0,0,retained_production
5715,188613.79999899864,-3959715.4983431064,3350298.1868708674,3699333.2770252307,6.788323491164855,0,0,0,retained_production
5716,188614.0,-3959715.4910491933,3350298.186119387,3699333.2727023107,6.786021020125358,0,0,0,retained_production
5717,188614.20000004768,-3959715.488822516,3350298.187236374,3699333.2806658293,6.785219865556478,0,0,0,retained_production
5718,188614.39999890327,-3959715.5009354637,3350298.187149917,3699333.279256115,6.789219780115128,0,0,0,retained_production
5719,188614.59999990463,-3959715.4845038382,3350298.1845287452,3699333.279373406,6.786129482924715,0,0,0,retained_production
5720,188614.79999899864,-3959715.491878634,3350298.186582775,3699333.283275797,6.787188356509249,0,0,0,retained_production
5721,188615.0,-3959715.4846303877,3350298.1850564545,3699333.28410682,6.786272998234136,0,0,0,retained_production
5722,188615.20000004768,-3959715.4941465766,3350298.1837655585,3699333.2847395474,6.79076620792723,0,0,0,retained_production
5723,188615.39999890327,-3959715.4694313514,3350298.185625408,3699333.2821409623,6.780392877496423,0,0,0,retained_production
5724,188615.59999990463,-3959715.491307637,3350298.179826849,3699333.2846845323,6.7934753153745255,0,0,0,retained_production
5725,188615.79999899864,-3959715.4815174527,3350298.182112946,3699333.287454476,6.78839457582078,0,0,0,retained_production
5726,188616.0,-3959715.48170928,3350298.182172368,3699333.2893366464,6.788641309085283,0,0,0,retained_production
5727,188616.20000004768,-3959715.481199757,3350298.1811708403,3699333.2889945824,6.78936159269949,0,0,0,retained_production
5728,188616.39999890327,-3959715.4827582305,3350298.176401618,3699333.286821374,6.79406251107141,0,0,0,retained_production
5729,188616.59999990463,-3959715.480244645,3350298.1782907867,3699333.291037411,6.7919874042623825,0,0,0,retained_production
5730,188616.79999899864,-3959715.4819168206,3350298.1752992976,3699333.28989952,6.796466449272029,0,0,0,retained_production
5731,188617.0,-3959715.485641105,3350298.1776622497,3699333.2937005064,6.794934738217079,0,0,0,retained_production
5732,188617.20000004768,-3959715.4778642715,3350298.1723254686,3699333.290277752,6.7968704804232045,0,0,0,retained_production
5733,188617.39999890327,-3959715.4756787713,3350298.163369975,3699333.306075045,6.795282980854887,0,0,0,retained_production
5734,188617.59999990463,-3959715.4646234927,3350298.1334499875,3699333.34563061,6.796015848295166,0,0,0,retained_production
5735,188617.79999899864,-3959715.4448537095,3350298.077155345,3699333.420955967,6.801320228283312,0,0,0,retained_production
5736,188618.0,-3959715.4008111903,3350297.9994700467,3699333.5320366384,6.79273459241762,0,0,0,retained_production
5737,188618.20000004768,-3959715.385943089,3350297.885742154,3699333.6955240383,6.801659462380561,0,0,0,retained_production
5738,188618.39999890327,-3959715.3528899425,3350297.718941898,3699333.8942576423,6.825355277815351,0,0,0,retained_production
5739,188618.59999990463,-3959715.305534873,3350297.533931681,3699334.1386580835,6.832313325749829,0,0,0,retained_production
5740,188618.79999899864,-3959715.1963058384,3350297.299101347,3699334.4485571426,6.835740851773129,0,0,0,retained_production
5741,188619.0,-3959715.081394782,3350297.0291755116,3699334.7957378267,6.836110959159694,0,0,0,retained_production
5742,188619.20000004768,-3959714.9629977597,3350296.7187691904,3699335.207181446,6.844514907196667,0,0,0,retained_production
5743,188619.39999890327,-3959714.834686806,3350296.382213655,3699335.6984240524,6.845884185082357,0,0,0,retained_production
5744,188619.59999990463,-3959714.6749444394,3350295.998847319,3699336.214551381,6.844789312891961,0,0,0,retained_production
5745,188619.79999899864,-3959714.5330177303,3350295.5793700926,3699336.8210470253,6.853280884311069,0,0,0,retained_production
5746,188620.0,-3959714.3625661875,3350295.1165419286,3699337.4786386276,6.85786836029336,0,0,0,retained_production
5747,188620.20000004768,-3959714.2100759465,3350294.6314342516,3699338.217461795,6.867434896721136,0,0,0,retained_production
5748,188620.39999890327,-3959713.9702097024,3350294.088521466,3699338.9130159435,6.868301716945934,0,0,0,retained_production
5749,188620.59999990463,-3959713.730513414,3350293.5252522333,3699339.6590389446,6.8715984624837265,0,0,0,retained_production
5750,188620.79999899864,-3959713.490065167,3350292.9323384557,3699340.4426146355,6.88931243420886,0,0,0,retained_production
5751,188621.0,-3959713.2346973564,3350292.3382437956,3699341.221795717,6.887911328103533,0,0,0,retained_production
5752,188621.20000004768,-3959712.9889980247,3350291.7549410723,3699342.0578782293,6.877897679237363,0,0,0,retained_production
5753,188621.39999890327,-3959712.765991737,3350291.1408988438,3699342.928001002,6.895763685270344,0,0,0,retained_production
5754,188621.59999990463,-3959712.477816656,3350290.5157862385,3699343.7746024616,6.885746903927707,0,0,0,retained_production
5755,188621.79999899864,-3959712.2071226668,3350289.8679232276,3699344.6493263654,6.892297249016399,0,0,0,retained_production
5756,188622.0,-3959711.9154517446,3350289.2171977265,3699345.550151039,6.878538781806279,0,0,0,retained_production
5757,188622.20000004768,-3959711.4253767086,3350288.749595359,3699346.499059032,6.606560582184755,0,0,0,retained_production
5758,188622.39999890327,-3959710.919072512,3350288.250657302,3699347.489254797,6.337885899601105,0,0,0,retained_production
5759,188622.59999990463,-3959710.4047215306,3350287.7382067116,3699348.4958331506,6.0567263865460035,0,0,0,retained_production
5760,188622.79999899864,-3959709.8913330417,3350287.2318386417,3699349.4913989054,5.740548687256299,0,0,0,retained_production
5761,188623.0,-3959709.3724142537,3350286.715887906,3699350.4970927197,5.4106729748665625,0,0,0,retained_production
5762,188623.20000004768,-3959708.8367369813,3350286.1601338973,3699351.5523091992,5.100610225246021,0,0,0,retained_production
5763,188623.39999890327,-3959708.292176071,3350285.582054691,3699352.6327853245,4.800203138592337,0,0,0,retained_production
5764,188623.59999990463,-3959707.90576494,3350284.732633648,3699353.779239013,4.794584150050602,0,0,0,retained_production
5765,188623.79999899864,-3959707.3649928626,3350284.142082732,3699354.869829397,4.476650486019076,0,0,0,retained_production
5766,188624.0,-3959706.8398198085,3350283.569696334,3699355.9346134323,4.133640067667934,0,0,0,retained_production
5767,188624.20000004768,-3959706.318043096,3350282.987125953,3699357.012334334,3.789571026941246,0,0,0,retained_production
5768,188624.39999890327,-3959705.8090379653,3350282.417928953,3699358.0716164852,3.428759994029232,0,0,0,retained_production
5769,188624.59999990463,-3959705.308125595,3350281.850429225,3699359.1280454183,3.0618407895572757,0,0,0,retained_production
5770,188624.79999899864,-3959704.809690381,3350281.2705588383,3699360.200375827,2.7062001647407508,0,0,0,retained_production
5771,188625.0,-3959704.2733911723,3350280.5774004827,3699361.4232087685,2.4491382542602236,0,0,0,retained_production
5772,188625.20000004768,-3959703.7443831777,3350279.883202993,3699362.64652494,2.1922138025738147,0,0,0,retained_production
5773,188625.39999890327,-3959703.2689771983,3350279.3096989277,3699363.710479269,1.8407399684285937,0,0,0,retained_production
5774,188625.59999990463,-3959702.770578709,3350278.660288319,3699364.8751547,1.5706596994116435,0,0,0,retained_production
5775,188625.79999899864,-3959702.266894137,3350277.985320336,3699366.0759887733,1.3409361187059785,0,0,0,retained_production
5776,188626.0,-3959701.758463291,3350277.2923576897,3699367.3055558284,1.1574242856105896,0,0,0,retained_production
5777,188626.20000004768,-3959701.4090625457,3350276.340684499,3699368.600545804,1.12964395298032,0,0,0,retained_production
5778,188626.39999890327,-3959701.0170647325,3350275.3983361237,3699369.8700309284,1.1225565107308992,0,0,0,retained_production
5779,188626.59999990463,-3959700.4383870857,3350274.699553461,3699371.110914316,1.0130989317825616,0,0,0,retained_production
5780,188626.79999899864,-3959700.012904635,3350273.781432949,3699372.3665995835,1.0192963603674479,0,0,0,retained_production
5781,188627.0,-3959699.406597272,3350273.1376101337,3699373.586148191,0.9930224663207219,0,0,0,retained_production
5782,188627.20000004768,-3959698.950170857,3350272.285636668,3699374.8404847095,0.9834575542417171,0,0,0,retained_production
