tow,lat_deg,lon_deg,height_m,ecef_x,ecef_y,ecef_z,fix
188909.200,35.68193653,139.76394352,-76.8981,-3959397.362926,3350223.515310,3699538.319494,0
188909.400,35.68195174,139.76397928,-73.4465,-3959400.842415,3350222.219792,3699541.703459,0
188909.600,35.68196762,139.76401295,-70.5713,-3959403.809713,3350220.737965,3699544.811167,0
188909.800,35.68198163,139.76403817,-67.5680,-3959406.454739,3350219.985142,3699547.825516,0
188910.000,35.68199430,139.76406374,-64.5650,-3959409.185857,3350219.264359,3699550.718876,0
188910.200,35.68200719,139.76409460,-60.7390,-3959412.726126,3350218.599655,3699554.112466,0
188910.400,35.68202346,139.76414056,-54.2908,-3959418.607741,3350218.127232,3699559.339855,0
188910.600,35.68207045,139.76433165,-26.8266,-3959444.489792,3350217.366636,3699579.594574,0
188910.800,35.68246602,139.76511631,26.9579,-3959504.177314,3350174.825095,3699646.616875,0
188911.000,35.68248562,139.76517993,36.9128,-3959513.102200,3350174.831988,3699654.189571,0
188911.200,35.68249047,139.76525260,51.4180,-3959526.106413,3350177.217566,3699663.087228,0
188911.400,35.68233895,139.76537213,102.3679,-3959572.174661,3350202.022285,3699679.150663,0
188911.600,35.68233307,139.76541933,115.0920,-3959583.115505,3350205.682162,3699686.042000,0
188911.800,35.68234280,139.76543739,118.0324,-3959585.513952,3350205.569819,3699688.634411,0
188912.000,35.68235466,139.76543568,117.5138,-3959584.506263,3350204.920570,3699689.400495,0
188912.200,35.68236657,139.76542578,114.9674,-3959581.759682,3350203.770991,3699688.988838,0
188912.400,35.68237326,139.76538363,107.3931,-3959574.267826,3350202.429874,3699685.174086,0
188912.600,35.68231073,139.76532196,112.6438,-3959577.007389,3350212.060973,3699682.600673,0
188912.800,35.68232134,139.76532685,112.4960,-3959576.677603,3350211.201530,3699683.470805,0
188913.000,35.68240605,139.76539571,106.8858,-3959573.039942,3350199.958190,3699687.832852,0
188913.200,35.68242445,139.76539295,105.6120,-3959571.178937,3350198.711685,3699688.748631,0
188913.400,35.68243597,139.76539423,105.1196,-3959570.379755,3350197.883221,3699689.499390,0
188913.600,35.68244603,139.76540066,105.2346,-3959570.329975,3350197.078338,3699690.473327,0
188913.800,35.68245674,139.76540544,105.4585,-3959570.219033,3350196.418313,3699691.568895,0
188914.000,35.68246977,139.76540489,105.2953,-3959569.442387,3350195.825860,3699692.647638,0
188914.200,35.68247718,139.76540705,104.7101,-3959568.839506,3350195.059562,3699692.974387,0
188914.400,35.68248746,139.76540472,105.1309,-3959568.456393,3350195.011603,3699694.146256,0
188914.600,35.68249343,139.76540886,106.8041,-3959569.440630,3350195.354087,3699695.660432,0
188914.800,35.68249928,139.76541572,108.5275,-3959570.621237,3350195.539653,3699697.193107,0
188915.000,35.68250267,139.76541752,109.1857,-3959570.967499,3350195.618835,3699697.882178,0
188915.200,35.68250289,139.76542795,110.8497,-3959572.598192,3350195.761650,3699698.872884,0
188915.400,35.68249556,139.76545949,111.4224,-3959575.159663,3350194.189275,3699698.545994,0
188915.600,35.68263657,139.76543549,67.3145,-3959539.438645,3350166.811765,3699685.526784,0
188915.800,35.68269502,139.76528609,48.5896,-3959516.204540,3350164.868592,3699679.872117,0
188916.000,35.68270978,139.76526097,42.4680,-3959510.210495,3350162.775980,3699677.631605,0
188916.200,35.68271540,139.76525001,40.5191,-3959508.083330,3350162.275316,3699677.002021,0
188916.400,35.68271943,139.76524764,41.9938,-3959508.660696,3350163.044529,3699678.224679,0
188916.600,35.68271884,139.76527694,48.9706,-3959514.728415,3350164.704986,3699682.241628,0
188916.800,35.68260983,139.76534847,90.1106,-3959549.807734,3350185.902760,3699696.413487,0
188917.000,35.68252713,139.76543968,117.4382,-3959576.171751,3350197.394797,3699704.900365,0
188917.200,35.68251043,139.76546480,125.9473,-3959583.742216,3350200.821071,3699708.358608,0
188917.400,35.68251033,139.76546164,126.7414,-3959584.054674,3350201.459991,3699708.813151,0
188917.600,35.68252910,139.76544097,121.3191,-3959578.556648,3350199.258759,3699707.341941,0
188917.800,35.68259789,139.76535764,104.6525,-3959559.950917,3350193.397900,3699703.819651,0
188918.000,35.68261365,139.76534794,97.7606,-3959554.330937,3350189.793526,3699701.220591,0
188918.200,35.68264232,139.76534483,86.1524,-3959545.534593,3350182.719757,3699697.033328,0
188918.400,35.68282716,139.76538700,43.8351,-3959512.627839,3350149.876940,3699689.007718,0
188918.600,35.68282715,139.76538512,44.6480,-3959513.022595,3350150.433401,3699689.481120,0
188918.800,35.68264661,139.76534455,87.5474,-3959546.171424,3350183.291561,3699698.233590,0
188919.000,35.68262205,139.76534425,98.9232,-3959554.421509,3350190.307099,3699702.655549,0
188919.200,35.68260986,139.76535632,105.7366,-3959559.954278,3350193.557056,3699705.531448,0
188919.400,35.68255412,139.76542589,122.0092,-3959576.866485,3350199.617248,3699709.999331,0
188919.600,35.68253587,139.76544333,128.3959,-3959582.748245,3350202.526306,3699712.079335,0
188919.800,35.68253528,139.76544973,129.9851,-3959584.137081,3350202.941903,3699712.953598,0
188920.000,35.68254604,139.76544660,127.6772,-3959581.990993,3350201.497557,3699712.577470,0
188920.200,35.68259654,139.76541233,109.2964,-3959566.094858,3350192.111472,3699706.406696,0
188920.400,35.68284687,139.76542892,52.4931,-3959519.473952,3350150.697652,3699695.834942,0
188920.600,35.68265550,139.76535568,92.7626,-3959549.617149,3350184.886660,3699702.076644,0
188920.800,35.68263397,139.76536302,103.1361,-3959557.542511,3350190.721915,3699706.187157,0
188921.000,35.68263144,139.76536729,106.0174,-3959559.703930,3350192.044341,3699707.639640,0
188921.200,35.68263533,139.76537037,105.9678,-3959559.660884,3350191.643000,3699707.961401,0
188921.400,35.68263118,139.76536155,105.1306,-3959558.831077,3350191.987099,3699707.098622,0
188921.600,35.68262679,139.76535878,105.0332,-3959558.825763,3350192.310502,3699706.646483,0
188921.800,35.68262658,139.76536163,105.0777,-3959559.029968,3350192.145740,3699706.653895,0
188922.000,35.68262849,139.76535836,105.5505,-3959559.037704,3350192.540417,3699707.101234,0
188922.200,35.68262390,139.76534957,105.7093,-3959558.848687,3350193.422985,3699706.780566,0
188922.400,35.68261403,139.76534648,106.0272,-3959559.352778,3350194.215646,3699706.076629,0
188922.600,35.68261611,139.76534930,104.7957,-3959558.651449,3350193.287572,3699705.545768,0
188922.800,35.68263105,139.76535599,101.7435,-3959556.411931,3350190.599799,3699705.111392,0
188923.000,35.68265755,139.76534635,89.2878,-3959546.815523,3350183.623097,3699700.234380,0
188923.200,35.68286982,139.76535696,41.0056,-3959507.009369,3350148.684880,3699691.201882,0
188923.400,35.68287551,139.76532910,32.7129,-3959499.956703,3350146.021587,3699686.877935,0
188923.600,35.68287477,139.76532440,31.5693,-3959499.009473,3350145.776727,3699686.144472,0
188923.800,35.68285411,139.76539086,36.7318,-3959507.117389,3350144.756145,3699687.293743,0
188924.000,35.68285793,139.76539034,37.6206,-3959507.449616,3350145.098730,3699688.156310,0
188924.200,35.68285603,139.76539054,42.8554,-3959510.800715,3350147.911023,3699691.038843,0
188924.400,35.68265778,139.76532114,83.3409,-3959541.642444,3350182.235643,3699696.786221,0
188924.600,35.68263350,139.76532783,92.5145,-3959548.921660,3350187.601158,3699699.949021,0
188924.800,35.68263918,139.76532796,94.1654,-3959549.672386,3350188.221091,3699701.423678,0
188925.000,35.68264166,139.76531440,90.0288,-3959546.191834,3350186.883817,3699699.234766,0
188925.200,35.68269537,139.76524704,72.7684,-3959528.896682,3350180.238332,3699694.006888,0
188925.400,35.68264028,139.76532910,94.8798,-3959550.127706,3350188.470930,3699701.939744,0
188925.600,35.68266923,139.76546682,120.6651,-3959572.739144,3350191.271069,3699719.589819,0
188925.800,35.68267217,139.76546605,122.5419,-3959573.712834,3350192.186326,3699720.948991,0
188926.000,35.68265569,139.76535417,100.6265,-3959554.395644,3350189.109280,3699706.680527,0
188926.200,35.68265612,139.76534246,94.6048,-3959549.955964,3350186.740878,3699703.206881,0
188926.400,35.68263501,139.76532300,93.2591,-3959549.026460,3350188.261999,3699700.519747,0
188926.600,35.68216713,139.76480245,92.2815,-3959541.098639,3350243.282027,3699657.782183,0
188926.800,35.68264255,139.76532031,93.9336,-3959548.914350,3350188.487244,3699701.592724,0
188927.000,35.68265016,139.76533718,95.5548,-3959550.530308,3350187.853579,3699703.224193,0
188927.200,35.68265481,139.76534119,96.2960,-3959550.995078,3350187.770866,3699704.075163,0
188927.400,35.68265849,139.76533939,96.4212,-3959550.785493,3350187.807185,3699704.480085,0
188927.600,35.68264551,139.76533102,95.4816,-3959550.354924,3350188.435279,3699702.761912,0
188927.800,35.68266147,139.76535560,95.2233,-3959550.843495,3350185.933773,3699704.049737,0
188928.000,35.68267748,139.76536586,94.2832,-3959550.068773,3350184.062608,3699704.944659,0
188928.200,35.68267801,139.76535922,93.2662,-3959549.024246,3350183.965616,3699704.398783,0
188928.400,35.68268437,139.76535552,92.2209,-3959547.845163,3350183.406722,3699704.362850,0
188928.600,35.68267611,139.76534699,91.9020,-3959547.557207,3350184.174538,3699703.431722,0
188928.800,35.68268528,139.76534592,91.0570,-3959546.517249,3350183.422004,3699703.765369,0
188929.000,35.68269184,139.76534530,90.0040,-3959545.503774,3350182.637881,3699703.742857,0
188929.200,35.68269902,139.76534813,89.2797,-3959544.865530,3350181.762236,3699703.967186,0
188929.400,35.68269900,139.76534739,88.2530,-3959544.186367,3350181.275546,3699703.366758,0
188929.600,35.68270619,139.76534658,86.6847,-3959542.812036,3350180.207865,3699703.099419,0
188929.800,35.68271611,139.76533936,84.4820,-3959540.533402,3350179.136944,3699702.708687,0
188930.000,35.68272189,139.76533868,82.8958,-3959539.224580,3350178.109935,3699702.304437,0
188930.200,35.68272572,139.76534906,83.7191,-3959540.152754,3350177.664520,3699703.129950,0
188930.400,35.68272957,139.76535617,86.1743,-3959541.901009,3350178.300077,3699704.908980,0
188930.600,35.68274153,139.76536292,84.1132,-3959540.426103,3350176.252205,3699704.785232,0
188930.800,35.68274617,139.76537380,83.3154,-3959540.338670,3350174.887872,3699704.737587,0
188931.000,35.68275627,139.76538629,82.2979,-3959539.939150,3350173.068844,3699705.054063,0
188931.200,35.68277096,139.76539583,81.2067,-3959539.094519,3350171.222426,3699705.742097,0
188931.400,35.68277337,139.76541527,82.2755,-3959540.774569,3350170.339444,3699706.582553,0
188931.600,35.68278087,139.76541677,82.9994,-3959540.940820,3350170.301655,3699707.680880,0
188931.800,35.68279325,139.76542687,80.4988,-3959539.369213,3350167.774220,3699707.338021,0
188932.000,35.68280648,139.76543168,78.9338,-3959538.026320,3350166.068173,3699707.617032,0
188932.200,35.68281592,139.76544271,77.0980,-3959537.066328,3350163.948149,3699707.397215,0
188932.400,35.68284147,139.76544802,68.4353,-3959530.743239,3350157.967919,3699704.646744,0
188932.600,35.68300344,139.76553556,33.6352,-3959506.280078,3350126.889633,3699698.945360,0
188932.800,35.68300488,139.76553874,29.6966,-3959503.952369,3350124.543512,3699696.777817,0
188933.000,35.68300558,139.76555228,29.4624,-3959504.564555,3350123.455827,3699696.703783,0
188933.200,35.68300630,139.76556701,29.8837,-3959505.650987,3350122.628540,3699697.015223,0
188933.400,35.68300817,139.76557998,30.3088,-3959506.581108,3350121.876800,3699697.431417,0
188933.600,35.68301227,139.76559398,30.2857,-3959507.182726,3350120.725584,3699697.787606,0
188933.800,35.68301686,139.76560716,29.7074,-3959507.367816,3350119.320259,3699697.863463,0
188934.000,35.68302182,139.76562064,28.6672,-3959507.266156,3350117.634923,3699697.704100,0
188934.200,35.68302313,139.76563329,28.9428,-3959508.112052,3350116.850916,3699697.982618,0
188934.400,35.68302297,139.76565226,33.2080,-3959511.874051,3350117.784346,3699700.455930,0
188934.600,35.68288809,139.76560095,67.8757,-3959537.034660,3350145.157447,3699708.521613,0
188934.800,35.68287075,139.76561339,76.2121,-3959543.788424,3350149.395792,3699711.821525,0
188935.000,35.68286541,139.76562753,78.2135,-3959546.119254,3350149.692200,3699712.508360,0
188935.200,35.68286223,139.76563740,78.9143,-3959547.288184,3350149.510539,3699712.630459,0
188935.400,35.68286194,139.76564655,78.0011,-3959547.271337,3350148.411163,3699712.071600,0
188935.600,35.68287404,139.76565617,70.6266,-3959542.663695,3350143.371310,3699708.860207,0
188935.800,35.68299938,139.76571930,39.3239,-3959520.751610,3350117.346527,3699701.897364,0
188936.000,35.68299407,139.76575788,54.9760,-3959532.974867,3350123.114113,3699710.549237,0
188936.200,35.68229551,139.76533735,228.2685,-3959650.356655,3350272.296916,3699748.671566,0
188936.400,35.68225214,139.76535944,249.0800,-3959666.695999,3350283.502038,3699756.902240,0
188936.600,35.68224638,139.76533128,237.3043,-3959658.032146,3350279.510812,3699749.514207,0
188936.800,35.68224529,139.76534199,234.5194,-3959656.985111,3350277.355227,3699747.791736,0
188937.000,35.68226404,139.76540451,243.5513,-3959665.315384,3350276.988953,3699754.749883,0
188937.200,35.68227330,139.76543289,241.5029,-3959665.247194,3350273.565929,3699754.389514,0
188937.400,35.68225205,139.76539662,232.9098,-3959658.847363,3350272.452848,3699747.462205,0
188937.600,35.68227259,139.76545696,239.1978,-3959665.260290,3350270.722989,3699752.980890,0
188937.800,35.68221788,139.76538743,238.5380,-3959663.488259,3350277.468756,3699747.665873,0
188938.000,35.68219843,139.76535669,231.9937,-3959658.593890,3350276.972887,3699742.095298,0
188938.200,35.68227742,139.76516875,190.6643,-3959618.074007,3350264.975531,3699725.107020,0
188938.400,35.68218167,139.76536249,230.2129,-3959658.656579,3350276.338362,3699739.546348,0
188938.600,35.68219956,139.76536491,223.9766,-3959654.047056,3350272.151372,3699737.521233,0
188938.800,35.68230423,139.76520755,173.5727,-3959608.419731,3350252.206288,3699717.554058,0
188939.000,35.68233534,139.76523161,154.3955,-3959596.397725,3350239.181070,3699709.172732,0
188939.200,35.68280300,139.76574743,89.5685,-3959563.254602,3350149.972660,3699713.506897,0
188939.400,35.68282545,139.76576807,79.8813,-3959557.345634,3350142.525041,3699709.879668,0
188939.600,35.68282567,139.76577425,78.7560,-3959556.998260,3350141.498864,3699709.242791,0
188939.800,35.68282309,139.76577837,78.3523,-3959557.116229,3350141.109607,3699708.775417,0
188940.000,35.68282123,139.76578062,78.7489,-3959557.585427,3350141.240074,3699708.839113,0
188940.200,35.68281906,139.76578119,81.0717,-3959559.167192,3350142.510003,3699709.997575,0
188940.400,35.68276865,139.76578526,101.0277,-3959574.270095,3350154.805870,3699717.094994,0
188940.600,35.68218773,139.76511952,175.5571,-3959610.259089,3350264.200405,3699708.212287,0
188940.800,35.68219315,139.76515089,188.1201,-3959619.615789,3350268.397695,3699716.028147,0
188941.000,35.68207913,139.76536338,240.9600,-3959670.439222,3350286.201805,3699736.573444,0
188941.200,35.68204088,139.76538842,256.7887,-3959683.608537,3350294.375254,3699742.358446,0
188941.400,35.68204239,139.76539119,258.6019,-3959684.820387,3350295.072039,3699743.551847,0
188941.600,35.68202433,139.76536716,259.0461,-3959684.582825,3350297.720269,3699742.184036,0
188941.800,35.68200051,139.76535165,259.0345,-3959684.845987,3350299.782051,3699740.029790,0
188942.000,35.68198944,139.76535569,260.0588,-3959686.264273,3350300.502876,3699739.629735,0
188942.200,35.68198388,139.76534018,264.1342,-3959688.158770,3350303.945372,3699741.506176,0
188942.400,35.68198602,139.76534120,264.3262,-3959688.231849,3350303.886781,3699741.810252,0
188942.600,35.68198647,139.76535389,261.2748,-3959687.059537,3350301.389746,3699740.071239,0
188942.800,35.68203606,139.76534253,232.5518,-3959666.133843,3350285.032067,3699727.787324,0
188943.000,35.68272805,139.76583764,110.0065,-3959584.905811,3350157.594468,3699718.673456,0
188943.200,35.68278075,139.76583930,84.6708,-3959566.688636,3350141.984179,3699708.644974,0
188943.400,35.68278581,139.76584075,79.7318,-3959563.460919,3350139.081386,3699706.219870,0
188943.600,35.68278429,139.76584200,78.6986,-3959562.968244,3350138.516296,3699705.480589,0
188943.800,35.68277888,139.76584182,78.9311,-3959563.369807,3350138.876631,3699705.128062,0
188944.000,35.68277584,139.76584449,79.6396,-3959564.115427,3350139.190774,3699705.267559,0
188944.200,35.68277208,139.76584973,79.8082,-3959564.712079,3350139.074472,3699705.026994,0
188944.400,35.68276993,139.76584987,78.7372,-3959564.162339,3350138.593061,3699704.208295,0
188944.600,35.68277474,139.76584972,75.5024,-3959561.910271,3350136.704731,3699702.755041,0
188944.800,35.68281235,139.76582250,62.2280,-3959550.228877,3350130.049883,3699698.401401,0
188945.000,35.68281292,139.76583236,59.9265,-3959549.350494,3350128.136805,3699697.110388,0
188945.200,35.68281390,139.76584062,59.8107,-3959549.713106,3350127.464065,3699697.131367,0
188945.400,35.68280770,139.76584691,59.6019,-3959550.257533,3350127.179148,3699696.450920,0
188945.600,35.68280064,139.76585127,59.5156,-3959550.807787,3350127.127878,3699695.764228,0
188945.800,35.68279504,139.76585410,59.3420,-3959551.141950,3350127.075096,3699695.158728,0
188946.000,35.68278795,139.76585782,59.1991,-3959551.621837,3350127.039378,3699694.435794,0
188946.200,35.68278258,139.76586517,59.6349,-3959552.586599,3350126.984824,3699694.206255,0
188946.400,35.68277455,139.76587222,59.7099,-3959553.442178,3350126.872668,3699693.526186,0
188946.600,35.68277241,139.76588165,60.2725,-3959554.448226,3350126.605114,3699693.661909,0
188946.800,35.68275976,139.76587549,74.2480,-3959563.378706,3350134.892411,3699700.673648,0
188947.000,35.68200405,139.76519183,147.4270,-3959606.118830,3350252.123376,3699675.249940,0
188947.200,35.68194533,139.76547928,233.4733,-3959679.184729,3350279.857036,3699720.147778,0
188947.400,35.68194810,139.76550561,242.3050,-3959686.064283,3350282.555757,3699725.547997,0
188947.600,35.68194077,139.76547407,235.6180,-3959680.435109,3350281.533425,3699720.987471,0
188947.800,35.68203993,139.76531317,183.9781,-3959634.105985,3350261.414731,3699699.803584,0
188948.000,35.68262664,139.76595889,114.9575,-3959600.076127,3350156.051973,3699712.421537,0
188948.200,35.68216327,139.76544723,153.1185,-3959616.715534,3350230.803550,3699692.919176,0
188948.400,35.68268179,139.76601308,106.7589,-3959595.436103,3350145.699634,3699712.610051,0
188948.600,35.68270069,139.76603691,99.5351,-3959591.416557,3350139.472644,3699710.099502,0
188948.800,35.68269613,139.76603932,98.4272,-3959591.095330,3350138.915348,3699709.042884,0
188949.000,35.68269295,139.76604386,98.3700,-3959591.482738,3350138.704924,3699708.722354,0
188949.200,35.68268826,139.76605242,96.2968,-3959590.929271,3350137.221941,3699707.090335,0
188949.400,35.68272154,139.76603690,85.6626,-3959581.783015,3350131.324225,3699703.886975,0
188949.600,35.68272279,139.76604368,83.4302,-3959580.733704,3350129.631406,3699702.697922,0
188949.800,35.68271565,139.76609324,110.7741,-3959600.939936,3350140.851108,3699718.003625,0
188950.000,35.68298273,139.76660678,235.4534,-3959695.083862,3350159.608030,3699814.799485,0
188950.200,35.68330584,139.76655272,203.3385,-3959656.043980,3350132.988513,3699825.186781,0
188950.400,35.68330336,139.76655978,198.3767,-3959653.502559,3350130.000831,3699822.069401,0
188950.600,35.68330078,139.76655775,197.2736,-3959652.826835,3350129.670392,3699821.193760,0
188950.800,35.68316205,139.76659683,215.5052,-3959673.271874,3350142.333853,3699819.325275,0
188951.000,35.68314956,139.76659704,217.3471,-3959675.043987,3350143.807855,3699819.273299,0
188951.200,35.68310317,139.76657664,229.1310,-3959683.450175,3350153.339418,3699821.966130,0
188951.400,35.68240569,139.76593353,311.1476,-3959731.165244,3350269.971807,3699806.945242,0
188951.600,35.68276802,139.76661337,276.5218,-3959731.543753,3350189.674637,3699819.403850,0
188951.800,35.68233036,139.76587258,326.0584,-3959740.569395,3350285.156101,3699808.853163,0
188952.000,35.68233819,139.76590617,332.0912,-3959745.888143,3350285.672125,3699813.077488,0
188952.200,35.68234287,139.76593028,332.3744,-3959747.242078,3350283.959333,3699813.664322,0
188952.400,35.68232463,139.76593057,337.7926,-3959751.520123,3350287.543980,3699815.181076,0
188952.600,35.68236229,139.76595471,339.0879,-3959751.873842,3350284.981191,3699819.330831,0
188952.800,35.68235277,139.76596064,335.9605,-3959750.752143,3350283.328330,3699816.648341,0
188953.000,35.68231403,139.76595052,337.2362,-3959752.865228,3350286.316831,3699813.900910,0
188953.200,35.68229065,139.76593941,336.6129,-3959752.983900,3350287.734974,3699811.430696,0
188953.400,35.68227678,139.76595046,337.3077,-3959754.746594,3350287.915365,3699810.585685,0
188953.600,35.68228820,139.76593708,335.3437,-3959752.181778,3350287.332431,3699810.469523,0
188953.800,35.68229389,139.76597734,334.3397,-3959753.632651,3350283.785606,3699810.396021,0
188954.000,35.68228621,139.76600368,343.6617,-3959761.333122,3350287.176800,3699815.141301,0
188954.200,35.68226299,139.76598586,339.7582,-3959759.017101,3350287.331217,3699810.772278,0
188954.400,35.68224290,139.76600016,340.5753,-3959761.353242,3350287.611027,3699809.437939,0
188954.600,35.68223273,139.76601175,338.6262,-3959761.324540,3350286.213048,3699807.384246,0
188954.800,35.68222372,139.76602677,339.9204,-3959763.450560,3350286.230800,3699807.326928,0
188955.000,35.68225643,139.76606262,338.8802,-3959763.285377,3350281.839702,3699809.668869,0
188955.200,35.68226129,139.76608728,343.3886,-3959767.282906,3350282.297953,3699812.736115,0
188955.400,35.68219028,139.76609369,356.5636,-3959779.336163,3350291.735714,3699814.020772,0
188955.600,35.68173954,139.76637654,394.6438,-3959841.759530,3350311.008534,3699795.608202,0
188955.800,35.68255581,139.76651866,247.9980,-3959718.803731,3350190.126107,3699783.640443,0
188956.000,35.68255209,139.76655548,236.2606,-3959713.862600,3350181.579382,3699776.457946,0
188956.200,35.68254807,139.76658334,229.2551,-3959711.345770,3350176.146284,3699772.010174,0
188956.400,35.68259916,139.76661553,218.3143,-3959703.919658,3350166.045943,3699770.232557,0
188956.600,35.68264749,139.76662366,208.7123,-3959696.052751,3350158.426095,3699768.987858,0
188956.800,35.68271842,139.76664327,206.2302,-3959692.155449,3350152.803621,3699773.932749,0
188957.000,35.68278674,139.76667547,205.4062,-3959690.152167,3350147.290073,3699779.608871,0
188957.200,35.68296164,139.76677747,202.5432,-3959685.698900,3350131.427139,3699793.702389,0
188957.400,35.68298176,139.76677250,191.7999,-3959677.752268,3350125.293646,3699789.248903,0
188957.600,35.68305545,139.76665625,174.2196,-3959656.412806,3350121.023986,3699785.635197,0
188957.800,35.68300782,139.76675305,166.0010,-3959659.329421,3350112.013154,3699776.549506,0
188958.000,35.68297241,139.76676924,161.4054,-3959659.175722,3350109.963841,3699770.677423,0
188958.200,35.68299621,139.76680534,157.3680,-3959657.607262,3350104.356124,3699770.466861,0
188958.400,35.68325073,139.76721546,142.0429,-3959659.508241,3350057.332951,3699784.466686,0
188958.600,35.68325197,139.76724643,141.3169,-3959660.807916,3350054.760077,3699784.154377,0
188958.800,35.68326032,139.76726796,143.1385,-3959662.783538,3350053.879049,3699785.969512,0
188959.000,35.68324255,139.76730215,140.1885,-3959663.831417,3350050.711337,3699782.647163,0
188959.200,35.68324904,139.76732372,138.4118,-3959663.670397,3350048.016785,3699782.195950,0
188959.400,35.68324295,139.76734162,136.7874,-3959664.010402,3350046.182546,3699780.699430,0
188959.600,35.68324243,139.76736841,139.4503,-3959667.253959,3350045.749470,3699782.205975,0
188959.800,35.68310676,139.76760570,157.1220,-3959698.789589,3350044.293462,3699780.286466,0
188960.000,35.68311556,139.76764468,160.2788,-3959702.591044,3350042.887640,3699782.921474,0
188960.200,35.68313419,139.76766143,159.0773,-3959701.905361,3350040.320707,3699783.899351,0
188960.400,35.68326973,139.76750765,145.5174,-3959677.808220,3350038.168951,3699788.205202,0
188960.600,35.68314301,139.76769841,159.4331,-3959703.852249,3350037.583155,3699784.901752,0
188960.800,35.68291679,139.76732125,185.0484,-3959708.861312,3350086.544133,3699779.454922,0
188961.000,35.68291095,139.76727206,176.2468,-3959700.815485,3350085.569685,3699773.795371,0
188961.200,35.68278063,139.76648599,58.4910,-3959588.273183,3350083.562690,3699693.363533,0
188961.400,35.68278991,139.76644070,38.9436,-3959573.045173,3350076.049497,3699682.797974,0
188961.600,35.68279482,139.76646517,36.1113,-3959572.477597,3350072.666744,3699681.588185,0
188961.800,35.68280844,139.76651806,36.4160,-3959575.085958,3350068.602530,3699682.993196,0
188962.000,35.68303705,139.76711484,38.9402,-3959600.248993,3350019.128259,3699705.068927,0
188962.200,35.68304814,139.76712813,37.1856,-3959599.390332,3350016.825190,3699705.045191,0
188962.400,35.68270826,139.76664209,16.8289,-3959575.141564,3350053.942913,3699662.539601,0
188962.600,35.68268395,139.76663891,16.0044,-3959575.645499,3350054.745944,3699659.868029,0
188962.800,35.68276713,139.76662321,33.9790,-3959581.763840,3350061.784220,3699677.848708,0
188963.000,35.68281124,139.76670905,39.8275,-3959588.230227,3350057.075962,3699685.235799,0
188963.200,35.68302130,139.76742609,51.8644,-3959627.240009,3350005.057377,3699711.187825,0
188963.400,35.68304189,139.76745128,55.2567,-3959629.799188,3350004.235557,3699715.021964,0
188963.600,35.68305766,139.76746593,58.0222,-3959631.591509,3350004.014446,3699718.056697,0
188963.800,35.68309563,139.76747061,62.0375,-3959632.478588,3350004.210231,3699723.821190,0
188964.000,35.68313611,139.76750965,69.0690,-3959637.121868,3350003.508736,3699731.570614,0
188964.200,35.68315723,139.76752129,69.0276,-3959636.733437,3350001.799883,3699733.449505,0
188964.400,35.68328562,139.76740638,71.1885,-3959625.010611,3350005.508199,3699746.281113,0
188964.600,35.68320229,139.76752257,71.9240,-3959636.377404,3350001.347638,3699739.200361,0
188964.800,35.68320696,139.76752422,70.8171,-3959635.557134,3350000.457616,3699738.975153,0
188965.000,35.68319637,139.76747856,61.2150,-3959627.456154,3349999.018050,3699732.420327,0
188965.200,35.68320471,139.76750166,59.4545,-3959627.303177,3349996.149920,3699732.144508,0
188965.400,35.68322097,139.76752289,59.1928,-3959627.578582,3349993.865405,3699733.457629,0
188965.600,35.68325233,139.76751900,60.3728,-3959626.533967,3349993.442251,3699736.971740,0
188965.800,35.68321350,139.76779965,64.8880,-3959647.661622,3349978.038842,3699736.105947,0
188966.000,35.68320014,139.76784610,68.6063,-3959653.342730,3349977.338441,3699737.070876,0
188966.200,35.68329563,139.76761633,71.5616,-3959637.023333,3349990.775887,3699747.400601,0
188966.400,35.68322087,139.76786231,69.3777,-3959653.744285,3349975.755931,3699739.389844,0
188966.600,35.68330829,139.76763725,73.8482,-3959639.039011,3349990.000494,3699749.875202,0
188966.800,35.68339550,139.76757279,73.5930,-3959630.802579,3349990.675855,3699757.586282,0
188967.000,35.68331411,139.76782209,70.7663,-3959647.647060,3349975.366741,3699748.602364,0
188967.200,35.68331591,139.76785664,71.0200,-3959649.735623,3349973.037024,3699748.912302,0
188967.400,35.68335864,139.76782287,71.8546,-3959646.167485,3349974.022460,3699753.250082,0
188967.600,35.68361111,139.76746555,79.7932,-3959617.723859,3349992.326594,3699780.634600,0
188967.800,35.68365201,139.76745619,81.1361,-3959615.988572,3349991.968415,3699785.103752,0
188968.000,35.68366596,139.76747335,81.0305,-3959616.236813,3349990.144067,3699786.299565,0
188968.200,35.68367518,139.76748204,81.3350,-3959616.478765,3349989.317825,3699787.307606,0
188968.400,35.68353725,139.76765167,78.2742,-3959631.313633,3349981.755023,3699773.091614,0
188968.600,35.68371673,139.76746915,81.7875,-3959613.952642,3349988.708905,3699791.316436,0
188968.800,35.68374436,139.76746162,82.6640,-3959612.689819,3349988.534449,3699794.318268,0
188969.000,35.68357982,139.76776080,77.3598,-3959635.023928,3349971.954024,3699776.394635,0
188969.200,35.68391678,139.76715351,74.4276,-3959581.049377,3349998.298326,3699805.052215,0
188969.400,35.68395460,139.76711293,76.8866,-3959578.332709,3350000.811923,3699809.895072,0
188969.600,35.68380937,139.76657079,99.2088,-3959567.652027,3350056.059755,3699809.827294,0
