gps_week,tow,status,num_sats,ratio,baseline_m,ar_attempted,input_pair_count,pair_count,max_ambiguity_variance,effective_ratio_threshold,min_subset_pair_count,min_full_ratio_for_subset_ar,subset_candidates_evaluated,subset_candidates_rejected_by_full_ratio,subset_candidates_rejected_by_diversity,bsr_guided_candidates_evaluated,bsr_guided_candidates_accepted,wide_lane_total,wide_lane_fixed,wide_lane_rejected,wide_lane_min_distance,wide_lane_max_distance,gf_slip_count,doppler_slip_l1_count,doppler_slip_l2_count,code_slip_l1_count,code_slip_l2_count,lli_slip_l1_count,lli_slip_l2_count,ambiguity_reset_l1_count,ambiguity_reset_l2_count,adaptive_dynamic_slip_active,consecutive_nonfix_before_bias_update,adaptive_dynamic_slip_hold_remaining,full_lambda_solved,full_ratio,selected_fixed,selected_ratio,selected_pair_count,selected_distinct_sats,selected_distinct_systems,selected_distinct_frequencies,selected_dual_frequency_sats,selected_fixed_ambiguities,selected_used_subset,used_wlnl_fallback,validation_attempted,validation_passed,postfix_residual_rms,fixed_float_jump_m,post_validation_rejected,final_fixed_applied,reject_reason,ar_skip_reason,float_update_observation_count,float_update_prefit_residual_rms_m,float_update_post_suppression_residual_rms_m,float_update_nis_per_observation,float_update_suppressed_outliers,float_position_covariance_trace_m2
2324,188749.400,3,12,0.000000,2952.325339,1,14,13,0.022035,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5579,0,1,1.401957,1,32.532149,9,6,2,2,3,9,1,0,1,0,,,0,0,adaptive_position_jump,none,28,1.691658,0.992536,1.265260,3,0.004457
2324,188749.600,3,12,0.000000,2952.325125,1,14,13,0.021788,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5580,0,1,1.509110,1,32.575376,9,6,2,2,3,9,1,0,1,0,,,0,0,adaptive_position_jump,none,28,1.670957,0.836658,1.175888,4,0.004420
2324,188749.800,3,12,0.000000,2952.324572,1,14,13,0.021590,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5581,0,1,1.600799,1,32.580847,9,6,2,2,3,9,1,0,1,0,,,0,0,adaptive_position_jump,none,28,1.599925,0.982416,0.981124,3,0.004388
2324,188750.000,3,12,0.000000,2952.327063,1,14,13,0.021432,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5582,0,1,1.688469,1,32.751688,9,6,2,2,3,9,1,0,1,0,,,0,0,adaptive_position_jump,none,28,1.548603,0.932282,0.891417,3,0.004363
2324,188750.200,3,12,0.000000,2952.324272,1,14,13,0.021298,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5583,0,1,1.785893,1,32.744535,9,6,2,2,3,9,1,0,1,0,,,0,0,adaptive_position_jump,none,28,1.659307,1.005394,1.004510,3,0.004339
2324,188750.400,3,12,0.000000,2952.323052,1,14,14,0.021245,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5584,0,1,1.117809,1,32.729790,9,6,2,2,3,9,1,0,1,0,,,0,0,adaptive_position_jump,none,28,1.667640,1.150328,1.228516,3,0.004805
2324,188750.600,3,12,0.000000,2952.316763,1,14,14,0.021115,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5585,0,1,1.611824,1,32.758974,9,6,2,2,3,9,1,0,1,0,,,0,0,adaptive_position_jump,none,28,1.484436,0.929360,0.955226,2,0.004282
2324,188750.800,3,12,0.000000,2952.312885,1,14,14,0.021010,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5586,0,1,2.109109,1,32.730394,9,6,2,2,3,9,1,0,1,0,,,0,0,adaptive_position_jump,none,28,1.247130,0.810523,1.071646,2,0.004241
2324,188751.000,3,12,0.000000,2952.315986,1,14,14,0.020916,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5587,0,1,2.295536,1,32.814703,9,6,2,2,3,9,1,0,1,0,,,0,0,adaptive_position_jump,none,28,1.608349,0.996072,1.120362,2,0.004223
2324,188751.200,3,12,0.000000,2952.311398,1,14,14,0.020829,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5588,0,1,2.442005,1,32.872716,9,6,2,2,3,9,1,0,1,0,,,0,0,adaptive_position_jump,none,28,1.588119,0.980997,1.113462,2,0.004202
2324,188751.400,3,12,0.000000,2952.301142,1,14,14,0.020701,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5589,0,1,2.628902,1,32.976617,9,6,2,2,3,9,1,0,1,0,,,0,0,adaptive_position_jump,none,28,1.297605,0.799258,0.924114,2,0.004141
2324,188751.600,3,12,0.000000,2952.298079,1,14,14,0.020580,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5590,0,1,2.814620,1,33.080701,9,6,2,2,3,9,1,0,1,0,,,0,0,adaptive_position_jump,none,28,1.322788,0.819060,0.977753,2,0.004116
2324,188751.800,3,12,0.000000,2952.294347,1,14,14,0.020463,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5591,0,1,2.999546,1,33.098303,9,6,2,2,3,9,1,0,1,0,,,0,0,adaptive_position_jump,none,28,1.354567,0.839095,1.029308,2,0.004092
2324,188752.000,3,12,0.000000,2952.295398,1,14,14,0.020351,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5592,0,1,3.192280,1,33.293404,9,6,2,2,3,9,1,0,1,0,,,0,0,adaptive_position_jump,none,28,1.312125,0.826238,1.038458,2,0.004069
2324,188752.200,3,12,0.000000,2952.282394,1,14,14,0.020242,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5593,0,1,3.393142,1,33.561534,9,6,2,2,3,9,1,0,1,0,,,0,0,adaptive_position_jump,none,28,1.380843,0.852385,1.280253,2,0.004046
2324,188752.400,3,12,0.000000,2952.277203,1,14,14,0.020137,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5594,0,1,3.598485,1,33.622092,9,6,2,2,3,9,1,0,1,0,,,0,0,adaptive_position_jump,none,28,1.393523,0.835181,1.162786,2,0.004024
2324,188752.600,3,12,0.000000,2952.272539,1,14,14,0.020031,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5595,0,1,3.770163,1,33.578238,9,6,2,2,3,9,1,0,1,0,,,0,0,adaptive_position_jump,none,28,1.428372,0.854185,1.186589,2,0.004002
2324,188752.800,3,12,0.000000,2952.267743,1,14,14,0.019929,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5596,0,1,3.955081,1,3.955081,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.476225,0.863959,1.215518,2,0.003979
2324,188753.000,3,12,0.000000,2952.272996,1,14,14,0.019828,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5597,0,1,4.134410,1,4.134410,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.515239,0.889111,1.185455,2,0.003959
2324,188753.200,3,12,0.000000,2952.269673,1,14,14,0.019798,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5598,0,1,4.125690,1,4.125690,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,4.938577,1.201660,1.422276,9,0.004528
2324,188753.400,3,12,0.000000,2952.271110,1,14,14,0.019768,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5599,0,1,4.116632,1,4.116632,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,4.897088,1.180849,1.431739,9,0.004515
2324,188753.600,3,12,0.000000,2952.268875,1,14,14,0.019738,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5600,0,1,4.105178,1,4.105178,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,4.515933,1.084099,1.241582,9,0.004503
2324,188753.800,3,12,0.000000,2952.268008,1,14,14,0.019709,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5601,0,1,4.091859,1,4.091859,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,4.344233,1.025112,1.101349,9,0.004490
2324,188754.000,3,12,0.000000,2952.278475,1,14,14,0.019679,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5602,0,1,4.085229,1,4.085229,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,4.376605,1.167325,1.152112,8,0.004478
2324,188754.200,3,12,0.000000,2952.255836,1,14,14,0.019580,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5603,0,1,4.259553,1,4.259553,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.293808,0.684659,0.708097,2,0.003876
2324,188754.400,3,12,0.000000,2952.254730,1,14,14,0.019483,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5604,0,1,4.441417,1,4.441417,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.320003,0.690683,0.817608,2,0.003856
2324,188754.600,3,12,0.000000,2952.249316,1,14,14,0.019387,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5605,0,1,4.578499,1,4.578499,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.280707,0.687143,0.756387,2,0.003836
2324,188754.800,3,12,0.000000,2952.248991,1,14,14,0.019291,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5606,0,1,4.726668,1,4.726668,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.257250,0.690314,0.845138,2,0.003817
2324,188755.000,3,12,0.000000,2952.250215,1,14,14,0.019198,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5607,0,1,4.868729,1,4.868729,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.250098,0.685677,0.891350,2,0.003797
2324,188755.200,3,12,0.000000,2952.249421,1,14,14,0.019137,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5608,0,1,4.977369,1,4.977369,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.293615,0.708317,0.968507,2,0.003815
2324,188755.400,3,12,0.000000,2952.243157,1,14,14,0.019078,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5609,0,1,5.071428,1,5.071428,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.305493,0.669399,0.911292,2,0.003800
2324,188755.600,3,12,0.000000,2952.244950,1,14,14,0.018986,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5610,0,1,5.219727,1,5.219727,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.344709,0.670980,0.965296,2,0.003747
2324,188755.800,3,12,0.000000,2952.245105,1,14,14,0.018927,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5611,0,1,5.332548,1,5.332548,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.313158,0.672121,0.895512,2,0.003766
2324,188756.000,3,12,0.000000,2952.245287,1,14,14,0.018869,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5612,0,1,5.391482,1,5.391482,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.350662,0.693348,1.069657,2,0.003751
2324,188756.200,3,12,0.000000,2952.241255,1,14,14,0.018780,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5613,0,1,5.536896,1,5.536896,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.324459,0.689474,0.875192,2,0.003698
2324,188756.400,3,12,0.000000,2952.238169,1,14,14,0.018691,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5614,0,1,5.652440,1,5.652440,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.335616,0.706843,0.958278,2,0.003680
2324,188756.600,3,12,0.000000,2952.233003,1,14,14,0.018603,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5615,0,1,5.770434,1,5.770434,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.356514,0.704857,0.960724,2,0.003662
2324,188756.800,3,12,0.000000,2952.233579,1,14,14,0.018516,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5616,0,1,5.858650,1,5.858650,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.356928,0.720239,1.052648,2,0.003644
2324,188757.000,3,12,0.000000,2952.236775,1,14,14,0.018430,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5617,0,1,5.947108,1,5.947108,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.334619,0.692296,0.951359,2,0.003627
2324,188757.200,3,12,0.000000,2952.222482,1,14,14,0.018356,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5618,0,1,5.993843,1,5.993843,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,2.395423,0.974877,5.035276,9,0.003835
2324,188757.400,3,12,0.000000,2952.217375,1,14,14,0.018283,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5619,0,1,6.025711,1,6.025711,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,2.449520,1.023642,5.351364,9,0.003823
2324,188757.600,3,12,0.000000,2952.216463,1,14,14,0.018210,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5620,0,1,6.066150,1,6.066150,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,2.437358,1.033122,5.299035,9,0.003811
2324,188757.800,3,12,0.000000,2952.209539,1,14,14,0.018138,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5621,0,1,6.059816,1,6.059816,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,2.494537,1.057994,5.654030,9,0.003799
2324,188758.000,3,12,0.000000,2952.205189,1,14,14,0.018067,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5622,0,1,6.090186,1,6.090186,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,2.552352,1.084854,5.841115,9,0.003787
2324,188758.200,3,12,0.000000,2952.202667,1,14,14,0.017991,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5623,0,1,6.120161,1,6.120161,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,2.166976,1.291190,3.764829,6,0.003661
2324,188758.400,3,12,0.000000,2952.197073,1,14,14,0.017915,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5624,0,1,6.162577,1,6.162577,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.849963,1.200403,2.687493,5,0.003647
2324,188758.600,3,12,0.000000,2952.197385,1,14,14,0.017840,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5625,0,1,6.270883,1,6.270883,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.031787,0.820681,1.080956,1,0.003546
2324,188758.800,3,12,0.000000,2952.199934,1,14,14,0.017792,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5626,0,1,6.357525,1,6.357525,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.053356,0.860712,1.334673,1,0.003566
2324,188759.000,3,12,0.000000,2952.197570,1,14,14,0.017745,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5627,0,1,6.473112,1,6.473112,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.140263,0.947067,1.689370,1,0.003556
2324,188759.200,3,12,0.000000,2952.196695,1,14,14,0.017711,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5628,0,1,6.564211,1,6.564211,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.203310,0.797864,0.950621,2,0.003546
2324,188759.400,3,12,0.000000,2952.192426,1,14,14,0.017648,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5629,0,1,6.691646,1,6.691646,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.270677,0.798924,0.849572,2,0.003503
2324,188759.600,3,12,0.000000,2952.188730,1,14,14,0.017586,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5630,0,1,6.778749,1,6.778749,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.333229,0.824926,0.931957,2,0.003491
2324,188759.800,3,12,0.000000,2952.171223,1,14,14,0.017549,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5631,0,1,6.796997,1,6.796997,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,2.743580,1.298753,8.058585,10,0.005311
2324,188760.000,3,12,0.000000,2952.184982,1,14,14,0.017504,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5632,0,1,6.813706,1,6.813706,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,2.718233,1.516664,7.283497,8,0.004210
2324,188760.200,3,12,0.000000,2952.173015,1,14,14,0.017456,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5633,0,1,6.880914,1,6.880914,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.435037,0.839857,1.101251,2,0.003492
2324,188760.400,3,12,0.000000,2952.173335,1,14,14,0.017390,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5634,0,1,6.971416,1,6.971416,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.432836,0.821726,0.914330,2,0.003426
2324,188760.600,3,12,0.000000,2952.167745,1,14,14,0.017338,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5635,0,1,7.079202,1,7.079202,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.458705,0.789467,0.791434,2,0.003412
2324,188760.800,3,12,0.000000,2952.166993,1,14,14,0.017283,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5636,0,1,7.150144,1,7.150144,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.467733,0.807084,0.879130,2,0.003432
2324,188761.000,3,12,0.000000,2952.170653,1,14,14,0.017227,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5637,0,1,7.233931,1,7.233931,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.482861,0.801700,0.991046,2,0.003419
2324,188761.200,3,12,0.000000,2952.161230,1,14,14,0.017198,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5638,0,1,7.252839,1,7.252839,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,3.026585,1.247963,4.041924,8,0.003494
2324,188761.400,3,12,0.000000,2952.156468,1,14,14,0.017143,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5639,0,1,7.353089,1,7.353089,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.466214,0.833595,1.163773,2,0.003397
2324,188761.600,3,12,0.000000,2952.152841,1,14,14,0.017090,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5640,0,1,7.464443,1,7.464443,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.471931,0.826858,0.905593,2,0.003383
2324,188761.800,3,12,0.000000,2952.151048,1,14,14,0.017039,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5641,0,1,7.555075,1,7.555075,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.431151,0.799096,0.818330,2,0.003336
2324,188762.000,3,12,0.000000,2952.154671,1,14,14,0.017001,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5642,0,1,7.648909,1,7.648909,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.413905,0.732997,0.926644,2,0.003355
2324,188762.200,3,12,0.000000,2952.149199,1,14,14,0.016972,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5643,0,1,7.703576,1,7.703576,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,3.408585,1.421796,4.041722,8,0.003435
2324,188762.400,3,12,0.000000,2952.141483,1,14,14,0.016944,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5644,0,1,7.747462,1,7.747462,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,3.383617,1.290787,3.434231,9,0.003427
2324,188762.600,3,12,0.000000,2952.138803,1,14,14,0.016916,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5645,0,1,7.792350,1,7.792350,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,3.380060,1.271632,3.222194,9,0.003420
2324,188762.800,3,12,0.000000,2952.141087,1,14,14,0.016885,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5646,0,1,7.894532,1,7.894532,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.559018,1.125835,0.756027,2,0.003332
2324,188763.000,3,12,0.000000,2952.146223,1,14,14,0.016854,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5647,0,1,7.991530,1,7.991530,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.470976,1.186970,0.659923,1,0.003324
2324,188763.200,3,12,0.000000,2952.140535,1,14,14,0.016819,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5648,0,1,8.094464,1,8.094464,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.030922,0.677152,0.686726,1,0.003306
2324,188763.400,3,12,0.000000,2952.140323,1,14,14,0.016783,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5649,0,1,8.182173,1,8.182173,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.041635,0.663405,0.712835,1,0.003293
2324,188763.600,3,12,0.000000,2952.139557,1,14,14,0.016748,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5650,0,1,8.298108,1,8.298108,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.042130,0.663306,0.830854,1,0.003283
2324,188763.800,3,12,0.000000,2952.144543,1,14,14,0.016712,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5651,0,1,8.378608,1,8.378608,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.011486,0.687776,0.777089,1,0.003272
2324,188764.000,3,12,0.000000,2952.143051,1,14,14,0.016676,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5652,0,1,8.437739,1,8.437739,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.044822,0.794159,0.885473,1,0.003259
2324,188764.200,3,12,0.000000,2952.143862,1,14,14,0.016641,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5653,0,1,8.529279,1,8.529279,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.037227,0.819786,0.931901,1,0.003248
2324,188764.400,3,12,0.000000,2952.138997,1,14,14,0.016605,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5654,0,1,8.595478,1,8.595478,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,1.010590,0.777727,1.036820,1,0.003237
2324,188764.600,3,12,0.000000,2952.142540,1,14,14,0.016570,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5655,0,1,8.660320,1,8.660320,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,0.942558,0.734765,0.835140,1,0.003226
2324,188764.800,3,12,0.000000,2952.143463,1,14,14,0.016534,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5656,0,1,8.744594,1,8.744594,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,0.938093,0.714958,0.909288,1,0.003214
2324,188765.000,3,12,0.000000,2952.143939,1,14,14,0.016487,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5657,0,1,8.851643,1,8.851643,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,0.873962,0.873962,1.480428,0,0.003201
2324,188765.200,3,12,0.000000,2952.138727,1,14,14,0.016422,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,5658,0,1,8.924389,1,8.924389,14,7,2,2,7,14,0,0,1,0,,,0,0,adaptive_position_jump,none,28,0.825346,0.825346,1.478114,0,0.003156
