epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
68,555733.599998951,-3810227.8449486257,3567863.1975930394,3652913.5383263244,0,0,0,0,1,1,1,0.5223183237338479,0.9947297907243666,3.5495016128800065,21,3,0.3204270672139996,2.6837215912758112,2.8007047057870467,0,,0.0,0.0,0,nan,1,0,,1,0.001889076326646737,a00597ca137fc640,0.015515150479731775,64.99957325039651,2,2.449215039048168,-3810224.8072509733,3567860.506391796,3652910.879386961,4.851817154307092,5.655935305136173,0,0.015515150479731775,1,0.0,2.449215039048168,0.3502107139977816,1,2.8007047057870467,0.49633498896595885,0.0,1,0.5223183237338479,0.9947297907243666,2.6837215912758112,1.516642441360961,nan,nan,0,0.49633498896595885,0,44b22191ed5484b6,65,2.749702376033572,8,0,0,0,nan,-1,0,0
69,555733.7999999523,-3810227.8366947593,3567863.193201608,3652913.5258555603,0,0,0,0,1,1,1,0.5223022018546022,0.9948622936599448,3.534147909020865,21,4,0.3204270672139996,2.6683044681424994,2.78556434016947,0,,0.0,0.0,0,nan,1,0,,1,0.0016549564855884674,a00597ca137fc640,0.015506370456325568,64.9996283403406,3,2.4609785402722486,-3810224.7989449315,3567860.5020201528,3652910.8668728964,4.851862575193641,5.656109985706648,0,0.015506370456325568,1,0.0,2.4609785402722486,0.342518835258137,1,2.78556434016947,0.496338518044849,0.0,1,0.5223022018546022,0.9948622936599448,2.6683044681424994,1.5263370632336386,nan,nan,0,0.496338518044849,0,44b22191ed5484b6,65,2.7496673764754624,8,0,0,0,nan,-1,0,0
70,555734.0,-3810227.874420757,3567863.2116856133,3652913.5611810093,0,0,0,0,1,1,1,0.5026730973100343,0.8795111033548014,3.504781965270879,20,0,0.33843642675639035,2.721993216589484,2.8637614861926575,0,,0.0,0.0,0,nan,1,1,,1,0.0016457367917127109,f5dfc34e9d5c6988,0.02612514409866874,54.13969871702518,1,1.072727540671712,-3810227.3962521814,3567862.046825645,3652912.1475436194,1.8931229760272685,2.6362384234646035,0,0.02612514409866874,1,0.0,1.072727540671712,0.3991374957895256,1,2.8637614861926575,0.5085301893673482,0.0,1,0.5026730973100343,0.8795111033548014,2.721993216589484,1.4442948230278092,0.33843642675639035,0.020461652292065646,0,0.5085301893673482,0,44b22191ed5484b6,65,2.6538098066419273,8,12,0,0,nan,-1,20,20
71,555734.199999094,-3810227.879122276,3567863.2150174277,3652913.5679785064,0,0,0,0,1,1,1,0.5013215865102888,0.8749664501673657,3.505683381380365,20,1,0.33843642675639035,2.7301034497389187,2.8690002246282353,0,,0.0,0.0,0,nan,1,0,,1,0.001409679431747769,f5dfc34e9d5c6988,0.0255847950064795,55.04060483820748,2,1.07766667181116,-3810227.399262398,3567862.048273493,3652912.152687541,1.8959444684924196,2.632310775343437,0,0.0255847950064795,1,0.0,1.07766667181116,0.40230557853802673,1,2.8690002246282353,0.5131800460507707,0.0,1,0.5013215865102888,0.8749664501673657,2.7301034497389187,1.4482558718622078,nan,nan,0,0.5131800460507707,0,44b22191ed5484b6,65,2.6100106475785507,8,0,0,0,nan,-1,0,0
72,555734.4000000954,-3810227.877194927,3567863.2150769318,3652913.5652976288,0,0,0,0,1,1,1,0.5008841989146201,0.8728723619223224,3.499459255182209,20,2,0.33843642675639035,2.7271303994440825,2.8652257256096783,0,,0.0,0.0,0,nan,1,0,,1,0.0013940387171984068,f5dfc34e9d5c6988,0.02507453109093331,55.87697699515653,3,1.0737569644697305,-3810227.3968095393,3567862.0477385996,3652912.1495224237,1.8968047695124024,2.630081673596783,0,0.02507453109093331,1,0.0,1.0737569644697305,0.39981639411996034,1,2.8652257256096783,0.5135187757316158,0.0,1,0.5008841989146201,0.8728723619223224,2.7271303994440825,1.4567761037963247,nan,nan,0,0.5135187757316158,0,44b22191ed5484b6,65,2.6069512141405653,8,0,0,0,nan,-1,0,0
73,555734.599998951,-3810227.869835162,3567863.20941799,3652913.551046503,0,0,0,0,1,1,1,0.5007554572041427,0.8721446600146621,3.4814568100806924,20,3,0.33843642675639035,2.7102202721041038,2.8485694930727186,0,,0.0,0.0,0,nan,1,0,,1,0.0012915098568792045,f5dfc34e9d5c6988,0.02458767210812071,56.67043873367568,4,1.058871954805306,-3810227.3892944,3567862.0419021454,3652912.1351259653,1.8970618439501887,2.629313099231675,0,0.02458767210812071,1,0.0,1.058871954805306,0.38863892261855726,1,2.8485694930727186,0.5135513479168348,0.0,1,0.5007554572041427,0.8721446600146621,2.7102202721041038,1.4664944944436136,nan,nan,0,0.5135513479168348,0,44b22191ed5484b6,65,2.606650670586124,8,0,0,0,nan,-1,0,0
74,555734.7999999523,-3810227.8709084536,3567863.2097094012,3652913.552520368,0,0,0,0,1,1,1,0.5007403685557827,0.8721756161988675,3.4832601552454023,20,4,0.33843642675639035,2.711994818120168,2.850277980840993,0,,0.0,0.0,0,nan,1,0,,1,0.0015900057198350948,f5dfc34e9d5c6988,0.02412644285634603,57.38911979009566,5,1.0606093416201798,-3810227.390348694,3567862.042171481,3652912.136581475,1.8970939423495043,2.629363878870799,0,0.02412644285634603,1,0.0,1.0606093416201798,0.38974617805076106,1,2.850277980840993,0.5135559419528166,0.0,1,0.5007403685557827,0.8721756161988675,2.711994818120168,1.476518401440067,nan,nan,0,0.5135559419528167,0,44b22191ed5484b6,65,2.6066149807402286,8,0,0,0,nan,-1,0,0
75,555735.0,-3810227.852230139,3567863.2058096607,3652913.5045176405,0,0,0,0,1,1,1,0.5105063854229974,0.8280301216828964,3.465872546607772,20,0,0.3416292378659104,2.66426443006686,2.8754063711470264,0,,0.0,0.0,0,nan,1,1,,1,0.00121303240548594,f5dfc34e9d5c6988,0.03434392772442512,45.30301063417026,6,1.0799061031042503,-3810227.403567965,3567862.0566083556,3652912.1515948623,1.8309455015195177,2.5950093090634625,0,0.03434392772442512,1,0.0,1.0799061031042503,0.39915532356705874,1,2.8754063711470264,0.5164618591213721,0.0,1,0.5105063854229974,0.8280301216828964,2.66426443006686,1.3976521625264104,0.3416292378659104,0.00669691221027328,0,0.5164618591213721,0,44b22191ed5484b6,65,2.5503096273169215,8,12,0,0,nan,-1,20,20
76,555735.199999094,-3810227.8534596423,3567863.2069456577,3652913.507384836,0,0,0,0,1,1,1,0.5110944855983027,0.8270694563218131,3.46829824261802,20,1,0.3416292378659104,2.6675438186020286,2.879346545648152,0,,0.0,0.0,0,nan,1,0,,1,0.0027033968520398873,f5dfc34e9d5c6988,0.03339365525060252,46.68558691481196,7,1.0832682835972582,-3810227.405315297,3567862.05825189,3652912.15477575,1.8302683045634576,2.593428205943615,0,0.03339365525060252,1,0.0,1.0832682835972582,0.40169665930326043,1,2.879346545648152,0.5211037714035573,0.0,1,0.5110944855983027,0.8270694563218131,2.6675438186020286,1.4017446697005191,nan,nan,0,0.5211037714035573,0,44b22191ed5484b6,65,2.508610823049148,8,0,0,0,nan,-1,0,0
77,555735.4000000954,-3810227.8513328163,3567863.206499996,3652913.5042845453,0,0,0,0,1,1,1,0.5111949253913777,0.8262109105380373,3.463708895843058,20,2,0.3416292378659104,2.6639489791743145,2.875946954033155,0,,0.0,0.0,0,nan,1,0,,1,0.003374382381631848,f5dfc34e9d5c6988,0.03249135398057042,48.0074650634565,8,1.079709481017362,-3810227.403266402,3567862.0578858326,3652912.1516961325,1.8301839860405553,2.5924340315750287,0,0.03249135398057042,1,0.0,1.079709481017362,0.39912117351138554,1,2.875946954033155,0.52143419710013,0.0,1,0.5111949253913777,0.8262109105380373,2.6639489791743145,1.4105457821045857,nan,nan,0,0.52143419710013,0,44b22191ed5484b6,65,2.505771762531032,8,0,0,0,nan,-1,0,0
78,555735.599998951,-3810227.850206406,3567863.203743516,3652913.502414621,0,0,0,0,1,1,1,0.5112371610805208,0.8261966887795195,3.4605996105439765,20,3,0.3416292378659104,2.6608108923868854,2.8728189463550518,0,,0.0,0.0,0,nan,1,0,,1,0.0013855274082570155,f5dfc34e9d5c6988,0.03163395638278455,49.2661718409045,9,1.0777587073969161,-3810227.402179336,3567862.0551657663,3652912.1498538842,1.830131046896432,2.5923556956832012,0,0.03163395638278455,1,0.0,1.0777587073969161,0.39794702146559724,1,2.8728189463550518,0.5214680149826821,0.0,1,0.5112371610805208,0.8261966887795195,2.6608108923868854,1.420580449467687,nan,nan,0,0.5214680149826821,0,44b22191ed5484b6,65,2.5054851564692675,8,0,0,0,nan,-1,0,0
79,555735.7999999523,-3810227.860965428,3567863.2116647414,3652913.520229221,0,0,0,0,1,1,1,0.5112792561256279,0.8263616986881475,3.483103079638476,20,4,0.3416292378659104,2.6830260512374733,2.8946737131979354,0,,0.0,0.0,0,nan,1,0,,1,0.002862570851953929,f5dfc34e9d5c6988,0.030810975919095936,50.474746099123585,10,1.0974288082163737,-3810227.4129756736,3567862.063128555,3652912.1676962175,1.830075330716078,2.5925552353270143,0,0.030810975919095936,1,0.0,1.0974288082163737,0.41238512786742865,1,2.8946737131979354,0.5214732030449,0.0,1,0.5112792561256279,0.8263616986881475,2.6830260512374733,1.4309260210256345,nan,nan,0,0.5214732030449001,0,44b22191ed5484b6,65,2.5054477300460793,8,0,0,0,nan,-1,0,0
80,555736.0,-3810227.8686290146,3567863.187553442,3652913.481830976,0,0,0,0,1,1,1,0.5034199596690498,0.8578842702417561,3.530104371582566,21,0,0.3226398832561639,2.64695008319763,2.8854751250072677,0,,0.0,0.0,0,nan,1,1,,1,0.002476128255135339,f5dfc34e9d5c6988,0.04271756440087217,41.060817184336116,11,1.0888219405199377,-3810227.4092261395,3567862.059355825,3652912.158787374,1.7984229862034733,2.6431657434277045,0,0.04271756440087217,1,0.0,1.0888219405199377,0.4048436371547344,1,2.8854751250072677,0.5333597775255267,0.0,1,0.5034199596690498,0.8578842702417561,2.64695008319763,1.353674886087733,0.3226398832561639,0.011024860780198303,0,0.5333597775255267,0,44b22191ed5484b6,65,2.4189112702684255,8,12,0,0,nan,-1,21,20
81,555736.199999094,-3810227.8850994078,3567863.1975168716,3652913.509707838,0,0,0,0,1,1,1,0.5042982969027802,0.8612383974702906,3.5687595530010743,21,1,0.3226398832561639,2.6805359694259825,2.919767032686186,0,,0.0,0.0,0,nan,1,0,,1,0.001899544860708061,f5dfc34e9d5c6988,0.035401511894426176,49.621196254551215,12,1.1206329719347883,-3810227.426521823,3567862.070142967,3652912.187594045,1.7970114643971276,2.6465730156924625,0,0.035401511894426176,1,0.0,1.1206329719347883,0.42936909145494184,1,2.919767032686186,0.5380316258472386,0.0,1,0.5042982969027802,0.8612383974702906,2.6805359694259825,1.357899951506413,nan,nan,0,0.5380316258472386,0,44b22191ed5484b6,65,2.3801362871556853,8,0,0,0,nan,-1,0,0
82,555736.3999989033,-3810227.9004956833,3567863.208280996,3652913.535054323,0,0,0,0,1,1,1,0.5044686617510113,0.8613735873120946,3.6007858027594986,21,2,0.3226398832561639,2.711986718415326,2.950889769939724,0,,0.0,0.0,0,nan,1,0,,1,0.0013495689559428067,f5dfc34e9d5c6988,0.03282777906323512,52.777870393954345,13,1.1491332846104059,-3810227.4420712483,3567862.081062514,3652912.213099027,1.7967582677991203,2.6468452652619745,0,0.03282777906323512,1,0.0,1.1491332846104059,0.4521402569915872,1,2.950889769939724,0.5383545728422957,0.0,1,0.5044686617510113,0.8613735873120946,2.711986718415326,1.36698329707082,nan,nan,0,0.5383545728422957,0,44b22191ed5484b6,65,2.3775779190004016,8,0,0,0,nan,-1,0,0
83,555736.5999999046,-3810227.91879369,3567863.2183494763,3652913.564878373,0,0,0,0,1,1,1,0.5045347634033054,0.8617396575730206,3.63781310543181,21,3,0.3226398832561639,2.7483766885875953,2.9864234492630577,0,,0.0,0.0,0,nan,1,0,,1,0.0010881681388755107,f5dfc34e9d5c6988,0.0211543098453037,63.35159841603031,14,1.1835192782937838,-3810227.4604324563,3567862.091191614,3652912.242994572,1.7966515104742433,2.6472117233025547,0,0.0211543098453037,1,0.0,1.1835192782937838,0.4386730161465076,1,2.9864234492630577,0.5383874894808395,0.0,1,0.5045347634033054,0.8617396575730206,2.7483766885875953,1.3773355368531435,nan,nan,0,0.5383874894808395,0,44b22191ed5484b6,65,2.3773229305486225,8,0,0,0,nan,-1,0,0
84,555736.7999999523,-3810227.9294399153,3567863.2250769907,3652913.584599661,0,0,0,0,1,1,1,0.5045371392702281,0.8616998440912704,3.660600407008943,21,4,0.3226398832561639,2.7711703297713384,3.008713886933669,0,,0.0,0.0,0,nan,1,0,,1,0.001666085808338069,f5dfc34e9d5c6988,0.020735726086827867,63.59542059331193,15,1.2041054825242552,-3810227.4710818036,3567862.097921337,3652912.262722337,1.796644563068113,2.6471661180402193,0,0.020735726086827867,1,0.0,1.2041054825242552,0.4181032712795348,1,3.008713886933669,0.5383903752025134,0.0,1,0.5045371392702281,0.8616998440912704,2.7711703297713384,1.3880034157970451,nan,nan,0,0.5383903752025134,0,44b22191ed5484b6,65,2.3772971908770044,8,0,0,0,nan,-1,0,0
85,555737.0,-3810227.8636851897,3567863.1703092935,3652913.449022686,0,0,0,0,1,1,1,0.5181271935753597,0.9684413968713795,3.663318315578606,21,0,0.330601141924101,2.612494886822337,2.899152035310536,0,,0.0,0.0,0,nan,1,1,,1,0.001506222431583066,f5dfc34e9d5c6988,0.024747240877256087,55.44206474057123,1,1.1011052228131064,-3810227.4181671804,3567862.064651822,3652912.1663844255,1.7510355930809032,2.7594482536589635,0,0.024747240877256087,1,0.0,1.1011052228131064,0.41136726452504047,1,2.899152035310536,0.5803032334334572,0.0,1,0.5181271935753597,0.9684413968713795,2.612494886822337,1.3130173975884172,0.330601141924101,0.03966298901421458,0,0.5803032334334572,0,44b22191ed5484b6,65,2.244316529952786,8,12,0,0,nan,-1,21,20
86,555737.199999094,-3810227.871236194,3567863.1749128057,3652913.4603536925,0,0,0,0,1,1,1,0.5207158793474859,0.9811080437916451,3.6952611096646955,21,1,0.330601141924101,2.627206349430152,2.917384401056979,0,,0.0,0.0,0,nan,1,0,,1,0.0015781484887920747,f5dfc34e9d5c6988,0.025256637079261905,54.23071125812662,2,1.11712358577397,-3810227.427907314,3567862.071312197,3652912.179778866,1.7476689289969651,2.7725773804095577,0,0.025256637079261905,1,0.0,1.11712358577397,0.42240623122573656,1,2.917384401056979,0.5853497140569175,0.0,1,0.5207158793474859,0.9811080437916451,2.627206349430152,1.3173729376055485,nan,nan,0,0.5853497140569175,0,44b22191ed5484b6,65,2.2086760931313965,8,0,0,0,nan,-1,0,0
87,555737.3999989033,-3810227.8937914,3567863.189185621,3652913.4992063893,0,0,0,0,1,1,1,0.5214355779298268,0.9851159676415512,3.746285549512011,21,2,0.330601141924101,2.672805150570024,2.9628975207999204,0,,0.0,0.0,0,nan,1,0,,1,0.0019572362687854308,f5dfc34e9d5c6988,0.015435371990047863,64.99960567479296,1,1.1598711568874662,-3810227.451058622,3567862.08616386,3652912.219198062,1.7467371400721248,2.7767593931020236,0,0.015435371990047863,1,0.0,1.1598711568874662,0.45736964272447583,1,2.9628975207999204,0.5856709164366486,0.0,1,0.5214355779298268,0.9851159676415512,2.672805150570024,1.3267337933708538,nan,nan,0,0.5856709164366484,0,44b22191ed5484b6,65,2.2065555725279826,8,0,0,0,nan,-1,0,0
88,555737.5999999046,-3810227.9157498595,3567863.2035143226,3652913.5354648344,0,0,0,0,1,1,1,0.5215505677272243,0.9855505422239009,3.791941359391895,21,3,0.330601141924101,2.717741219560912,3.007134434968363,0,,0.0,0.0,0,nan,1,0,,1,0.0019418166027767314,f5dfc34e9d5c6988,0.015386780281564304,64.99999282338605,1,1.200737606727943,-3810227.4731149855,3567862.100578761,3652912.2555463323,1.7465920692537846,2.7772311537742698,0,0.015386780281564304,1,0.0,1.200737606727943,0.4227075410409466,1,3.007134434968363,0.5857086096302176,0.0,1,0.5215505677272243,0.9855505422239009,2.717741219560912,1.337397628950663,nan,nan,0,0.5857086096302176,0,44b22191ed5484b6,65,2.2063000477787478,8,0,0,0,nan,-1,0,0
89,555737.7999999523,-3810227.9308821964,3567863.213992963,3652913.5602724757,0,0,0,0,1,1,1,0.5215754958465773,0.985633681315949,3.822524092694825,21,4,0.330601141924101,2.748128325363644,3.036939557449815,0,,0.0,0.0,0,nan,1,0,,1,0.0019530584639241915,58859d08cf266831,0.01540671394161795,64.99949635070912,2,2.999031337223403,-3810228.5190771087,3567864.3592459485,3652911.0907273083,2.785001075279712,3.4521122302147553,0,0.01540671394161795,1,0.0,2.999031337223403,0.39502034632774236,1,3.036939557449815,0.5857139462686111,0.0,1,0.5215754958465773,0.985633681315949,2.748128325363644,1.3483815198373992,nan,nan,0,0.5857139462686111,0,44b22191ed5484b6,65,2.206262121659056,8,0,0,0,nan,-1,0,0
90,555738.0,-3810227.8400841714,3567863.147038696,3652913.3959300895,0,0,0,0,1,1,1,0.5503697005197548,1.087184560759853,3.8004817275917655,20,0,0.34460093155816096,2.5497860308863842,2.9049456442708217,0,,0.0,0.0,0,nan,1,1,,1,0.001336991927463971,f5dfc34e9d5c6988,0.02604889531102376,54.47846491679745,1,1.1030278004417298,-3810227.420774595,3567862.071841521,3652912.167532888,1.685475947810859,2.8890555854077267,0,0.02604889531102376,1,0.0,1.1030278004417298,0.41032084681332637,1,2.9049456442708217,0.600594155442638,0.0,1,0.5503697005197548,1.087184560759853,2.5497860308863842,1.2760180812431225,0.34460093155816096,0.03931863777566124,0,0.6005941554426377,0,44b22191ed5484b6,65,2.151035082048088,8,12,0,0,nan,-1,20,20
91,555738.199999094,-3810227.8425057,3567863.14896492,3652913.398903361,0,0,0,0,1,1,1,0.5526905129391723,1.0969980662504293,3.818067290019753,20,1,0.34460093155816096,2.554051236618535,2.9120042301717812,0,,0.0,0.0,0,nan,1,0,,1,0.0022275780660100716,f5dfc34e9d5c6988,0.02551487894258251,55.35378784341345,2,1.1087871756820713,-3810227.424722399,3567862.075738607,3652912.1718488885,1.68286074415505,2.8995008852707067,0,0.02551487894258251,1,0.0,1.1087871756820713,0.413644949117038,1,2.9120042301717812,0.6057691358615227,0.0,1,0.5526905129391723,1.0969980662504293,2.554051236618535,1.280499547125623,nan,nan,0,0.6057691358615227,0,44b22191ed5484b6,65,2.117026371858094,8,0,0,0,nan,-1,0,0
92,555738.3999989033,-3810227.845952903,3567863.1507188203,3652913.4050871558,0,0,0,0,1,1,1,0.5530714530726548,1.0991142405716372,3.82823052471774,20,2,0.34460093155816096,2.561623788633876,2.9198775154683974,0,,0.0,0.0,0,nan,1,0,,1,0.0021909025897845907,f5dfc34e9d5c6988,0.025007312714324707,56.1686451016934,3,1.115776375662795,-3810227.4284167574,3567862.0778190666,3652912.1782831503,1.6824085063064131,2.9015252529398112,0,0.025007312714324707,1,0.0,1.115776375662795,0.41925939468129564,1,2.9198775154683974,0.606113197087423,0.0,1,0.5530714530726548,1.0991142405716372,2.561623788633876,1.2901279914845487,nan,nan,0,0.606113197087423,0,44b22191ed5484b6,65,2.1148781208621408,8,0,0,0,nan,-1,0,0
93,555738.5999999046,-3810227.845711331,3567863.1507917526,3652913.4058473734,0,0,0,0,1,1,1,0.5531743364858683,1.0996339564069866,3.829410358369099,20,3,0.34460093155816096,2.5621186611221916,2.9203940933079515,0,,0.0,0.0,0,nan,1,0,,1,0.001512976408018407,f5dfc34e9d5c6988,0.024524855081474194,56.92471679398894,4,1.1161830940683144,-3810227.4282396585,3567862.077982262,3652912.179101686,1.6822924188492951,2.9020643187799258,0,0.024524855081474194,1,0.0,1.1161830940683144,0.42007365257081747,1,2.9203940933079515,0.6061476825334682,0.0,1,0.5531743364858683,1.0996339564069866,2.5621186611221916,1.3010918898538724,nan,nan,0,0.6061476825334683,0,44b22191ed5484b6,65,2.1146612223395738,8,0,0,0,nan,-1,0,0
94,555738.7999999523,-3810227.847654397,3567863.1530799954,3652913.4078673907,0,0,0,0,1,1,1,0.5532205571198628,1.099879893519826,3.832754501676479,20,4,0.34460093155816096,2.5651537657910475,2.9235259763809953,0,,0.0,0.0,0,nan,1,0,,1,0.003099005187763248,f5dfc34e9d5c6988,0.02406641154998533,57.624823047311565,5,1.1190047344574554,-3810227.4302127124,3567862.0803096406,3652912.181147348,1.6822413195054655,2.902327743890444,0,0.02406641154998533,1,0.0,1.1190047344574554,0.4217564890022802,1,2.9235259763809953,0.6061512168319896,0.0,1,0.5532205571198628,1.099879893519826,2.5651537657910475,1.3123796762473134,nan,nan,0,0.6061512168319896,0,44b22191ed5484b6,65,2.114639827709065,8,0,0,0,nan,-1,0,0
95,555739.0,-3810227.8285300657,3567863.1324787666,3652913.3465008414,0,0,0,0,1,1,1,0.5527704728796184,1.0961965254260981,3.809253596443254,20,0,0.3362728939437666,2.501431993086847,2.891206056469537,0,,0.0,0.0,0,nan,1,1,,1,0.0017616164812280853,f5dfc34e9d5c6988,0.03431131011753651,45.97363388437466,6,1.0923795230366933,-3810227.411252976,3567862.0597213185,3652912.160887227,1.6524552505147054,2.9129949661122896,0,0.03431131011753651,1,0.0,1.0923795230366933,0.40765979121583,1,2.891206056469537,0.6230019078264477,0.0,1,0.5527704728796184,1.0961965254260981,2.501431993086847,1.2414369123659164,0.3362728939437666,0.010326002402336592,0,0.6230019078264477,0,44b22191ed5484b6,65,2.0621080843937047,8,12,0,0,nan,-1,20,20
96,555739.199999094,-3810227.827281633,3567863.131266303,3652913.344898286,0,0,0,0,1,1,1,0.5519631755378337,1.0983632478949028,3.8086717117453643,20,1,0.3362728939437666,2.499086700006148,2.8879268810519476,0,,0.0,0.0,0,nan,1,0,,1,0.0016845364731267593,f5dfc34e9d5c6988,0.03336210116646579,47.328004119037196,7,1.0896648848175956,-3810227.4094142886,3567862.0578589984,3652912.158790048,1.6533811145827761,2.915704272988279,0,0.03336210116646579,1,0.0,1.0896648848175956,0.40618320217631715,1,2.8879268810519476,0.6283295620529695,0.0,1,0.5519631755378337,1.0983632478949028,2.499086700006148,1.2460427356059942,nan,nan,0,0.6283295620529695,0,44b22191ed5484b6,65,2.029625133165373,8,0,0,0,nan,-1,0,0
97,555739.3999989033,-3810227.8272011145,3567863.131919151,3652913.342666195,0,0,0,0,1,1,1,0.551761936060527,1.098576422608925,3.8073405300209133,20,2,0.3362728939437666,2.497618673579889,2.8864667409712337,0,,0.0,0.0,0,nan,1,0,,1,0.002107119712982352,f5dfc34e9d5c6988,0.0324605455222207,48.620791376428066,8,1.0879117461511782,-3810227.4091848694,3567862.058350776,3652912.156412179,1.6536278986909907,2.916162364338144,0,0.0324605455222207,1,0.0,1.0879117461511782,0.4038300496118884,1,2.8864667409712337,0.628678334837308,0.0,1,0.551761936060527,1.098576422608925,2.497618673579889,1.2559353605294534,nan,nan,0,0.628678334837308,0,44b22191ed5484b6,65,2.0276125642313096,8,0,0,0,nan,-1,0,0
98,555739.5999999046,-3810227.824142325,3567863.128941907,3652913.3377817413,0,0,0,0,1,1,1,0.5516633536567501,1.0985898001952739,3.7999887113620985,20,3,0.3362728939437666,2.4903776865713785,2.8792831949134374,0,,0.0,0.0,0,nan,1,0,,1,0.0014395063325451831,f5dfc34e9d5c6988,0.031604120381084025,49.849210265502855,9,1.081741973062117,-3810227.4060576567,3567862.055294248,3652912.1514766333,1.653733320570088,2.9161672637850082,0,0.031604120381084025,1,0.0,1.081741973062117,0.39904743220839833,1,2.8792831949134374,0.6287130451665841,0.0,1,0.5516633536567501,1.0985898001952739,2.4903776865713785,1.2671951299934545,nan,nan,0,0.6287130451665841,0,44b22191ed5484b6,65,2.027411140874728,8,0,0,0,nan,-1,0,0
99,555739.7999999523,-3810227.821521077,3567863.12940733,3652913.3348905356,0,0,0,0,1,1,1,0.5516502880069124,1.0986502931290623,3.797495901330829,20,4,0.3362728939437666,2.487834698970217,2.876700822495177,0,,0.0,0.0,0,nan,1,0,,1,0.001979897286156335,f5dfc34e9d5c6988,0.030790558615952972,51.0121092690984,10,1.0784972090957434,-3810227.4034261736,3567862.0557493796,3652912.148575924,1.6537494067899565,2.91625074012409,0,0.030790558615952972,1,0.0,1.0784972090957434,0.3975987916508784,1,2.876700822495177,0.6287166423857352,0.0,1,0.5516502880069124,1.0986502931290623,2.487834698970217,1.2787821570163747,nan,nan,0,0.6287166423857352,0,44b22191ed5484b6,65,2.0273909658340346,8,0,0,0,nan,-1,0,0
100,555740.0,-3810227.8253835626,3567863.1372361034,3652913.3093393478,0,0,0,0,1,1,1,0.5499434886506975,1.0828914643964582,3.799926714700655,20,0,0.3333075714893956,2.4729114618784527,2.8855815175428647,0,,0.0,0.0,0,nan,1,1,,1,0.001661970359166448,f5dfc34e9d5c6988,0.040218442654975095,41.160246760265125,11,1.086896015625053,-3810227.4075238104,3567862.056641234,3652912.1576927123,1.6335795105156914,2.9143441277860944,0,0.040218442654975095,1,0.0,1.086896015625053,0.40468982433892525,1,2.8855815175428647,0.6423477388220835,0.0,1,0.5499434886506975,1.0828914643964582,2.4729114618784527,1.2089772410806883,0.3333075714893956,0.00957137485829288,0,0.6423477388220835,0,44b22191ed5484b6,65,1.9863777878938558,8,12,0,0,nan,-1,20,20
101,555740.199999094,-3810227.827309436,3567863.1384286247,3652913.3122732337,0,0,0,0,1,1,1,0.5496254535673148,1.0828227809775042,3.8032465899823342,20,1,0.3333075714893956,2.4765954114846758,2.888921336887711,0,,0.0,0.0,0,nan,1,0,,1,0.0012703100376273023,f5dfc34e9d5c6988,0.03897378149328336,42.69051121201311,12,1.0900211952181145,-3810227.4092230326,3567862.0575279775,3652912.16053369,1.6339052685604492,2.9143801102426345,0,0.03897378149328336,1,0.0,1.0900211952181145,0.4070476685947636,1,2.888921336887711,0.6478061152868095,0.0,1,0.5496254535673148,1.0828227809775042,2.4765954114846758,1.2137062764576552,nan,nan,0,0.6478061152868095,0,44b22191ed5484b6,65,1.9551741234778293,8,0,0,0,nan,-1,0,0
